Move,Depth,Value,Alpha,Beta
H10,1,15,10,15
J7,2,-Infinity,10,15
G7,3,0,10,15
J7,2,0,10,15
G8,3,0,10,15
J7,2,0,10,15
G9,3,5,10,15
J7,2,5,10,15
G10,3,5,10,15
J7,2,5,10,15
G11,3,50,10,15
J7,2,50,10,15
H10,1,15,10,15
J8,2,-Infinity,10,15
G7,3,-45,10,15
J8,2,-45,10,15
G8,3,455,10,15
J8,2,455,10,15
H10,1,15,10,15
J9,2,-Infinity,10,15
G7,3,0,10,15
J9,2,0,10,15
G8,3,0,10,15
J9,2,0,10,15
G9,3,5,10,15
J9,2,5,10,15
G10,3,5,10,15
J9,2,5,10,15
G11,3,50,10,15
J9,2,50,10,15
H10,1,15,10,15
J10,2,-Infinity,10,15
G7,3,5,10,15
J10,2,5,10,15
G8,3,5,10,15
J10,2,5,10,15
G9,3,10,10,15
J10,2,10,10,15
G10,3,10,10,15
J10,2,10,10,15
G11,3,55,10,15
J10,2,55,10,15
H10,1,15,10,15
root,0,15,15,Infinity
I7,1,Infinity,15,Infinity
G7,2,-Infinity,15,Infinity
F6,3,-1,15,Infinity
G7,2,-1,15,Infinity
F7,3,-1,15,Infinity
G7,2,-1,15,Infinity
F8,3,-1,15,Infinity
G7,2,-1,15,Infinity
G6,3,-1,15,Infinity
G7,2,-1,15,Infinity
G8,3,-1,15,Infinity
G7,2,-1,15,Infinity
G9,3,-1,15,Infinity
G7,2,-1,15,Infinity
H6,3,4,15,Infinity
G7,2,4,15,Infinity
H7,3,0,15,Infinity
G7,2,4,15,Infinity
H9,3,4,15,Infinity
G7,2,4,15,Infinity
H10,3,4,15,Infinity
G7,2,4,15,Infinity
I6,3,0,15,Infinity
G7,2,4,15,Infinity
I10,3,0,15,Infinity
G7,2,4,15,Infinity
J6,3,0,15,Infinity
G7,2,4,15,Infinity
J7,3,4,15,Infinity
G7,2,4,15,Infinity
J8,3,9,15,Infinity
G7,2,9,15,Infinity
J9,3,4,15,Infinity
G7,2,9,15,Infinity
J10,3,0,15,Infinity
G7,2,9,15,Infinity
I7,1,9,15,Infinity
root,0,15,15,Infinity
I10,1,Infinity,15,Infinity
G7,2,-Infinity,15,Infinity
F6,3,0,15,Infinity
G7,2,0,15,Infinity
F7,3,0,15,Infinity
G7,2,0,15,Infinity
F8,3,0,15,Infinity
G7,2,0,15,Infinity
G6,3,0,15,Infinity
G7,2,0,15,Infinity
G8,3,0,15,Infinity
G7,2,0,15,Infinity
G9,3,0,15,Infinity
G7,2,0,15,Infinity
H6,3,0,15,Infinity
G7,2,0,15,Infinity
H7,3,0,15,Infinity
G7,2,0,15,Infinity
H9,3,10,15,Infinity
G7,2,10,15,Infinity
H10,3,10,15,Infinity
G7,2,10,15,Infinity
H11,3,5,15,Infinity
G7,2,10,15,Infinity
I7,3,0,15,Infinity
G7,2,10,15,Infinity
I11,3,10,15,Infinity
G7,2,10,15,Infinity
J7,3,0,15,Infinity
G7,2,10,15,Infinity
J8,3,5,15,Infinity
G7,2,10,15,Infinity
J9,3,10,15,Infinity
G7,2,10,15,Infinity
J10,3,6,15,Infinity
G7,2,10,15,Infinity
J11,3,5,15,Infinity
G7,2,10,15,Infinity
I10,1,10,15,Infinity
root,0,15,15,Infinity
J7,1,Infinity,15,Infinity
G7,2,-Infinity,15,Infinity
F6,3,-1,15,Infinity
G7,2,-1,15,Infinity
F7,3,-1,15,Infinity
G7,2,-1,15,Infinity
F8,3,-1,15,Infinity
G7,2,-1,15,Infinity
G6,3,-1,15,Infinity
G7,2,-1,15,Infinity
G8,3,-1,15,Infinity
G7,2,-1,15,Infinity
G9,3,-1,15,Infinity
G7,2,-1,15,Infinity
H6,3,-1,15,Infinity
G7,2,-1,15,Infinity
H7,3,-1,15,Infinity
G7,2,-1,15,Infinity
H9,3,4,15,Infinity
G7,2,4,15,Infinity
H10,3,4,15,Infinity
G7,2,4,15,Infinity
I6,3,4,15,Infinity
G7,2,4,15,Infinity
I7,3,4,15,Infinity
G7,2,4,15,Infinity
I10,3,0,15,Infinity
G7,2,4,15,Infinity
J6,3,4,15,Infinity
G7,2,4,15,Infinity
J8,3,9,15,Infinity
G7,2,9,15,Infinity
J9,3,4,15,Infinity
G7,2,9,15,Infinity
J10,3,0,15,Infinity
G7,2,9,15,Infinity
K6,3,0,15,Infinity
G7,2,9,15,Infinity
K7,3,4,15,Infinity
G7,2,9,15,Infinity
K8,3,4,15,Infinity
G7,2,9,15,Infinity
J7,1,9,15,Infinity
root,0,15,15,Infinity
J8,1,Infinity,15,Infinity
G7,2,-Infinity,15,Infinity
F6,3,4,15,Infinity
G7,2,4,15,Infinity
F7,3,4,15,Infinity
G7,2,4,15,Infinity
F8,3,4,15,Infinity
G7,2,4,15,Infinity
G6,3,4,15,Infinity
G7,2,4,15,Infinity
G8,3,4,15,Infinity
G7,2,4,15,Infinity
G9,3,4,15,Infinity
G7,2,4,15,Infinity
H6,3,4,15,Infinity
G7,2,4,15,Infinity
H7,3,4,15,Infinity
G7,2,4,15,Infinity
H9,3,9,15,Infinity
G7,2,9,15,Infinity
H10,3,54,15,Infinity
G7,2,54,54,Infinity
I7,3,9,54,Infinity
G7,2,54,54,Infinity
I10,3,5,54,Infinity
G7,2,54,54,Infinity
J7,3,9,54,Infinity
G7,2,54,54,Infinity
J9,3,14,54,Infinity
G7,2,54,54,Infinity
J10,3,5,54,Infinity
G7,2,54,54,Infinity
K7,3,54,54,Infinity
G7,2,54,54,Infinity
K8,3,5,54,Infinity
G7,2,54,54,Infinity
K9,3,9,54,Infinity
G7,2,54,54,Infinity
J8,1,54,15,54
G8,2,-Infinity,15,54
F7,3,-5,15,54
G8,2,-5,15,54
F8,3,95,15,54
G8,2,95,15,54
J8,1,54,15,54
G9,2,-Infinity,15,54
F8,3,0,15,54
G9,2,0,15,54
F9,3,0,15,54
G9,2,0,15,54
F10,3,0,15,54
G9,2,0,15,54
G7,3,0,15,54
G9,2,0,15,54
G8,3,0,15,54
G9,2,0,15,54
G10,3,0,15,54
G9,2,0,15,54
H7,3,0,15,54
G9,2,0,15,54
H9,3,1,15,54
G9,2,1,15,54
H10,3,50,15,54
G9,2,50,50,54
I7,3,5,50,54
G9,2,50,50,54
I10,3,1,50,54
G9,2,50,50,54
J7,3,5,50,54
G9,2,50,50,54
J9,3,10,50,54
G9,2,50,50,54
J10,3,1,50,54
G9,2,50,50,54
K7,3,50,50,54
G9,2,50,50,54
K8,3,1,50,54
G9,2,50,50,54
K9,3,5,50,54
G9,2,50,50,54
J8,1,50,15,50
H7,2,-Infinity,15,50
G6,3,-5,15,50
H7,2,-5,15,50
G7,3,-5,15,50
H7,2,-5,15,50
G8,3,-5,15,50
H7,2,-5,15,50
G9,3,-5,15,50
H7,2,-5,15,50
H6,3,-5,15,50
H7,2,-5,15,50
H9,3,0,15,50
H7,2,0,15,50
H10,3,45,15,50
H7,2,45,45,50
I6,3,-5,45,50
H7,2,45,45,50
I7,3,0,45,50
H7,2,45,45,50
I10,3,-4,45,50
H7,2,45,45,50
J7,3,0,45,50
H7,2,45,45,50
J9,3,5,45,50
H7,2,45,45,50
J10,3,-4,45,50
H7,2,45,45,50
K7,3,45,45,50
H7,2,45,45,50
K8,3,-4,45,50
H7,2,45,45,50
K9,3,0,45,50
H7,2,45,45,50
J8,1,45,15,45
H9,2,-Infinity,15,45
G7,3,-5,15,45
H9,2,-5,15,45
G8,3,-5,15,45
H9,2,-5,15,45
G9,3,-5,15,45
H9,2,-5,15,45
G10,3,-5,15,45
H9,2,-5,15,45
H7,3,-5,15,45
H9,2,-5,15,45
H10,3,45,15,45
H9,2,45,15,45
J8,1,45,15,45
H10,2,-Infinity,15,45
G7,3,5,15,45
H10,2,5,15,45
G8,3,5,15,45
H10,2,5,15,45
G9,3,5,15,45
H10,2,5,15,45
G10,3,5,15,45
H10,2,5,15,45
G11,3,5,15,45
H10,2,5,15,45
H7,3,5,15,45
H10,2,5,15,45
H9,3,10,15,45
H10,2,10,15,45
H11,3,5,15,45
H10,2,10,15,45
I7,3,10,15,45
H10,2,10,15,45
I10,3,6,15,45
H10,2,10,15,45
I11,3,5,15,45
H10,2,10,15,45
J7,3,10,15,45
H10,2,10,15,45
J9,3,15,15,45
H10,2,15,15,45
J10,3,6,15,45
H10,2,15,15,45
K7,3,15,15,45
H10,2,15,15,45
K8,3,6,15,45
H10,2,15,15,45
K9,3,10,15,45
H10,2,15,15,45
J8,1,15,15,45
root,0,15,15,Infinity
J9,1,Infinity,15,Infinity
G7,2,-Infinity,15,Infinity
F6,3,4,15,Infinity
G7,2,4,15,Infinity
F7,3,4,15,Infinity
G7,2,4,15,Infinity
F8,3,4,15,Infinity
G7,2,4,15,Infinity
G6,3,4,15,Infinity
G7,2,4,15,Infinity
G8,3,4,15,Infinity
G7,2,4,15,Infinity
G9,3,4,15,Infinity
G7,2,4,15,Infinity
H6,3,4,15,Infinity
G7,2,4,15,Infinity
H7,3,4,15,Infinity
G7,2,4,15,Infinity
H9,3,54,15,Infinity
G7,2,54,54,Infinity
H10,3,9,54,Infinity
G7,2,54,54,Infinity
I7,3,4,54,Infinity
G7,2,54,54,Infinity
I10,3,10,54,Infinity
G7,2,54,54,Infinity
J7,3,4,54,Infinity
G7,2,54,54,Infinity
J8,3,14,54,Infinity
G7,2,54,54,Infinity
J10,3,10,54,Infinity
G7,2,54,54,Infinity
K8,3,9,54,Infinity
G7,2,54,54,Infinity
K9,3,54,54,Infinity
G7,2,54,54,Infinity
K10,3,5,54,Infinity
G7,2,54,54,Infinity
J9,1,54,15,54
G8,2,-Infinity,15,54
F7,3,-45,15,54
G8,2,-45,15,54
F8,3,455,15,54
G8,2,455,15,54
J9,1,54,15,54
G9,2,-Infinity,15,54
F8,3,0,15,54
G9,2,0,15,54
F9,3,0,15,54
G9,2,0,15,54
F10,3,0,15,54
G9,2,0,15,54
G7,3,0,15,54
G9,2,0,15,54
G8,3,0,15,54
G9,2,0,15,54
G10,3,0,15,54
G9,2,0,15,54
H7,3,0,15,54
G9,2,0,15,54
H9,3,10,15,54
G9,2,10,15,54
H10,3,5,15,54
G9,2,10,15,54
I7,3,0,15,54
G9,2,10,15,54
I10,3,6,15,54
G9,2,10,15,54
J7,3,0,15,54
G9,2,10,15,54
J8,3,10,15,54
G9,2,10,15,54
J10,3,6,15,54
G9,2,10,15,54
K8,3,5,15,54
G9,2,10,15,54
K9,3,50,15,54
G9,2,50,50,54
K10,3,1,50,54
G9,2,50,50,54
J9,1,50,15,50
H7,2,-Infinity,15,50
G6,3,-1,15,50
H7,2,-1,15,50
G7,3,-1,15,50
H7,2,-1,15,50
G8,3,-1,15,50
H7,2,-1,15,50
G9,3,-1,15,50
H7,2,-1,15,50
H6,3,-1,15,50
H7,2,-1,15,50
H9,3,49,15,50
H7,2,49,49,50
H10,3,4,49,50
H7,2,49,49,50
I6,3,-1,49,50
H7,2,49,49,50
I7,3,-1,49,50
H7,2,49,49,50
I10,3,5,49,50
H7,2,49,49,50
J7,3,-1,49,50
H7,2,49,49,50
J8,3,9,49,50
H7,2,49,49,50
J10,3,5,49,50
H7,2,49,49,50
K8,3,4,49,50
H7,2,49,49,50
K9,3,49,49,50
H7,2,49,49,50
K10,3,0,49,50
H7,2,49,49,50
J9,1,49,15,49
H9,2,-Infinity,15,49
G7,3,-5,15,49
H9,2,-5,15,49
G8,3,-5,15,49
H9,2,-5,15,49
G9,3,-5,15,49
H9,2,-5,15,49
G10,3,-5,15,49
H9,2,-5,15,49
H7,3,-5,15,49
H9,2,-5,15,49
H10,3,0,15,49
H9,2,0,15,49
I7,3,-5,15,49
H9,2,0,15,49
I10,3,1,15,49
H9,2,1,15,49
J7,3,-5,15,49
H9,2,1,15,49
J8,3,5,15,49
H9,2,5,15,49
J10,3,1,15,49
H9,2,5,15,49
K8,3,0,15,49
H9,2,5,15,49
K9,3,5,15,49
H9,2,5,15,49
K10,3,-4,15,49
H9,2,5,15,49
J9,1,5,15,49
root,0,15,15,Infinity
J10,1,Infinity,15,Infinity
G7,2,-Infinity,15,Infinity
F6,3,0,15,Infinity
G7,2,0,15,Infinity
F7,3,0,15,Infinity
G7,2,0,15,Infinity
F8,3,0,15,Infinity
G7,2,0,15,Infinity
G6,3,0,15,Infinity
G7,2,0,15,Infinity
G8,3,0,15,Infinity
G7,2,0,15,Infinity
G9,3,0,15,Infinity
G7,2,0,15,Infinity
H6,3,0,15,Infinity
G7,2,0,15,Infinity
H7,3,0,15,Infinity
G7,2,0,15,Infinity
H9,3,5,15,Infinity
G7,2,5,15,Infinity
H10,3,5,15,Infinity
G7,2,5,15,Infinity
I7,3,0,15,Infinity
G7,2,5,15,Infinity
I10,3,6,15,Infinity
G7,2,6,15,Infinity
I11,3,5,15,Infinity
G7,2,6,15,Infinity
J7,3,0,15,Infinity
G7,2,6,15,Infinity
J8,3,5,15,Infinity
G7,2,6,15,Infinity
J9,3,10,15,Infinity
G7,2,10,15,Infinity
J11,3,5,15,Infinity
G7,2,10,15,Infinity
K9,3,5,15,Infinity
G7,2,10,15,Infinity
K10,3,5,15,Infinity
G7,2,10,15,Infinity
K11,3,10,15,Infinity
G7,2,10,15,Infinity
J10,1,10,15,Infinity
root,0,15,15,Infinity
