Move,Depth,Value
N13,1,Infinity
G11,2,0
N13,1,0
G12,2,-5
N13,1,-5
G13,2,0
N13,1,-5
G14,2,5
N13,1,-5
H11,2,3
N13,1,-5
H14,2,-1
N13,1,-5
H15,2,-1
N13,1,-5
H16,2,4
N13,1,-5
I9,2,-4995
N13,1,-4995
I10,2,0
N13,1,-4995
I11,2,-50
N13,1,-4995
I13,2,-4996
N13,1,-4996
I16,2,-45
N13,1,-4996
J9,2,4
N13,1,-4996
J15,2,-10001
N13,1,-10001
J16,2,0
N13,1,-10001
K9,2,0
N13,1,-10001
K10,2,-1
N13,1,-10001
K14,2,4
N13,1,-10001
K15,2,5
N13,1,-10001
L10,2,4
N13,1,-10001
L11,2,-1
N13,1,-10001
L13,2,-1
N13,1,-10001
L14,2,4
N13,1,-10001
M11,2,-5
N13,1,-10001
M13,2,-4995
N13,1,-10001
M14,2,5
N13,1,-10001
N11,2,5
N13,1,-10001
N12,2,5
N13,1,-10001
N14,2,5
N13,1,-10001
O12,2,5
N13,1,-10001
O13,2,5
N13,1,-10001
O14,2,5
N13,1,-10001
root,0,50000
