Move,Depth,Value,Alpha,Beta
F6,2,-1,-44995,-100
H14,1,-100,-44995,-100
F7,2,-10,-44995,-100
H14,1,-100,-44995,-100
F9,2,0,-44995,-100
H14,1,-100,-44995,-100
F10,2,-100,-44995,-100
H14,1,-100,-44995,-100
G6,2,-10,-44995,-100
H14,1,-100,-44995,-100
G8,2,-7,-44995,-100
H14,1,-100,-44995,-100
G10,2,-505,-44995,-100
H14,1,-505,-44995,-505
G11,2,-50,-44995,-505
H14,1,-505,-44995,-505
G12,2,-5,-44995,-505
H14,1,-505,-44995,-505
G13,2,-10,-44995,-505
H14,1,-505,-44995,-505
G14,2,0,-44995,-505
H14,1,-505,-44995,-505
G15,2,0,-44995,-505
H14,1,-505,-44995,-505
H4,2,-50,-44995,-505
H14,1,-505,-44995,-505
H5,2,-1,-44995,-505
H14,1,-505,-44995,-505
H6,2,-11,-44995,-505
H14,1,-505,-44995,-505
H11,2,-6,-44995,-505
H14,1,-505,-44995,-505
H13,2,-6,-44995,-505
H14,1,-505,-44995,-505
H15,2,0,-44995,-505
H14,1,-505,-44995,-505
I4,2,-5,-44995,-505
H14,1,-505,-44995,-505
I6,2,-7,-44995,-505
H14,1,-505,-44995,-505
I8,2,-10,-44995,-505
H14,1,-505,-44995,-505
I12,2,-60,-44995,-505
H14,1,-505,-44995,-505
I14,2,-5,-44995,-505
H14,1,-505,-44995,-505
I15,2,0,-44995,-505
H14,1,-505,-44995,-505
J4,2,-5,-44995,-505
H14,1,-505,-44995,-505
J7,2,-1,-44995,-505
H14,1,-505,-44995,-505
J8,2,0,-44995,-505
H14,1,-505,-44995,-505
J9,2,0,-44995,-505
H14,1,-505,-44995,-505
J11,2,-1001,-44995,-505
H14,1,-1001,-44995,-1001
J13,2,-6,-44995,-1001
H14,1,-1001,-44995,-1001
J14,2,-50,-44995,-1001
H14,1,-1001,-44995,-1001
K4,2,0,-44995,-1001
H14,1,-1001,-44995,-1001
K5,2,-1,-44995,-1001
H14,1,-1001,-44995,-1001
K6,2,-5,-44995,-1001
H14,1,-1001,-44995,-1001
K7,2,-50,-44995,-1001
H14,1,-1001,-44995,-1001
K8,2,0,-44995,-1001
H14,1,-1001,-44995,-1001
K10,2,-507,-44995,-1001
H14,1,-1001,-44995,-1001
K12,2,-11,-44995,-1001
H14,1,-1001,-44995,-1001
K14,2,0,-44995,-1001
H14,1,-1001,-44995,-1001
L8,2,0,-44995,-1001
H14,1,-1001,-44995,-1001
L9,2,-50,-44995,-1001
H14,1,-1001,-44995,-1001
L12,2,-51,-44995,-1001
H14,1,-1001,-44995,-1001
L13,2,0,-44995,-1001
H14,1,-1001,-44995,-1001
L14,2,0,-44995,-1001
H14,1,-1001,-44995,-1001
M9,2,-50000,-44995,-1001
H14,1,-50000,-44995,-1001
root,0,-44995,-44995,Infinity
I4,1,Infinity,-44995,Infinity
E7,2,-95,-44995,Infinity
I4,1,-95,-44995,-95
E8,2,5,-44995,-95
I4,1,-95,-44995,-95
E9,2,5,-44995,-95
I4,1,-95,-44995,-95
F6,2,4,-44995,-95
I4,1,-95,-44995,-95
F7,2,-5,-44995,-95
I4,1,-95,-44995,-95
F9,2,5,-44995,-95
I4,1,-95,-44995,-95
F10,2,-95,-44995,-95
I4,1,-95,-44995,-95
G6,2,-5,-44995,-95
I4,1,-95,-44995,-95
G8,2,-2,-44995,-95
I4,1,-95,-44995,-95
G10,2,-500,-44995,-95
I4,1,-500,-44995,-500
G11,2,-45,-44995,-500
I4,1,-500,-44995,-500
G12,2,0,-44995,-500
I4,1,-500,-44995,-500
G13,2,-5,-44995,-500
I4,1,-500,-44995,-500
H3,2,5,-44995,-500
I4,1,-500,-44995,-500
H4,2,-45,-44995,-500
I4,1,-500,-44995,-500
H5,2,4,-44995,-500
I4,1,-500,-44995,-500
H6,2,-6,-44995,-500
I4,1,-500,-44995,-500
H11,2,-1,-44995,-500
I4,1,-500,-44995,-500
H13,2,-5,-44995,-500
I4,1,-500,-44995,-500
H14,2,-49995,-44995,-500
I4,1,-49995,-44995,-500
root,0,-44995,-44995,Infinity
I6,1,Infinity,-44995,Infinity
E7,2,-98,-44995,Infinity
I6,1,-98,-44995,-98
E8,2,2,-44995,-98
I6,1,-98,-44995,-98
E9,2,2,-44995,-98
I6,1,-98,-44995,-98
F6,2,1,-44995,-98
I6,1,-98,-44995,-98
F7,2,-8,-44995,-98
I6,1,-98,-44995,-98
F9,2,2,-44995,-98
I6,1,-98,-44995,-98
F10,2,-98,-44995,-98
I6,1,-98,-44995,-98
G6,2,-8,-44995,-98
I6,1,-98,-44995,-98
G8,2,-1,-44995,-98
I6,1,-98,-44995,-98
G10,2,-503,-44995,-98
I6,1,-503,-44995,-503
G11,2,-48,-44995,-503
I6,1,-503,-44995,-503
G12,2,-3,-44995,-503
I6,1,-503,-44995,-503
G13,2,-8,-44995,-503
I6,1,-503,-44995,-503
H4,2,-48,-44995,-503
I6,1,-503,-44995,-503
H5,2,1,-44995,-503
I6,1,-503,-44995,-503
H6,2,-9,-44995,-503
I6,1,-503,-44995,-503
H11,2,-4,-44995,-503
I6,1,-503,-44995,-503
H13,2,-8,-44995,-503
I6,1,-503,-44995,-503
H14,2,-49998,-44995,-503
I6,1,-49998,-44995,-503
root,0,-44995,-44995,Infinity
I8,1,Infinity,-44995,Infinity
E7,2,905,-44995,Infinity
I8,1,905,-44995,905
E8,2,1005,-44995,905
I8,1,905,-44995,905
E9,2,1005,-44995,905
I8,1,905,-44995,905
F6,2,1004,-44995,905
I8,1,905,-44995,905
F7,2,995,-44995,905
I8,1,905,-44995,905
F9,2,1005,-44995,905
I8,1,905,-44995,905
F10,2,905,-44995,905
I8,1,905,-44995,905
G6,2,999,-44995,905
I8,1,905,-44995,905
G8,2,998,-44995,905
I8,1,905,-44995,905
G10,2,504,-44995,905
I8,1,504,-44995,504
G11,2,955,-44995,504
I8,1,504,-44995,504
G12,2,1000,-44995,504
I8,1,504,-44995,504
G13,2,995,-44995,504
I8,1,504,-44995,504
H4,2,955,-44995,504
I8,1,504,-44995,504
H5,2,1004,-44995,504
I8,1,504,-44995,504
H6,2,994,-44995,504
I8,1,504,-44995,504
H11,2,999,-44995,504
I8,1,504,-44995,504
H13,2,995,-44995,504
I8,1,504,-44995,504
H14,2,-48995,-44995,504
I8,1,-48995,-44995,504
root,0,-44995,-44995,Infinity
I12,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
I12,1,-100,-44995,-100
E8,2,0,-44995,-100
I12,1,-100,-44995,-100
E9,2,0,-44995,-100
I12,1,-100,-44995,-100
F6,2,-1,-44995,-100
I12,1,-100,-44995,-100
F7,2,-10,-44995,-100
I12,1,-100,-44995,-100
F9,2,0,-44995,-100
I12,1,-100,-44995,-100
F10,2,-100,-44995,-100
I12,1,-100,-44995,-100
G6,2,-10,-44995,-100
I12,1,-100,-44995,-100
G8,2,-7,-44995,-100
I12,1,-100,-44995,-100
G10,2,-505,-44995,-100
I12,1,-505,-44995,-505
G11,2,-50,-44995,-505
I12,1,-505,-44995,-505
G12,2,-1,-44995,-505
I12,1,-505,-44995,-505
G13,2,-10,-44995,-505
I12,1,-505,-44995,-505
H4,2,-50,-44995,-505
I12,1,-505,-44995,-505
H5,2,-1,-44995,-505
I12,1,-505,-44995,-505
H6,2,-11,-44995,-505
I12,1,-505,-44995,-505
H11,2,-6,-44995,-505
I12,1,-505,-44995,-505
H13,2,-10,-44995,-505
I12,1,-505,-44995,-505
H14,2,-50000,-44995,-505
I12,1,-50000,-44995,-505
root,0,-44995,-44995,Infinity
I14,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
I14,1,-100,-44995,-100
E8,2,0,-44995,-100
I14,1,-100,-44995,-100
E9,2,0,-44995,-100
I14,1,-100,-44995,-100
F6,2,-1,-44995,-100
I14,1,-100,-44995,-100
F7,2,-10,-44995,-100
I14,1,-100,-44995,-100
F9,2,0,-44995,-100
I14,1,-100,-44995,-100
F10,2,-100,-44995,-100
I14,1,-100,-44995,-100
G6,2,-10,-44995,-100
I14,1,-100,-44995,-100
G8,2,-7,-44995,-100
I14,1,-100,-44995,-100
G10,2,-505,-44995,-100
I14,1,-505,-44995,-505
G11,2,-50,-44995,-505
I14,1,-505,-44995,-505
G12,2,-5,-44995,-505
I14,1,-505,-44995,-505
G13,2,-10,-44995,-505
I14,1,-505,-44995,-505
H4,2,-50,-44995,-505
I14,1,-505,-44995,-505
H5,2,-1,-44995,-505
I14,1,-505,-44995,-505
H6,2,-11,-44995,-505
I14,1,-505,-44995,-505
H11,2,-6,-44995,-505
I14,1,-505,-44995,-505
H13,2,-10,-44995,-505
I14,1,-505,-44995,-505
H14,2,-50000,-44995,-505
I14,1,-50000,-44995,-505
root,0,-44995,-44995,Infinity
J4,1,Infinity,-44995,Infinity
E7,2,-99,-44995,Infinity
J4,1,-99,-44995,-99
E8,2,1,-44995,-99
J4,1,-99,-44995,-99
E9,2,1,-44995,-99
J4,1,-99,-44995,-99
F6,2,0,-44995,-99
J4,1,-99,-44995,-99
F7,2,-9,-44995,-99
J4,1,-99,-44995,-99
F9,2,1,-44995,-99
J4,1,-99,-44995,-99
F10,2,-99,-44995,-99
J4,1,-99,-44995,-99
G6,2,-9,-44995,-99
J4,1,-99,-44995,-99
G8,2,-6,-44995,-99
J4,1,-99,-44995,-99
G10,2,-504,-44995,-99
J4,1,-504,-44995,-504
G11,2,-49,-44995,-504
J4,1,-504,-44995,-504
G12,2,-4,-44995,-504
J4,1,-504,-44995,-504
G13,2,-9,-44995,-504
J4,1,-504,-44995,-504
H4,2,-49,-44995,-504
J4,1,-504,-44995,-504
H5,2,0,-44995,-504
J4,1,-504,-44995,-504
H6,2,0,-44995,-504
J4,1,-504,-44995,-504
H11,2,-5,-44995,-504
J4,1,-504,-44995,-504
H13,2,-9,-44995,-504
J4,1,-504,-44995,-504
H14,2,-49999,-44995,-504
J4,1,-49999,-44995,-504
root,0,-44995,-44995,Infinity
J7,1,Infinity,-44995,Infinity
E7,2,-99,-44995,Infinity
J7,1,-99,-44995,-99
E8,2,1,-44995,-99
J7,1,-99,-44995,-99
E9,2,1,-44995,-99
J7,1,-99,-44995,-99
F6,2,0,-44995,-99
J7,1,-99,-44995,-99
F7,2,-9,-44995,-99
J7,1,-99,-44995,-99
F9,2,1,-44995,-99
J7,1,-99,-44995,-99
F10,2,-99,-44995,-99
J7,1,-99,-44995,-99
G6,2,-9,-44995,-99
J7,1,-99,-44995,-99
G8,2,-6,-44995,-99
J7,1,-99,-44995,-99
G10,2,-504,-44995,-99
J7,1,-504,-44995,-504
G11,2,-49,-44995,-504
J7,1,-504,-44995,-504
G12,2,-4,-44995,-504
J7,1,-504,-44995,-504
G13,2,-9,-44995,-504
J7,1,-504,-44995,-504
H4,2,-49,-44995,-504
J7,1,-504,-44995,-504
H5,2,0,-44995,-504
J7,1,-504,-44995,-504
H6,2,-10,-44995,-504
J7,1,-504,-44995,-504
H11,2,-5,-44995,-504
J7,1,-504,-44995,-504
H13,2,-9,-44995,-504
J7,1,-504,-44995,-504
H14,2,-49999,-44995,-504
J7,1,-49999,-44995,-504
root,0,-44995,-44995,Infinity
J8,1,Infinity,-44995,Infinity
E7,2,-40,-44995,Infinity
J8,1,-40,-44995,-40
E8,2,60,-44995,-40
J8,1,-40,-44995,-40
E9,2,60,-44995,-40
J8,1,-40,-44995,-40
F6,2,59,-44995,-40
J8,1,-40,-44995,-40
F7,2,50,-44995,-40
J8,1,-40,-44995,-40
F9,2,60,-44995,-40
J8,1,-40,-44995,-40
F10,2,-40,-44995,-40
J8,1,-40,-44995,-40
G6,2,50,-44995,-40
J8,1,-40,-44995,-40
G8,2,53,-44995,-40
J8,1,-40,-44995,-40
G10,2,-445,-44995,-40
J8,1,-445,-44995,-445
G11,2,-490,-44995,-445
J8,1,-490,-44995,-490
G12,2,55,-44995,-490
J8,1,-490,-44995,-490
G13,2,50,-44995,-490
J8,1,-490,-44995,-490
H4,2,10,-44995,-490
J8,1,-490,-44995,-490
H5,2,59,-44995,-490
J8,1,-490,-44995,-490
H6,2,-51,-44995,-490
J8,1,-490,-44995,-490
H11,2,54,-44995,-490
J8,1,-490,-44995,-490
H13,2,50,-44995,-490
J8,1,-490,-44995,-490
H14,2,-49940,-44995,-490
J8,1,-49940,-44995,-490
root,0,-44995,-44995,Infinity
J9,1,Infinity,-44995,Infinity
E7,2,-80,-44995,Infinity
J9,1,-80,-44995,-80
E8,2,20,-44995,-80
J9,1,-80,-44995,-80
E9,2,20,-44995,-80
J9,1,-80,-44995,-80
F6,2,19,-44995,-80
J9,1,-80,-44995,-80
F7,2,10,-44995,-80
J9,1,-80,-44995,-80
F9,2,20,-44995,-80
J9,1,-80,-44995,-80
F10,2,-80,-44995,-80
J9,1,-80,-44995,-80
G6,2,10,-44995,-80
J9,1,-80,-44995,-80
G8,2,13,-44995,-80
J9,1,-80,-44995,-80
G10,2,-485,-44995,-80
J9,1,-485,-44995,-485
G11,2,-30,-44995,-485
J9,1,-485,-44995,-485
G12,2,15,-44995,-485
J9,1,-485,-44995,-485
G13,2,10,-44995,-485
J9,1,-485,-44995,-485
H4,2,-30,-44995,-485
J9,1,-485,-44995,-485
H5,2,19,-44995,-485
J9,1,-485,-44995,-485
H6,2,9,-44995,-485
J9,1,-485,-44995,-485
H11,2,14,-44995,-485
J9,1,-485,-44995,-485
H13,2,10,-44995,-485
J9,1,-485,-44995,-485
H14,2,-49980,-44995,-485
J9,1,-49980,-44995,-485
root,0,-44995,-44995,Infinity
J11,1,Infinity,-44995,Infinity
E7,2,-98,-44995,Infinity
J11,1,-98,-44995,-98
E8,2,2,-44995,-98
J11,1,-98,-44995,-98
E9,2,2,-44995,-98
J11,1,-98,-44995,-98
F6,2,1,-44995,-98
J11,1,-98,-44995,-98
F7,2,-8,-44995,-98
J11,1,-98,-44995,-98
F9,2,2,-44995,-98
J11,1,-98,-44995,-98
F10,2,-98,-44995,-98
J11,1,-98,-44995,-98
G6,2,-8,-44995,-98
J11,1,-98,-44995,-98
G8,2,-5,-44995,-98
J11,1,-98,-44995,-98
G10,2,-503,-44995,-98
J11,1,-503,-44995,-503
G11,2,-48,-44995,-503
J11,1,-503,-44995,-503
G12,2,-3,-44995,-503
J11,1,-503,-44995,-503
G13,2,-8,-44995,-503
J11,1,-503,-44995,-503
H4,2,-48,-44995,-503
J11,1,-503,-44995,-503
H5,2,1,-44995,-503
J11,1,-503,-44995,-503
H6,2,-9,-44995,-503
J11,1,-503,-44995,-503
H11,2,0,-44995,-503
J11,1,-503,-44995,-503
H13,2,-8,-44995,-503
J11,1,-503,-44995,-503
H14,2,-49998,-44995,-503
J11,1,-49998,-44995,-503
root,0,-44995,-44995,Infinity
J13,1,Infinity,-44995,Infinity
E7,2,-99,-44995,Infinity
J13,1,-99,-44995,-99
E8,2,1,-44995,-99
J13,1,-99,-44995,-99
E9,2,1,-44995,-99
J13,1,-99,-44995,-99
F6,2,0,-44995,-99
J13,1,-99,-44995,-99
F7,2,-9,-44995,-99
J13,1,-99,-44995,-99
F9,2,1,-44995,-99
J13,1,-99,-44995,-99
F10,2,-99,-44995,-99
J13,1,-99,-44995,-99
G6,2,-9,-44995,-99
J13,1,-99,-44995,-99
G8,2,-6,-44995,-99
J13,1,-99,-44995,-99
G10,2,-504,-44995,-99
J13,1,-504,-44995,-504
G11,2,-49,-44995,-504
J13,1,-504,-44995,-504
G12,2,-4,-44995,-504
J13,1,-504,-44995,-504
G13,2,-9,-44995,-504
J13,1,-504,-44995,-504
H4,2,-49,-44995,-504
J13,1,-504,-44995,-504
H5,2,0,-44995,-504
J13,1,-504,-44995,-504
H6,2,-10,-44995,-504
J13,1,-504,-44995,-504
H11,2,-5,-44995,-504
J13,1,-504,-44995,-504
H13,2,-5,-44995,-504
J13,1,-504,-44995,-504
H14,2,-49999,-44995,-504
J13,1,-49999,-44995,-504
root,0,-44995,-44995,Infinity
J14,1,Infinity,-44995,Infinity
E7,2,-95,-44995,Infinity
J14,1,-95,-44995,-95
E8,2,5,-44995,-95
J14,1,-95,-44995,-95
E9,2,5,-44995,-95
J14,1,-95,-44995,-95
F6,2,4,-44995,-95
J14,1,-95,-44995,-95
F7,2,-5,-44995,-95
J14,1,-95,-44995,-95
F9,2,5,-44995,-95
J14,1,-95,-44995,-95
F10,2,-95,-44995,-95
J14,1,-95,-44995,-95
G6,2,-5,-44995,-95
J14,1,-95,-44995,-95
G8,2,-2,-44995,-95
J14,1,-95,-44995,-95
G10,2,-500,-44995,-95
J14,1,-500,-44995,-500
G11,2,-5,-44995,-500
J14,1,-500,-44995,-500
G12,2,0,-44995,-500
J14,1,-500,-44995,-500
G13,2,-5,-44995,-500
J14,1,-500,-44995,-500
H4,2,-45,-44995,-500
J14,1,-500,-44995,-500
H5,2,4,-44995,-500
J14,1,-500,-44995,-500
H6,2,-6,-44995,-500
J14,1,-500,-44995,-500
H11,2,-1,-44995,-500
J14,1,-500,-44995,-500
H13,2,-5,-44995,-500
J14,1,-500,-44995,-500
H14,2,-49995,-44995,-500
J14,1,-49995,-44995,-500
root,0,-44995,-44995,Infinity
K4,1,Infinity,-44995,Infinity
E7,2,-95,-44995,Infinity
K4,1,-95,-44995,-95
E8,2,5,-44995,-95
K4,1,-95,-44995,-95
E9,2,5,-44995,-95
K4,1,-95,-44995,-95
F6,2,4,-44995,-95
K4,1,-95,-44995,-95
F7,2,-5,-44995,-95
K4,1,-95,-44995,-95
F9,2,5,-44995,-95
K4,1,-95,-44995,-95
F10,2,-95,-44995,-95
K4,1,-95,-44995,-95
G6,2,-5,-44995,-95
K4,1,-95,-44995,-95
G8,2,-2,-44995,-95
K4,1,-95,-44995,-95
G10,2,-500,-44995,-95
K4,1,-500,-44995,-500
G11,2,-45,-44995,-500
K4,1,-500,-44995,-500
G12,2,0,-44995,-500
K4,1,-500,-44995,-500
G13,2,-5,-44995,-500
K4,1,-500,-44995,-500
H4,2,-45,-44995,-500
K4,1,-500,-44995,-500
H5,2,4,-44995,-500
K4,1,-500,-44995,-500
H6,2,-6,-44995,-500
K4,1,-500,-44995,-500
H11,2,-1,-44995,-500
K4,1,-500,-44995,-500
H13,2,-5,-44995,-500
K4,1,-500,-44995,-500
H14,2,-49995,-44995,-500
K4,1,-49995,-44995,-500
root,0,-44995,-44995,Infinity
K5,1,Infinity,-44995,Infinity
E7,2,-99,-44995,Infinity
K5,1,-99,-44995,-99
E8,2,1,-44995,-99
K5,1,-99,-44995,-99
E9,2,1,-44995,-99
K5,1,-99,-44995,-99
F6,2,0,-44995,-99
K5,1,-99,-44995,-99
F7,2,-9,-44995,-99
K5,1,-99,-44995,-99
F9,2,1,-44995,-99
K5,1,-99,-44995,-99
F10,2,-99,-44995,-99
K5,1,-99,-44995,-99
G6,2,-9,-44995,-99
K5,1,-99,-44995,-99
G8,2,-6,-44995,-99
K5,1,-99,-44995,-99
G10,2,-504,-44995,-99
K5,1,-504,-44995,-504
G11,2,-49,-44995,-504
K5,1,-504,-44995,-504
G12,2,-4,-44995,-504
K5,1,-504,-44995,-504
G13,2,-9,-44995,-504
K5,1,-504,-44995,-504
H4,2,-49,-44995,-504
K5,1,-504,-44995,-504
H5,2,0,-44995,-504
K5,1,-504,-44995,-504
H6,2,-10,-44995,-504
K5,1,-504,-44995,-504
H11,2,-5,-44995,-504
K5,1,-504,-44995,-504
H13,2,-9,-44995,-504
K5,1,-504,-44995,-504
H14,2,-49999,-44995,-504
K5,1,-49999,-44995,-504
root,0,-44995,-44995,Infinity
K6,1,Infinity,-44995,Infinity
E7,2,-95,-44995,Infinity
K6,1,-95,-44995,-95
E8,2,5,-44995,-95
K6,1,-95,-44995,-95
E9,2,5,-44995,-95
K6,1,-95,-44995,-95
F6,2,4,-44995,-95
K6,1,-95,-44995,-95
F7,2,-5,-44995,-95
K6,1,-95,-44995,-95
F9,2,5,-44995,-95
K6,1,-95,-44995,-95
F10,2,-95,-44995,-95
K6,1,-95,-44995,-95
G6,2,-5,-44995,-95
K6,1,-95,-44995,-95
G8,2,-2,-44995,-95
K6,1,-95,-44995,-95
G10,2,-500,-44995,-95
K6,1,-500,-44995,-500
G11,2,-45,-44995,-500
K6,1,-500,-44995,-500
G12,2,0,-44995,-500
K6,1,-500,-44995,-500
G13,2,-5,-44995,-500
K6,1,-500,-44995,-500
H4,2,-45,-44995,-500
K6,1,-500,-44995,-500
H5,2,4,-44995,-500
K6,1,-500,-44995,-500
H6,2,-6,-44995,-500
K6,1,-500,-44995,-500
H11,2,-1,-44995,-500
K6,1,-500,-44995,-500
H13,2,-5,-44995,-500
K6,1,-500,-44995,-500
H14,2,-49995,-44995,-500
K6,1,-49995,-44995,-500
root,0,-44995,-44995,Infinity
K7,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
K7,1,-100,-44995,-100
E8,2,0,-44995,-100
K7,1,-100,-44995,-100
E9,2,0,-44995,-100
K7,1,-100,-44995,-100
F6,2,-1,-44995,-100
K7,1,-100,-44995,-100
F7,2,-10,-44995,-100
K7,1,-100,-44995,-100
F9,2,0,-44995,-100
K7,1,-100,-44995,-100
F10,2,-100,-44995,-100
K7,1,-100,-44995,-100
G6,2,-10,-44995,-100
K7,1,-100,-44995,-100
G8,2,-7,-44995,-100
K7,1,-100,-44995,-100
G10,2,-505,-44995,-100
K7,1,-505,-44995,-505
G11,2,-50,-44995,-505
K7,1,-505,-44995,-505
G12,2,-5,-44995,-505
K7,1,-505,-44995,-505
G13,2,-10,-44995,-505
K7,1,-505,-44995,-505
H4,2,-10,-44995,-505
K7,1,-505,-44995,-505
H5,2,-1,-44995,-505
K7,1,-505,-44995,-505
H6,2,-11,-44995,-505
K7,1,-505,-44995,-505
H11,2,-6,-44995,-505
K7,1,-505,-44995,-505
H13,2,-10,-44995,-505
K7,1,-505,-44995,-505
H14,2,-50000,-44995,-505
K7,1,-50000,-44995,-505
root,0,-44995,-44995,Infinity
K8,1,Infinity,-44995,Infinity
E7,2,-95,-44995,Infinity
K8,1,-95,-44995,-95
E8,2,5,-44995,-95
K8,1,-95,-44995,-95
E9,2,5,-44995,-95
K8,1,-95,-44995,-95
F6,2,4,-44995,-95
K8,1,-95,-44995,-95
F7,2,-5,-44995,-95
K8,1,-95,-44995,-95
F9,2,5,-44995,-95
K8,1,-95,-44995,-95
F10,2,-95,-44995,-95
K8,1,-95,-44995,-95
G6,2,-5,-44995,-95
K8,1,-95,-44995,-95
G8,2,-2,-44995,-95
K8,1,-95,-44995,-95
G10,2,-500,-44995,-95
K8,1,-500,-44995,-500
G11,2,-45,-44995,-500
K8,1,-500,-44995,-500
G12,2,0,-44995,-500
K8,1,-500,-44995,-500
G13,2,-5,-44995,-500
K8,1,-500,-44995,-500
H4,2,-45,-44995,-500
K8,1,-500,-44995,-500
H5,2,4,-44995,-500
K8,1,-500,-44995,-500
H6,2,-6,-44995,-500
K8,1,-500,-44995,-500
H11,2,-1,-44995,-500
K8,1,-500,-44995,-500
H13,2,-5,-44995,-500
K8,1,-500,-44995,-500
H14,2,-49995,-44995,-500
K8,1,-49995,-44995,-500
root,0,-44995,-44995,Infinity
K10,1,Infinity,-44995,Infinity
E7,2,901,-44995,Infinity
K10,1,901,-44995,901
E8,2,1001,-44995,901
K10,1,901,-44995,901
E9,2,1001,-44995,901
K10,1,901,-44995,901
F6,2,1000,-44995,901
K10,1,901,-44995,901
F7,2,991,-44995,901
K10,1,901,-44995,901
F9,2,1001,-44995,901
K10,1,901,-44995,901
F10,2,901,-44995,901
K10,1,901,-44995,901
G6,2,991,-44995,901
K10,1,901,-44995,901
G8,2,994,-44995,901
K10,1,901,-44995,901
G10,2,-9004,-44995,901
K10,1,-9004,-44995,-9004
G11,2,951,-44995,-9004
K10,1,-9004,-44995,-9004
G12,2,996,-44995,-9004
K10,1,-9004,-44995,-9004
G13,2,991,-44995,-9004
K10,1,-9004,-44995,-9004
H4,2,951,-44995,-9004
K10,1,-9004,-44995,-9004
H5,2,1000,-44995,-9004
K10,1,-9004,-44995,-9004
H6,2,990,-44995,-9004
K10,1,-9004,-44995,-9004
H11,2,995,-44995,-9004
K10,1,-9004,-44995,-9004
H13,2,991,-44995,-9004
K10,1,-9004,-44995,-9004
H14,2,-48999,-44995,-9004
K10,1,-48999,-44995,-9004
root,0,-44995,-44995,Infinity
K12,1,Infinity,-44995,Infinity
E7,2,-99,-44995,Infinity
K12,1,-99,-44995,-99
E8,2,1,-44995,-99
K12,1,-99,-44995,-99
E9,2,1,-44995,-99
K12,1,-99,-44995,-99
F6,2,0,-44995,-99
K12,1,-99,-44995,-99
F7,2,-9,-44995,-99
K12,1,-99,-44995,-99
F9,2,1,-44995,-99
K12,1,-99,-44995,-99
F10,2,-99,-44995,-99
K12,1,-99,-44995,-99
G6,2,-9,-44995,-99
K12,1,-99,-44995,-99
G8,2,-6,-44995,-99
K12,1,-99,-44995,-99
G10,2,-504,-44995,-99
K12,1,-504,-44995,-504
G11,2,-49,-44995,-504
K12,1,-504,-44995,-504
G12,2,-4,-44995,-504
K12,1,-504,-44995,-504
G13,2,-9,-44995,-504
K12,1,-504,-44995,-504
H4,2,-49,-44995,-504
K12,1,-504,-44995,-504
H5,2,0,-44995,-504
K12,1,-504,-44995,-504
H6,2,-10,-44995,-504
K12,1,-504,-44995,-504
H11,2,-5,-44995,-504
K12,1,-504,-44995,-504
H13,2,-9,-44995,-504
K12,1,-504,-44995,-504
H14,2,-49999,-44995,-504
K12,1,-49999,-44995,-504
root,0,-44995,-44995,Infinity
K14,1,Infinity,-44995,Infinity
E7,2,-95,-44995,Infinity
K14,1,-95,-44995,-95
E8,2,5,-44995,-95
K14,1,-95,-44995,-95
E9,2,5,-44995,-95
K14,1,-95,-44995,-95
F6,2,4,-44995,-95
K14,1,-95,-44995,-95
F7,2,-5,-44995,-95
K14,1,-95,-44995,-95
F9,2,5,-44995,-95
K14,1,-95,-44995,-95
F10,2,-95,-44995,-95
K14,1,-95,-44995,-95
G6,2,-5,-44995,-95
K14,1,-95,-44995,-95
G8,2,-2,-44995,-95
K14,1,-95,-44995,-95
G10,2,-500,-44995,-95
K14,1,-500,-44995,-500
G11,2,-45,-44995,-500
K14,1,-500,-44995,-500
G12,2,0,-44995,-500
K14,1,-500,-44995,-500
G13,2,-5,-44995,-500
K14,1,-500,-44995,-500
H4,2,-45,-44995,-500
K14,1,-500,-44995,-500
H5,2,4,-44995,-500
K14,1,-500,-44995,-500
H6,2,-6,-44995,-500
K14,1,-500,-44995,-500
H11,2,-1,-44995,-500
K14,1,-500,-44995,-500
H13,2,-5,-44995,-500
K14,1,-500,-44995,-500
H14,2,-49995,-44995,-500
K14,1,-49995,-44995,-500
root,0,-44995,-44995,Infinity
L8,1,Infinity,-44995,Infinity
E7,2,-90,-44995,Infinity
L8,1,-90,-44995,-90
E8,2,10,-44995,-90
L8,1,-90,-44995,-90
E9,2,10,-44995,-90
L8,1,-90,-44995,-90
F6,2,9,-44995,-90
L8,1,-90,-44995,-90
F7,2,0,-44995,-90
L8,1,-90,-44995,-90
F9,2,10,-44995,-90
L8,1,-90,-44995,-90
F10,2,-90,-44995,-90
L8,1,-90,-44995,-90
G6,2,0,-44995,-90
L8,1,-90,-44995,-90
G8,2,3,-44995,-90
L8,1,-90,-44995,-90
G10,2,-495,-44995,-90
L8,1,-495,-44995,-495
G11,2,-40,-44995,-495
L8,1,-495,-44995,-495
G12,2,5,-44995,-495
L8,1,-495,-44995,-495
G13,2,0,-44995,-495
L8,1,-495,-44995,-495
H4,2,-40,-44995,-495
L8,1,-495,-44995,-495
H5,2,9,-44995,-495
L8,1,-495,-44995,-495
H6,2,-1,-44995,-495
L8,1,-495,-44995,-495
H11,2,4,-44995,-495
L8,1,-495,-44995,-495
