Move,Depth,Value,Alpha,Beta
G9,3,6,-39,5
F10,4,6,-39,5
G9,3,6,-39,5
G7,4,6,-39,5
G9,3,6,-39,5
G10,4,11,-39,5
G9,3,6,-39,5
H6,4,6,-39,5
G9,3,6,-39,5
H7,4,1,-39,5
G9,3,1,-39,1
H9,4,6,-39,1
G9,3,1,-39,1
H10,4,11,-39,1
G9,3,1,-39,1
I6,4,6,-39,1
G9,3,1,-39,1
I8,4,5,-39,1
G9,3,1,-39,1
I9,4,6,-39,1
G9,3,1,-39,1
J6,4,1,-39,1
G9,3,1,-39,1
J7,4,6,-39,1
G9,3,1,-39,1
J8,4,6,-39,1
G9,3,1,-39,1
E9,2,1,1,5
G10,3,Infinity,1,5
D8,4,5,1,5
G10,3,5,1,5
D9,4,9,1,5
G10,3,5,1,5
D10,4,5,1,5
G10,3,5,1,5
E8,4,5,1,5
G10,3,5,1,5
E10,4,5,1,5
G10,3,5,1,5
F7,4,10,1,5
G10,3,5,1,5
F8,4,5,1,5
G10,3,5,1,5
F10,4,5,1,5
G10,3,5,1,5
F11,4,10,1,5
G10,3,5,1,5
G7,4,5,1,5
G10,3,5,1,5
G9,4,-40,1,5
G10,3,-40,1,5
E9,2,1,1,5
H6,3,Infinity,1,5
D8,4,0,1,5
H6,3,0,1,5
E9,2,1,1,5
H7,3,Infinity,1,5
D8,4,50,1,5
H7,3,50,1,5
D9,4,54,1,5
H7,3,50,1,5
D10,4,50,1,5
H7,3,50,1,5
E8,4,50,1,5
H7,3,50,1,5
E10,4,-450,1,5
H7,3,-450,1,5
E9,2,1,1,5
H9,3,Infinity,1,5
D8,4,5,1,5
H9,3,5,1,5
D9,4,9,1,5
H9,3,5,1,5
D10,4,5,1,5
H9,3,5,1,5
E8,4,5,1,5
H9,3,5,1,5
E10,4,5,1,5
H9,3,5,1,5
F7,4,10,1,5
H9,3,5,1,5
F8,4,5,1,5
H9,3,5,1,5
F10,4,5,1,5
H9,3,5,1,5
G7,4,5,1,5
H9,3,5,1,5
G9,4,-40,1,5
H9,3,-40,1,5
E9,2,1,1,5
I6,3,Infinity,1,5
D8,4,0,1,5
I6,3,0,1,5
E9,2,1,1,5
I8,3,Infinity,1,5
D8,4,0,1,5
I8,3,0,1,5
E9,2,1,1,5
I9,3,Infinity,1,5
D8,4,0,1,5
I9,3,0,1,5
E9,2,1,1,5
J6,3,Infinity,1,5
D8,4,0,1,5
J6,3,0,1,5
E9,2,1,1,5
J7,3,Infinity,1,5
D8,4,0,1,5
J7,3,0,1,5
E9,2,1,1,5
J8,3,Infinity,1,5
D8,4,0,1,5
J8,3,0,1,5
E9,2,1,1,5
F9,1,1,-545,1
E10,2,-Infinity,-545,1
D9,3,Infinity,-545,1
C8,4,5,-545,1
D9,3,5,-545,1
C9,4,5,-545,1
D9,3,5,-545,1
C10,4,5,-545,1
D9,3,5,-545,1
D8,4,5,-545,1
D9,3,5,-545,1
D10,4,0,-545,1
D9,3,0,-545,0
D11,4,4,-545,0
D9,3,0,-545,0
E8,4,5,-545,0
D9,3,0,-545,0
E9,4,0,-545,0
D9,3,0,-545,0
E11,4,0,-545,0
D9,3,0,-545,0
F7,4,5,-545,0
D9,3,0,-545,0
F8,4,5,-545,0
D9,3,0,-545,0
F10,4,0,-545,0
D9,3,0,-545,0
F11,4,4,-545,0
D9,3,0,-545,0
G7,4,0,-545,0
D9,3,0,-545,0
G9,4,-45,-545,0
D9,3,-45,-545,-45
G10,4,5,-545,-45
D9,3,-45,-545,-45
H6,4,0,-545,-45
D9,3,-45,-545,-45
H7,4,-5,-545,-45
D9,3,-45,-545,-45
H9,4,0,-545,-45
D9,3,-45,-545,-45
I6,4,0,-545,-45
D9,3,-45,-545,-45
I8,4,-1,-545,-45
D9,3,-45,-545,-45
I9,4,0,-545,-45
D9,3,-45,-545,-45
J6,4,-45,-545,-45
D9,3,-45,-545,-45
J7,4,0,-545,-45
D9,3,-45,-545,-45
J8,4,0,-545,-45
D9,3,-45,-545,-45
E10,2,-45,-45,1
D10,3,Infinity,-45,1
C9,4,5,-45,1
D10,3,5,-45,1
C10,4,5,-45,1
D10,3,5,-45,1
C11,4,5,-45,1
D10,3,5,-45,1
D9,4,0,-45,1
D10,3,0,-45,0
D11,4,4,-45,0
D10,3,0,-45,0
E8,4,5,-45,0
D10,3,0,-45,0
E9,4,0,-45,0
D10,3,0,-45,0
E11,4,0,-45,0
D10,3,0,-45,0
F7,4,5,-45,0
D10,3,0,-45,0
F8,4,5,-45,0
D10,3,0,-45,0
F10,4,4,-45,0
D10,3,0,-45,0
F11,4,0,-45,0
D10,3,0,-45,0
G7,4,0,-45,0
D10,3,0,-45,0
G9,4,-45,-45,0
D10,3,-45,-45,0
E10,2,-45,-45,1
D11,3,Infinity,-45,1
C10,4,5,-45,1
D11,3,5,-45,1
C11,4,5,-45,1
D11,3,5,-45,1
C12,4,5,-45,1
D11,3,5,-45,1
D9,4,0,-45,1
D11,3,0,-45,0
D10,4,0,-45,0
D11,3,0,-45,0
D12,4,5,-45,0
D11,3,0,-45,0
E8,4,5,-45,0
D11,3,0,-45,0
E9,4,0,-45,0
D11,3,0,-45,0
E11,4,0,-45,0
D11,3,0,-45,0
E12,4,5,-45,0
D11,3,0,-45,0
F7,4,5,-45,0
D11,3,0,-45,0
F8,4,5,-45,0
D11,3,0,-45,0
F10,4,0,-45,0
D11,3,0,-45,0
F11,4,0,-45,0
D11,3,0,-45,0
G7,4,0,-45,0
D11,3,0,-45,0
G9,4,-45,-45,0
D11,3,-45,-45,0
E10,2,-45,-45,1
E8,3,Infinity,-45,1
D7,4,10,-45,1
E8,3,10,-45,1
D8,4,10,-45,1
E8,3,10,-45,1
D9,4,5,-45,1
E8,3,5,-45,1
D10,4,5,-45,1
E8,3,5,-45,1
D11,4,9,-45,1
E8,3,5,-45,1
E7,4,10,-45,1
E8,3,5,-45,1
E9,4,9,-45,1
E8,3,5,-45,1
E11,4,5,-45,1
E8,3,5,-45,1
F7,4,10,-45,1
E8,3,5,-45,1
F8,4,10,-45,1
E8,3,5,-45,1
F10,4,5,-45,1
E8,3,5,-45,1
F11,4,5,-45,1
E8,3,5,-45,1
G7,4,5,-45,1
E8,3,5,-45,1
G9,4,-40,-45,1
E8,3,-40,-45,-40
G10,4,10,-45,-40
E8,3,-40,-45,-40
H6,4,5,-45,-40
E8,3,-40,-45,-40
H7,4,0,-45,-40
E8,3,-40,-45,-40
H9,4,5,-45,-40
E8,3,-40,-45,-40
I6,4,5,-45,-40
E8,3,-40,-45,-40
I8,4,4,-45,-40
E8,3,-40,-45,-40
I9,4,5,-45,-40
E8,3,-40,-45,-40
J6,4,-40,-45,-40
E8,3,-40,-45,-40
J7,4,5,-45,-40
E8,3,-40,-45,-40
J8,4,5,-45,-40
E8,3,-40,-45,-40
E10,2,-40,-40,1
E9,3,Infinity,-40,1
D8,4,10,-40,1
E9,3,10,-40,1
D9,4,5,-40,1
E9,3,5,-40,1
D10,4,5,-40,1
E9,3,5,-40,1
D11,4,9,-40,1
E9,3,5,-40,1
E8,4,10,-40,1
E9,3,5,-40,1
E11,4,9,-40,1
E9,3,5,-40,1
F7,4,10,-40,1
E9,3,5,-40,1
F8,4,10,-40,1
E9,3,5,-40,1
F10,4,5,-40,1
E9,3,5,-40,1
F11,4,5,-40,1
E9,3,5,-40,1
G7,4,5,-40,1
E9,3,5,-40,1
G9,4,-40,-40,1
E9,3,-40,-40,1
E10,2,-40,-40,1
E11,3,Infinity,-40,1
D9,4,0,-40,1
E11,3,0,-40,0
D10,4,0,-40,0
E11,3,0,-40,0
D11,4,4,-40,0
E11,3,0,-40,0
D12,4,5,-40,0
E11,3,0,-40,0
E8,4,5,-40,0
E11,3,0,-40,0
E9,4,4,-40,0
E11,3,0,-40,0
E12,4,5,-40,0
E11,3,0,-40,0
F7,4,5,-40,0
E11,3,0,-40,0
F8,4,5,-40,0
E11,3,0,-40,0
F10,4,0,-40,0
E11,3,0,-40,0
F11,4,0,-40,0
E11,3,0,-40,0
F12,4,5,-40,0
E11,3,0,-40,0
G7,4,0,-40,0
E11,3,0,-40,0
G9,4,-45,-40,0
E11,3,-45,-40,0
E10,2,-40,-40,1
F7,3,Infinity,-40,1
D9,4,5,-40,1
F7,3,5,-40,1
D10,4,5,-40,1
F7,3,5,-40,1
D11,4,9,-40,1
F7,3,5,-40,1
E6,4,10,-40,1
F7,3,5,-40,1
E7,4,10,-40,1
F7,3,5,-40,1
E8,4,10,-40,1
F7,3,5,-40,1
E9,4,5,-40,1
F7,3,5,-40,1
E11,4,5,-40,1
F7,3,5,-40,1
F6,4,10,-40,1
F7,3,5,-40,1
F8,4,10,-40,1
F7,3,5,-40,1
F10,4,5,-40,1
F7,3,5,-40,1
F11,4,5,-40,1
F7,3,5,-40,1
G6,4,10,-40,1
F7,3,5,-40,1
G7,4,5,-40,1
F7,3,5,-40,1
G9,4,-40,-40,1
F7,3,-40,-40,1
E10,2,-40,-40,1
F8,3,Infinity,-40,1
D9,4,6,-40,1
F8,3,6,-40,1
D10,4,6,-40,1
F8,3,6,-40,1
D11,4,10,-40,1
F8,3,6,-40,1
E7,4,11,-40,1
F8,3,6,-40,1
E8,4,11,-40,1
F8,3,6,-40,1
E9,4,6,-40,1
F8,3,6,-40,1
E11,4,6,-40,1
F8,3,6,-40,1
F7,4,11,-40,1
F8,3,6,-40,1
F10,4,6,-40,1
F8,3,6,-40,1
F11,4,6,-40,1
F8,3,6,-40,1
G7,4,6,-40,1
F8,3,6,-40,1
G9,4,-39,-40,1
F8,3,-39,-40,-39
G10,4,11,-40,-39
F8,3,-39,-40,-39
H6,4,6,-40,-39
F8,3,-39,-40,-39
H7,4,1,-40,-39
F8,3,-39,-40,-39
H9,4,6,-40,-39
F8,3,-39,-40,-39
I6,4,6,-40,-39
F8,3,-39,-40,-39
I8,4,5,-40,-39
F8,3,-39,-40,-39
I9,4,6,-40,-39
F8,3,-39,-40,-39
J6,4,-39,-40,-39
F8,3,-39,-40,-39
J7,4,6,-40,-39
F8,3,-39,-40,-39
J8,4,6,-40,-39
F8,3,-39,-40,-39
E10,2,-39,-39,1
F10,3,Infinity,-39,1
D9,4,5,-39,1
F10,3,5,-39,1
D10,4,9,-39,1
F10,3,5,-39,1
D11,4,9,-39,1
F10,3,5,-39,1
E8,4,10,-39,1
F10,3,5,-39,1
E9,4,5,-39,1
F10,3,5,-39,1
E11,4,5,-39,1
F10,3,5,-39,1
F7,4,10,-39,1
F10,3,5,-39,1
F8,4,10,-39,1
F10,3,5,-39,1
F11,4,5,-39,1
F10,3,5,-39,1
G7,4,5,-39,1
F10,3,5,-39,1
G9,4,0,-39,1
F10,3,0,-39,0
G10,4,10,-39,0
F10,3,0,-39,0
G11,4,10,-39,0
F10,3,0,-39,0
H6,4,5,-39,0
F10,3,0,-39,0
H7,4,0,-39,0
F10,3,0,-39,0
H9,4,5,-39,0
F10,3,0,-39,0
I6,4,5,-39,0
F10,3,0,-39,0
I8,4,4,-39,0
F10,3,0,-39,0
I9,4,5,-39,0
F10,3,0,-39,0
J6,4,-40,-39,0
F10,3,-40,-39,0
E10,2,-39,-39,1
F11,3,Infinity,-39,1
D9,4,4,-39,1
F11,3,4,-39,1
D10,4,0,-39,1
F11,3,0,-39,0
D11,4,4,-39,0
F11,3,0,-39,0
E8,4,5,-39,0
F11,3,0,-39,0
E9,4,0,-39,0
F11,3,0,-39,0
E11,4,0,-39,0
F11,3,0,-39,0
E12,4,5,-39,0
F11,3,0,-39,0
F7,4,5,-39,0
F11,3,0,-39,0
F8,4,5,-39,0
F11,3,0,-39,0
F10,4,0,-39,0
F11,3,0,-39,0
F12,4,5,-39,0
F11,3,0,-39,0
G7,4,0,-39,0
F11,3,0,-39,0
G9,4,-45,-39,0
F11,3,-45,-39,0
E10,2,-39,-39,1
G7,3,Infinity,-39,1
D9,4,5,-39,1
G7,3,5,-39,1
D10,4,5,-39,1
G7,3,5,-39,1
D11,4,9,-39,1
G7,3,5,-39,1
E8,4,10,-39,1
G7,3,5,-39,1
E9,4,5,-39,1
G7,3,5,-39,1
E11,4,5,-39,1
G7,3,5,-39,1
F6,4,10,-39,1
G7,3,5,-39,1
F7,4,10,-39,1
G7,3,5,-39,1
F8,4,10,-39,1
G7,3,5,-39,1
F10,4,5,-39,1
G7,3,5,-39,1
F11,4,5,-39,1
G7,3,5,-39,1
G6,4,10,-39,1
G7,3,5,-39,1
G9,4,-40,-39,1
G7,3,-40,-39,1
E10,2,-39,-39,1
G9,3,Infinity,-39,1
D9,4,10,-39,1
G9,3,10,-39,1
D10,4,10,-39,1
G9,3,10,-39,1
D11,4,14,-39,1
G9,3,10,-39,1
E8,4,15,-39,1
G9,3,10,-39,1
E9,4,10,-39,1
G9,3,10,-39,1
E11,4,10,-39,1
G9,3,10,-39,1
F7,4,15,-39,1
G9,3,10,-39,1
F8,4,15,-39,1
G9,3,10,-39,1
F10,4,10,-39,1
G9,3,10,-39,1
F11,4,10,-39,1
G9,3,10,-39,1
G7,4,10,-39,1
G9,3,10,-39,1
G10,4,15,-39,1
G9,3,10,-39,1
H6,4,10,-39,1
G9,3,10,-39,1
H7,4,5,-39,1
G9,3,5,-39,1
H9,4,10,-39,1
G9,3,5,-39,1
H10,4,15,-39,1
G9,3,5,-39,1
I6,4,10,-39,1
G9,3,5,-39,1
I8,4,9,-39,1
G9,3,5,-39,1
I9,4,10,-39,1
G9,3,5,-39,1
J6,4,5,-39,1
G9,3,5,-39,1
J7,4,10,-39,1
G9,3,5,-39,1
J8,4,10,-39,1
G9,3,5,-39,1
E10,2,5,-39,1
F9,1,1,-545,1
F7,2,-Infinity,-545,1
E6,3,Infinity,-545,1
D5,4,5,-545,1
E6,3,5,-545,1
D6,4,5,-545,1
E6,3,5,-545,1
D7,4,5,-545,1
E6,3,5,-545,1
E5,4,5,-545,1
E6,3,5,-545,1
E7,4,0,-545,1
E6,3,0,-545,0
E8,4,0,-545,0
E6,3,0,-545,0
E9,4,5,-545,0
E6,3,0,-545,0
E10,4,5,-545,0
E6,3,0,-545,0
F5,4,5,-545,0
E6,3,0,-545,0
F6,4,0,-545,0
E6,3,0,-545,0
F8,4,4,-545,0
E6,3,0,-545,0
F10,4,5,-545,0
E6,3,0,-545,0
G6,4,0,-545,0
E6,3,0,-545,0
G7,4,-5,-545,0
E6,3,-5,-545,-5
G9,4,-45,-545,-5
E6,3,-45,-545,-45
G10,4,5,-545,-45
E6,3,-45,-545,-45
H6,4,0,-545,-45
E6,3,-45,-545,-45
H7,4,-5,-545,-45
E6,3,-45,-545,-45
H9,4,0,-545,-45
E6,3,-45,-545,-45
I6,4,0,-545,-45
E6,3,-45,-545,-45
I8,4,-1,-545,-45
E6,3,-45,-545,-45
I9,4,0,-545,-45
E6,3,-45,-545,-45
J6,4,-45,-545,-45
E6,3,-45,-545,-45
J7,4,0,-545,-45
E6,3,-45,-545,-45
J8,4,0,-545,-45
E6,3,-45,-545,-45
F7,2,-45,-45,1
E7,3,Infinity,-45,1
D6,4,5,-45,1
E7,3,5,-45,1
D7,4,5,-45,1
E7,3,5,-45,1
D8,4,5,-45,1
E7,3,5,-45,1
E6,4,4,-45,1
E7,3,4,-45,1
E8,4,0,-45,1
E7,3,0,-45,0
E9,4,5,-45,0
E7,3,0,-45,0
E10,4,5,-45,0
E7,3,0,-45,0
F6,4,0,-45,0
E7,3,0,-45,0
F8,4,4,-45,0
E7,3,0,-45,0
F10,4,5,-45,0
E7,3,0,-45,0
G6,4,0,-45,0
E7,3,0,-45,0
G7,4,-1,-45,0
E7,3,-1,-45,-1
G9,4,-45,-45,-1
E7,3,-45,-45,-1
F7,2,-45,-45,1
E8,3,Infinity,-45,1
D7,4,10,-45,1
E8,3,10,-45,1
D8,4,10,-45,1
E8,3,10,-45,1
D9,4,10,-45,1
E8,3,10,-45,1
E6,4,9,-45,1
E8,3,9,-45,1
E7,4,5,-45,1
E8,3,5,-45,1
E9,4,10,-45,1
E8,3,5,-45,1
E10,4,10,-45,1
E8,3,5,-45,1
F6,4,5,-45,1
E8,3,5,-45,1
F8,4,9,-45,1
E8,3,5,-45,1
F10,4,10,-45,1
E8,3,5,-45,1
G6,4,9,-45,1
E8,3,5,-45,1
G7,4,0,-45,1
E8,3,0,-45,0
G9,4,-40,-45,0
E8,3,-40,-45,-40
G10,4,10,-45,-40
E8,3,-40,-45,-40
H6,4,5,-45,-40
E8,3,-40,-45,-40
H7,4,0,-45,-40
E8,3,-40,-45,-40
H9,4,5,-45,-40
E8,3,-40,-45,-40
I6,4,5,-45,-40
E8,3,-40,-45,-40
I8,4,4,-45,-40
E8,3,-40,-45,-40
I9,4,5,-45,-40
E8,3,-40,-45,-40
J6,4,-40,-45,-40
E8,3,-40,-45,-40
J7,4,5,-45,-40
E8,3,-40,-45,-40
J8,4,5,-45,-40
E8,3,-40,-45,-40
F7,2,-40,-40,1
E9,3,Infinity,-40,1
D8,4,10,-40,1
E9,3,10,-40,1
D9,4,10,-40,1
E9,3,10,-40,1
D10,4,10,-40,1
E9,3,10,-40,1
E6,4,9,-40,1
E9,3,9,-40,1
E7,4,5,-40,1
E9,3,5,-40,1
E8,4,5,-40,1
E9,3,5,-40,1
E10,4,10,-40,1
E9,3,5,-40,1
F6,4,5,-40,1
E9,3,5,-40,1
F8,4,9,-40,1
E9,3,5,-40,1
F10,4,10,-40,1
E9,3,5,-40,1
G6,4,5,-40,1
E9,3,5,-40,1
G7,4,0,-40,1
E9,3,0,-40,0
G9,4,-40,-40,0
E9,3,-40,-40,0
F7,2,-40,-40,1
E10,3,Infinity,-40,1
D9,4,55,-40,1
E10,3,55,-40,1
D10,4,55,-40,1
E10,3,55,-40,1
D11,4,-445,-40,1
E10,3,-445,-40,1
F7,2,-40,-40,1
F6,3,Infinity,-40,1
E5,4,5,-40,1
F6,3,5,-40,1
E6,4,4,-40,1
F6,3,4,-40,1
E7,4,0,-40,1
F6,3,0,-40,0
E8,4,0,-40,0
F6,3,0,-40,0
E9,4,5,-40,0
F6,3,0,-40,0
E10,4,5,-40,0
F6,3,0,-40,0
F5,4,5,-40,0
F6,3,0,-40,0
F8,4,5,-40,0
F6,3,0,-40,0
F10,4,5,-40,0
F6,3,0,-40,0
G5,4,5,-40,0
F6,3,0,-40,0
G6,4,0,-40,0
F6,3,0,-40,0
G7,4,-1,-40,0
F6,3,-1,-40,-1
G9,4,-45,-40,-1
F6,3,-45,-40,-1
F7,2,-40,-40,1
F8,3,Infinity,-40,1
E6,4,6,-40,1
F8,3,6,-40,1
E7,4,2,-40,1
F8,3,2,-40,1
E8,4,2,-40,1
F8,3,2,-40,1
E9,4,7,-40,1
F8,3,2,-40,1
E10,4,7,-40,1
F8,3,2,-40,1
F6,4,6,-40,1
F8,3,2,-40,1
F10,4,7,-40,1
F8,3,2,-40,1
G6,4,2,-40,1
F8,3,2,-40,1
G7,4,-3,-40,1
F8,3,-3,-40,-3
G9,4,-43,-40,-3
F8,3,-43,-40,-3
F7,2,-40,-40,1
F10,3,Infinity,-40,1
E6,4,9,-40,1
F10,3,9,-40,1
E7,4,5,-40,1
F10,3,5,-40,1
E8,4,5,-40,1
F10,3,5,-40,1
E9,4,10,-40,1
F10,3,5,-40,1
E10,4,10,-40,1
F10,3,5,-40,1
E11,4,10,-40,1
F10,3,5,-40,1
F6,4,5,-40,1
F10,3,5,-40,1
F8,4,9,-40,1
F10,3,5,-40,1
F11,4,10,-40,1
F10,3,5,-40,1
G6,4,5,-40,1
F10,3,5,-40,1
G7,4,0,-40,1
F10,3,0,-40,0
G9,4,0,-40,0
F10,3,0,-40,0
G10,4,10,-40,0
F10,3,0,-40,0
G11,4,10,-40,0
F10,3,0,-40,0
H6,4,5,-40,0
F10,3,0,-40,0
H7,4,0,-40,0
F10,3,0,-40,0
H9,4,5,-40,0
F10,3,0,-40,0
I6,4,5,-40,0
F10,3,0,-40,0
I8,4,4,-40,0
F10,3,0,-40,0
I9,4,5,-40,0
F10,3,0,-40,0
J6,4,-40,-40,0
F10,3,-40,-40,0
F7,2,-40,-40,1
G6,3,Infinity,-40,1
E6,4,4,-40,1
G6,3,4,-40,1
E7,4,0,-40,1
G6,3,0,-40,0
E8,4,4,-40,0
G6,3,0,-40,0
E9,4,5,-40,0
G6,3,0,-40,0
E10,4,5,-40,0
G6,3,0,-40,0
F5,4,5,-40,0
G6,3,0,-40,0
F6,4,0,-40,0
G6,3,0,-40,0
F8,4,4,-40,0
G6,3,0,-40,0
F10,4,5,-40,0
G6,3,0,-40,0
G5,4,5,-40,0
G6,3,0,-40,0
G7,4,-5,-40,0
G6,3,-5,-40,-5
G9,4,-45,-40,-5
G6,3,-45,-40,-5
F7,2,-40,-40,1
G7,3,Infinity,-40,1
E6,4,9,-40,1
G7,3,9,-40,1
E7,4,9,-40,1
G7,3,9,-40,1
E8,4,5,-40,1
G7,3,5,-40,1
E9,4,10,-40,1
G7,3,5,-40,1
E10,4,10,-40,1
G7,3,5,-40,1
F6,4,5,-40,1
G7,3,5,-40,1
F8,4,9,-40,1
G7,3,5,-40,1
F10,4,10,-40,1
G7,3,5,-40,1
G6,4,5,-40,1
G7,3,5,-40,1
G9,4,-40,-40,1
G7,3,-40,-40,1
F7,2,-40,-40,1
G9,3,Infinity,-40,1
E6,4,14,-40,1
G9,3,14,-40,1
E7,4,10,-40,1
G9,3,10,-40,1
E8,4,10,-40,1
G9,3,10,-40,1
E9,4,15,-40,1
G9,3,10,-40,1
E10,4,15,-40,1
G9,3,10,-40,1
F6,4,10,-40,1
G9,3,10,-40,1
F8,4,14,-40,1
G9,3,10,-40,1
F10,4,15,-40,1
G9,3,10,-40,1
G6,4,10,-40,1
G9,3,10,-40,1
G7,4,5,-40,1
G9,3,5,-40,1
G10,4,15,-40,1
G9,3,5,-40,1
H6,4,10,-40,1
G9,3,5,-40,1
H7,4,5,-40,1
G9,3,5,-40,1
H9,4,10,-40,1
G9,3,5,-40,1
H10,4,15,-40,1
G9,3,5,-40,1
I6,4,10,-40,1
G9,3,5,-40,1
I8,4,9,-40,1
G9,3,5,-40,1
I9,4,10,-40,1
G9,3,5,-40,1
J6,4,5,-40,1
G9,3,5,-40,1
J7,4,10,-40,1
G9,3,5,-40,1
J8,4,10,-40,1
G9,3,5,-40,1
F7,2,5,-40,1
F9,1,1,-545,1
F8,2,-Infinity,-545,1
E7,3,Infinity,-545,1
D6,4,5,-545,1
E7,3,5,-545,1
D7,4,5,-545,1
E7,3,5,-545,1
D8,4,5,-545,1
E7,3,5,-545,1
E6,4,5,-545,1
E7,3,5,-545,1
E8,4,4,-545,1
E7,3,4,-545,1
E9,4,0,-545,1
E7,3,0,-545,0
E10,4,5,-545,0
E7,3,0,-545,0
F6,4,5,-545,0
E7,3,0,-545,0
F7,4,4,-545,0
E7,3,0,-545,0
F10,4,5,-545,0
E7,3,0,-545,0
G7,4,-5,-545,0
E7,3,-5,-545,-5
G9,4,-46,-545,-5
E7,3,-46,-545,-46
G10,4,5,-545,-46
E7,3,-46,-545,-46
H6,4,0,-545,-46
E7,3,-46,-545,-46
H7,4,-5,-545,-46
E7,3,-46,-545,-46
H9,4,0,-545,-46
E7,3,-46,-545,-46
I6,4,0,-545,-46
E7,3,-46,-545,-46
I8,4,-1,-545,-46
E7,3,-46,-545,-46
I9,4,0,-545,-46
E7,3,-46,-545,-46
J6,4,-45,-545,-46
E7,3,-46,-545,-46
J7,4,0,-545,-46
E7,3,-46,-545,-46
J8,4,0,-545,-46
E7,3,-46,-545,-46
F8,2,-46,-46,1
E8,3,Infinity,-46,1
D7,4,10,-46,1
E8,3,10,-46,1
D8,4,10,-46,1
E8,3,10,-46,1
D9,4,10,-46,1
E8,3,10,-46,1
E7,4,5,-46,1
E8,3,5,-46,1
E9,4,5,-46,1
E8,3,5,-46,1
E10,4,10,-46,1
E8,3,5,-46,1
F7,4,9,-46,1
E8,3,5,-46,1
F10,4,10,-46,1
E8,3,5,-46,1
G7,4,0,-46,1
E8,3,0,-46,0
G9,4,-45,-46,0
E8,3,-45,-46,-45
G10,4,10,-46,-45
E8,3,-45,-46,-45
H6,4,5,-46,-45
E8,3,-45,-46,-45
H7,4,0,-46,-45
E8,3,-45,-46,-45
H9,4,5,-46,-45
E8,3,-45,-46,-45
I6,4,5,-46,-45
E8,3,-45,-46,-45
I8,4,4,-46,-45
E8,3,-45,-46,-45
I9,4,5,-46,-45
E8,3,-45,-46,-45
J6,4,-40,-46,-45
E8,3,-45,-46,-45
J7,4,5,-46,-45
E8,3,-45,-46,-45
J8,4,5,-46,-45
E8,3,-45,-46,-45
F8,2,-45,-45,1
E9,3,Infinity,-45,1
D8,4,10,-45,1
E9,3,10,-45,1
D9,4,10,-45,1
E9,3,10,-45,1
D10,4,10,-45,1
E9,3,10,-45,1
E7,4,5,-45,1
E9,3,5,-45,1
E8,4,9,-45,1
E9,3,5,-45,1
E10,4,10,-45,1
E9,3,5,-45,1
F7,4,9,-45,1
E9,3,5,-45,1
F10,4,10,-45,1
E9,3,5,-45,1
G7,4,4,-45,1
E9,3,4,-45,1
G9,4,-45,-45,1
E9,3,-45,-45,1
F8,2,-45,-45,1
E10,3,Infinity,-45,1
D9,4,55,-45,1
E10,3,55,-45,1
D10,4,55,-45,1
E10,3,55,-45,1
D11,4,-445,-45,1
E10,3,-445,-45,1
F8,2,-45,-45,1
F7,3,Infinity,-45,1
E6,4,10,-45,1
F7,3,10,-45,1
E7,4,5,-45,1
F7,3,5,-45,1
E8,4,9,-45,1
F7,3,5,-45,1
E9,4,5,-45,1
F7,3,5,-45,1
E10,4,10,-45,1
F7,3,5,-45,1
F6,4,10,-45,1
F7,3,5,-45,1
F10,4,10,-45,1
F7,3,5,-45,1
G6,4,10,-45,1
F7,3,5,-45,1
G7,4,0,-45,1
F7,3,0,-45,0
G9,4,-45,-45,0
F7,3,-45,-45,0
F8,2,-45,-45,1
F10,3,Infinity,-45,1
E7,4,1,-45,1
F10,3,1,-45,1
E8,4,5,-45,1
F10,3,1,-45,1
E9,4,1,-45,1
F10,3,1,-45,1
E10,4,6,-45,1
F10,3,1,-45,1
E11,4,6,-45,1
F10,3,1,-45,1
F7,4,5,-45,1
F10,3,1,-45,1
F11,4,6,-45,1
F10,3,1,-45,1
G7,4,-4,-45,1
F10,3,-4,-45,-4
G9,4,-9,-45,-4
F10,3,-9,-45,-9
G10,4,6,-45,-9
F10,3,-9,-45,-9
G11,4,6,-45,-9
F10,3,-9,-45,-9
H6,4,1,-45,-9
F10,3,-9,-45,-9
H7,4,-4,-45,-9
F10,3,-9,-45,-9
H9,4,1,-45,-9
F10,3,-9,-45,-9
I6,4,1,-45,-9
F10,3,-9,-45,-9
I8,4,0,-45,-9
F10,3,-9,-45,-9
I9,4,1,-45,-9
F10,3,-9,-45,-9
J6,4,-44,-45,-9
F10,3,-44,-45,-44
J7,4,1,-45,-44
F10,3,-44,-45,-44
J8,4,1,-45,-44
F10,3,-44,-45,-44
F8,2,-44,-44,1
G7,3,Infinity,-44,1
E7,4,5,-44,1
G7,3,5,-44,1
E8,4,9,-44,1
G7,3,5,-44,1
E9,4,9,-44,1
G7,3,5,-44,1
E10,4,10,-44,1
G7,3,5,-44,1
F6,4,10,-44,1
G7,3,5,-44,1
F7,4,9,-44,1
G7,3,5,-44,1
F10,4,10,-44,1
G7,3,5,-44,1
G6,4,10,-44,1
G7,3,5,-44,1
G9,4,-45,-44,1
G7,3,-45,-44,1
F8,2,-44,-44,1
G9,3,Infinity,-44,1
E7,4,14,-44,1
G9,3,14,-44,1
E8,4,14,-44,1
G9,3,14,-44,1
E9,4,10,-44,1
G9,3,10,-44,1
E10,4,15,-44,1
G9,3,10,-44,1
F7,4,14,-44,1
G9,3,10,-44,1
F10,4,15,-44,1
