Move,Depth,Value
H11,1,-49995
I4,2,0
H11,1,-49995
I6,2,-2
H11,1,-49995
I8,2,-5
H11,1,-49995
I12,2,-55
H11,1,-49995
I14,2,0
H11,1,-49995
J4,2,0
H11,1,-49995
J7,2,4
H11,1,-49995
J8,2,5
H11,1,-49995
J9,2,5
H11,1,-49995
J11,2,4
H11,1,-49995
J13,2,-1
H11,1,-49995
J14,2,-45
H11,1,-49995
K4,2,5
H11,1,-49995
K5,2,4
H11,1,-49995
K6,2,0
H11,1,-49995
K7,2,-45
H11,1,-49995
K8,2,5
H11,1,-49995
K10,2,-502
H11,1,-49995
K12,2,-6
H11,1,-49995
K14,2,5
H11,1,-49995
L8,2,5
H11,1,-49995
L9,2,-45
H11,1,-49995
L12,2,-46
H11,1,-49995
L13,2,5
H11,1,-49995
L14,2,5
H11,1,-49995
M9,2,-49995
H11,1,-49995
M10,2,-5
H11,1,-49995
M12,2,0
H11,1,-49995
N10,2,5
H11,1,-49995
N11,2,5
H11,1,-49995
N12,2,5
H11,1,-49995
root,0,-44995
H13,1,Infinity
E7,2,-100
H13,1,-100
E8,2,0
H13,1,-100
E9,2,0
H13,1,-100
F6,2,-1
H13,1,-100
F7,2,-10
H13,1,-100
F9,2,0
H13,1,-100
F10,2,-100
H13,1,-100
G6,2,-10
H13,1,-100
G8,2,-7
H13,1,-100
G10,2,-505
H13,1,-505
G11,2,-50
H13,1,-505
G12,2,-5
H13,1,-505
G13,2,-10
H13,1,-505
G14,2,0
H13,1,-505
H4,2,-50
H13,1,-505
H5,2,-1
H13,1,-505
H6,2,-11
H13,1,-505
H11,2,-5
H13,1,-505
H14,2,-50000
H13,1,-50000
I4,2,-5
H13,1,-50000
I6,2,-7
H13,1,-50000
I8,2,-10
H13,1,-50000
I12,2,-60
H13,1,-50000
I14,2,-5
H13,1,-50000
J4,2,-5
H13,1,-50000
J7,2,-1
H13,1,-50000
J8,2,0
H13,1,-50000
J9,2,0
H13,1,-50000
J11,2,-1001
H13,1,-50000
J13,2,-5
H13,1,-50000
J14,2,-50
H13,1,-50000
K4,2,0
H13,1,-50000
K5,2,-1
H13,1,-50000
K6,2,-5
H13,1,-50000
K7,2,-50
H13,1,-50000
K8,2,0
H13,1,-50000
K10,2,-507
H13,1,-50000
K12,2,-11
H13,1,-50000
K14,2,0
H13,1,-50000
L8,2,0
H13,1,-50000
L9,2,-50
H13,1,-50000
L12,2,-51
H13,1,-50000
L13,2,0
H13,1,-50000
L14,2,0
H13,1,-50000
M9,2,-50000
H13,1,-50000
M10,2,-10
H13,1,-50000
M12,2,-5
H13,1,-50000
N10,2,0
H13,1,-50000
N11,2,0
H13,1,-50000
N12,2,0
H13,1,-50000
root,0,-44995
H14,1,Infinity
E7,2,-100
H14,1,-100
E8,2,0
H14,1,-100
E9,2,0
H14,1,-100
F6,2,-1
H14,1,-100
F7,2,-10
H14,1,-100
F9,2,0
H14,1,-100
F10,2,-100
H14,1,-100
G6,2,-10
H14,1,-100
G8,2,-7
H14,1,-100
G10,2,-505
H14,1,-505
G11,2,-50
H14,1,-505
G12,2,-5
H14,1,-505
G13,2,-10
H14,1,-505
G14,2,0
H14,1,-505
G15,2,0
H14,1,-505
H4,2,-50
H14,1,-505
H5,2,-1
H14,1,-505
H6,2,-11
H14,1,-505
H11,2,-6
H14,1,-505
H13,2,-6
H14,1,-505
H15,2,0
H14,1,-505
I4,2,-5
H14,1,-505
I6,2,-7
H14,1,-505
I8,2,-10
H14,1,-505
I12,2,-60
H14,1,-505
I14,2,-5
H14,1,-505
I15,2,0
H14,1,-505
J4,2,-5
H14,1,-505
J7,2,-1
H14,1,-505
J8,2,0
H14,1,-505
J9,2,0
H14,1,-505
J11,2,-1001
H14,1,-1001
J13,2,-6
H14,1,-1001
J14,2,-50
H14,1,-1001
K4,2,0
H14,1,-1001
K5,2,-1
H14,1,-1001
K6,2,-5
H14,1,-1001
K7,2,-50
H14,1,-1001
K8,2,0
H14,1,-1001
K10,2,-507
H14,1,-1001
K12,2,-11
H14,1,-1001
K14,2,0
H14,1,-1001
L8,2,0
H14,1,-1001
L9,2,-50
H14,1,-1001
L12,2,-51
H14,1,-1001
L13,2,0
H14,1,-1001
L14,2,0
H14,1,-1001
M9,2,-50000
H14,1,-50000
M10,2,-10
H14,1,-50000
M12,2,-5
H14,1,-50000
N10,2,0
H14,1,-50000
N11,2,0
H14,1,-50000
N12,2,0
H14,1,-50000
root,0,-44995
I4,1,Infinity
E7,2,-95
I4,1,-95
E8,2,5
I4,1,-95
E9,2,5
I4,1,-95
F6,2,4
I4,1,-95
F7,2,-5
I4,1,-95
F9,2,5
I4,1,-95
F10,2,-95
I4,1,-95
G6,2,-5
I4,1,-95
G8,2,-2
I4,1,-95
G10,2,-500
I4,1,-500
G11,2,-45
I4,1,-500
G12,2,0
I4,1,-500
G13,2,-5
I4,1,-500
H3,2,5
I4,1,-500
H4,2,-45
I4,1,-500
H5,2,4
I4,1,-500
H6,2,-6
I4,1,-500
H11,2,-1
I4,1,-500
H13,2,-5
I4,1,-500
H14,2,-49995
I4,1,-49995
I3,2,5
I4,1,-49995
I6,2,-1
I4,1,-49995
I8,2,-5
I4,1,-49995
I12,2,-55
I4,1,-49995
I14,2,0
I4,1,-49995
J3,2,5
I4,1,-49995
J4,2,0
I4,1,-49995
J7,2,4
I4,1,-49995
J8,2,5
I4,1,-49995
J9,2,5
I4,1,-49995
J11,2,-996
I4,1,-49995
J13,2,-1
I4,1,-49995
J14,2,-45
I4,1,-49995
K4,2,5
I4,1,-49995
K5,2,4
I4,1,-49995
K6,2,0
I4,1,-49995
K7,2,-45
I4,1,-49995
K8,2,5
I4,1,-49995
K10,2,-502
I4,1,-49995
K12,2,-6
I4,1,-49995
K14,2,5
I4,1,-49995
L8,2,5
I4,1,-49995
L9,2,-45
I4,1,-49995
L12,2,-46
I4,1,-49995
L13,2,5
I4,1,-49995
L14,2,5
I4,1,-49995
M9,2,-49995
I4,1,-49995
M10,2,-5
I4,1,-49995
M12,2,0
I4,1,-49995
N10,2,5
I4,1,-49995
N11,2,5
I4,1,-49995
N12,2,5
I4,1,-49995
root,0,-44995
I6,1,Infinity
E7,2,-98
I6,1,-98
E8,2,2
I6,1,-98
E9,2,2
I6,1,-98
F6,2,1
I6,1,-98
F7,2,-8
I6,1,-98
F9,2,2
I6,1,-98
F10,2,-98
I6,1,-98
G6,2,-8
I6,1,-98
G8,2,-1
I6,1,-98
G10,2,-503
I6,1,-503
G11,2,-48
I6,1,-503
G12,2,-3
I6,1,-503
G13,2,-8
I6,1,-503
H4,2,-48
I6,1,-503
H5,2,1
I6,1,-503
H6,2,-9
I6,1,-503
H11,2,-4
I6,1,-503
H13,2,-8
I6,1,-503
H14,2,-49998
I6,1,-49998
I4,2,1
I6,1,-49998
I8,2,-8
I6,1,-49998
I12,2,-58
I6,1,-49998
I14,2,-3
I6,1,-49998
J4,2,-3
I6,1,-49998
J7,2,1
I6,1,-49998
J8,2,2
I6,1,-49998
J9,2,2
I6,1,-49998
J11,2,-999
I6,1,-49998
J13,2,-4
I6,1,-49998
J14,2,-48
I6,1,-49998
K4,2,2
I6,1,-49998
K5,2,1
I6,1,-49998
K6,2,1
I6,1,-49998
K7,2,-48
I6,1,-49998
K8,2,2
I6,1,-49998
K10,2,-505
I6,1,-49998
K12,2,-9
I6,1,-49998
K14,2,2
I6,1,-49998
L8,2,2
I6,1,-49998
L9,2,-48
I6,1,-49998
L12,2,-49
I6,1,-49998
L13,2,2
I6,1,-49998
L14,2,2
I6,1,-49998
M9,2,-49998
I6,1,-49998
M10,2,-8
I6,1,-49998
M12,2,-3
I6,1,-49998
N10,2,2
I6,1,-49998
N11,2,2
I6,1,-49998
N12,2,2
I6,1,-49998
root,0,-44995
I8,1,Infinity
E7,2,905
I8,1,905
E8,2,1005
I8,1,905
E9,2,1005
I8,1,905
F6,2,1004
I8,1,905
F7,2,995
I8,1,905
F9,2,1005
I8,1,905
F10,2,905
I8,1,905
G6,2,999
I8,1,905
G8,2,998
I8,1,905
G10,2,504
I8,1,504
G11,2,955
I8,1,504
G12,2,1000
I8,1,504
G13,2,995
I8,1,504
H4,2,955
I8,1,504
H5,2,1004
I8,1,504
H6,2,994
I8,1,504
H11,2,999
I8,1,504
H13,2,995
I8,1,504
H14,2,-48995
I8,1,-48995
I4,2,1000
I8,1,-48995
I6,2,-9002
I8,1,-48995
I12,2,945
I8,1,-48995
I14,2,1000
I8,1,-48995
J4,2,1000
I8,1,-48995
J7,2,1004
I8,1,-48995
J8,2,1005
I8,1,-48995
J9,2,1005
I8,1,-48995
J11,2,4
I8,1,-48995
J13,2,999
I8,1,-48995
J14,2,955
I8,1,-48995
K4,2,1005
I8,1,-48995
K5,2,1004
I8,1,-48995
K6,2,1000
I8,1,-48995
K7,2,955
I8,1,-48995
K8,2,1005
I8,1,-48995
K10,2,498
I8,1,-48995
K12,2,994
I8,1,-48995
K14,2,1005
I8,1,-48995
L8,2,1005
I8,1,-48995
L9,2,955
I8,1,-48995
L12,2,954
I8,1,-48995
L13,2,1005
I8,1,-48995
L14,2,1005
I8,1,-48995
M9,2,-48995
I8,1,-48995
M10,2,995
I8,1,-48995
M12,2,1000
I8,1,-48995
N10,2,1005
I8,1,-48995
N11,2,1005
I8,1,-48995
N12,2,1005
I8,1,-48995
root,0,-44995
I12,1,Infinity
E7,2,-100
I12,1,-100
E8,2,0
I12,1,-100
E9,2,0
I12,1,-100
F6,2,-1
I12,1,-100
F7,2,-10
I12,1,-100
F9,2,0
I12,1,-100
F10,2,-100
I12,1,-100
G6,2,-10
I12,1,-100
G8,2,-7
I12,1,-100
G10,2,-505
I12,1,-505
G11,2,-50
I12,1,-505
G12,2,-1
I12,1,-505
G13,2,-10
I12,1,-505
H4,2,-50
I12,1,-505
H5,2,-1
I12,1,-505
H6,2,-11
I12,1,-505
H11,2,-6
I12,1,-505
H13,2,-10
I12,1,-505
H14,2,-50000
I12,1,-50000
I4,2,-5
I12,1,-50000
I6,2,-7
I12,1,-50000
I8,2,-10
I12,1,-50000
I14,2,-1
I12,1,-50000
J4,2,-5
I12,1,-50000
J7,2,-1
I12,1,-50000
J8,2,0
I12,1,-50000
J9,2,0
I12,1,-50000
J11,2,-1001
I12,1,-50000
J13,2,-6
I12,1,-50000
J14,2,-50
I12,1,-50000
K4,2,0
I12,1,-50000
K5,2,-1
I12,1,-50000
K6,2,-5
I12,1,-50000
K7,2,-50
I12,1,-50000
K8,2,0
I12,1,-50000
K10,2,-507
I12,1,-50000
K12,2,-7
I12,1,-50000
K14,2,0
I12,1,-50000
L8,2,0
I12,1,-50000
L9,2,-50
I12,1,-50000
L12,2,-51
I12,1,-50000
L13,2,0
I12,1,-50000
L14,2,0
I12,1,-50000
M9,2,-50000
I12,1,-50000
M10,2,-10
I12,1,-50000
M12,2,-5
I12,1,-50000
N10,2,0
I12,1,-50000
N11,2,0
I12,1,-50000
N12,2,0
I12,1,-50000
root,0,-44995
I14,1,Infinity
E7,2,-100
I14,1,-100
E8,2,0
I14,1,-100
E9,2,0
I14,1,-100
F6,2,-1
I14,1,-100
F7,2,-10
I14,1,-100
F9,2,0
I14,1,-100
F10,2,-100
I14,1,-100
G6,2,-10
I14,1,-100
G8,2,-7
I14,1,-100
G10,2,-505
I14,1,-505
G11,2,-50
I14,1,-505
G12,2,-5
I14,1,-505
G13,2,-10
I14,1,-505
H4,2,-50
I14,1,-505
H5,2,-1
I14,1,-505
H6,2,-11
I14,1,-505
H11,2,-6
I14,1,-505
H13,2,-10
I14,1,-505
H14,2,-50000
I14,1,-50000
H15,2,0
I14,1,-50000
I4,2,-5
I14,1,-50000
I6,2,-7
I14,1,-50000
I8,2,-10
I14,1,-50000
I12,2,-50
I14,1,-50000
I15,2,0
I14,1,-50000
J4,2,-5
I14,1,-50000
J7,2,-1
I14,1,-50000
J8,2,0
I14,1,-50000
J9,2,0
I14,1,-50000
J11,2,-1001
I14,1,-50000
J13,2,-6
I14,1,-50000
J14,2,-50
I14,1,-50000
J15,2,0
I14,1,-50000
K4,2,0
I14,1,-50000
K5,2,-1
I14,1,-50000
K6,2,-5
I14,1,-50000
K7,2,-50
I14,1,-50000
K8,2,0
I14,1,-50000
K10,2,-507
I14,1,-50000
K12,2,-11
I14,1,-50000
K14,2,0
I14,1,-50000
L8,2,0
I14,1,-50000
L9,2,-50
I14,1,-50000
L12,2,-51
I14,1,-50000
L13,2,0
I14,1,-50000
L14,2,0
I14,1,-50000
M9,2,-50000
I14,1,-50000
M10,2,-10
I14,1,-50000
M12,2,-5
I14,1,-50000
N10,2,0
I14,1,-50000
N11,2,0
I14,1,-50000
N12,2,0
I14,1,-50000
root,0,-44995
J4,1,Infinity
E7,2,-99
J4,1,-99
E8,2,1
J4,1,-99
E9,2,1
J4,1,-99
F6,2,0
J4,1,-99
F7,2,-9
J4,1,-99
F9,2,1
J4,1,-99
F10,2,-99
J4,1,-99
G6,2,-9
J4,1,-99
G8,2,-6
J4,1,-99
G10,2,-504
J4,1,-504
G11,2,-49
J4,1,-504
G12,2,-4
J4,1,-504
G13,2,-9
J4,1,-504
H4,2,-49
J4,1,-504
H5,2,0
J4,1,-504
H6,2,0
J4,1,-504
H11,2,-5
J4,1,-504
H13,2,-9
J4,1,-504
H14,2,-49999
J4,1,-49999
I3,2,1
J4,1,-49999
I4,2,-4
J4,1,-49999
I6,2,-6
J4,1,-49999
I8,2,-9
J4,1,-49999
I12,2,-59
J4,1,-49999
I14,2,-4
J4,1,-49999
J3,2,1
J4,1,-49999
J7,2,0
J4,1,-49999
J8,2,1
J4,1,-49999
J9,2,1
J4,1,-49999
J11,2,-1000
J4,1,-49999
J13,2,-5
J4,1,-49999
J14,2,-49
J4,1,-49999
K3,2,1
J4,1,-49999
K4,2,1
J4,1,-49999
K5,2,0
J4,1,-49999
K6,2,-4
J4,1,-49999
K7,2,-49
J4,1,-49999
K8,2,1
J4,1,-49999
K10,2,-506
J4,1,-49999
K12,2,-10
J4,1,-49999
K14,2,1
J4,1,-49999
L8,2,1
J4,1,-49999
L9,2,-49
J4,1,-49999
L12,2,-50
J4,1,-49999
L13,2,1
J4,1,-49999
L14,2,1
J4,1,-49999
M9,2,-49999
J4,1,-49999
M10,2,-9
J4,1,-49999
M12,2,-4
J4,1,-49999
N10,2,1
J4,1,-49999
N11,2,1
J4,1,-49999
N12,2,1
J4,1,-49999
root,0,-44995
J7,1,Infinity
E7,2,-99
J7,1,-99
E8,2,1
J7,1,-99
E9,2,1
J7,1,-99
F6,2,0
J7,1,-99
F7,2,-9
J7,1,-99
F9,2,1
J7,1,-99
F10,2,-99
J7,1,-99
G6,2,-9
J7,1,-99
G8,2,-6
J7,1,-99
G10,2,-504
J7,1,-504
G11,2,-49
J7,1,-504
G12,2,-4
J7,1,-504
G13,2,-9
J7,1,-504
H4,2,-49
J7,1,-504
H5,2,0
J7,1,-504
H6,2,-10
J7,1,-504
H11,2,-5
J7,1,-504
H13,2,-9
J7,1,-504
H14,2,-49999
J7,1,-49999
I4,2,-4
J7,1,-49999
I6,2,-6
J7,1,-49999
I8,2,-5
J7,1,-49999
I12,2,-59
J7,1,-49999
I14,2,-4
J7,1,-49999
J4,2,-4
J7,1,-49999
J8,2,1
J7,1,-49999
J9,2,1
J7,1,-49999
J11,2,-1000
J7,1,-49999
J13,2,-5
J7,1,-49999
J14,2,-49
J7,1,-49999
K4,2,1
J7,1,-49999
K5,2,0
J7,1,-49999
K6,2,-4
J7,1,-49999
K7,2,-49
J7,1,-49999
K8,2,1
J7,1,-49999
K10,2,-506
J7,1,-49999
K12,2,-10
J7,1,-49999
K14,2,1
J7,1,-49999
L8,2,1
J7,1,-49999
L9,2,-49
J7,1,-49999
L12,2,-50
J7,1,-49999
L13,2,1
J7,1,-49999
L14,2,1
J7,1,-49999
M9,2,-49999
J7,1,-49999
M10,2,-9
J7,1,-49999
M12,2,-4
J7,1,-49999
N10,2,1
J7,1,-49999
N11,2,1
J7,1,-49999
N12,2,1
J7,1,-49999
root,0,-44995
J8,1,Infinity
E7,2,-40
J8,1,-40
E8,2,60
J8,1,-40
E9,2,60
J8,1,-40
F6,2,59
J8,1,-40
F7,2,50
J8,1,-40
F9,2,60
J8,1,-40
F10,2,-40
J8,1,-40
G6,2,50
J8,1,-40
G8,2,53
J8,1,-40
G10,2,-445
J8,1,-445
G11,2,-490
J8,1,-490
G12,2,55
J8,1,-490
G13,2,50
J8,1,-490
H4,2,10
J8,1,-490
H5,2,59
J8,1,-490
H6,2,-51
J8,1,-490
H11,2,54
J8,1,-490
H13,2,50
J8,1,-490
H14,2,-49940
J8,1,-49940
I4,2,55
J8,1,-49940
I6,2,53
J8,1,-49940
I8,2,50
J8,1,-49940
I12,2,0
J8,1,-49940
I14,2,55
J8,1,-49940
J4,2,55
J8,1,-49940
J7,2,60
J8,1,-49940
J9,2,60
J8,1,-49940
J11,2,-941
J8,1,-49940
J13,2,54
J8,1,-49940
J14,2,10
J8,1,-49940
K4,2,60
J8,1,-49940
K5,2,59
J8,1,-49940
K6,2,55
J8,1,-49940
K7,2,-490
J8,1,-49940
K8,2,60
J8,1,-49940
K10,2,-447
J8,1,-49940
K12,2,49
J8,1,-49940
K14,2,60
J8,1,-49940
L8,2,60
J8,1,-49940
L9,2,10
J8,1,-49940
L12,2,9
J8,1,-49940
L13,2,60
J8,1,-49940
L14,2,60
J8,1,-49940
M9,2,-49940
J8,1,-49940
M10,2,50
J8,1,-49940
M12,2,55
J8,1,-49940
N10,2,60
J8,1,-49940
N11,2,60
J8,1,-49940
N12,2,60
J8,1,-49940
root,0,-44995
J9,1,Infinity
E7,2,-80
J9,1,-80
E8,2,20
J9,1,-80
E9,2,20
J9,1,-80
F6,2,19
J9,1,-80
F7,2,10
J9,1,-80
F9,2,20
J9,1,-80
F10,2,-80
J9,1,-80
G6,2,10
J9,1,-80
G8,2,13
J9,1,-80
G10,2,-485
J9,1,-485
G11,2,-30
J9,1,-485
G12,2,15
J9,1,-485
G13,2,10
J9,1,-485
H4,2,-30
J9,1,-485
H5,2,19
J9,1,-485
H6,2,9
J9,1,-485
H11,2,14
J9,1,-485
H13,2,10
J9,1,-485
H14,2,-49980
J9,1,-49980
I4,2,15
J9,1,-49980
I6,2,13
J9,1,-49980
I8,2,14
J9,1,-49980
I12,2,-40
J9,1,-49980
I14,2,15
J9,1,-49980
J4,2,15
J9,1,-49980
J7,2,19
J9,1,-49980
J8,2,20
J9,1,-49980
J11,2,-981
J9,1,-49980
J13,2,14
J9,1,-49980
J14,2,-30
J9,1,-49980
K4,2,20
J9,1,-49980
K5,2,19
J9,1,-49980
K6,2,15
J9,1,-49980
K7,2,-30
J9,1,-49980
K8,2,20
J9,1,-49980
K10,2,-483
J9,1,-49980
K12,2,9
J9,1,-49980
K14,2,20
J9,1,-49980
L8,2,20
J9,1,-49980
L9,2,-130
J9,1,-49980
L12,2,-31
J9,1,-49980
L13,2,20
J9,1,-49980
L14,2,20
J9,1,-49980
M9,2,-49980
J9,1,-49980
M10,2,10
J9,1,-49980
M12,2,15
J9,1,-49980
N10,2,20
J9,1,-49980
N11,2,20
J9,1,-49980
N12,2,20
J9,1,-49980
root,0,-44995
J11,1,Infinity
E7,2,-98
J11,1,-98
E8,2,2
J11,1,-98
E9,2,2
J11,1,-98
F6,2,1
J11,1,-98
F7,2,-8
J11,1,-98
F9,2,2
J11,1,-98
F10,2,-98
J11,1,-98
G6,2,-8
J11,1,-98
G8,2,-5
J11,1,-98
G10,2,-503
J11,1,-503
G11,2,-48
J11,1,-503
G12,2,-3
J11,1,-503
G13,2,-8
J11,1,-503
H4,2,-48
J11,1,-503
H5,2,1
J11,1,-503
H6,2,-9
J11,1,-503
H11,2,0
J11,1,-503
H13,2,-8
J11,1,-503
H14,2,-49998
J11,1,-49998
I4,2,-3
J11,1,-49998
I6,2,-5
J11,1,-49998
I8,2,-8
J11,1,-49998
I12,2,-58
J11,1,-49998
I14,2,-3
J11,1,-49998
J4,2,-3
J11,1,-49998
J7,2,1
J11,1,-49998
J8,2,2
J11,1,-49998
J9,2,2
J11,1,-49998
J13,2,0
J11,1,-49998
J14,2,-48
J11,1,-49998
K4,2,2
J11,1,-49998
K5,2,1
J11,1,-49998
K6,2,-3
J11,1,-49998
K7,2,-48
J11,1,-49998
K8,2,2
J11,1,-49998
K10,2,-505
J11,1,-49998
K12,2,-9
J11,1,-49998
K14,2,2
J11,1,-49998
L8,2,2
J11,1,-49998
L9,2,-48
J11,1,-49998
L12,2,-49
J11,1,-49998
L13,2,2
J11,1,-49998
L14,2,2
J11,1,-49998
M9,2,-49998
J11,1,-49998
M10,2,-8
J11,1,-49998
M12,2,-3
J11,1,-49998
N10,2,2
J11,1,-49998
N11,2,2
J11,1,-49998
N12,2,2
J11,1,-49998
root,0,-44995
J13,1,Infinity
E7,2,-99
J13,1,-99
E8,2,1
J13,1,-99
E9,2,1
J13,1,-99
F6,2,0
J13,1,-99
F7,2,-9
J13,1,-99
F9,2,1
J13,1,-99
F10,2,-99
J13,1,-99
G6,2,-9
J13,1,-99
G8,2,-6
J13,1,-99
G10,2,-504
J13,1,-504
G11,2,-49
J13,1,-504
G12,2,-4
J13,1,-504
G13,2,-9
J13,1,-504
H4,2,-49
J13,1,-504
H5,2,0
J13,1,-504
H6,2,-10
J13,1,-504
H11,2,-5
J13,1,-504
H13,2,-5
J13,1,-504
H14,2,-49999
J13,1,-49999
I4,2,-4
J13,1,-49999
I6,2,-6
J13,1,-49999
I8,2,-9
J13,1,-49999
I12,2,-59
J13,1,-49999
I14,2,-4
J13,1,-49999
J4,2,-4
J13,1,-49999
J7,2,0
J13,1,-49999
J8,2,1
J13,1,-49999
J9,2,1
J13,1,-49999
J11,2,-999
J13,1,-49999
J14,2,-49
J13,1,-49999
K4,2,1
J13,1,-49999
K5,2,0
J13,1,-49999
K6,2,-4
J13,1,-49999
K7,2,-49
J13,1,-49999
K8,2,1
J13,1,-49999
K10,2,-506
J13,1,-49999
K12,2,-6
J13,1,-49999
K14,2,1
J13,1,-49999
L8,2,1
J13,1,-49999
L9,2,-49
J13,1,-49999
L12,2,-50
J13,1,-49999
L13,2,1
J13,1,-49999
L14,2,1
J13,1,-49999
M9,2,-49999
J13,1,-49999
M10,2,-9
J13,1,-49999
M12,2,-4
J13,1,-49999
N10,2,1
J13,1,-49999
N11,2,1
J13,1,-49999
N12,2,1
J13,1,-49999
root,0,-44995
J14,1,Infinity
E7,2,-95
J14,1,-95
E8,2,5
J14,1,-95
E9,2,5
J14,1,-95
F6,2,4
J14,1,-95
F7,2,-5
J14,1,-95
F9,2,5
J14,1,-95
F10,2,-95
J14,1,-95
G6,2,-5
J14,1,-95
G8,2,-2
J14,1,-95
G10,2,-500
J14,1,-500
G11,2,-5
J14,1,-500
G12,2,0
J14,1,-500
G13,2,-5
J14,1,-500
H4,2,-45
J14,1,-500
H5,2,4
J14,1,-500
H6,2,-6
J14,1,-500
H11,2,-1
J14,1,-500
H13,2,-5
J14,1,-500
H14,2,-49995
J14,1,-49995
I4,2,0
J14,1,-49995
I6,2,-2
J14,1,-49995
I8,2,-5
J14,1,-49995
I12,2,-55
J14,1,-49995
I14,2,0
J14,1,-49995
I15,2,5
J14,1,-49995
J4,2,0
J14,1,-49995
J7,2,4
J14,1,-49995
J8,2,5
J14,1,-49995
J9,2,5
J14,1,-49995
J11,2,-996
J14,1,-49995
J13,2,3
J14,1,-49995
J15,2,5
J14,1,-49995
K4,2,5
J14,1,-49995
K5,2,4
J14,1,-49995
K6,2,0
J14,1,-49995
K7,2,-45
J14,1,-49995
K8,2,5
J14,1,-49995
K10,2,-502
J14,1,-49995
K12,2,-6
J14,1,-49995
K14,2,5
J14,1,-49995
K15,2,5
J14,1,-49995
L8,2,5
J14,1,-49995
L9,2,-45
J14,1,-49995
L12,2,-46
J14,1,-49995
L13,2,5
J14,1,-49995
L14,2,5
J14,1,-49995
M9,2,-49995
J14,1,-49995
M10,2,-5
J14,1,-49995
M12,2,0
J14,1,-49995
N10,2,5
J14,1,-49995
N11,2,5
J14,1,-49995
N12,2,5
J14,1,-49995
root,0,-44995
K4,1,Infinity
E7,2,-95
K4,1,-95
E8,2,5
K4,1,-95
E9,2,5
K4,1,-95
F6,2,4
K4,1,-95
F7,2,-5
K4,1,-95
F9,2,5
K4,1,-95
F10,2,-95
K4,1,-95
G6,2,-5
K4,1,-95
G8,2,-2
K4,1,-95
G10,2,-500
K4,1,-500
G11,2,-45
K4,1,-500
G12,2,0
K4,1,-500
G13,2,-5
K4,1,-500
H4,2,-45
K4,1,-500
H5,2,4
K4,1,-500
H6,2,-6
K4,1,-500
H11,2,-1
K4,1,-500
H13,2,-5
K4,1,-500
H14,2,-49995
K4,1,-49995
I4,2,0
K4,1,-49995
I6,2,-2
K4,1,-49995
I8,2,-5
K4,1,-49995
I12,2,-55
K4,1,-49995
I14,2,0
K4,1,-49995
J3,2,5
K4,1,-49995
J4,2,0
K4,1,-49995
J7,2,4
K4,1,-49995
J8,2,5
K4,1,-49995
J9,2,5
K4,1,-49995
J11,2,-996
K4,1,-49995
J13,2,-1
K4,1,-49995
J14,2,-45
K4,1,-49995
K3,2,5
K4,1,-49995
K5,2,4
K4,1,-49995
K6,2,0
K4,1,-49995
K7,2,-45
K4,1,-49995
K8,2,5
K4,1,-49995
K10,2,-502
K4,1,-49995
K12,2,-6
K4,1,-49995
K14,2,5
K4,1,-49995
L3,2,5
K4,1,-49995
L4,2,5
K4,1,-49995
L5,2,5
K4,1,-49995
L8,2,5
K4,1,-49995
L9,2,-45
K4,1,-49995
L12,2,-46
K4,1,-49995
L13,2,5
K4,1,-49995
L14,2,5
K4,1,-49995
M9,2,-49995
K4,1,-49995
M10,2,-5
K4,1,-49995
M12,2,0
K4,1,-49995
N10,2,5
K4,1,-49995
N11,2,5
K4,1,-49995
N12,2,5
K4,1,-49995
root,0,-44995
K5,1,Infinity
E7,2,-99
K5,1,-99
E8,2,1
K5,1,-99
E9,2,1
K5,1,-99
F6,2,0
K5,1,-99
F7,2,-9
K5,1,-99
F9,2,1
K5,1,-99
F10,2,-99
K5,1,-99
G6,2,-9
K5,1,-99
G8,2,-6
K5,1,-99
G10,2,-504
K5,1,-504
G11,2,-49
K5,1,-504
G12,2,-4
K5,1,-504
G13,2,-9
K5,1,-504
H4,2,-49
K5,1,-504
H5,2,0
K5,1,-504
H6,2,-10
K5,1,-504
H11,2,-5
K5,1,-504
H13,2,-9
K5,1,-504
H14,2,-49999
K5,1,-49999
I4,2,-4
K5,1,-49999
I6,2,-6
K5,1,-49999
I8,2,-9
K5,1,-49999
I12,2,-59
K5,1,-49999
I14,2,-4
K5,1,-49999
J4,2,-4
K5,1,-49999
J7,2,0
K5,1,-49999
J8,2,1
K5,1,-49999
J9,2,1
K5,1,-49999
J11,2,-1000
K5,1,-49999
J13,2,-5
K5,1,-49999
J14,2,-49
K5,1,-49999
K4,2,1
K5,1,-49999
K6,2,-4
K5,1,-49999
K7,2,-49
K5,1,-49999
K8,2,1
K5,1,-49999
K10,2,-506
K5,1,-49999
K12,2,-10
K5,1,-49999
K14,2,1
K5,1,-49999
L4,2,1
K5,1,-49999
L5,2,1
K5,1,-49999
L6,2,1
K5,1,-49999
L8,2,1
K5,1,-49999
L9,2,-49
K5,1,-49999
L12,2,-50
K5,1,-49999
L13,2,1
K5,1,-49999
L14,2,1
K5,1,-49999
M9,2,-49999
K5,1,-49999
M10,2,-9
K5,1,-49999
M12,2,-4
K5,1,-49999
N10,2,1
K5,1,-49999
N11,2,1
K5,1,-49999
N12,2,1
K5,1,-49999
root,0,-44995
K6,1,Infinity
E7,2,-95
K6,1,-95
E8,2,5
K6,1,-95
E9,2,5
K6,1,-95
F6,2,4
