Move,Depth,Value,Alpha,Beta
H7,2,96,550,5001
G9,3,47,550,5001
H7,2,96,550,5001
H6,3,46,550,5001
H7,2,96,550,5001
H9,3,52,550,5001
H7,2,96,550,5001
H10,3,47,550,5001
H7,2,96,550,5001
I6,3,46,550,5001
H7,2,96,550,5001
I8,3,148,550,5001
H7,2,148,550,5001
I10,3,51,550,5001
H7,2,148,550,5001
J6,3,47,550,5001
H7,2,148,550,5001
J7,3,47,550,5001
H7,2,148,550,5001
J9,3,51,550,5001
H7,2,148,550,5001
J10,3,96,550,5001
H7,2,148,550,5001
K5,3,5046,550,5001
H7,2,5046,550,5001
L6,1,5001,550,5001
H9,2,-Infinity,550,5001
G7,3,101,550,5001
H9,2,101,550,5001
G8,3,56,550,5001
H9,2,101,550,5001
G9,3,52,550,5001
H9,2,101,550,5001
G10,3,51,550,5001
H9,2,101,550,5001
H6,3,51,550,5001
H9,2,101,550,5001
H7,3,52,550,5001
H9,2,101,550,5001
H10,3,52,550,5001
H9,2,101,550,5001
I6,3,51,550,5001
H9,2,101,550,5001
I8,3,153,550,5001
H9,2,153,550,5001
I10,3,56,550,5001
H9,2,153,550,5001
J6,3,52,550,5001
H9,2,153,550,5001
J7,3,52,550,5001
H9,2,153,550,5001
J9,3,52,550,5001
H9,2,153,550,5001
J10,3,101,550,5001
H9,2,153,550,5001
K5,3,5051,550,5001
H9,2,5051,550,5001
L6,1,5001,550,5001
H10,2,-Infinity,550,5001
G7,3,101,550,5001
H10,2,101,550,5001
G8,3,56,550,5001
H10,2,101,550,5001
G9,3,52,550,5001
H10,2,101,550,5001
G10,3,51,550,5001
H10,2,101,550,5001
G11,3,51,550,5001
H10,2,101,550,5001
H6,3,51,550,5001
H10,2,101,550,5001
H7,3,56,550,5001
H10,2,101,550,5001
H9,3,57,550,5001
H10,2,101,550,5001
H11,3,51,550,5001
H10,2,101,550,5001
I6,3,51,550,5001
H10,2,101,550,5001
I8,3,153,550,5001
H10,2,153,550,5001
I10,3,56,550,5001
H10,2,153,550,5001
I11,3,51,550,5001
H10,2,153,550,5001
J6,3,52,550,5001
H10,2,153,550,5001
J7,3,52,550,5001
H10,2,153,550,5001
J9,3,56,550,5001
H10,2,153,550,5001
J10,3,101,550,5001
H10,2,153,550,5001
K5,3,5051,550,5001
H10,2,5051,550,5001
L6,1,5001,550,5001
I6,2,-Infinity,550,5001
G7,3,96,550,5001
I6,2,96,550,5001
G8,3,51,550,5001
I6,2,96,550,5001
G9,3,47,550,5001
I6,2,96,550,5001
H5,3,46,550,5001
I6,2,96,550,5001
H6,3,46,550,5001
I6,2,96,550,5001
H7,3,51,550,5001
I6,2,96,550,5001
H9,3,56,550,5001
I6,2,96,550,5001
H10,3,47,550,5001
I6,2,96,550,5001
I5,3,46,550,5001
I6,2,96,550,5001
I8,3,148,550,5001
I6,2,148,550,5001
I10,3,51,550,5001
I6,2,148,550,5001
J5,3,46,550,5001
I6,2,148,550,5001
J6,3,47,550,5001
I6,2,148,550,5001
J7,3,47,550,5001
I6,2,148,550,5001
J9,3,51,550,5001
I6,2,148,550,5001
J10,3,96,550,5001
I6,2,148,550,5001
K5,3,5046,550,5001
I6,2,5046,550,5001
L6,1,5001,550,5001
I8,2,-Infinity,550,5001
G7,3,100,550,5001
I8,2,100,550,5001
G8,3,51,550,5001
I8,2,100,550,5001
G9,3,51,550,5001
I8,2,100,550,5001
H6,3,50,550,5001
I8,2,100,550,5001
H7,3,55,550,5001
I8,2,100,550,5001
H9,3,60,550,5001
I8,2,100,550,5001
H10,3,51,550,5001
I8,2,100,550,5001
I6,3,50,550,5001
I8,2,100,550,5001
I10,3,51,550,5001
I8,2,100,550,5001
J6,3,51,550,5001
I8,2,100,550,5001
J7,3,51,550,5001
I8,2,100,550,5001
J9,3,55,550,5001
I8,2,100,550,5001
J10,3,100,550,5001
I8,2,100,550,5001
K5,3,5050,550,5001
I8,2,5050,550,5001
L6,1,5001,550,5001
I10,2,-Infinity,550,5001
G7,3,101,550,5001
I10,2,101,550,5001
G8,3,56,550,5001
I10,2,101,550,5001
G9,3,52,550,5001
I10,2,101,550,5001
H6,3,51,550,5001
I10,2,101,550,5001
H7,3,56,550,5001
I10,2,101,550,5001
H9,3,61,550,5001
I10,2,101,550,5001
H10,3,52,550,5001
I10,2,101,550,5001
H11,3,51,550,5001
I10,2,101,550,5001
I6,3,51,550,5001
I10,2,101,550,5001
I8,3,152,550,5001
I10,2,152,550,5001
I11,3,51,550,5001
I10,2,152,550,5001
J6,3,52,550,5001
I10,2,152,550,5001
J7,3,52,550,5001
I10,2,152,550,5001
J9,3,56,550,5001
I10,2,152,550,5001
J10,3,101,550,5001
I10,2,152,550,5001
J11,3,51,550,5001
I10,2,152,550,5001
K5,3,5051,550,5001
I10,2,5051,550,5001
L6,1,5001,550,5001
J6,2,-Infinity,550,5001
G7,3,100,550,5001
J6,2,100,550,5001
G8,3,55,550,5001
J6,2,100,550,5001
G9,3,51,550,5001
J6,2,100,550,5001
H6,3,50,550,5001
J6,2,100,550,5001
H7,3,55,550,5001
J6,2,100,550,5001
H9,3,60,550,5001
J6,2,100,550,5001
H10,3,51,550,5001
J6,2,100,550,5001
I5,3,50,550,5001
J6,2,100,550,5001
I6,3,50,550,5001
J6,2,100,550,5001
I8,3,152,550,5001
J6,2,152,550,5001
I10,3,55,550,5001
J6,2,152,550,5001
J5,3,50,550,5001
J6,2,152,550,5001
J7,3,51,550,5001
J6,2,152,550,5001
J9,3,55,550,5001
J6,2,152,550,5001
J10,3,100,550,5001
J6,2,152,550,5001
K5,3,5050,550,5001
J6,2,5050,550,5001
L6,1,5001,550,5001
J7,2,-Infinity,550,5001
G7,3,90,550,5001
J7,2,90,550,5001
G8,3,45,550,5001
J7,2,90,550,5001
G9,3,41,550,5001
J7,2,90,550,5001
H6,3,40,550,5001
J7,2,90,550,5001
H7,3,45,550,5001
J7,2,90,550,5001
H9,3,50,550,5001
J7,2,90,550,5001
H10,3,41,550,5001
J7,2,90,550,5001
I6,3,40,550,5001
J7,2,90,550,5001
I8,3,142,550,5001
J7,2,142,550,5001
I10,3,45,550,5001
J7,2,142,550,5001
J6,3,41,550,5001
J7,2,142,550,5001
J9,3,45,550,5001
J7,2,142,550,5001
J10,3,90,550,5001
J7,2,142,550,5001
K5,3,5040,550,5001
J7,2,5040,550,5001
L6,1,5001,550,5001
J9,2,-Infinity,550,5001
G7,3,91,550,5001
J9,2,91,550,5001
G8,3,46,550,5001
J9,2,91,550,5001
G9,3,42,550,5001
J9,2,91,550,5001
H6,3,41,550,5001
J9,2,91,550,5001
H7,3,46,550,5001
J9,2,91,550,5001
H9,3,47,550,5001
J9,2,91,550,5001
H10,3,42,550,5001
J9,2,91,550,5001
I6,3,41,550,5001
J9,2,91,550,5001
I8,3,143,550,5001
J9,2,143,550,5001
I10,3,46,550,5001
J9,2,143,550,5001
J6,3,42,550,5001
J9,2,143,550,5001
J7,3,42,550,5001
J9,2,143,550,5001
J10,3,91,550,5001
J9,2,143,550,5001
K5,3,5041,550,5001
J9,2,5041,550,5001
L6,1,5001,550,5001
J10,2,-Infinity,550,5001
G7,3,61,550,5001
J10,2,61,550,5001
G8,3,56,550,5001
J10,2,61,550,5001
G9,3,52,550,5001
J10,2,61,550,5001
H6,3,51,550,5001
J10,2,61,550,5001
H7,3,56,550,5001
J10,2,61,550,5001
H9,3,61,550,5001
J10,2,61,550,5001
H10,3,52,550,5001
J10,2,61,550,5001
I6,3,51,550,5001
J10,2,61,550,5001
I8,3,153,550,5001
J10,2,153,550,5001
I10,3,56,550,5001
J10,2,153,550,5001
I11,3,51,550,5001
J10,2,153,550,5001
J6,3,52,550,5001
J10,2,153,550,5001
J7,3,52,550,5001
J10,2,153,550,5001
J9,3,56,550,5001
J10,2,153,550,5001
J11,3,51,550,5001
J10,2,153,550,5001
K5,3,5051,550,5001
J10,2,5051,550,5001
L6,1,5001,550,5001
K5,2,-Infinity,550,5001
G7,3,-399,550,5001
K5,2,-399,550,5001
G8,3,-444,550,5001
K5,2,-399,550,5001
G9,3,-448,550,5001
K5,2,-399,550,5001
H6,3,-449,550,5001
K5,2,-399,550,5001
H7,3,-444,550,5001
K5,2,-399,550,5001
H9,3,-439,550,5001
K5,2,-399,550,5001
H10,3,-448,550,5001
K5,2,-399,550,5001
I6,3,-449,550,5001
K5,2,-399,550,5001
I8,3,-347,550,5001
K5,2,-347,550,5001
I10,3,-444,550,5001
K5,2,-347,550,5001
J4,3,-449,550,5001
K5,2,-347,550,5001
J5,3,-449,550,5001
K5,2,-347,550,5001
J6,3,-448,550,5001
K5,2,-347,550,5001
J7,3,-448,550,5001
K5,2,-347,550,5001
J9,3,-444,550,5001
K5,2,-347,550,5001
J10,3,-399,550,5001
K5,2,-347,550,5001
K4,3,-449,550,5001
K5,2,-347,550,5001
K6,3,-444,550,5001
K5,2,-347,550,5001
K9,3,-449,550,5001
K5,2,-347,550,5001
L4,3,-449,550,5001
K5,2,-347,550,5001
L5,3,-444,550,5001
K5,2,-347,550,5001
L7,3,-393,550,5001
K5,2,-347,550,5001
L9,3,-444,550,5001
K5,2,-347,550,5001
M5,3,-439,550,5001
K5,2,-347,550,5001
M6,3,-394,550,5001
K5,2,-347,550,5001
M9,3,-398,550,5001
K5,2,-347,550,5001
N6,3,-448,550,5001
K5,2,-347,550,5001
N7,3,-438,550,5001
K5,2,-347,550,5001
N9,3,-439,550,5001
K5,2,-347,550,5001
O6,3,-449,550,5001
K5,2,-347,550,5001
O8,3,-439,550,5001
K5,2,-347,550,5001
O9,3,551,550,5001
K5,2,551,551,5001
P6,3,-449,551,5001
K5,2,551,551,5001
P8,3,-449,551,5001
K5,2,551,551,5001
Q6,3,-449,551,5001
K5,2,551,551,5001
Q7,3,-449,551,5001
K5,2,551,551,5001
Q8,3,-449,551,5001
K5,2,551,551,5001
L6,1,551,550,551
K6,2,-Infinity,550,551
G7,3,101,550,551
K6,2,101,550,551
G8,3,56,550,551
K6,2,101,550,551
G9,3,52,550,551
K6,2,101,550,551
H6,3,51,550,551
K6,2,101,550,551
H7,3,56,550,551
K6,2,101,550,551
H9,3,61,550,551
K6,2,101,550,551
H10,3,52,550,551
K6,2,101,550,551
I6,3,51,550,551
K6,2,101,550,551
I8,3,153,550,551
K6,2,153,550,551
I10,3,56,550,551
K6,2,153,550,551
J5,3,51,550,551
K6,2,153,550,551
J6,3,52,550,551
K6,2,153,550,551
J7,3,52,550,551
K6,2,153,550,551
J9,3,56,550,551
K6,2,153,550,551
J10,3,101,550,551
K6,2,153,550,551
K5,3,5051,550,551
K6,2,5051,550,551
L6,1,551,550,551
K9,2,-Infinity,550,551
G7,3,49,550,551
K9,2,49,550,551
G8,3,4,550,551
K9,2,49,550,551
G9,3,0,550,551
K9,2,49,550,551
H6,3,499,550,551
K9,2,499,550,551
H7,3,4,550,551
K9,2,499,550,551
H9,3,9,550,551
K9,2,499,550,551
H10,3,0,550,551
K9,2,499,550,551
I6,3,-1,550,551
K9,2,499,550,551
I8,3,101,550,551
K9,2,499,550,551
I10,3,4,550,551
K9,2,499,550,551
J6,3,0,550,551
K9,2,499,550,551
J7,3,0,550,551
K9,2,499,550,551
J9,3,0,550,551
K9,2,499,550,551
J10,3,49,550,551
K9,2,499,550,551
K5,3,4999,550,551
K9,2,4999,550,551
L6,1,551,550,551
L5,2,-Infinity,550,551
G7,3,101,550,551
L5,2,101,550,551
G8,3,56,550,551
L5,2,101,550,551
G9,3,52,550,551
L5,2,101,550,551
H6,3,51,550,551
L5,2,101,550,551
H7,3,56,550,551
L5,2,101,550,551
H9,3,61,550,551
L5,2,101,550,551
H10,3,52,550,551
L5,2,101,550,551
I6,3,51,550,551
L5,2,101,550,551
I8,3,153,550,551
L5,2,153,550,551
I10,3,56,550,551
L5,2,153,550,551
J6,3,52,550,551
L5,2,153,550,551
J7,3,52,550,551
L5,2,153,550,551
J9,3,56,550,551
L5,2,153,550,551
J10,3,101,550,551
L5,2,153,550,551
K4,3,51,550,551
L5,2,153,550,551
K5,3,5051,550,551
L5,2,5051,550,551
L6,1,551,550,551
L7,2,-Infinity,550,551
G7,3,95,550,551
L7,2,95,550,551
G8,3,50,550,551
L7,2,95,550,551
G9,3,46,550,551
L7,2,95,550,551
H6,3,45,550,551
L7,2,95,550,551
H7,3,50,550,551
L7,2,95,550,551
H9,3,55,550,551
L7,2,95,550,551
H10,3,46,550,551
L7,2,95,550,551
I6,3,45,550,551
L7,2,95,550,551
I8,3,147,550,551
L7,2,147,550,551
I10,3,50,550,551
L7,2,147,550,551
J6,3,46,550,551
L7,2,147,550,551
J7,3,45,550,551
L7,2,147,550,551
J9,3,50,550,551
L7,2,147,550,551
J10,3,95,550,551
L7,2,147,550,551
K5,3,5045,550,551
L7,2,5045,550,551
L6,1,551,550,551
L9,2,-Infinity,550,551
G7,3,91,550,551
L9,2,91,550,551
G8,3,46,550,551
L9,2,91,550,551
G9,3,42,550,551
L9,2,91,550,551
H6,3,41,550,551
L9,2,91,550,551
H7,3,46,550,551
L9,2,91,550,551
H9,3,51,550,551
L9,2,91,550,551
H10,3,42,550,551
L9,2,91,550,551
I6,3,41,550,551
L9,2,91,550,551
I8,3,143,550,551
L9,2,143,550,551
I10,3,46,550,551
L9,2,143,550,551
J6,3,42,550,551
L9,2,143,550,551
J7,3,42,550,551
L9,2,143,550,551
J9,3,46,550,551
L9,2,143,550,551
J10,3,91,550,551
L9,2,143,550,551
K5,3,5041,550,551
L9,2,5041,550,551
L6,1,551,550,551
M5,2,-Infinity,550,551
G7,3,101,550,551
M5,2,101,550,551
G8,3,56,550,551
M5,2,101,550,551
G9,3,52,550,551
M5,2,101,550,551
H6,3,51,550,551
M5,2,101,550,551
H7,3,56,550,551
M5,2,101,550,551
H9,3,61,550,551
M5,2,101,550,551
H10,3,52,550,551
M5,2,101,550,551
I6,3,51,550,551
M5,2,101,550,551
I8,3,153,550,551
M5,2,153,550,551
I10,3,56,550,551
M5,2,153,550,551
J6,3,52,550,551
M5,2,153,550,551
J7,3,52,550,551
M5,2,153,550,551
J9,3,56,550,551
M5,2,153,550,551
J10,3,101,550,551
M5,2,153,550,551
K5,3,5051,550,551
M5,2,5051,550,551
L6,1,551,550,551
M6,2,-Infinity,550,551
G7,3,101,550,551
M6,2,101,550,551
G8,3,56,550,551
M6,2,101,550,551
G9,3,52,550,551
M6,2,101,550,551
H6,3,51,550,551
M6,2,101,550,551
H7,3,56,550,551
M6,2,101,550,551
H9,3,61,550,551
M6,2,101,550,551
H10,3,52,550,551
M6,2,101,550,551
I6,3,51,550,551
M6,2,101,550,551
I8,3,153,550,551
M6,2,153,550,551
I10,3,56,550,551
M6,2,153,550,551
J6,3,52,550,551
M6,2,153,550,551
J7,3,52,550,551
M6,2,153,550,551
J9,3,56,550,551
M6,2,153,550,551
J10,3,101,550,551
M6,2,153,550,551
K5,3,5051,550,551
M6,2,5051,550,551
L6,1,551,550,551
M9,2,-Infinity,550,551
G7,3,100,550,551
M9,2,100,550,551
G8,3,55,550,551
M9,2,100,550,551
G9,3,51,550,551
M9,2,100,550,551
H6,3,50,550,551
M9,2,100,550,551
H7,3,55,550,551
M9,2,100,550,551
H9,3,60,550,551
M9,2,100,550,551
H10,3,51,550,551
M9,2,100,550,551
I6,3,50,550,551
M9,2,100,550,551
I8,3,152,550,551
M9,2,152,550,551
I10,3,55,550,551
M9,2,152,550,551
J6,3,51,550,551
M9,2,152,550,551
J7,3,51,550,551
M9,2,152,550,551
J9,3,55,550,551
M9,2,152,550,551
J10,3,100,550,551
M9,2,152,550,551
K5,3,5050,550,551
M9,2,5050,550,551
L6,1,551,550,551
N6,2,-Infinity,550,551
G7,3,96,550,551
N6,2,96,550,551
G8,3,51,550,551
N6,2,96,550,551
G9,3,47,550,551
N6,2,96,550,551
H6,3,46,550,551
N6,2,96,550,551
H7,3,51,550,551
N6,2,96,550,551
H9,3,56,550,551
N6,2,96,550,551
H10,3,47,550,551
N6,2,96,550,551
I6,3,46,550,551
N6,2,96,550,551
I8,3,148,550,551
N6,2,148,550,551
I10,3,51,550,551
N6,2,148,550,551
J6,3,47,550,551
N6,2,148,550,551
J7,3,47,550,551
N6,2,148,550,551
J9,3,51,550,551
N6,2,148,550,551
J10,3,96,550,551
N6,2,148,550,551
K5,3,5046,550,551
N6,2,5046,550,551
L6,1,551,550,551
N7,2,-Infinity,550,551
G7,3,91,550,551
N7,2,91,550,551
G8,3,46,550,551
N7,2,91,550,551
G9,3,42,550,551
N7,2,91,550,551
H6,3,41,550,551
N7,2,91,550,551
H7,3,46,550,551
N7,2,91,550,551
H9,3,51,550,551
N7,2,91,550,551
H10,3,42,550,551
N7,2,91,550,551
I6,3,41,550,551
N7,2,91,550,551
I8,3,143,550,551
N7,2,143,550,551
I10,3,46,550,551
N7,2,143,550,551
J6,3,42,550,551
N7,2,143,550,551
J7,3,42,550,551
N7,2,143,550,551
J9,3,46,550,551
N7,2,143,550,551
J10,3,91,550,551
N7,2,143,550,551
K5,3,5041,550,551
N7,2,5041,550,551
L6,1,551,550,551
N9,2,-Infinity,550,551
G7,3,101,550,551
N9,2,101,550,551
G8,3,56,550,551
N9,2,101,550,551
G9,3,52,550,551
N9,2,101,550,551
H6,3,51,550,551
N9,2,101,550,551
H7,3,56,550,551
N9,2,101,550,551
H9,3,61,550,551
N9,2,101,550,551
H10,3,52,550,551
N9,2,101,550,551
I6,3,51,550,551
N9,2,101,550,551
I8,3,153,550,551
N9,2,153,550,551
I10,3,56,550,551
N9,2,153,550,551
J6,3,52,550,551
N9,2,153,550,551
J7,3,52,550,551
N9,2,153,550,551
J9,3,56,550,551
N9,2,153,550,551
J10,3,101,550,551
N9,2,153,550,551
K5,3,5051,550,551
N9,2,5051,550,551
L6,1,551,550,551
O6,2,-Infinity,550,551
G7,3,91,550,551
O6,2,91,550,551
G8,3,46,550,551
O6,2,91,550,551
G9,3,42,550,551
O6,2,91,550,551
H6,3,41,550,551
O6,2,91,550,551
H7,3,46,550,551
O6,2,91,550,551
H9,3,51,550,551
O6,2,91,550,551
H10,3,42,550,551
O6,2,91,550,551
I6,3,41,550,551
O6,2,91,550,551
I8,3,143,550,551
O6,2,143,550,551
I10,3,46,550,551
O6,2,143,550,551
J6,3,42,550,551
O6,2,143,550,551
J7,3,42,550,551
O6,2,143,550,551
J9,3,46,550,551
O6,2,143,550,551
J10,3,91,550,551
O6,2,143,550,551
K5,3,5041,550,551
O6,2,5041,550,551
L6,1,551,550,551
O8,2,-Infinity,550,551
G7,3,91,550,551
O8,2,91,550,551
G8,3,46,550,551
O8,2,91,550,551
G9,3,42,550,551
O8,2,91,550,551
H6,3,41,550,551
O8,2,91,550,551
H7,3,46,550,551
O8,2,91,550,551
H9,3,51,550,551
O8,2,91,550,551
H10,3,42,550,551
O8,2,91,550,551
I6,3,41,550,551
O8,2,91,550,551
I8,3,143,550,551
O8,2,143,550,551
I10,3,46,550,551
O8,2,143,550,551
J6,3,42,550,551
O8,2,143,550,551
J7,3,42,550,551
O8,2,143,550,551
J9,3,46,550,551
O8,2,143,550,551
J10,3,91,550,551
O8,2,143,550,551
K5,3,5041,550,551
O8,2,5041,550,551
L6,1,551,550,551
O9,2,-Infinity,550,551
G7,3,-399,550,551
O9,2,-399,550,551
G8,3,-444,550,551
O9,2,-399,550,551
G9,3,-448,550,551
O9,2,-399,550,551
H6,3,-449,550,551
O9,2,-399,550,551
H7,3,-444,550,551
O9,2,-399,550,551
H9,3,-439,550,551
O9,2,-399,550,551
H10,3,-448,550,551
O9,2,-399,550,551
I6,3,-449,550,551
O9,2,-399,550,551
I8,3,-347,550,551
O9,2,-347,550,551
I10,3,-444,550,551
O9,2,-347,550,551
J6,3,-448,550,551
O9,2,-347,550,551
J7,3,-448,550,551
O9,2,-347,550,551
J9,3,-444,550,551
O9,2,-347,550,551
J10,3,-399,550,551
O9,2,-347,550,551
K5,3,551,550,551
O9,2,551,550,551
L6,1,551,550,551
P6,2,-Infinity,550,551
G7,3,95,550,551
P6,2,95,550,551
G8,3,50,550,551
P6,2,95,550,551
G9,3,46,550,551
P6,2,95,550,551
H6,3,45,550,551
P6,2,95,550,551
H7,3,50,550,551
P6,2,95,550,551
H9,3,55,550,551
P6,2,95,550,551
H10,3,46,550,551
P6,2,95,550,551
I6,3,45,550,551
P6,2,95,550,551
I8,3,147,550,551
P6,2,147,550,551
I10,3,50,550,551
P6,2,147,550,551
J6,3,46,550,551
P6,2,147,550,551
J7,3,46,550,551
P6,2,147,550,551
J9,3,50,550,551
P6,2,147,550,551
J10,3,95,550,551
P6,2,147,550,551
K5,3,5045,550,551
P6,2,5045,550,551
L6,1,551,550,551
P8,2,-Infinity,550,551
G7,3,91,550,551
P8,2,91,550,551
G8,3,46,550,551
P8,2,91,550,551
G9,3,42,550,551
P8,2,91,550,551
H6,3,41,550,551
P8,2,91,550,551
H7,3,46,550,551
P8,2,91,550,551
H9,3,51,550,551
P8,2,91,550,551
H10,3,42,550,551
P8,2,91,550,551
I6,3,41,550,551
P8,2,91,550,551
I8,3,143,550,551
P8,2,143,550,551
I10,3,46,550,551
P8,2,143,550,551
J6,3,42,550,551
P8,2,143,550,551
J7,3,42,550,551
P8,2,143,550,551
J9,3,46,550,551
P8,2,143,550,551
J10,3,91,550,551
P8,2,143,550,551
K5,3,5041,550,551
P8,2,5041,550,551
L6,1,551,550,551
Q6,2,-Infinity,550,551
G7,3,100,550,551
Q6,2,100,550,551
G8,3,55,550,551
Q6,2,100,550,551
G9,3,51,550,551
Q6,2,100,550,551
H6,3,50,550,551
Q6,2,100,550,551
H7,3,55,550,551
Q6,2,100,550,551
H9,3,60,550,551
Q6,2,100,550,551
H10,3,51,550,551
Q6,2,100,550,551
I6,3,50,550,551
Q6,2,100,550,551
I8,3,152,550,551
Q6,2,152,550,551
I10,3,55,550,551
Q6,2,152,550,551
J6,3,51,550,551
Q6,2,152,550,551
J7,3,51,550,551
Q6,2,152,550,551
J9,3,55,550,551
Q6,2,152,550,551
J10,3,100,550,551
Q6,2,152,550,551
K5,3,5050,550,551
Q6,2,5050,550,551
L6,1,551,550,551
Q7,2,-Infinity,550,551
G7,3,91,550,551
Q7,2,91,550,551
G8,3,46,550,551
Q7,2,91,550,551
G9,3,42,550,551
Q7,2,91,550,551
H6,3,41,550,551
Q7,2,91,550,551
H7,3,46,550,551
Q7,2,91,550,551
H9,3,51,550,551
Q7,2,91,550,551
H10,3,42,550,551
Q7,2,91,550,551
I6,3,41,550,551
Q7,2,91,550,551
I8,3,143,550,551
Q7,2,143,550,551
I10,3,46,550,551
Q7,2,143,550,551
J6,3,42,550,551
Q7,2,143,550,551
J7,3,42,550,551
Q7,2,143,550,551
J9,3,46,550,551
Q7,2,143,550,551
J10,3,91,550,551
Q7,2,143,550,551
K5,3,5041,550,551
Q7,2,5041,550,551
L6,1,551,550,551
Q8,2,-Infinity,550,551
G7,3,100,550,551
Q8,2,100,550,551
G8,3,55,550,551
Q8,2,100,550,551
G9,3,51,550,551
Q8,2,100,550,551
H6,3,50,550,551
Q8,2,100,550,551
H7,3,55,550,551
Q8,2,100,550,551
H9,3,60,550,551
Q8,2,100,550,551
H10,3,51,550,551
Q8,2,100,550,551
I6,3,50,550,551
Q8,2,100,550,551
I8,3,152,550,551
Q8,2,152,550,551
I10,3,55,550,551
Q8,2,152,550,551
J6,3,51,550,551
Q8,2,152,550,551
J7,3,51,550,551
Q8,2,152,550,551
J9,3,55,550,551
Q8,2,152,550,551
J10,3,100,550,551
Q8,2,152,550,551
K5,3,5050,550,551
Q8,2,5050,550,551
L6,1,551,550,551
root,0,551,551,Infinity
L7,1,Infinity,551,Infinity
G7,2,-Infinity,551,Infinity
F6,3,55,551,Infinity
G7,2,55,551,Infinity
F7,3,55,551,Infinity
G7,2,55,551,Infinity
F8,3,55,551,Infinity
G7,2,55,551,Infinity
G6,3,55,551,Infinity
G7,2,55,551,Infinity
G8,3,60,551,Infinity
G7,2,60,551,Infinity
G9,3,56,551,Infinity
G7,2,60,551,Infinity
H6,3,55,551,Infinity
G7,2,60,551,Infinity
H7,3,60,551,Infinity
G7,2,60,551,Infinity
H9,3,65,551,Infinity
G7,2,65,551,Infinity
H10,3,56,551,Infinity
G7,2,65,551,Infinity
I6,3,55,551,Infinity
G7,2,65,551,Infinity
I8,3,157,551,Infinity
G7,2,157,551,Infinity
I10,3,60,551,Infinity
G7,2,157,551,Infinity
J6,3,56,551,Infinity
G7,2,157,551,Infinity
J7,3,1055,551,Infinity
G7,2,1055,1055,Infinity
J9,3,60,1055,Infinity
G7,2,1055,1055,Infinity
J10,3,65,1055,Infinity
G7,2,1055,1055,Infinity
K6,3,106,1055,Infinity
G7,2,1055,1055,Infinity
K9,3,55,1055,Infinity
G7,2,1055,1055,Infinity
L6,3,107,1055,Infinity
G7,2,1055,1055,Infinity
L9,3,60,1055,Infinity
G7,2,1055,1055,Infinity
M6,3,106,1055,Infinity
G7,2,1055,1055,Infinity
M9,3,106,1055,Infinity
G7,2,1055,1055,Infinity
N6,3,56,1055,Infinity
G7,2,1055,1055,Infinity
N7,3,1065,1055,Infinity
G7,2,1065,1065,Infinity
N9,3,110,1065,Infinity
G7,2,1065,1065,Infinity
O6,3,55,1065,Infinity
G7,2,1065,1065,Infinity
O8,3,65,1065,Infinity
G7,2,1065,1065,Infinity
O9,3,105,1065,Infinity
G7,2,1065,1065,Infinity
P6,3,55,1065,Infinity
G7,2,1065,1065,Infinity
P8,3,55,1065,Infinity
G7,2,1065,1065,Infinity
Q6,3,55,1065,Infinity
G7,2,1065,1065,Infinity
Q7,3,55,1065,Infinity
G7,2,1065,1065,Infinity
Q8,3,55,1065,Infinity
G7,2,1065,1065,Infinity
L7,1,1065,551,1065
G8,2,-Infinity,551,1065
F7,3,55,551,1065
G8,2,55,551,1065
F8,3,55,551,1065
G8,2,55,551,1065
F9,3,55,551,1065
G8,2,55,551,1065
G7,3,105,551,1065
G8,2,105,551,1065
G9,3,56,551,1065
G8,2,105,551,1065
H6,3,55,551,1065
G8,2,105,551,1065
H7,3,60,551,1065
G8,2,105,551,1065
H9,3,65,551,1065
G8,2,105,551,1065
H10,3,56,551,1065
G8,2,105,551,1065
I6,3,55,551,1065
G8,2,105,551,1065
I8,3,156,551,1065
G8,2,156,551,1065
I10,3,60,551,1065
G8,2,156,551,1065
J6,3,56,551,1065
G8,2,156,551,1065
J7,3,1055,551,1065
G8,2,1055,1055,1065
J9,3,60,1055,1065
G8,2,1055,1055,1065
J10,3,105,1055,1065
G8,2,1055,1055,1065
K6,3,106,1055,1065
G8,2,1055,1055,1065
K9,3,55,1055,1065
G8,2,1055,1055,1065
L6,3,107,1055,1065
G8,2,1055,1055,1065
L9,3,60,1055,1065
G8,2,1055,1055,1065
M6,3,106,1055,1065
G8,2,1055,1055,1065
M9,3,106,1055,1065
G8,2,1055,1055,1065
N6,3,56,1055,1065
G8,2,1055,1055,1065
N7,3,1065,1055,1065
G8,2,1065,1055,1065
L7,1,1065,551,1065
G9,2,-Infinity,551,1065
F8,3,55,551,1065
G9,2,55,551,1065
F9,3,55,551,1065
G9,2,55,551,1065
F10,3,55,551,1065
G9,2,55,551,1065
G7,3,105,551,1065
G9,2,105,551,1065
G8,3,60,551,1065
G9,2,105,551,1065
G10,3,55,551,1065
G9,2,105,551,1065
H6,3,55,551,1065
G9,2,105,551,1065
H7,3,60,551,1065
G9,2,105,551,1065
H9,3,61,551,1065
G9,2,105,551,1065
H10,3,56,551,1065
G9,2,105,551,1065
I6,3,55,551,1065
G9,2,105,551,1065
I8,3,157,551,1065
G9,2,157,551,1065
I10,3,60,551,1065
G9,2,157,551,1065
J6,3,56,551,1065
G9,2,157,551,1065
J7,3,1055,551,1065
G9,2,1055,1055,1065
