Move,Depth,Value
H7,1,-1
I6,2,-Infinity
G6,3,1
I6,2,1
G7,3,5
I6,2,5
G8,3,1
I6,2,5
G9,3,0
I6,2,5
H5,3,0
I6,2,5
H6,3,1
I6,2,5
H9,3,5
I6,2,5
H10,3,5
I6,2,5
I5,3,0
I6,2,5
I7,3,5
I6,2,5
I10,3,1
I6,2,5
J5,3,0
I6,2,5
J6,3,0
I6,2,5
J7,3,0
I6,2,5
J8,3,5
I6,2,5
J9,3,5
I6,2,5
J10,3,1
I6,2,5
H7,1,-1
I7,2,-Infinity
G6,3,-5
I7,2,-5
G7,3,-5
I7,2,-5
G8,3,-1
I7,2,-1
G9,3,-6
I7,2,-1
H6,3,-5
I7,2,-1
H9,3,-1
I7,2,-1
H10,3,-1
I7,2,-1
I6,3,-1
I7,2,-1
I10,3,-5
I7,2,-1
J6,3,-6
I7,2,-1
J7,3,-6
I7,2,-1
J8,3,-1
I7,2,-1
J9,3,-1
I7,2,-1
J10,3,-5
I7,2,-1
H7,1,-1
I10,2,-Infinity
G6,3,1
I10,2,1
G7,3,5
I10,2,5
G8,3,5
I10,2,5
G9,3,0
I10,2,5
H6,3,1
I10,2,5
H9,3,5
I10,2,5
H10,3,5
I10,2,5
H11,3,0
I10,2,5
I6,3,5
I10,2,5
I7,3,5
I10,2,5
I11,3,0
I10,2,5
J7,3,0
I10,2,5
J8,3,5
I10,2,5
J9,3,5
I10,2,5
J10,3,1
I10,2,5
J11,3,0
I10,2,5
H7,1,-1
J7,2,-Infinity
G6,3,-4
J7,2,-4
G7,3,0
J7,2,0
G8,3,0
J7,2,0
G9,3,-5
J7,2,0
H6,3,-4
J7,2,0
H9,3,0
J7,2,0
H10,3,0
J7,2,0
I6,3,0
J7,2,0
I7,3,-4
J7,2,0
I10,3,-4
J7,2,0
J6,3,-5
J7,2,0
J8,3,0
J7,2,0
J9,3,0
J7,2,0
J10,3,-4
J7,2,0
K6,3,-5
J7,2,0
K7,3,-5
J7,2,0
K8,3,-5
J7,2,0
H7,1,-1
J8,2,-Infinity
G6,3,-49
J8,2,-49
G7,3,-45
J8,2,-45
G8,3,455
J8,2,455
G9,3,-50
J8,2,455
H6,3,-49
J8,2,455
H9,3,-45
J8,2,455
H10,3,-49
J8,2,455
I6,3,-45
J8,2,455
I7,3,-45
J8,2,455
I10,3,-49
J8,2,455
J7,3,-50
J8,2,455
J9,3,-45
J8,2,455
J10,3,-49
J8,2,455
K7,3,-50
J8,2,455
K8,3,450
J8,2,455
K9,3,-50
J8,2,455
H7,1,-1
J9,2,-Infinity
G6,3,0
J9,2,0
G7,3,4
J9,2,4
G8,3,4
J9,2,4
G9,3,-1
J9,2,4
H6,3,0
J9,2,4
H9,3,0
J9,2,4
H10,3,4
J9,2,4
I6,3,4
J9,2,4
I7,3,4
J9,2,4
I10,3,0
J9,2,4
J7,3,-1
J9,2,4
J8,3,4
J9,2,4
J10,3,0
J9,2,4
K8,3,-1
J9,2,4
K9,3,-1
J9,2,4
K10,3,-1
J9,2,4
H7,1,-1
J10,2,-Infinity
G6,3,1
J10,2,1
G7,3,5
J10,2,5
G8,3,5
J10,2,5
G9,3,0
J10,2,5
H6,3,1
J10,2,5
H9,3,5
J10,2,5
H10,3,5
J10,2,5
I6,3,5
J10,2,5
I7,3,5
J10,2,5
I10,3,1
J10,2,5
I11,3,0
J10,2,5
J7,3,0
J10,2,5
J8,3,5
J10,2,5
J9,3,5
J10,2,5
J11,3,0
J10,2,5
K9,3,0
J10,2,5
K10,3,0
J10,2,5
K11,3,0
J10,2,5
H7,1,-1
root,0,0
H9,1,Infinity
G7,2,-Infinity
F6,3,4
G7,2,4
F7,3,4
G7,2,4
F8,3,4
G7,2,4
G6,3,4
G7,2,4
G8,3,9
G7,2,9
G9,3,54
G7,2,54
G10,3,5
G7,2,54
H6,3,4
G7,2,54
H7,3,4
G7,2,54
H10,3,10
G7,2,54
I7,3,4
G7,2,54
I10,3,10
G7,2,54
J7,3,4
G7,2,54
J8,3,9
G7,2,54
J9,3,54
G7,2,54
J10,3,5
G7,2,54
H9,1,54
G8,2,-Infinity
F7,3,-45
G8,2,-45
F8,3,455
G8,2,455
F9,3,-45
G8,2,455
G7,3,-45
G8,2,455
G9,3,5
G8,2,455
G10,3,-44
G8,2,455
H7,3,-45
G8,2,455
H10,3,-39
G8,2,455
I7,3,-45
G8,2,455
I10,3,-43
G8,2,455
J7,3,-45
G8,2,455
J8,3,460
G8,2,460
J9,3,5
G8,2,460
J10,3,-44
G8,2,460
H9,1,54
G9,2,-Infinity
F8,3,0
G9,2,0
F9,3,0
G9,2,0
F10,3,0
G9,2,0
G7,3,0
G9,2,0
G8,3,5
G9,2,5
G10,3,1
G9,2,5
H7,3,0
G9,2,5
H10,3,6
G9,2,6
I7,3,0
G9,2,6
I10,3,6
G9,2,6
J7,3,0
G9,2,6
J8,3,5
G9,2,6
J9,3,10
G9,2,10
J10,3,1
G9,2,10
H9,1,10
G10,2,-Infinity
F9,3,5
G10,2,5
F10,3,5
G10,2,5
F11,3,5
G10,2,5
G7,3,5
G10,2,5
G8,3,10
G10,2,10
G9,3,55
G10,2,55
G11,3,5
G10,2,55
H7,3,5
G10,2,55
H10,3,11
G10,2,55
H11,3,5
G10,2,55
I7,3,5
G10,2,55
I10,3,11
G10,2,55
J7,3,5
G10,2,55
J8,3,10
G10,2,55
J9,3,55
G10,2,55
J10,3,6
G10,2,55
H9,1,10
H7,2,-Infinity
G6,3,-1
H7,2,-1
G7,3,-1
H7,2,-1
G8,3,4
H7,2,4
G9,3,49
H7,2,49
G10,3,0
H7,2,49
H6,3,-1
H7,2,49
H10,3,5
H7,2,49
I6,3,-1
H7,2,49
I7,3,-1
H7,2,49
I10,3,5
H7,2,49
J7,3,-1
H7,2,49
J8,3,4
H7,2,49
J9,3,49
H7,2,49
J10,3,0
H7,2,49
H9,1,10
H10,2,-Infinity
G7,3,5
H10,2,5
G8,3,10
H10,2,10
G9,3,55
H10,2,55
G10,3,6
H10,2,55
G11,3,5
H10,2,55
H7,3,5
H10,2,55
H11,3,5
H10,2,55
I7,3,5
H10,2,55
I10,3,11
H10,2,55
I11,3,5
H10,2,55
J7,3,5
H10,2,55
J8,3,6
H10,2,55
J9,3,55
H10,2,55
J10,3,6
H10,2,55
H9,1,10
I7,2,-Infinity
G7,3,-1
I7,2,-1
G8,3,4
I7,2,4
G9,3,49
I7,2,49
G10,3,0
I7,2,49
H6,3,-1
I7,2,49
H7,3,-1
I7,2,49
H10,3,5
I7,2,49
I6,3,-1
I7,2,49
I10,3,5
I7,2,49
J6,3,-1
I7,2,49
J7,3,-1
I7,2,49
J8,3,4
I7,2,49
J9,3,49
I7,2,49
J10,3,0
I7,2,49
H9,1,10
I10,2,-Infinity
G7,3,5
I10,2,5
G8,3,6
I10,2,6
G9,3,55
I10,2,55
G10,3,6
I10,2,55
H7,3,5
I10,2,55
H10,3,11
I10,2,55
H11,3,5
I10,2,55
I7,3,5
I10,2,55
I11,3,5
I10,2,55
J7,3,5
I10,2,55
J8,3,10
I10,2,55
J9,3,55
I10,2,55
J10,3,6
I10,2,55
J11,3,5
I10,2,55
H9,1,10
J7,2,-Infinity
G7,3,4
J7,2,4
G8,3,9
J7,2,9
G9,3,54
J7,2,54
G10,3,5
J7,2,54
H7,3,4
J7,2,54
H10,3,10
J7,2,54
I6,3,4
J7,2,54
I7,3,4
J7,2,54
I10,3,10
J7,2,54
J6,3,4
J7,2,54
J8,3,9
J7,2,54
J9,3,54
J7,2,54
J10,3,5
J7,2,54
K6,3,4
J7,2,54
K7,3,4
J7,2,54
K8,3,4
J7,2,54
H9,1,10
J8,2,-Infinity
G7,3,-45
J8,2,-45
G8,3,460
J8,2,460
G9,3,5
J8,2,460
G10,3,-44
J8,2,460
H7,3,-45
J8,2,460
H10,3,-43
J8,2,460
I7,3,-45
J8,2,460
I10,3,-39
J8,2,460
J7,3,-45
J8,2,460
J9,3,5
J8,2,460
J10,3,-44
J8,2,460
K7,3,-45
J8,2,460
K8,3,455
J8,2,460
K9,3,-45
J8,2,460
H9,1,10
J9,2,-Infinity
G7,3,0
J9,2,0
G8,3,5
J9,2,5
G9,3,10
J9,2,10
G10,3,1
J9,2,10
H7,3,0
J9,2,10
H10,3,6
J9,2,10
I7,3,0
J9,2,10
I10,3,6
J9,2,10
J7,3,0
J9,2,10
J8,3,5
J9,2,10
J10,3,1
J9,2,10
K8,3,0
J9,2,10
K9,3,0
J9,2,10
K10,3,0
J9,2,10
H9,1,10
J10,2,-Infinity
G7,3,5
J10,2,5
G8,3,10
J10,2,10
G9,3,55
J10,2,55
G10,3,6
J10,2,55
H7,3,5
J10,2,55
H10,3,11
J10,2,55
I7,3,5
J10,2,55
I10,3,11
J10,2,55
I11,3,5
J10,2,55
J7,3,5
J10,2,55
J8,3,10
J10,2,55
J9,3,55
J10,2,55
J11,3,5
J10,2,55
K9,3,5
J10,2,55
K10,3,5
J10,2,55
K11,3,5
J10,2,55
H9,1,10
root,0,10
H10,1,Infinity
G7,2,-Infinity
F6,3,4
G7,2,4
F7,3,4
G7,2,4
F8,3,4
G7,2,4
G6,3,4
G7,2,4
G8,3,4
G7,2,4
G9,3,9
G7,2,9
G10,3,9
G7,2,9
G11,3,54
G7,2,54
H6,3,4
G7,2,54
H7,3,4
G7,2,54
H9,3,10
G7,2,54
H11,3,9
G7,2,54
I7,3,4
G7,2,54
I10,3,10
G7,2,54
I11,3,9
G7,2,54
J7,3,4
G7,2,54
J8,3,54
G7,2,54
J9,3,9
G7,2,54
J10,3,5
G7,2,54
H10,1,54
G8,2,-Infinity
F7,3,-45
G8,2,-45
F8,3,455
G8,2,455
F9,3,-45
G8,2,455
G7,3,-45
G8,2,455
G9,3,-40
G8,2,455
G10,3,-40
G8,2,455
G11,3,5
G8,2,455
H7,3,-45
G8,2,455
H9,3,-39
G8,2,455
H11,3,-40
G8,2,455
I7,3,-45
G8,2,455
I10,3,-39
G8,2,455
I11,3,-40
G8,2,455
J7,3,-45
G8,2,455
J8,3,505
G8,2,505
J9,3,-40
G8,2,505
J10,3,-44
G8,2,505
H10,1,54
G9,2,-Infinity
F8,3,0
G9,2,0
F9,3,0
G9,2,0
F10,3,0
G9,2,0
G7,3,0
G9,2,0
G8,3,0
G9,2,0
G10,3,5
G9,2,5
G11,3,50
G9,2,50
H7,3,0
G9,2,50
H9,3,2
G9,2,50
H11,3,5
G9,2,50
I7,3,0
G9,2,50
I10,3,6
G9,2,50
I11,3,1
G9,2,50
J7,3,0
G9,2,50
J8,3,50
G9,2,50
J9,3,5
G9,2,50
J10,3,1
G9,2,50
H10,1,50
G10,2,-Infinity
F9,3,5
G10,2,5
F10,3,5
G10,2,5
F11,3,5
G10,2,5
G7,3,5
G10,2,5
G8,3,5
G10,2,5
G9,3,10
G10,2,10
G11,3,55
G10,2,55
H7,3,5
G10,2,55
H9,3,11
G10,2,55
H11,3,10
G10,2,55
I7,3,5
G10,2,55
I10,3,7
G10,2,55
I11,3,10
G10,2,55
J7,3,5
G10,2,55
J8,3,55
G10,2,55
J9,3,10
G10,2,55
J10,3,6
G10,2,55
H10,1,50
G11,2,-Infinity
F10,3,5
G11,2,5
F11,3,5
G11,2,5
F12,3,5
G11,2,5
G7,3,5
G11,2,5
G8,3,5
G11,2,5
G9,3,10
G11,2,10
G10,3,10
G11,2,10
G12,3,5
G11,2,10
H7,3,5
G11,2,10
H9,3,11
G11,2,11
H11,3,10
G11,2,11
H12,3,5
G11,2,11
I7,3,5
G11,2,11
I10,3,11
G11,2,11
I11,3,10
G11,2,11
J7,3,5
G11,2,11
J8,3,15
G11,2,15
J9,3,10
G11,2,15
J10,3,6
G11,2,15
H10,1,15
H7,2,-Infinity
G6,3,-5
H7,2,-5
G7,3,-5
H7,2,-5
G8,3,-5
H7,2,-5
G9,3,0
H7,2,0
G10,3,0
H7,2,0
G11,3,45
H7,2,45
H6,3,-5
H7,2,45
H9,3,1
H7,2,45
H11,3,0
H7,2,45
I6,3,-5
H7,2,45
I7,3,-5
H7,2,45
I10,3,1
H7,2,45
I11,3,0
H7,2,45
J7,3,-5
H7,2,45
J8,3,45
H7,2,45
J9,3,0
H7,2,45
J10,3,-4
H7,2,45
H10,1,15
H9,2,-Infinity
G7,3,-1
H9,2,-1
G8,3,-1
H9,2,-1
G9,3,4
H9,2,4
G10,3,4
H9,2,4
G11,3,49
H9,2,49
H7,3,-1
H9,2,49
H11,3,0
H9,2,49
I7,3,-1
H9,2,49
I10,3,5
H9,2,49
I11,3,4
H9,2,49
J7,3,-1
H9,2,49
J8,3,49
H9,2,49
J9,3,0
H9,2,49
J10,3,0
H9,2,49
H10,1,15
H11,2,-Infinity
G7,3,5
H11,2,5
G8,3,5
H11,2,5
G9,3,10
H11,2,10
G10,3,10
H11,2,10
G11,3,55
H11,2,55
G12,3,5
H11,2,55
H7,3,5
H11,2,55
H9,3,10
H11,2,55
H12,3,5
H11,2,55
I7,3,5
H11,2,55
I10,3,11
H11,2,55
I11,3,10
H11,2,55
I12,3,5
H11,2,55
J7,3,5
H11,2,55
J8,3,55
H11,2,55
J9,3,10
H11,2,55
J10,3,6
H11,2,55
H10,1,15
I7,2,-Infinity
G7,3,-1
I7,2,-1
G8,3,-1
I7,2,-1
G9,3,4
I7,2,4
G10,3,4
I7,2,4
G11,3,49
I7,2,49
H6,3,-1
I7,2,49
H7,3,-1
I7,2,49
H9,3,5
I7,2,49
H11,3,4
I7,2,49
I6,3,-1
I7,2,49
I10,3,5
I7,2,49
I11,3,4
I7,2,49
J6,3,-1
I7,2,49
J7,3,-1
I7,2,49
J8,3,49
I7,2,49
J9,3,4
I7,2,49
J10,3,0
I7,2,49
H10,1,15
I10,2,-Infinity
G7,3,5
I10,2,5
G8,3,5
I10,2,5
G9,3,10
I10,2,10
G10,3,6
I10,2,10
G11,3,55
I10,2,55
H7,3,5
I10,2,55
H9,3,11
I10,2,55
H11,3,10
I10,2,55
I7,3,5
I10,2,55
I11,3,10
I10,2,55
J7,3,5
I10,2,55
J8,3,55
I10,2,55
J9,3,10
I10,2,55
J10,3,6
I10,2,55
J11,3,5
I10,2,55
H10,1,15
I11,2,-Infinity
G7,3,5
I11,2,5
G8,3,5
I11,2,5
G9,3,6
I11,2,6
G10,3,10
I11,2,10
G11,3,55
I11,2,55
H7,3,5
I11,2,55
H9,3,11
I11,2,55
H11,3,10
I11,2,55
H12,3,5
I11,2,55
I7,3,5
I11,2,55
I10,3,10
I11,2,55
I12,3,5
I11,2,55
J7,3,5
I11,2,55
J8,3,55
I11,2,55
J9,3,10
I11,2,55
J10,3,6
I11,2,55
J11,3,5
I11,2,55
J12,3,5
I11,2,55
H10,1,15
J7,2,-Infinity
G7,3,0
J7,2,0
G8,3,0
J7,2,0
G9,3,5
J7,2,5
G10,3,5
J7,2,5
G11,3,50
J7,2,50
H7,3,0
J7,2,50
H9,3,6
J7,2,50
H11,3,5
J7,2,50
I6,3,0
J7,2,50
I7,3,0
J7,2,50
I10,3,6
J7,2,50
I11,3,5
J7,2,50
J6,3,0
J7,2,50
J8,3,50
J7,2,50
J9,3,5
J7,2,50
J10,3,1
J7,2,50
K6,3,0
J7,2,50
K7,3,0
J7,2,50
K8,3,0
J7,2,50
H10,1,15
J8,2,-Infinity
G7,3,-45
J8,2,-45
G8,3,455
J8,2,455
G9,3,-40
J8,2,455
G10,3,-40
J8,2,455
G11,3,-35
J8,2,455
H7,3,-45
J8,2,455
H9,3,-39
J8,2,455
H11,3,-40
J8,2,455
I7,3,-45
J8,2,455
I10,3,-39
J8,2,455
I11,3,-40
J8,2,455
J7,3,-45
J8,2,455
J9,3,-40
J8,2,455
J10,3,-44
J8,2,455
K7,3,-45
J8,2,455
K8,3,455
J8,2,455
K9,3,-45
J8,2,455
H10,1,15
J9,2,-Infinity
G7,3,0
J9,2,0
G8,3,0
J9,2,0
G9,3,5
J9,2,5
G10,3,5
J9,2,5
G11,3,50
J9,2,50
H7,3,0
J9,2,50
H9,3,2
J9,2,50
H11,3,5
J9,2,50
I7,3,0
J9,2,50
I10,3,6
J9,2,50
I11,3,5
J9,2,50
J7,3,0
J9,2,50
J8,3,50
J9,2,50
J10,3,1
J9,2,50
K8,3,0
J9,2,50
K9,3,0
J9,2,50
K10,3,0
J9,2,50
H10,1,15
J10,2,-Infinity
G7,3,5
J10,2,5
G8,3,5
J10,2,5
G9,3,10
J10,2,10
G10,3,10
J10,2,10
G11,3,55
J10,2,55
H7,3,5
J10,2,55
H9,3,11
J10,2,55
H11,3,10
J10,2,55
I7,3,5
J10,2,55
I10,3,7
J10,2,55
I11,3,10
J10,2,55
J7,3,5
J10,2,55
J8,3,55
J10,2,55
J9,3,10
J10,2,55
J11,3,5
J10,2,55
K9,3,5
J10,2,55
K10,3,5
J10,2,55
K11,3,5
J10,2,55
H10,1,15
root,0,15
I7,1,Infinity
G7,2,-Infinity
F6,3,-1
G7,2,-1
F7,3,-1
G7,2,-1
F8,3,-1
G7,2,-1
G6,3,-1
G7,2,-1
G8,3,-1
G7,2,-1
G9,3,-1
G7,2,-1
H6,3,4
G7,2,4
H7,3,0
G7,2,4
H9,3,4
G7,2,4
H10,3,4
G7,2,4
I6,3,0
G7,2,4
I10,3,0
G7,2,4
J6,3,0
G7,2,4
J7,3,4
G7,2,4
J8,3,9
G7,2,9
J9,3,4
G7,2,9
J10,3,0
G7,2,9
I7,1,9
G8,2,-Infinity
F7,3,-50
G8,2,-50
F8,3,450
G8,2,450
F9,3,-50
G8,2,450
G7,3,-50
G8,2,450
G9,3,-50
G8,2,450
H6,3,-45
G8,2,450
H7,3,-45
G8,2,450
H9,3,-45
G8,2,450
H10,3,-45
G8,2,450
I6,3,-49
G8,2,450
I10,3,-49
G8,2,450
J6,3,-49
G8,2,450
J7,3,-45
G8,2,450
J8,3,460
G8,2,460
J9,3,-45
G8,2,460
J10,3,-49
G8,2,460
I7,1,9
G9,2,-Infinity
F8,3,-1
G9,2,-1
F9,3,-1
G9,2,-1
F10,3,-1
G9,2,-1
G7,3,-1
G9,2,-1
G8,3,-1
G9,2,-1
G10,3,-1
G9,2,-1
H6,3,4
G9,2,4
H7,3,4
G9,2,4
H9,3,0
G9,2,4
H10,3,4
G9,2,4
I6,3,0
G9,2,4
I10,3,0
G9,2,4
J6,3,0
G9,2,4
J7,3,4
G9,2,4
J8,3,9
G9,2,9
J9,3,4
G9,2,9
J10,3,0
G9,2,9
I7,1,9
H6,2,-Infinity
G5,3,0
H6,2,0
G6,3,0
H6,2,0
G7,3,0
H6,2,0
G8,3,0
H6,2,0
G9,3,0
H6,2,0
H5,3,0
H6,2,0
H7,3,5
H6,2,5
H9,3,5
H6,2,5
H10,3,5
H6,2,5
I5,3,0
H6,2,5
I6,3,1
H6,2,5
I10,3,1
H6,2,5
J6,3,1
H6,2,5
J7,3,5
H6,2,5
J8,3,6
H6,2,6
J9,3,5
H6,2,6
J10,3,1
H6,2,6
I7,1,6
H7,2,-Infinity
G6,3,-10
H7,2,-10
G7,3,-10
H7,2,-10
G8,3,-10
H7,2,-10
G9,3,-10
H7,2,-10
H6,3,-5
H7,2,-5
H9,3,-5
H7,2,-5
H10,3,-5
H7,2,-5
I6,3,-9
H7,2,-5
I10,3,-9
H7,2,-5
J6,3,-9
H7,2,-5
J7,3,-9
H7,2,-5
J8,3,0
H7,2,0
J9,3,-5
H7,2,0
J10,3,-9
H7,2,0
I7,1,0
H9,2,-Infinity
G7,3,-10
H9,2,-10
G8,3,-10
H9,2,-10
G9,3,-10
H9,2,-10
G10,3,-10
H9,2,-10
H6,3,-5
H9,2,-5
H7,3,-5
H9,2,-5
H10,3,-5
H9,2,-5
I6,3,-9
H9,2,-5
I10,3,-9
H9,2,-5
J6,3,-9
H9,2,-5
J7,3,-5
H9,2,-5
J8,3,0
H9,2,0
J9,3,-9
H9,2,0
J10,3,-9
H9,2,0
I7,1,0
H10,2,-Infinity
G7,3,0
H10,2,0
G8,3,0
H10,2,0
G9,3,0
H10,2,0
G10,3,0
H10,2,0
G11,3,0
H10,2,0
H6,3,5
H10,2,5
H7,3,5
H10,2,5
H9,3,5
H10,2,5
H11,3,0
H10,2,5
I6,3,1
H10,2,5
I10,3,1
H10,2,5
I11,3,0
H10,2,5
J6,3,1
H10,2,5
J7,3,5
H10,2,5
J8,3,6
H10,2,6
J9,3,5
H10,2,6
J10,3,1
H10,2,6
I7,1,0
I6,2,-Infinity
G7,3,0
I6,2,0
G8,3,0
I6,2,0
G9,3,0
I6,2,0
H5,3,0
I6,2,0
H6,3,5
I6,2,5
H7,3,5
I6,2,5
H9,3,5
I6,2,5
H10,3,5
I6,2,5
I5,3,0
I6,2,5
I10,3,1
I6,2,5
J5,3,0
I6,2,5
J6,3,1
I6,2,5
J7,3,5
I6,2,5
J8,3,10
I6,2,10
J9,3,5
I6,2,10
J10,3,1
I6,2,10
I7,1,0
I10,2,-Infinity
G7,3,0
I10,2,0
G8,3,0
I10,2,0
G9,3,0
I10,2,0
H6,3,5
I10,2,5
H7,3,5
I10,2,5
H9,3,5
I10,2,5
H10,3,5
I10,2,5
H11,3,0
I10,2,5
I6,3,1
I10,2,5
I11,3,0
I10,2,5
J6,3,1
I10,2,5
J7,3,5
I10,2,5
J8,3,10
I10,2,10
J9,3,5
I10,2,10
J10,3,1
I10,2,10
J11,3,0
I10,2,10
I7,1,0
J6,2,-Infinity
G7,3,0
J6,2,0
G8,3,0
J6,2,0
G9,3,0
J6,2,0
H6,3,5
J6,2,5
H7,3,5
J6,2,5
H9,3,5
J6,2,5
H10,3,5
J6,2,5
I5,3,0
J6,2,5
I6,3,1
J6,2,5
I10,3,1
J6,2,5
J5,3,0
J6,2,5
J7,3,5
J6,2,5
J8,3,10
J6,2,10
J9,3,5
J6,2,10
J10,3,1
J6,2,10
K5,3,0
J6,2,10
K6,3,0
J6,2,10
K7,3,0
J6,2,10
I7,1,0
J7,2,-Infinity
G7,3,-5
J7,2,-5
G8,3,-5
J7,2,-5
G9,3,-5
J7,2,-5
H6,3,0
J7,2,0
H7,3,-4
J7,2,0
H9,3,0
J7,2,0
H10,3,0
J7,2,0
I6,3,-4
J7,2,0
I10,3,-4
J7,2,0
J6,3,-4
J7,2,0
J8,3,5
J7,2,5
J9,3,0
J7,2,5
J10,3,-4
J7,2,5
K6,3,-5
J7,2,5
K7,3,-5
J7,2,5
K8,3,-5
J7,2,5
I7,1,0
J8,2,-Infinity
G7,3,-50
J8,2,-50
G8,3,450
J8,2,450
G9,3,-50
J8,2,450
H6,3,-49
J8,2,450
H7,3,-45
J8,2,450
H9,3,-45
J8,2,450
H10,3,-49
J8,2,450
I6,3,-49
J8,2,450
I10,3,-49
J8,2,450
J6,3,-49
J8,2,450
J7,3,-45
J8,2,450
J9,3,-45
J8,2,450
J10,3,-49
J8,2,450
K7,3,-50
J8,2,450
K8,3,450
J8,2,450
K9,3,-50
J8,2,450
I7,1,0
J9,2,-Infinity
G7,3,-5
J9,2,-5
G8,3,-5
J9,2,-5
G9,3,-5
J9,2,-5
H6,3,0
J9,2,0
H7,3,0
J9,2,0
H9,3,-4
J9,2,0
H10,3,0
J9,2,0
I6,3,-4
J9,2,0
I10,3,-4
J9,2,0
J6,3,-4
J9,2,0
J7,3,0
J9,2,0
J8,3,5
J9,2,5
J10,3,-4
J9,2,5
K8,3,-5
J9,2,5
K9,3,-5
J9,2,5
K10,3,-5
J9,2,5
I7,1,0
J10,2,-Infinity
G7,3,0
J10,2,0
G8,3,0
J10,2,0
G9,3,0
J10,2,0
H6,3,5
J10,2,5
H7,3,5
J10,2,5
H9,3,5
J10,2,5
H10,3,5
J10,2,5
I6,3,1
J10,2,5
I10,3,1
J10,2,5
I11,3,0
J10,2,5
J6,3,1
J10,2,5
J7,3,5
J10,2,5
J8,3,10
J10,2,10
J9,3,5
J10,2,10
J11,3,0
J10,2,10
K9,3,0
J10,2,10
K10,3,0
J10,2,10
K11,3,0
J10,2,10
I7,1,0
root,0,15
I10,1,Infinity
G7,2,-Infinity
F6,3,0
G7,2,0
F7,3,0
G7,2,0
F8,3,0
G7,2,0
G6,3,0
G7,2,0
G8,3,0
G7,2,0
G9,3,0
G7,2,0
H6,3,0
G7,2,0
H7,3,0
G7,2,0
H9,3,10
G7,2,10
H10,3,10
G7,2,10
H11,3,5
G7,2,10
I7,3,0
G7,2,10
I11,3,10
G7,2,10
J7,3,0
G7,2,10
J8,3,5
G7,2,10
J9,3,10
G7,2,10
J10,3,6
G7,2,10
J11,3,5
G7,2,10
I10,1,10
G8,2,-Infinity
F7,3,-49
G8,2,-49
F8,3,451
G8,2,451
F9,3,-49
G8,2,451
G7,3,-49
G8,2,451
G9,3,-49
G8,2,451
H7,3,-49
G8,2,451
H9,3,-43
G8,2,451
H10,3,-39
G8,2,451
H11,3,-44
G8,2,451
I7,3,-49
G8,2,451
I11,3,-39
G8,2,451
J7,3,-49
G8,2,451
J8,3,456
G8,2,456
J9,3,-39
G8,2,456
J10,3,-43
G8,2,456
J11,3,-44
G8,2,456
I10,1,10
G9,2,-Infinity
F8,3,-4
G9,2,-4
F9,3,-4
G9,2,-4
F10,3,-4
G9,2,-4
G7,3,-4
G9,2,-4
G8,3,-4
G9,2,-4
G10,3,-4
G9,2,-4
H7,3,-4
G9,2,-4
H9,3,2
G9,2,2
H10,3,6
G9,2,6
H11,3,1
G9,2,6
I7,3,-4
G9,2,6
I11,3,6
G9,2,6
J7,3,-4
G9,2,6
J8,3,1
G9,2,6
J9,3,6
G9,2,6
J10,3,2
G9,2,6
J11,3,1
G9,2,6
I10,1,6
H7,2,-Infinity
G6,3,-9
H7,2,-9
G7,3,-9
H7,2,-9
G8,3,-9
H7,2,-9
G9,3,-9
H7,2,-9
H6,3,-9
H7,2,-9
H9,3,1
H7,2,1
H10,3,1
H7,2,1
H11,3,-4
H7,2,1
I6,3,-9
H7,2,1
I7,3,-9
H7,2,1
I11,3,1
H7,2,1
J7,3,-9
H7,2,1
J8,3,-4
H7,2,1
J9,3,1
H7,2,1
J10,3,-3
H7,2,1
J11,3,-4
H7,2,1
I10,1,1
H9,2,-Infinity
G7,3,-9
H9,2,-9
G8,3,-9
H9,2,-9
G9,3,-9
H9,2,-9
G10,3,-9
H9,2,-9
H7,3,-9
H9,2,-9
H10,3,1
H9,2,1
H11,3,-4
H9,2,1
I7,3,-9
H9,2,1
I11,3,1
H9,2,1
J7,3,-9
H9,2,1
J8,3,-4
H9,2,1
J9,3,-3
H9,2,1
J10,3,-3
H9,2,1
J11,3,-8
H9,2,1
I10,1,1
H10,2,-Infinity
G7,3,1
H10,2,1
G8,3,1
H10,2,1
G9,3,1
H10,2,1
G10,3,1
H10,2,1
G11,3,1
H10,2,1
H7,3,1
H10,2,1
H9,3,11
H10,2,11
H11,3,6
H10,2,11
I7,3,1
H10,2,11
I11,3,11
H10,2,11
J7,3,1
H10,2,11
J8,3,2
H10,2,11
J9,3,11
H10,2,11
J10,3,3
H10,2,11
J11,3,6
H10,2,11
I10,1,1
H11,2,-Infinity
G7,3,1
H11,2,1
G8,3,1
H11,2,1
G9,3,1
H11,2,1
G10,3,1
H11,2,1
G11,3,1
H11,2,1
G12,3,1
H11,2,1
H7,3,1
H11,2,1
H9,3,11
H11,2,11
H10,3,11
H11,2,11
H12,3,1
H11,2,11
I7,3,1
H11,2,11
I11,3,11
H11,2,11
I12,3,1
H11,2,11
J7,3,1
H11,2,11
J8,3,6
H11,2,11
J9,3,7
H11,2,11
J10,3,7
H11,2,11
J11,3,6
H11,2,11
I10,1,1
I7,2,-Infinity
G7,3,-5
I7,2,-5
G8,3,-5
I7,2,-5
G9,3,-5
I7,2,-5
H6,3,-5
I7,2,-5
H7,3,-5
I7,2,-5
H9,3,5
I7,2,5
