Move,Depth,Value,Alpha,Beta
J9,2,16,16,4916
N13,3,-4989,16,4916
J9,2,16,16,4916
N14,3,-4985,16,4916
J9,2,16,16,4916
N15,3,10,16,4916
J9,2,16,16,4916
O8,3,-4990,16,4916
J9,2,16,16,4916
O11,3,-4984,16,4916
J9,2,16,16,4916
O12,3,-4989,16,4916
J9,2,16,16,4916
P8,3,-4990,16,4916
J9,2,16,16,4916
P9,3,-4980,16,4916
J9,2,16,16,4916
P10,3,-4985,16,4916
J9,2,16,16,4916
P11,3,-4985,16,4916
J9,2,16,16,4916
I12,1,16,11,16
J10,2,-Infinity,11,16
H11,3,-40,11,16
J10,2,-40,11,16
H12,3,955,11,16
J10,2,955,11,16
I12,1,16,11,16
J11,2,-Infinity,11,16
H11,3,-535,11,16
J11,2,-535,11,16
H12,3,460,11,16
J11,2,460,11,16
I12,1,16,11,16
J13,2,-Infinity,11,16
H11,3,11,11,16
J13,2,11,11,16
H12,3,1010,11,16
J13,2,1010,11,16
I12,1,16,11,16
K8,2,-Infinity,11,16
H11,3,15,11,16
K8,2,15,15,16
H12,3,1010,15,16
K8,2,1010,15,16
I12,1,16,11,16
K9,2,-Infinity,11,16
H11,3,5,11,16
K9,2,5,11,16
H12,3,1000,11,16
K9,2,1000,11,16
I12,1,16,11,16
K13,2,-Infinity,11,16
H11,3,10,11,16
K13,2,10,11,16
H12,3,1005,11,16
K13,2,1005,11,16
I12,1,16,11,16
K14,2,-Infinity,11,16
H11,3,10,11,16
K14,2,10,11,16
H12,3,1005,11,16
K14,2,1005,11,16
I12,1,16,11,16
K15,2,-Infinity,11,16
H11,3,10,11,16
K15,2,10,11,16
H12,3,1005,11,16
K15,2,1005,11,16
I12,1,16,11,16
K16,2,-Infinity,11,16
H11,3,14,11,16
K16,2,14,14,16
H12,3,1009,14,16
K16,2,1009,14,16
I12,1,16,11,16
L8,2,-Infinity,11,16
H11,3,15,11,16
L8,2,15,15,16
H12,3,1010,15,16
L8,2,1010,15,16
I12,1,16,11,16
L10,2,-Infinity,11,16
H11,3,-36,11,16
L10,2,-36,11,16
H12,3,959,11,16
L10,2,959,11,16
I12,1,16,11,16
L14,2,-Infinity,11,16
H11,3,14,11,16
L14,2,14,14,16
H12,3,1009,14,16
L14,2,1009,14,16
I12,1,16,11,16
L16,2,-Infinity,11,16
H11,3,10,11,16
L16,2,10,11,16
H12,3,1005,11,16
L16,2,1005,11,16
I12,1,16,11,16
M8,2,-Infinity,11,16
H11,3,15,11,16
M8,2,15,15,16
H12,3,1010,15,16
M8,2,1010,15,16
I12,1,16,11,16
M9,2,-Infinity,11,16
H11,3,10,11,16
M9,2,10,11,16
H12,3,1005,11,16
M9,2,1005,11,16
I12,1,16,11,16
M11,2,-Infinity,11,16
H11,3,-50,11,16
M11,2,-50,11,16
H12,3,945,11,16
M11,2,945,11,16
I12,1,16,11,16
M13,2,-Infinity,11,16
H11,3,-36,11,16
M13,2,-36,11,16
H12,3,959,11,16
M13,2,959,11,16
I12,1,16,11,16
M15,2,-Infinity,11,16
H11,3,10,11,16
M15,2,10,11,16
H12,3,1005,11,16
M15,2,1005,11,16
I12,1,16,11,16
M16,2,-Infinity,11,16
H11,3,10,11,16
M16,2,10,11,16
H12,3,1005,11,16
M16,2,1005,11,16
I12,1,16,11,16
N8,2,-Infinity,11,16
H11,3,10,11,16
N8,2,10,11,16
H12,3,1005,11,16
N8,2,1005,11,16
I12,1,16,11,16
N9,2,-Infinity,11,16
H11,3,0,11,16
N9,2,0,11,16
H12,3,995,11,16
N9,2,995,11,16
I12,1,16,11,16
N10,2,-Infinity,11,16
H11,3,9,11,16
N10,2,9,11,16
H12,3,1004,11,16
N10,2,1004,11,16
I12,1,16,11,16
N12,2,-Infinity,11,16
H11,3,5,11,16
N12,2,5,11,16
H12,3,1000,11,16
N12,2,1000,11,16
I12,1,16,11,16
N13,2,-Infinity,11,16
H11,3,-4985,11,16
N13,2,-4985,11,16
H12,3,-3990,11,16
N13,2,-3990,11,16
H13,3,-4985,11,16
N13,2,-3990,11,16
I11,3,-4980,11,16
N13,2,-3990,11,16
I13,3,-4984,11,16
N13,2,-3990,11,16
J9,3,-4990,11,16
N13,2,-3990,11,16
J10,3,-4990,11,16
N13,2,-3990,11,16
J11,3,16,11,16
N13,2,16,11,16
I12,1,16,11,16
N14,2,-Infinity,11,16
H11,3,15,11,16
N14,2,15,15,16
H12,3,1010,15,16
N14,2,1010,15,16
I12,1,16,11,16
N15,2,-Infinity,11,16
H11,3,-485,11,16
N15,2,-485,11,16
H12,3,510,11,16
N15,2,510,11,16
I12,1,16,11,16
O8,2,-Infinity,11,16
H11,3,14,11,16
O8,2,14,14,16
H12,3,1009,14,16
O8,2,1009,14,16
I12,1,16,11,16
O11,2,-Infinity,11,16
H11,3,15,11,16
O11,2,15,15,16
H12,3,1010,15,16
O11,2,1010,15,16
I12,1,16,11,16
O12,2,-Infinity,11,16
H11,3,15,11,16
O12,2,15,15,16
H12,3,1010,15,16
O12,2,1010,15,16
I12,1,16,11,16
P8,2,-Infinity,11,16
H11,3,10,11,16
P8,2,10,11,16
H12,3,1005,11,16
P8,2,1005,11,16
I12,1,16,11,16
P9,2,-Infinity,11,16
H11,3,10,11,16
P9,2,10,11,16
H12,3,1005,11,16
P9,2,1005,11,16
I12,1,16,11,16
P10,2,-Infinity,11,16
H11,3,10,11,16
P10,2,10,11,16
H12,3,1005,11,16
P10,2,1005,11,16
I12,1,16,11,16
P11,2,-Infinity,11,16
H11,3,15,11,16
P11,2,15,15,16
H12,3,1010,15,16
P11,2,1010,15,16
I12,1,16,11,16
root,0,16,16,Infinity
I13,1,Infinity,16,Infinity
H12,2,-Infinity,16,Infinity
G11,3,1,16,Infinity
H12,2,1,16,Infinity
G12,3,1,16,Infinity
H12,2,1,16,Infinity
G13,3,1,16,Infinity
H12,2,1,16,Infinity
H11,3,1,16,Infinity
H12,2,1,16,Infinity
H13,3,6,16,Infinity
H12,2,6,16,Infinity
H14,3,11,16,Infinity
H12,2,11,16,Infinity
I11,3,6,16,Infinity
H12,2,11,16,Infinity
I12,3,6,16,Infinity
H12,2,11,16,Infinity
I14,3,6,16,Infinity
H12,2,11,16,Infinity
J9,3,501,16,Infinity
H12,2,501,501,Infinity
J10,3,1,501,Infinity
H12,2,501,501,Infinity
J11,3,5006,501,Infinity
H12,2,5006,5006,Infinity
J13,3,12,5006,Infinity
H12,2,5006,5006,Infinity
J14,3,2,5006,Infinity
H12,2,5006,5006,Infinity
K8,3,2,5006,Infinity
H12,2,5006,5006,Infinity
K9,3,6,5006,Infinity
H12,2,5006,5006,Infinity
K13,3,12,5006,Infinity
H12,2,5006,5006,Infinity
K14,3,2,5006,Infinity
H12,2,5006,5006,Infinity
K15,3,1,5006,Infinity
H12,2,5006,5006,Infinity
K16,3,1,5006,Infinity
H12,2,5006,5006,Infinity
L8,3,6,5006,Infinity
H12,2,5006,5006,Infinity
L10,3,2,5006,Infinity
H12,2,5006,5006,Infinity
L14,3,6,5006,Infinity
H12,2,5006,5006,Infinity
L16,3,1,5006,Infinity
H12,2,5006,5006,Infinity
M8,3,2,5006,Infinity
H12,2,5006,5006,Infinity
M9,3,6,5006,Infinity
H12,2,5006,5006,Infinity
M11,3,2,5006,Infinity
H12,2,5006,5006,Infinity
M13,3,7,5006,Infinity
H12,2,5006,5006,Infinity
M15,3,6,5006,Infinity
H12,2,5006,5006,Infinity
M16,3,1,5006,Infinity
H12,2,5006,5006,Infinity
N8,3,1,5006,Infinity
H12,2,5006,5006,Infinity
N9,3,6,5006,Infinity
H12,2,5006,5006,Infinity
N10,3,7,5006,Infinity
H12,2,5006,5006,Infinity
N12,3,6,5006,Infinity
H12,2,5006,5006,Infinity
N13,3,502,5006,Infinity
H12,2,5006,5006,Infinity
N14,3,6,5006,Infinity
H12,2,5006,5006,Infinity
N15,3,5001,5006,Infinity
H12,2,5006,5006,Infinity
O8,3,1,5006,Infinity
H12,2,5006,5006,Infinity
O11,3,7,5006,Infinity
H12,2,5006,5006,Infinity
O12,3,2,5006,Infinity
H12,2,5006,5006,Infinity
P8,3,1,5006,Infinity
H12,2,5006,5006,Infinity
P9,3,11,5006,Infinity
H12,2,5006,5006,Infinity
P10,3,6,5006,Infinity
H12,2,5006,5006,Infinity
P11,3,6,5006,Infinity
H12,2,5006,5006,Infinity
I13,1,5006,16,5006
H13,2,-Infinity,16,5006
G12,3,1,16,5006
H13,2,1,16,5006
G13,3,1,16,5006
H13,2,1,16,5006
G14,3,1,16,5006
H13,2,1,16,5006
H12,3,6,16,5006
H13,2,6,16,5006
H14,3,11,16,5006
H13,2,11,16,5006
I11,3,6,16,5006
H13,2,11,16,5006
I12,3,16,16,5006
H13,2,16,16,5006
I14,3,6,16,5006
H13,2,16,16,5006
J9,3,501,16,5006
H13,2,501,501,5006
J10,3,1,501,5006
H13,2,501,501,5006
J11,3,5006,501,5006
H13,2,5006,501,5006
I13,1,5006,16,5006
H14,2,-Infinity,16,5006
G13,3,1,16,5006
H14,2,1,16,5006
G14,3,1,16,5006
H14,2,1,16,5006
G15,3,1,16,5006
H14,2,1,16,5006
H12,3,6,16,5006
H14,2,6,16,5006
H13,3,6,16,5006
H14,2,6,16,5006
H15,3,1,16,5006
H14,2,6,16,5006
I11,3,6,16,5006
H14,2,6,16,5006
I12,3,16,16,5006
H14,2,16,16,5006
I14,3,6,16,5006
H14,2,16,16,5006
I15,3,1,16,5006
H14,2,16,16,5006
J9,3,501,16,5006
H14,2,501,501,5006
J10,3,1,501,5006
H14,2,501,501,5006
J11,3,5006,501,5006
H14,2,5006,501,5006
I13,1,5006,16,5006
I11,2,-Infinity,16,5006
H10,3,1,16,5006
I11,2,1,16,5006
H11,3,1,16,5006
I11,2,1,16,5006
H12,3,6,16,5006
I11,2,6,16,5006
H13,3,6,16,5006
I11,2,6,16,5006
H14,3,11,16,5006
I11,2,11,16,5006
I10,3,1,16,5006
I11,2,11,16,5006
I12,3,12,16,5006
I11,2,12,16,5006
I14,3,6,16,5006
I11,2,12,16,5006
J9,3,501,16,5006
I11,2,501,501,5006
J10,3,1,501,5006
I11,2,501,501,5006
J11,3,5006,501,5006
I11,2,5006,501,5006
I13,1,5006,16,5006
I12,2,-Infinity,16,5006
H11,3,1,16,5006
I12,2,1,16,5006
H12,3,6,16,5006
I12,2,6,16,5006
H13,3,6,16,5006
I12,2,6,16,5006
H14,3,11,16,5006
I12,2,11,16,5006
I11,3,6,16,5006
I12,2,11,16,5006
I14,3,2,16,5006
I12,2,11,16,5006
J9,3,501,16,5006
I12,2,501,501,5006
J10,3,1,501,5006
I12,2,501,501,5006
J11,3,5006,501,5006
I12,2,5006,501,5006
I13,1,5006,16,5006
I14,2,-Infinity,16,5006
H12,3,6,16,5006
I14,2,6,16,5006
H13,3,6,16,5006
I14,2,6,16,5006
H14,3,11,16,5006
I14,2,11,16,5006
H15,3,1,16,5006
I14,2,11,16,5006
I11,3,6,16,5006
I14,2,11,16,5006
I12,3,12,16,5006
I14,2,12,16,5006
I15,3,1,16,5006
I14,2,12,16,5006
J9,3,501,16,5006
I14,2,501,501,5006
J10,3,1,501,5006
I14,2,501,501,5006
J11,3,5006,501,5006
I14,2,5006,501,5006
I13,1,5006,16,5006
J9,2,-Infinity,16,5006
H12,3,-4994,16,5006
J9,2,-4994,16,5006
H13,3,-4994,16,5006
J9,2,-4994,16,5006
H14,3,-4989,16,5006
J9,2,-4989,16,5006
I8,3,-4999,16,5006
J9,2,-4989,16,5006
I9,3,-4999,16,5006
J9,2,-4989,16,5006
I10,3,-4999,16,5006
J9,2,-4989,16,5006
I11,3,-4994,16,5006
J9,2,-4989,16,5006
I12,3,-4984,16,5006
J9,2,-4984,16,5006
I14,3,-4994,16,5006
J9,2,-4984,16,5006
J8,3,-4999,16,5006
J9,2,-4984,16,5006
J10,3,-4999,16,5006
J9,2,-4984,16,5006
J11,3,6,16,5006
J9,2,6,16,5006
J13,3,-4988,16,5006
J9,2,6,16,5006
J14,3,-4994,16,5006
J9,2,6,16,5006
K8,3,-4998,16,5006
J9,2,6,16,5006
K9,3,-4998,16,5006
J9,2,6,16,5006
K13,3,-4988,16,5006
J9,2,6,16,5006
K14,3,-4998,16,5006
J9,2,6,16,5006
K15,3,-4999,16,5006
J9,2,6,16,5006
K16,3,-4999,16,5006
J9,2,6,16,5006
L8,3,-4994,16,5006
J9,2,6,16,5006
L10,3,-4998,16,5006
J9,2,6,16,5006
L14,3,-4994,16,5006
J9,2,6,16,5006
L16,3,-4999,16,5006
J9,2,6,16,5006
M8,3,-4998,16,5006
J9,2,6,16,5006
M9,3,-4994,16,5006
J9,2,6,16,5006
M11,3,-4998,16,5006
J9,2,6,16,5006
M13,3,-4993,16,5006
J9,2,6,16,5006
M15,3,-4994,16,5006
J9,2,6,16,5006
M16,3,-4999,16,5006
J9,2,6,16,5006
N8,3,-4999,16,5006
J9,2,6,16,5006
N9,3,-4994,16,5006
J9,2,6,16,5006
N10,3,-4993,16,5006
J9,2,6,16,5006
N12,3,-4994,16,5006
J9,2,6,16,5006
N13,3,-4998,16,5006
J9,2,6,16,5006
N14,3,-4994,16,5006
J9,2,6,16,5006
N15,3,1,16,5006
J9,2,6,16,5006
O8,3,-4999,16,5006
J9,2,6,16,5006
O11,3,-4993,16,5006
J9,2,6,16,5006
O12,3,-4998,16,5006
J9,2,6,16,5006
P8,3,-4999,16,5006
J9,2,6,16,5006
P9,3,-4989,16,5006
J9,2,6,16,5006
P10,3,-4994,16,5006
J9,2,6,16,5006
P11,3,-4994,16,5006
J9,2,6,16,5006
I13,1,6,16,5006
root,0,16,16,Infinity
J9,1,Infinity,16,Infinity
I8,2,-Infinity,16,Infinity
H7,3,500,16,Infinity
I8,2,500,500,Infinity
H8,3,500,500,Infinity
I8,2,500,500,Infinity
H9,3,500,500,Infinity
I8,2,500,500,Infinity
I7,3,500,500,Infinity
I8,2,500,500,Infinity
I9,3,505,500,Infinity
I8,2,505,505,Infinity
I10,3,505,505,Infinity
I8,2,505,505,Infinity
I11,3,505,505,Infinity
I8,2,505,505,Infinity
I12,3,510,505,Infinity
I8,2,510,510,Infinity
I13,3,501,510,Infinity
I8,2,510,510,Infinity
J7,3,500,510,Infinity
I8,2,510,510,Infinity
J8,3,505,510,Infinity
I8,2,510,510,Infinity
J10,3,505,510,Infinity
I8,2,510,510,Infinity
J11,3,5505,510,Infinity
I8,2,5505,5505,Infinity
J13,3,506,5505,Infinity
I8,2,5505,5505,Infinity
K8,3,506,5505,Infinity
I8,2,5505,5505,Infinity
K9,3,550,5505,Infinity
I8,2,5505,5505,Infinity
K13,3,511,5505,Infinity
I8,2,5505,5505,Infinity
K14,3,501,5505,Infinity
I8,2,5505,5505,Infinity
K15,3,500,5505,Infinity
I8,2,5505,5505,Infinity
K16,3,500,5505,Infinity
I8,2,5505,5505,Infinity
L8,3,505,5505,Infinity
I8,2,5505,5505,Infinity
L10,3,501,5505,Infinity
I8,2,5505,5505,Infinity
L14,3,505,5505,Infinity
I8,2,5505,5505,Infinity
L16,3,500,5505,Infinity
I8,2,5505,5505,Infinity
M8,3,501,5505,Infinity
I8,2,5505,5505,Infinity
M9,3,505,5505,Infinity
I8,2,5505,5505,Infinity
M11,3,501,5505,Infinity
I8,2,5505,5505,Infinity
M13,3,506,5505,Infinity
I8,2,5505,5505,Infinity
M15,3,505,5505,Infinity
I8,2,5505,5505,Infinity
M16,3,500,5505,Infinity
I8,2,5505,5505,Infinity
N8,3,500,5505,Infinity
I8,2,5505,5505,Infinity
N9,3,505,5505,Infinity
I8,2,5505,5505,Infinity
N10,3,506,5505,Infinity
I8,2,5505,5505,Infinity
N12,3,505,5505,Infinity
I8,2,5505,5505,Infinity
N13,3,601,5505,Infinity
I8,2,5505,5505,Infinity
N14,3,505,5505,Infinity
I8,2,5505,5505,Infinity
N15,3,5500,5505,Infinity
I8,2,5505,5505,Infinity
O8,3,500,5505,Infinity
I8,2,5505,5505,Infinity
O11,3,506,5505,Infinity
I8,2,5505,5505,Infinity
O12,3,501,5505,Infinity
I8,2,5505,5505,Infinity
P8,3,500,5505,Infinity
I8,2,5505,5505,Infinity
P9,3,510,5505,Infinity
I8,2,5505,5505,Infinity
P10,3,505,5505,Infinity
I8,2,5505,5505,Infinity
P11,3,505,5505,Infinity
I8,2,5505,5505,Infinity
J9,1,5505,16,5505
I9,2,-Infinity,16,5505
H8,3,500,16,5505
I9,2,500,500,5505
H9,3,500,500,5505
I9,2,500,500,5505
H10,3,500,500,5505
I9,2,500,500,5505
I8,3,501,500,5505
I9,2,501,501,5505
I10,3,505,501,5505
I9,2,505,505,5505
I11,3,505,505,5505
I9,2,505,505,5505
I12,3,510,505,5505
I9,2,510,510,5505
I13,3,501,510,5505
I9,2,510,510,5505
J8,3,505,510,5505
I9,2,510,510,5505
J10,3,505,510,5505
I9,2,510,510,5505
J11,3,5505,510,5505
I9,2,5505,510,5505
J9,1,5505,16,5505
I10,2,-Infinity,16,5505
H9,3,500,16,5505
I10,2,500,500,5505
H10,3,500,500,5505
I10,2,500,500,5505
H11,3,500,500,5505
I10,2,500,500,5505
I8,3,501,500,5505
I10,2,501,501,5505
I9,3,505,501,5505
I10,2,505,505,5505
I11,3,505,505,5505
I10,2,505,505,5505
I12,3,510,505,5505
I10,2,510,510,5505
I13,3,501,510,5505
I10,2,510,510,5505
J8,3,505,510,5505
I10,2,510,510,5505
J10,3,505,510,5505
I10,2,510,510,5505
J11,3,1505,510,5505
I10,2,1505,1505,5505
J13,3,506,1505,5505
I10,2,1505,1505,5505
K8,3,502,1505,5505
I10,2,1505,1505,5505
K9,3,550,1505,5505
I10,2,1505,1505,5505
K13,3,511,1505,5505
I10,2,1505,1505,5505
K14,3,501,1505,5505
I10,2,1505,1505,5505
K15,3,500,1505,5505
I10,2,1505,1505,5505
K16,3,500,1505,5505
I10,2,1505,1505,5505
L8,3,505,1505,5505
I10,2,1505,1505,5505
L10,3,501,1505,5505
I10,2,1505,1505,5505
L14,3,505,1505,5505
I10,2,1505,1505,5505
L16,3,500,1505,5505
I10,2,1505,1505,5505
M8,3,501,1505,5505
I10,2,1505,1505,5505
M9,3,505,1505,5505
I10,2,1505,1505,5505
M11,3,501,1505,5505
I10,2,1505,1505,5505
M13,3,506,1505,5505
I10,2,1505,1505,5505
M15,3,505,1505,5505
I10,2,1505,1505,5505
M16,3,500,1505,5505
I10,2,1505,1505,5505
N8,3,500,1505,5505
I10,2,1505,1505,5505
N9,3,505,1505,5505
I10,2,1505,1505,5505
N10,3,506,1505,5505
I10,2,1505,1505,5505
N12,3,505,1505,5505
I10,2,1505,1505,5505
N13,3,601,1505,5505
I10,2,1505,1505,5505
N14,3,505,1505,5505
I10,2,1505,1505,5505
N15,3,5500,1505,5505
I10,2,5500,5500,5505
O8,3,500,5500,5505
I10,2,5500,5500,5505
O11,3,506,5500,5505
I10,2,5500,5500,5505
O12,3,501,5500,5505
I10,2,5500,5500,5505
P8,3,500,5500,5505
I10,2,5500,5500,5505
P9,3,510,5500,5505
I10,2,5500,5500,5505
P10,3,505,5500,5505
I10,2,5500,5500,5505
P11,3,505,5500,5505
I10,2,5500,5500,5505
J9,1,5500,16,5500
I11,2,-Infinity,16,5500
H10,3,500,16,5500
I11,2,500,500,5500
H11,3,500,500,5500
I11,2,500,500,5500
H12,3,500,500,5500
I11,2,500,500,5500
I8,3,501,500,5500
I11,2,501,501,5500
I9,3,505,501,5500
I11,2,505,505,5500
I10,3,505,505,5500
I11,2,505,505,5500
I12,3,510,505,5500
I11,2,510,510,5500
I13,3,501,510,5500
I11,2,510,510,5500
J8,3,505,510,5500
I11,2,510,510,5500
J10,3,505,510,5500
I11,2,510,510,5500
J11,3,5505,510,5500
I11,2,5505,510,5500
J9,1,5500,16,5500
I12,2,-Infinity,16,5500
H11,3,500,16,5500
I12,2,500,500,5500
H12,3,500,500,5500
I12,2,500,500,5500
H13,3,500,500,5500
I12,2,500,500,5500
I8,3,501,500,5500
I12,2,501,501,5500
I9,3,505,501,5500
I12,2,505,505,5500
I10,3,505,505,5500
I12,2,505,505,5500
I11,3,505,505,5500
I12,2,505,505,5500
I13,3,501,505,5500
I12,2,505,505,5500
J8,3,505,505,5500
I12,2,505,505,5500
J10,3,505,505,5500
I12,2,505,505,5500
J11,3,5505,505,5500
I12,2,5505,505,5500
J9,1,5500,16,5500
I13,2,-Infinity,16,5500
H12,3,500,16,5500
I13,2,500,500,5500
H13,3,500,500,5500
I13,2,500,500,5500
H14,3,500,500,5500
I13,2,500,500,5500
I8,3,501,500,5500
I13,2,501,501,5500
I9,3,505,501,5500
I13,2,505,505,5500
I10,3,505,505,5500
I13,2,505,505,5500
I11,3,505,505,5500
I13,2,505,505,5500
I12,3,510,505,5500
I13,2,510,510,5500
I14,3,500,510,5500
I13,2,510,510,5500
J8,3,505,510,5500
I13,2,510,510,5500
J10,3,505,510,5500
I13,2,510,510,5500
J11,3,5505,510,5500
I13,2,5505,510,5500
J9,1,5500,16,5500
J8,2,-Infinity,16,5500
I7,3,500,16,5500
J8,2,500,500,5500
I8,3,501,500,5500
J8,2,501,501,5500
I9,3,505,501,5500
J8,2,505,505,5500
I10,3,505,505,5500
J8,2,505,505,5500
I11,3,505,505,5500
J8,2,505,505,5500
I12,3,510,505,5500
J8,2,510,510,5500
I13,3,501,510,5500
J8,2,510,510,5500
J7,3,500,510,5500
J8,2,510,510,5500
J10,3,501,510,5500
J8,2,510,510,5500
J11,3,5505,510,5500
J8,2,5505,510,5500
J9,1,5500,16,5500
J10,2,-Infinity,16,5500
I8,3,446,16,5500
J10,2,446,446,5500
I9,3,950,446,5500
J10,2,950,950,5500
I10,3,450,950,5500
J10,2,950,950,5500
I11,3,450,950,5500
J10,2,950,950,5500
I12,3,455,950,5500
J10,2,950,950,5500
I13,3,446,950,5500
J10,2,950,950,5500
J8,3,446,950,5500
J10,2,950,950,5500
J11,3,5446,950,5500
J10,2,5446,5446,5500
J13,3,451,5446,5500
J10,2,5446,5446,5500
K8,3,451,5446,5500
J10,2,5446,5446,5500
K9,3,495,5446,5500
J10,2,5446,5446,5500
K13,3,456,5446,5500
J10,2,5446,5446,5500
K14,3,446,5446,5500
J10,2,5446,5446,5500
K15,3,445,5446,5500
J10,2,5446,5446,5500
K16,3,445,5446,5500
J10,2,5446,5446,5500
L8,3,450,5446,5500
J10,2,5446,5446,5500
L10,3,446,5446,5500
J10,2,5446,5446,5500
L14,3,450,5446,5500
J10,2,5446,5446,5500
L16,3,445,5446,5500
J10,2,5446,5446,5500
M8,3,446,5446,5500
J10,2,5446,5446,5500
M9,3,450,5446,5500
J10,2,5446,5446,5500
M11,3,446,5446,5500
J10,2,5446,5446,5500
M13,3,951,5446,5500
J10,2,5446,5446,5500
M15,3,450,5446,5500
J10,2,5446,5446,5500
M16,3,445,5446,5500
J10,2,5446,5446,5500
N8,3,445,5446,5500
J10,2,5446,5446,5500
N9,3,450,5446,5500
J10,2,5446,5446,5500
N10,3,451,5446,5500
J10,2,5446,5446,5500
N12,3,450,5446,5500
J10,2,5446,5446,5500
N13,3,546,5446,5500
J10,2,5446,5446,5500
N14,3,450,5446,5500
J10,2,5446,5446,5500
N15,3,5445,5446,5500
J10,2,5446,5446,5500
O8,3,445,5446,5500
J10,2,5446,5446,5500
O11,3,451,5446,5500
J10,2,5446,5446,5500
O12,3,446,5446,5500
J10,2,5446,5446,5500
P8,3,445,5446,5500
J10,2,5446,5446,5500
P9,3,455,5446,5500
J10,2,5446,5446,5500
P10,3,450,5446,5500
J10,2,5446,5446,5500
P11,3,450,5446,5500
J10,2,5446,5446,5500
J9,1,5446,16,5446
J11,2,-Infinity,16,5446
I8,3,-50,16,5446
J11,2,-50,16,5446
I9,3,-46,16,5446
J11,2,-46,16,5446
I10,3,-46,16,5446
J11,2,-46,16,5446
I11,3,454,16,5446
J11,2,454,454,5446
I12,3,-41,454,5446
J11,2,454,454,5446
I13,3,-50,454,5446
J11,2,454,454,5446
J8,3,-46,454,5446
J11,2,454,454,5446
J10,3,-50,454,5446
J11,2,454,454,5446
J13,3,-49,454,5446
J11,2,454,454,5446
K8,3,-45,454,5446
J11,2,454,454,5446
K9,3,-1,454,5446
J11,2,454,454,5446
K13,3,-40,454,5446
J11,2,454,454,5446
K14,3,-50,454,5446
J11,2,454,454,5446
K15,3,-51,454,5446
J11,2,454,454,5446
K16,3,-51,454,5446
J11,2,454,454,5446
L8,3,-46,454,5446
J11,2,454,454,5446
L10,3,-50,454,5446
J11,2,454,454,5446
L14,3,-46,454,5446
J11,2,454,454,5446
L16,3,-51,454,5446
J11,2,454,454,5446
M8,3,-50,454,5446
J11,2,454,454,5446
M9,3,-46,454,5446
J11,2,454,454,5446
M11,3,450,454,5446
J11,2,454,454,5446
M13,3,-45,454,5446
J11,2,454,454,5446
M15,3,-46,454,5446
J11,2,454,454,5446
M16,3,-51,454,5446
J11,2,454,454,5446
N8,3,-51,454,5446
J11,2,454,454,5446
N9,3,-46,454,5446
J11,2,454,454,5446
N10,3,-45,454,5446
J11,2,454,454,5446
N12,3,-46,454,5446
J11,2,454,454,5446
N13,3,50,454,5446
J11,2,454,454,5446
N14,3,-46,454,5446
J11,2,454,454,5446
N15,3,949,454,5446
J11,2,949,949,5446
O8,3,-51,949,5446
J11,2,949,949,5446
O11,3,-45,949,5446
J11,2,949,949,5446
O12,3,-50,949,5446
J11,2,949,949,5446
P8,3,-51,949,5446
J11,2,949,949,5446
P9,3,-41,949,5446
J11,2,949,949,5446
P10,3,-46,949,5446
J11,2,949,949,5446
P11,3,-46,949,5446
J11,2,949,949,5446
J9,1,949,16,949
J13,2,-Infinity,16,949
I8,3,501,16,949
J13,2,501,501,949
I9,3,505,501,949
J13,2,505,505,949
I10,3,505,505,949
J13,2,505,505,949
I11,3,505,505,949
J13,2,505,505,949
I12,3,510,505,949
J13,2,510,510,949
I13,3,501,510,949
J13,2,510,510,949
I14,3,500,510,949
J13,2,510,510,949
J8,3,505,510,949
J13,2,510,510,949
J10,3,505,510,949
J13,2,510,510,949
J11,3,5501,510,949
J13,2,5501,510,949
J9,1,949,16,949
K8,2,-Infinity,16,949
I8,3,501,16,949
K8,2,501,501,949
I9,3,505,501,949
K8,2,505,505,949
I10,3,501,505,949
K8,2,505,505,949
I11,3,505,505,949
K8,2,505,505,949
I12,3,510,505,949
K8,2,510,510,949
I13,3,501,510,949
K8,2,510,510,949
J7,3,500,510,949
K8,2,510,510,949
J8,3,505,510,949
K8,2,510,510,949
J10,3,505,510,949
K8,2,510,510,949
J11,3,5505,510,949
K8,2,5505,510,949
J9,1,949,16,949
K9,2,-Infinity,16,949
I8,3,491,16,949
K9,2,491,491,949
I9,3,491,491,949
K9,2,491,491,949
I10,3,495,491,949
K9,2,495,495,949
I11,3,495,495,949
K9,2,495,495,949
I12,3,500,495,949
K9,2,500,500,949
I13,3,491,500,949
K9,2,500,500,949
J8,3,495,500,949
K9,2,500,500,949
J10,3,495,500,949
K9,2,500,500,949
J11,3,5495,500,949
K9,2,5495,500,949
J9,1,949,16,949
K13,2,-Infinity,16,949
I8,3,496,16,949
K13,2,496,496,949
I9,3,500,496,949
K13,2,500,500,949
I10,3,500,500,949
K13,2,500,500,949
I11,3,496,500,949
K13,2,500,500,949
I12,3,505,500,949
K13,2,505,505,949
I13,3,496,505,949
K13,2,505,505,949
J8,3,500,505,949
K13,2,505,505,949
J10,3,500,505,949
K13,2,505,505,949
J11,3,5500,505,949
K13,2,5500,505,949
J9,1,949,16,949
K14,2,-Infinity,16,949
I8,3,496,16,949
K14,2,496,496,949
I9,3,500,496,949
K14,2,500,500,949
I10,3,500,500,949
K14,2,500,500,949
I11,3,500,500,949
K14,2,500,500,949
I12,3,505,500,949
