Move,Depth,Value,Alpha,Beta
I5,2,465,465,955
H10,3,-45,465,955
I5,2,465,465,955
I4,3,-45,465,955
I5,2,465,465,955
I6,3,-45,465,955
I5,2,465,465,955
I7,3,-40,465,955
I5,2,465,465,955
I8,3,-39,465,955
I5,2,465,465,955
I10,3,-30,465,955
I5,2,465,465,955
I11,3,-39,465,955
I5,2,465,465,955
I12,3,-40,465,955
I5,2,465,465,955
J4,3,455,465,955
I5,2,465,465,955
J5,3,-45,465,955
I5,2,465,465,955
J6,3,-45,465,955
I5,2,465,465,955
J7,3,-45,465,955
I5,2,465,465,955
J12,3,955,465,955
I5,2,955,465,955
E8,1,955,-3995,955
I6,2,-Infinity,-3995,955
D7,3,5,-3995,955
I6,2,5,5,955
D8,3,5,5,955
I6,2,5,5,955
D9,3,50,5,955
I6,2,50,50,955
E6,3,5,50,955
I6,2,50,50,955
E7,3,6,50,955
I6,2,50,50,955
E9,3,5,50,955
I6,2,50,50,955
F6,3,5,50,955
I6,2,50,50,955
F8,3,10,50,955
I6,2,50,50,955
F9,3,5,50,955
I6,2,50,50,955
G5,3,0,50,955
I6,2,50,50,955
G6,3,50,50,955
I6,2,50,50,955
G8,3,10,50,955
I6,2,50,50,955
G9,3,5,50,955
I6,2,50,50,955
H5,3,0,50,955
I6,2,50,50,955
H7,3,1,50,955
I6,2,50,50,955
H9,3,5,50,955
I6,2,50,50,955
H10,3,0,50,955
I6,2,50,50,955
I5,3,0,50,955
I6,2,50,50,955
I7,3,5,50,955
I6,2,50,50,955
I8,3,6,50,955
I6,2,50,50,955
I10,3,15,50,955
I6,2,50,50,955
I11,3,6,50,955
I6,2,50,50,955
I12,3,5,50,955
I6,2,50,50,955
J5,3,0,50,955
I6,2,50,50,955
J6,3,0,50,955
I6,2,50,50,955
J7,3,0,50,955
I6,2,50,50,955
J12,3,1000,50,955
I6,2,1000,50,955
E8,1,955,-3995,955
I7,2,-Infinity,-3995,955
D7,3,-4990,-3995,955
I7,2,-4990,-3995,955
D8,3,-4990,-3995,955
I7,2,-4990,-3995,955
D9,3,-4945,-3995,955
I7,2,-4945,-3995,955
E6,3,-4990,-3995,955
I7,2,-4945,-3995,955
E7,3,-4989,-3995,955
I7,2,-4945,-3995,955
E9,3,-4990,-3995,955
I7,2,-4945,-3995,955
F6,3,-4990,-3995,955
I7,2,-4945,-3995,955
F8,3,-4985,-3995,955
I7,2,-4945,-3995,955
F9,3,-4990,-3995,955
I7,2,-4945,-3995,955
G5,3,-4995,-3995,955
I7,2,-4945,-3995,955
G6,3,-4945,-3995,955
I7,2,-4945,-3995,955
G8,3,-4985,-3995,955
I7,2,-4945,-3995,955
G9,3,-4994,-3995,955
I7,2,-4945,-3995,955
H5,3,-4995,-3995,955
I7,2,-4945,-3995,955
H7,3,-4994,-3995,955
I7,2,-4945,-3995,955
H9,3,-4990,-3995,955
I7,2,-4945,-3995,955
H10,3,-4995,-3995,955
I7,2,-4945,-3995,955
I5,3,-4995,-3995,955
I7,2,-4945,-3995,955
I6,3,-4995,-3995,955
I7,2,-4945,-3995,955
I8,3,-4989,-3995,955
I7,2,-4945,-3995,955
I10,3,-4980,-3995,955
I7,2,-4945,-3995,955
I11,3,-4989,-3995,955
I7,2,-4945,-3995,955
I12,3,-4990,-3995,955
I7,2,-4945,-3995,955
J6,3,-4995,-3995,955
I7,2,-4945,-3995,955
J7,3,-4995,-3995,955
I7,2,-4945,-3995,955
J12,3,-3995,-3995,955
I7,2,-3995,-3995,955
K7,3,-4995,-3995,955
I7,2,-3995,-3995,955
K8,3,-4990,-3995,955
I7,2,-3995,-3995,955
K10,3,-4980,-3995,955
I7,2,-3995,-3995,955
K11,3,-4989,-3995,955
I7,2,-3995,-3995,955
K12,3,-4990,-3995,955
I7,2,-3995,-3995,955
L8,3,-4995,-3995,955
I7,2,-3995,-3995,955
L9,3,-4995,-3995,955
I7,2,-3995,-3995,955
L10,3,-4995,-3995,955
I7,2,-3995,-3995,955
E8,1,-3995,-3995,955
root,0,-3995,-3995,Infinity
F6,1,Infinity,-3995,Infinity
E5,2,-Infinity,-3995,Infinity
D4,3,5,-3995,Infinity
E5,2,5,5,Infinity
D5,3,5,5,Infinity
E5,2,5,5,Infinity
D6,3,5,5,Infinity
E5,2,5,5,Infinity
E4,3,5,5,Infinity
E5,2,5,5,Infinity
E6,3,15,5,Infinity
E5,2,15,15,Infinity
E7,3,11,15,Infinity
E5,2,15,15,Infinity
E8,3,10,15,Infinity
E5,2,15,15,Infinity
F4,3,5,15,Infinity
E5,2,15,15,Infinity
F5,3,55,15,Infinity
E5,2,55,55,Infinity
F8,3,55,55,Infinity
E5,2,55,55,Infinity
G5,3,10,55,Infinity
E5,2,55,55,Infinity
G6,3,11,55,Infinity
E5,2,55,55,Infinity
G8,3,15,55,Infinity
E5,2,55,55,Infinity
G9,3,10,55,Infinity
E5,2,55,55,Infinity
H5,3,5,55,Infinity
E5,2,55,55,Infinity
H7,3,6,55,Infinity
E5,2,55,55,Infinity
H9,3,10,55,Infinity
E5,2,55,55,Infinity
H10,3,5,55,Infinity
E5,2,55,55,Infinity
I5,3,5,55,Infinity
E5,2,55,55,Infinity
I6,3,5,55,Infinity
E5,2,55,55,Infinity
I7,3,10,55,Infinity
E5,2,55,55,Infinity
I8,3,11,55,Infinity
E5,2,55,55,Infinity
I10,3,20,55,Infinity
E5,2,55,55,Infinity
I11,3,11,55,Infinity
E5,2,55,55,Infinity
I12,3,10,55,Infinity
E5,2,55,55,Infinity
J7,3,5,55,Infinity
E5,2,55,55,Infinity
J12,3,1005,55,Infinity
E5,2,1005,1005,Infinity
K7,3,5,1005,Infinity
E5,2,1005,1005,Infinity
K8,3,10,1005,Infinity
E5,2,1005,1005,Infinity
K10,3,20,1005,Infinity
E5,2,1005,1005,Infinity
K11,3,11,1005,Infinity
E5,2,1005,1005,Infinity
K12,3,10,1005,Infinity
E5,2,1005,1005,Infinity
L8,3,5,1005,Infinity
E5,2,1005,1005,Infinity
L9,3,5,1005,Infinity
E5,2,1005,1005,Infinity
L10,3,5,1005,Infinity
E5,2,1005,1005,Infinity
F6,1,1005,-3995,1005
E6,2,-Infinity,-3995,1005
D5,3,5,-3995,1005
E6,2,5,5,1005
D6,3,5,5,1005
E6,2,5,5,1005
D7,3,5,5,1005
E6,2,5,5,1005
E5,3,6,5,1005
E6,2,6,6,1005
E7,3,11,6,1005
E6,2,11,11,1005
E8,3,10,11,1005
E6,2,11,11,1005
F5,3,55,11,1005
E6,2,55,55,1005
F8,3,55,55,1005
E6,2,55,55,1005
G5,3,10,55,1005
E6,2,55,55,1005
G6,3,10,55,1005
E6,2,55,55,1005
G8,3,11,55,1005
E6,2,55,55,1005
G9,3,10,55,1005
E6,2,55,55,1005
H5,3,5,55,1005
E6,2,55,55,1005
H7,3,6,55,1005
E6,2,55,55,1005
H9,3,10,55,1005
E6,2,55,55,1005
H10,3,5,55,1005
E6,2,55,55,1005
I5,3,5,55,1005
E6,2,55,55,1005
I6,3,5,55,1005
E6,2,55,55,1005
I7,3,10,55,1005
E6,2,55,55,1005
I8,3,11,55,1005
E6,2,55,55,1005
I10,3,20,55,1005
E6,2,55,55,1005
I11,3,11,55,1005
E6,2,55,55,1005
I12,3,10,55,1005
E6,2,55,55,1005
J7,3,5,55,1005
E6,2,55,55,1005
J12,3,1005,55,1005
E6,2,1005,55,1005
F6,1,1005,-3995,1005
E7,2,-Infinity,-3995,1005
D6,3,5,-3995,1005
E7,2,5,5,1005
D7,3,5,5,1005
E7,2,5,5,1005
D8,3,5,5,1005
E7,2,5,5,1005
E5,3,6,5,1005
E7,2,6,6,1005
E6,3,15,6,1005
E7,2,15,15,1005
E8,3,10,15,1005
E7,2,15,15,1005
F5,3,55,15,1005
E7,2,55,55,1005
F8,3,55,55,1005
E7,2,55,55,1005
G5,3,6,55,1005
E7,2,55,55,1005
G6,3,11,55,1005
E7,2,55,55,1005
G8,3,15,55,1005
E7,2,55,55,1005
G9,3,10,55,1005
E7,2,55,55,1005
H5,3,5,55,1005
E7,2,55,55,1005
H7,3,6,55,1005
E7,2,55,55,1005
H9,3,10,55,1005
E7,2,55,55,1005
H10,3,5,55,1005
E7,2,55,55,1005
I5,3,5,55,1005
E7,2,55,55,1005
I6,3,5,55,1005
E7,2,55,55,1005
I7,3,10,55,1005
E7,2,55,55,1005
I8,3,11,55,1005
E7,2,55,55,1005
I10,3,20,55,1005
E7,2,55,55,1005
I11,3,11,55,1005
E7,2,55,55,1005
I12,3,10,55,1005
E7,2,55,55,1005
J7,3,5,55,1005
E7,2,55,55,1005
J12,3,1005,55,1005
E7,2,1005,55,1005
F6,1,1005,-3995,1005
E8,2,-Infinity,-3995,1005
D7,3,5,-3995,1005
E8,2,5,5,1005
D8,3,5,5,1005
E8,2,5,5,1005
D9,3,5,5,1005
E8,2,5,5,1005
E5,3,6,5,1005
E8,2,6,6,1005
E6,3,15,6,1005
E8,2,15,15,1005
E7,3,11,15,1005
E8,2,15,15,1005
E9,3,5,15,1005
E8,2,15,15,1005
F5,3,55,15,1005
E8,2,55,55,1005
F8,3,55,55,1005
E8,2,55,55,1005
F9,3,5,55,1005
E8,2,55,55,1005
G5,3,10,55,1005
E8,2,55,55,1005
G6,3,7,55,1005
E8,2,55,55,1005
G8,3,15,55,1005
E8,2,55,55,1005
G9,3,10,55,1005
E8,2,55,55,1005
H5,3,5,55,1005
E8,2,55,55,1005
H7,3,6,55,1005
E8,2,55,55,1005
H9,3,10,55,1005
E8,2,55,55,1005
H10,3,5,55,1005
E8,2,55,55,1005
I5,3,5,55,1005
E8,2,55,55,1005
I6,3,5,55,1005
E8,2,55,55,1005
I7,3,10,55,1005
E8,2,55,55,1005
I8,3,11,55,1005
E8,2,55,55,1005
I10,3,20,55,1005
E8,2,55,55,1005
I11,3,11,55,1005
E8,2,55,55,1005
I12,3,10,55,1005
E8,2,55,55,1005
J7,3,5,55,1005
E8,2,55,55,1005
J12,3,1005,55,1005
E8,2,1005,55,1005
F6,1,1005,-3995,1005
F5,2,-Infinity,-3995,1005
E4,3,5,-3995,1005
F5,2,5,5,1005
E5,3,6,5,1005
F5,2,6,6,1005
E6,3,15,6,1005
F5,2,15,15,1005
E7,3,11,15,1005
F5,2,15,15,1005
E8,3,10,15,1005
F5,2,15,15,1005
F4,3,5,15,1005
F5,2,15,15,1005
F8,3,15,15,1005
F5,2,15,15,1005
G4,3,5,15,1005
F5,2,15,15,1005
G5,3,10,15,1005
F5,2,15,15,1005
G6,3,11,15,1005
F5,2,15,15,1005
G8,3,15,15,1005
F5,2,15,15,1005
G9,3,10,15,1005
F5,2,15,15,1005
H5,3,5,15,1005
F5,2,15,15,1005
H7,3,6,15,1005
F5,2,15,15,1005
H9,3,10,15,1005
F5,2,15,15,1005
H10,3,5,15,1005
F5,2,15,15,1005
I5,3,5,15,1005
F5,2,15,15,1005
I6,3,5,15,1005
F5,2,15,15,1005
I7,3,10,15,1005
F5,2,15,15,1005
I8,3,11,15,1005
F5,2,15,15,1005
I10,3,20,15,1005
F5,2,20,20,1005
I11,3,11,20,1005
F5,2,20,20,1005
I12,3,10,20,1005
F5,2,20,20,1005
J7,3,5,20,1005
F5,2,20,20,1005
J12,3,1005,20,1005
F5,2,1005,20,1005
F6,1,1005,-3995,1005
F8,2,-Infinity,-3995,1005
E5,3,-44,-3995,1005
F8,2,-44,-44,1005
E6,3,-35,-44,1005
F8,2,-35,-35,1005
E7,3,-39,-35,1005
F8,2,-35,-35,1005
E8,3,-40,-35,1005
F8,2,-35,-35,1005
E9,3,455,-35,1005
F8,2,455,455,1005
F5,3,-35,455,1005
F8,2,455,455,1005
F9,3,-45,455,1005
F8,2,455,455,1005
G5,3,-40,455,1005
F8,2,455,455,1005
G6,3,-39,455,1005
F8,2,455,455,1005
G8,3,-39,455,1005
F8,2,455,455,1005
G9,3,-40,455,1005
F8,2,455,455,1005
H5,3,-45,455,1005
F8,2,455,455,1005
H7,3,-44,455,1005
F8,2,455,455,1005
H9,3,-40,455,1005
F8,2,455,455,1005
H10,3,-45,455,1005
F8,2,455,455,1005
I5,3,455,455,1005
F8,2,455,455,1005
I6,3,-45,455,1005
F8,2,455,455,1005
I7,3,-40,455,1005
F8,2,455,455,1005
I8,3,-39,455,1005
F8,2,455,455,1005
I10,3,-30,455,1005
F8,2,455,455,1005
I11,3,-39,455,1005
F8,2,455,455,1005
I12,3,-40,455,1005
F8,2,455,455,1005
J7,3,-45,455,1005
F8,2,455,455,1005
J12,3,955,455,1005
F8,2,955,955,1005
K7,3,-45,955,1005
F8,2,955,955,1005
K8,3,-40,955,1005
F8,2,955,955,1005
K10,3,-30,955,1005
F8,2,955,955,1005
K11,3,-39,955,1005
F8,2,955,955,1005
K12,3,-40,955,1005
F8,2,955,955,1005
L8,3,-45,955,1005
F8,2,955,955,1005
L9,3,-45,955,1005
F8,2,955,955,1005
L10,3,-45,955,1005
F8,2,955,955,1005
F6,1,955,-3995,955
G5,2,-Infinity,-3995,955
E5,3,1,-3995,955
G5,2,1,1,955
E6,3,10,1,955
G5,2,10,10,955
E7,3,2,10,955
G5,2,10,10,955
E8,3,5,10,955
G5,2,10,10,955
F4,3,0,10,955
G5,2,10,10,955
F5,3,50,10,955
G5,2,50,50,955
F8,3,50,50,955
G5,2,50,50,955
G4,3,0,50,955
G5,2,50,50,955
G6,3,6,50,955
G5,2,50,50,955
G8,3,10,50,955
G5,2,50,50,955
G9,3,5,50,955
G5,2,50,50,955
H4,3,0,50,955
G5,2,50,50,955
H5,3,0,50,955
G5,2,50,50,955
H7,3,1,50,955
G5,2,50,50,955
H9,3,5,50,955
G5,2,50,50,955
H10,3,0,50,955
G5,2,50,50,955
I5,3,0,50,955
G5,2,50,50,955
I6,3,0,50,955
G5,2,50,50,955
I7,3,5,50,955
G5,2,50,50,955
I8,3,6,50,955
G5,2,50,50,955
I10,3,15,50,955
G5,2,50,50,955
I11,3,6,50,955
G5,2,50,50,955
I12,3,5,50,955
G5,2,50,50,955
J7,3,0,50,955
G5,2,50,50,955
J12,3,1000,50,955
G5,2,1000,50,955
F6,1,955,-3995,955
G6,2,-Infinity,-3995,955
E5,3,0,-3995,955
G6,2,0,0,955
E6,3,5,0,955
G6,2,5,5,955
E7,3,5,5,955
G6,2,5,5,955
E8,3,0,5,955
G6,2,5,5,955
F5,3,49,5,955
G6,2,49,49,955
F8,3,49,49,955
G6,2,49,49,955
G5,3,4,49,955
G6,2,49,49,955
G8,3,9,49,955
G6,2,49,49,955
G9,3,4,49,955
G6,2,49,49,955
H5,3,-1,49,955
G6,2,49,49,955
H7,3,0,49,955
G6,2,49,49,955
H9,3,4,49,955
G6,2,49,49,955
H10,3,-1,49,955
G6,2,49,49,955
I5,3,-1,49,955
G6,2,49,49,955
I6,3,-1,49,955
G6,2,49,49,955
I7,3,4,49,955
G6,2,49,49,955
I8,3,5,49,955
G6,2,49,49,955
I10,3,14,49,955
G6,2,49,49,955
I11,3,5,49,955
G6,2,49,49,955
I12,3,4,49,955
G6,2,49,49,955
J7,3,-1,49,955
G6,2,49,49,955
J12,3,999,49,955
G6,2,999,49,955
F6,1,955,-3995,955
G8,2,-Infinity,-3995,955
E5,3,1,-3995,955
G8,2,1,1,955
E6,3,6,1,955
G8,2,6,6,955
E7,3,6,6,955
G8,2,6,6,955
E8,3,5,6,955
G8,2,6,6,955
F5,3,50,6,955
G8,2,50,50,955
F8,3,50,50,955
G8,2,50,50,955
F9,3,0,50,955
G8,2,50,50,955
G5,3,5,50,955
G8,2,50,50,955
G6,3,6,50,955
G8,2,50,50,955
G9,3,5,50,955
G8,2,50,50,955
H5,3,0,50,955
G8,2,50,50,955
H7,3,1,50,955
G8,2,50,50,955
H9,3,5,50,955
G8,2,50,50,955
H10,3,0,50,955
G8,2,50,50,955
I5,3,0,50,955
G8,2,50,50,955
I6,3,0,50,955
G8,2,50,50,955
I7,3,5,50,955
G8,2,50,50,955
I8,3,5,50,955
G8,2,50,50,955
I10,3,15,50,955
G8,2,50,50,955
I11,3,6,50,955
G8,2,50,50,955
I12,3,5,50,955
G8,2,50,50,955
J7,3,0,50,955
G8,2,50,50,955
J12,3,1000,50,955
G8,2,1000,50,955
F6,1,955,-3995,955
G9,2,-Infinity,-3995,955
E5,3,6,-3995,955
G9,2,6,6,955
E6,3,15,6,955
G9,2,15,15,955
E7,3,11,15,955
G9,2,15,15,955
E8,3,10,15,955
G9,2,15,15,955
F5,3,55,15,955
G9,2,55,55,955
F8,3,55,55,955
G9,2,55,55,955
F9,3,5,55,955
G9,2,55,55,955
F10,3,5,55,955
G9,2,55,55,955
G5,3,10,55,955
G9,2,55,55,955
G6,3,11,55,955
G9,2,55,55,955
G8,3,15,55,955
G9,2,55,55,955
G10,3,5,55,955
G9,2,55,55,955
H5,3,5,55,955
G9,2,55,55,955
H7,3,6,55,955
G9,2,55,55,955
H9,3,10,55,955
G9,2,55,55,955
H10,3,5,55,955
G9,2,55,55,955
I5,3,5,55,955
G9,2,55,55,955
I6,3,5,55,955
G9,2,55,55,955
I7,3,6,55,955
G9,2,55,55,955
I8,3,11,55,955
G9,2,55,55,955
I10,3,20,55,955
G9,2,55,55,955
I11,3,11,55,955
G9,2,55,55,955
I12,3,10,55,955
G9,2,55,55,955
J7,3,5,55,955
G9,2,55,55,955
J12,3,1005,55,955
G9,2,1005,55,955
F6,1,955,-3995,955
H5,2,-Infinity,-3995,955
E5,3,1,-3995,955
H5,2,1,1,955
E6,3,10,1,955
H5,2,10,10,955
E7,3,6,10,955
H5,2,10,10,955
E8,3,5,10,955
H5,2,10,10,955
F5,3,50,10,955
H5,2,50,50,955
F8,3,50,50,955
H5,2,50,50,955
G4,3,0,50,955
H5,2,50,50,955
G5,3,5,50,955
H5,2,50,50,955
G6,3,2,50,955
H5,2,50,50,955
G8,3,10,50,955
H5,2,50,50,955
G9,3,5,50,955
H5,2,50,50,955
H4,3,0,50,955
H5,2,50,50,955
H7,3,1,50,955
H5,2,50,50,955
H9,3,5,50,955
H5,2,50,50,955
H10,3,0,50,955
H5,2,50,50,955
I4,3,0,50,955
H5,2,50,50,955
I5,3,0,50,955
H5,2,50,50,955
I6,3,0,50,955
H5,2,50,50,955
I7,3,5,50,955
H5,2,50,50,955
I8,3,6,50,955
H5,2,50,50,955
I10,3,15,50,955
H5,2,50,50,955
I11,3,6,50,955
H5,2,50,50,955
I12,3,5,50,955
H5,2,50,50,955
J7,3,0,50,955
H5,2,50,50,955
J12,3,1000,50,955
H5,2,1000,50,955
F6,1,955,-3995,955
H7,2,-Infinity,-3995,955
E5,3,4,-3995,955
H7,2,4,4,955
E6,3,13,4,955
H7,2,13,13,955
E7,3,9,13,955
H7,2,13,13,955
E8,3,8,13,955
H7,2,13,13,955
F5,3,53,13,955
H7,2,53,53,955
F8,3,53,53,955
H7,2,53,53,955
G5,3,8,53,955
H7,2,53,53,955
G6,3,9,53,955
H7,2,53,53,955
G8,3,13,53,955
H7,2,53,53,955
G9,3,8,53,955
H7,2,53,53,955
H5,3,3,53,955
H7,2,53,53,955
H9,3,4,53,955
H7,2,53,53,955
H10,3,3,53,955
H7,2,53,53,955
I5,3,3,53,955
H7,2,53,53,955
I6,3,3,53,955
H7,2,53,53,955
I7,3,8,53,955
H7,2,53,53,955
I8,3,5,53,955
H7,2,53,53,955
I10,3,18,53,955
H7,2,53,53,955
I11,3,9,53,955
H7,2,53,53,955
I12,3,8,53,955
H7,2,53,53,955
J7,3,3,53,955
H7,2,53,53,955
J12,3,1003,53,955
H7,2,1003,53,955
F6,1,955,-3995,955
H9,2,-Infinity,-3995,955
E5,3,5,-3995,955
H9,2,5,5,955
E6,3,14,5,955
H9,2,14,14,955
E7,3,10,14,955
H9,2,14,14,955
E8,3,9,14,955
H9,2,14,14,955
F5,3,54,14,955
H9,2,54,54,955
F8,3,54,54,955
H9,2,54,54,955
G5,3,9,54,955
H9,2,54,54,955
G6,3,10,54,955
H9,2,54,54,955
G8,3,10,54,955
H9,2,54,54,955
G9,3,9,54,955
H9,2,54,54,955
G10,3,4,54,955
H9,2,54,54,955
H5,3,4,54,955
H9,2,54,54,955
H7,3,4,54,955
H9,2,54,54,955
H10,3,4,54,955
H9,2,54,54,955
I5,3,4,54,955
H9,2,54,54,955
I6,3,4,54,955
H9,2,54,54,955
I7,3,9,54,955
H9,2,54,54,955
I8,3,10,54,955
H9,2,54,54,955
I10,3,15,54,955
H9,2,54,54,955
I11,3,10,54,955
H9,2,54,54,955
I12,3,9,54,955
H9,2,54,54,955
J7,3,4,54,955
H9,2,54,54,955
J12,3,1004,54,955
H9,2,1004,54,955
F6,1,955,-3995,955
H10,2,-Infinity,-3995,955
E5,3,-44,-3995,955
H10,2,-44,-44,955
E6,3,-35,-44,955
H10,2,-35,-35,955
E7,3,-39,-35,955
H10,2,-35,-35,955
E8,3,-40,-35,955
H10,2,-35,-35,955
F5,3,5,-35,955
H10,2,5,5,955
F8,3,5,5,955
H10,2,5,5,955
G5,3,-40,5,955
H10,2,5,5,955
G6,3,-39,5,955
H10,2,5,5,955
G8,3,-35,5,955
H10,2,5,5,955
G9,3,-40,5,955
H10,2,5,5,955
G10,3,-45,5,955
H10,2,5,5,955
G11,3,455,5,955
H10,2,455,455,955
H5,3,-45,455,955
H10,2,455,455,955
H7,3,-44,455,955
H10,2,455,455,955
H9,3,-44,455,955
H10,2,455,455,955
H11,3,-45,455,955
H10,2,455,455,955
I5,3,-45,455,955
H10,2,455,455,955
I6,3,-45,455,955
H10,2,455,455,955
I7,3,-40,455,955
H10,2,455,455,955
I8,3,-39,455,955
H10,2,455,455,955
I10,3,-34,455,955
H10,2,455,455,955
I11,3,-39,455,955
H10,2,455,455,955
I12,3,-40,455,955
H10,2,455,455,955
J7,3,-45,455,955
H10,2,455,455,955
J12,3,955,455,955
H10,2,955,455,955
F6,1,955,-3995,955
I5,2,-Infinity,-3995,955
E5,3,-44,-3995,955
I5,2,-44,-44,955
E6,3,-35,-44,955
I5,2,-35,-35,955
E7,3,-39,-35,955
I5,2,-35,-35,955
E8,3,-40,-35,955
I5,2,-35,-35,955
F5,3,5,-35,955
I5,2,5,5,955
F8,3,505,5,955
I5,2,505,505,955
G5,3,-40,505,955
I5,2,505,505,955
G6,3,-39,505,955
I5,2,505,505,955
G8,3,-35,505,955
I5,2,505,505,955
G9,3,-40,505,955
I5,2,505,505,955
H4,3,-45,505,955
I5,2,505,505,955
H5,3,-45,505,955
I5,2,505,505,955
H7,3,-44,505,955
I5,2,505,505,955
H9,3,-40,505,955
I5,2,505,505,955
H10,3,-45,505,955
I5,2,505,505,955
I4,3,-45,505,955
I5,2,505,505,955
I6,3,-45,505,955
I5,2,505,505,955
I7,3,-40,505,955
I5,2,505,505,955
I8,3,-39,505,955
I5,2,505,505,955
I10,3,-30,505,955
I5,2,505,505,955
I11,3,-39,505,955
I5,2,505,505,955
I12,3,-40,505,955
I5,2,505,505,955
J4,3,455,505,955
I5,2,505,505,955
J5,3,-45,505,955
I5,2,505,505,955
J6,3,-45,505,955
I5,2,505,505,955
J7,3,-45,505,955
I5,2,505,505,955
J12,3,955,505,955
I5,2,955,505,955
F6,1,955,-3995,955
I6,2,-Infinity,-3995,955
E5,3,1,-3995,955
I6,2,1,1,955
E6,3,10,1,955
I6,2,10,10,955
E7,3,6,10,955
I6,2,10,10,955
E8,3,5,10,955
I6,2,10,10,955
F5,3,50,10,955
I6,2,50,50,955
F8,3,50,50,955
I6,2,50,50,955
G5,3,5,50,955
I6,2,50,50,955
G6,3,6,50,955
I6,2,50,50,955
G8,3,10,50,955
I6,2,50,50,955
G9,3,5,50,955
I6,2,50,50,955
H5,3,0,50,955
I6,2,50,50,955
H7,3,1,50,955
I6,2,50,50,955
H9,3,5,50,955
I6,2,50,50,955
H10,3,0,50,955
I6,2,50,50,955
I5,3,0,50,955
I6,2,50,50,955
I7,3,5,50,955
I6,2,50,50,955
I8,3,6,50,955
I6,2,50,50,955
I10,3,15,50,955
I6,2,50,50,955
I11,3,6,50,955
I6,2,50,50,955
I12,3,5,50,955
I6,2,50,50,955
J5,3,0,50,955
I6,2,50,50,955
J6,3,0,50,955
I6,2,50,50,955
J7,3,0,50,955
I6,2,50,50,955
J12,3,1000,50,955
I6,2,1000,50,955
F6,1,955,-3995,955
I7,2,-Infinity,-3995,955
E5,3,-4994,-3995,955
I7,2,-4994,-3995,955
E6,3,-4985,-3995,955
I7,2,-4985,-3995,955
E7,3,-4989,-3995,955
I7,2,-4985,-3995,955
E8,3,-4990,-3995,955
I7,2,-4985,-3995,955
F5,3,-4945,-3995,955
I7,2,-4945,-3995,955
F8,3,-4945,-3995,955
I7,2,-4945,-3995,955
G5,3,-4990,-3995,955
I7,2,-4945,-3995,955
G6,3,-4989,-3995,955
I7,2,-4945,-3995,955
G8,3,-4985,-3995,955
I7,2,-4945,-3995,955
G9,3,-4994,-3995,955
I7,2,-4945,-3995,955
H5,3,-4995,-3995,955
I7,2,-4945,-3995,955
H7,3,-4994,-3995,955
I7,2,-4945,-3995,955
H9,3,-4990,-3995,955
I7,2,-4945,-3995,955
H10,3,-4995,-3995,955
I7,2,-4945,-3995,955
I5,3,-4995,-3995,955
I7,2,-4945,-3995,955
I6,3,-4995,-3995,955
I7,2,-4945,-3995,955
I8,3,-4989,-3995,955
I7,2,-4945,-3995,955
I10,3,-4980,-3995,955
I7,2,-4945,-3995,955
I11,3,-4989,-3995,955
I7,2,-4945,-3995,955
I12,3,-4990,-3995,955
I7,2,-4945,-3995,955
J6,3,-4995,-3995,955
I7,2,-4945,-3995,955
J7,3,-4995,-3995,955
I7,2,-4945,-3995,955
J12,3,-3995,-3995,955
I7,2,-3995,-3995,955
K7,3,-4995,-3995,955
I7,2,-3995,-3995,955
K8,3,-4990,-3995,955
I7,2,-3995,-3995,955
K10,3,-4980,-3995,955
I7,2,-3995,-3995,955
K11,3,-4989,-3995,955
I7,2,-3995,-3995,955
K12,3,-4990,-3995,955
I7,2,-3995,-3995,955
L8,3,-4995,-3995,955
I7,2,-3995,-3995,955
L9,3,-4995,-3995,955
I7,2,-3995,-3995,955
L10,3,-4995,-3995,955
I7,2,-3995,-3995,955
F6,1,-3995,-3995,955
root,0,-3995,-3995,Infinity
F8,1,Infinity,-3995,Infinity
E6,2,-Infinity,-3995,Infinity
D5,3,5,-3995,Infinity
E6,2,5,5,Infinity
D6,3,5,5,Infinity
E6,2,5,5,Infinity
D7,3,5,5,Infinity
E6,2,5,5,Infinity
E5,3,5,5,Infinity
E6,2,5,5,Infinity
E7,3,11,5,Infinity
E6,2,11,11,Infinity
E8,3,15,11,Infinity
E6,2,15,15,Infinity
E9,3,6,15,Infinity
E6,2,15,15,Infinity
F5,3,5,15,Infinity
E6,2,15,15,Infinity
F6,3,55,15,Infinity
E6,2,55,55,Infinity
F9,3,55,55,Infinity
E6,2,55,55,Infinity
G5,3,5,55,Infinity
E6,2,55,55,Infinity
G6,3,10,55,Infinity
E6,2,55,55,Infinity
G8,3,56,55,Infinity
E6,2,56,56,Infinity
G9,3,15,56,Infinity
E6,2,56,56,Infinity
H5,3,5,56,Infinity
E6,2,56,56,Infinity
H7,3,6,56,Infinity
E6,2,56,56,Infinity
H9,3,10,56,Infinity
E6,2,56,56,Infinity
H10,3,5,56,Infinity
E6,2,56,56,Infinity
I5,3,5,56,Infinity
E6,2,56,56,Infinity
I6,3,5,56,Infinity
E6,2,56,56,Infinity
I7,3,10,56,Infinity
E6,2,56,56,Infinity
I8,3,11,56,Infinity
E6,2,56,56,Infinity
I10,3,20,56,Infinity
E6,2,56,56,Infinity
I11,3,11,56,Infinity
E6,2,56,56,Infinity
I12,3,10,56,Infinity
E6,2,56,56,Infinity
J7,3,5,56,Infinity
E6,2,56,56,Infinity
