Move,Depth,Value
F8,1,-50000
H4,2,-11
F8,1,-50000
H9,2,-2
F8,1,-50000
H10,2,0
F8,1,-50000
H11,2,0
F8,1,-50000
H12,2,0
F8,1,-50000
I3,2,-5
F8,1,-50000
I4,2,-1015
F8,1,-50000
I10,2,0
F8,1,-50000
I12,2,0
F8,1,-50000
J3,2,-1
F8,1,-50000
J6,2,-51
F8,1,-50000
J8,2,-2
F8,1,-50000
J9,2,-1000
F8,1,-50000
J11,2,0
F8,1,-50000
J12,2,0
F8,1,-50000
K3,2,-10
F8,1,-50000
K4,2,-5
F8,1,-50000
K5,2,-5
F8,1,-50000
K6,2,-5
F8,1,-50000
K8,2,-5
F8,1,-50000
K9,2,0
F8,1,-50000
K10,2,0
F8,1,-50000
K12,2,0
F8,1,-50000
L6,2,-5
F8,1,-50000
L7,2,-1
F8,1,-50000
L8,2,-5
F8,1,-50000
L10,2,0
F8,1,-50000
L11,2,0
F8,1,-50000
L12,2,0
F8,1,-50000
root,0,4950
F9,1,Infinity
C6,2,-449
F9,1,-449
C7,2,46
F9,1,-449
C8,2,-50
F9,1,-449
C9,2,-4949
F9,1,-4949
D3,2,51
F9,1,-4949
D4,2,51
F9,1,-4949
D5,2,51
F9,1,-4949
D6,2,46
F9,1,-4949
D9,2,50
F9,1,-4949
E2,2,-49949
F9,1,-49949
E3,2,46
F9,1,-49949
E5,2,46
F9,1,-49949
E9,2,46
F9,1,-49949
E10,2,51
F9,1,-49949
F2,2,46
F9,1,-49949
F4,2,49
F9,1,-49949
F8,2,1
F9,1,-49949
F10,2,50
F9,1,-49949
G2,2,50
F9,1,-49949
G3,2,41
F9,1,-49949
G5,2,-4999
F9,1,-49949
G7,2,49
F9,1,-49949
G10,2,-450
F9,1,-49949
H3,2,50
F9,1,-49949
H4,2,40
F9,1,-49949
H9,2,50
F9,1,-49949
H10,2,50
F9,1,-49949
H11,2,51
F9,1,-49949
H12,2,51
F9,1,-49949
I3,2,46
F9,1,-49949
I4,2,-964
F9,1,-49949
I10,2,51
F9,1,-49949
I12,2,51
F9,1,-49949
J3,2,50
F9,1,-49949
J6,2,0
F9,1,-49949
J8,2,49
F9,1,-49949
J9,2,-949
F9,1,-49949
J11,2,51
F9,1,-49949
J12,2,51
F9,1,-49949
K3,2,41
F9,1,-49949
K4,2,46
F9,1,-49949
K5,2,46
F9,1,-49949
K6,2,46
F9,1,-49949
K8,2,46
F9,1,-49949
K9,2,51
F9,1,-49949
K10,2,51
F9,1,-49949
K12,2,51
F9,1,-49949
L6,2,46
F9,1,-49949
L7,2,50
F9,1,-49949
L8,2,46
F9,1,-49949
L10,2,51
F9,1,-49949
L11,2,51
F9,1,-49949
L12,2,51
F9,1,-49949
root,0,4950
F10,1,Infinity
C6,2,0
F10,1,0
C7,2,-5
F10,1,-5
C8,2,-101
F10,1,-101
C9,2,-5000
F10,1,-5000
D3,2,0
F10,1,-5000
D4,2,0
F10,1,-5000
D5,2,0
F10,1,-5000
D6,2,-5
F10,1,-5000
D9,2,-1
F10,1,-5000
E2,2,-50000
F10,1,-50000
E3,2,-5
F10,1,-50000
E5,2,-5
F10,1,-50000
E9,2,-1
F10,1,-50000
E10,2,0
F10,1,-50000
E11,2,0
F10,1,-50000
F2,2,-5
F10,1,-50000
F4,2,-2
F10,1,-50000
F8,2,-60
F10,1,-50000
F9,2,-5
F10,1,-50000
F11,2,0
F10,1,-50000
G2,2,-1
F10,1,-50000
G3,2,-10
F10,1,-50000
G5,2,-5050
F10,1,-50000
G7,2,-2
F10,1,-50000
G10,2,-1
F10,1,-50000
G11,2,0
F10,1,-50000
H3,2,-1
F10,1,-50000
H4,2,-11
F10,1,-50000
H9,2,-2
F10,1,-50000
H10,2,-1
F10,1,-50000
H11,2,0
F10,1,-50000
H12,2,0
F10,1,-50000
I3,2,-5
F10,1,-50000
I4,2,-1015
F10,1,-50000
I10,2,0
F10,1,-50000
I12,2,0
F10,1,-50000
J3,2,-1
F10,1,-50000
J6,2,-51
F10,1,-50000
J8,2,-2
F10,1,-50000
J9,2,-1000
F10,1,-50000
J11,2,0
F10,1,-50000
J12,2,0
F10,1,-50000
K3,2,-10
F10,1,-50000
K4,2,-5
F10,1,-50000
K5,2,-5
F10,1,-50000
K6,2,-5
F10,1,-50000
K8,2,-5
F10,1,-50000
K9,2,0
F10,1,-50000
K10,2,0
F10,1,-50000
K12,2,0
F10,1,-50000
L6,2,-5
F10,1,-50000
L7,2,-1
F10,1,-50000
L8,2,-5
F10,1,-50000
L10,2,0
F10,1,-50000
L11,2,0
F10,1,-50000
L12,2,0
F10,1,-50000
root,0,4950
G2,1,Infinity
C6,2,0
G2,1,0
C7,2,-5
G2,1,-5
C8,2,-101
G2,1,-101
C9,2,-5000
G2,1,-5000
D3,2,0
G2,1,-5000
D4,2,0
G2,1,-5000
D5,2,0
G2,1,-5000
D6,2,-5
G2,1,-5000
D9,2,-1
G2,1,-5000
E2,2,-50000
G2,1,-50000
E3,2,-5
G2,1,-50000
E5,2,-5
G2,1,-50000
E9,2,-5
G2,1,-50000
F1,2,0
G2,1,-50000
F2,2,-5
G2,1,-50000
F4,2,-2
G2,1,-50000
F8,2,-60
G2,1,-50000
F9,2,-5
G2,1,-50000
F10,2,-1
G2,1,-50000
G1,2,0
G2,1,-50000
G3,2,-6
G2,1,-50000
G5,2,-5050
G2,1,-50000
G7,2,-2
G2,1,-50000
G10,2,-1
G2,1,-50000
H1,2,0
G2,1,-50000
H2,2,0
G2,1,-50000
H3,2,-1
G2,1,-50000
H4,2,-11
G2,1,-50000
H9,2,-2
G2,1,-50000
H10,2,-1
G2,1,-50000
H11,2,0
G2,1,-50000
H12,2,0
G2,1,-50000
I3,2,-5
G2,1,-50000
I4,2,-1015
G2,1,-50000
I10,2,0
G2,1,-50000
I12,2,0
G2,1,-50000
J3,2,-1
G2,1,-50000
J6,2,-51
G2,1,-50000
J8,2,-2
G2,1,-50000
J9,2,-1000
G2,1,-50000
J11,2,0
G2,1,-50000
J12,2,0
G2,1,-50000
K3,2,-10
G2,1,-50000
K4,2,-5
G2,1,-50000
K5,2,-5
G2,1,-50000
K6,2,-5
G2,1,-50000
K8,2,-5
G2,1,-50000
K9,2,0
G2,1,-50000
K10,2,0
G2,1,-50000
K12,2,0
G2,1,-50000
L6,2,-5
G2,1,-50000
L7,2,-1
G2,1,-50000
L8,2,-5
G2,1,-50000
L10,2,0
G2,1,-50000
L11,2,0
G2,1,-50000
L12,2,0
G2,1,-50000
root,0,4950
G3,1,Infinity
C6,2,0
G3,1,0
C7,2,-5
G3,1,-5
C8,2,-101
G3,1,-101
C9,2,-5000
G3,1,-5000
D3,2,0
G3,1,-5000
D4,2,0
G3,1,-5000
D5,2,0
G3,1,-5000
D6,2,-5
G3,1,-5000
D9,2,-1
G3,1,-5000
E2,2,-50000
G3,1,-50000
E3,2,-1
G3,1,-50000
E5,2,-5
G3,1,-50000
E9,2,-5
G3,1,-50000
F2,2,-5
G3,1,-50000
F4,2,-2
G3,1,-50000
F8,2,-60
G3,1,-50000
F9,2,-5
G3,1,-50000
F10,2,-1
G3,1,-50000
G2,2,-1
G3,1,-50000
G5,2,-5010
G3,1,-50000
G7,2,-2
G3,1,-50000
G10,2,-1
G3,1,-50000
H2,2,0
G3,1,-50000
H3,2,-1
G3,1,-50000
H4,2,-7
G3,1,-50000
H9,2,-2
G3,1,-50000
H10,2,-1
G3,1,-50000
H11,2,0
G3,1,-50000
H12,2,0
G3,1,-50000
I3,2,-5
G3,1,-50000
I4,2,-1015
G3,1,-50000
I10,2,0
G3,1,-50000
I12,2,0
G3,1,-50000
J3,2,-1
G3,1,-50000
J6,2,-51
G3,1,-50000
J8,2,-2
G3,1,-50000
J9,2,-1000
G3,1,-50000
J11,2,0
G3,1,-50000
J12,2,0
G3,1,-50000
K3,2,-10
G3,1,-50000
K4,2,-5
G3,1,-50000
K5,2,-5
G3,1,-50000
K6,2,-5
G3,1,-50000
K8,2,-5
G3,1,-50000
K9,2,0
G3,1,-50000
K10,2,0
G3,1,-50000
K12,2,0
G3,1,-50000
L6,2,-5
G3,1,-50000
L7,2,-1
G3,1,-50000
L8,2,-5
G3,1,-50000
L10,2,0
G3,1,-50000
L11,2,0
G3,1,-50000
L12,2,0
G3,1,-50000
root,0,4950
G5,1,Infinity
C6,2,551
G5,1,551
C7,2,546
G5,1,546
C8,2,450
G5,1,450
C9,2,-449
G5,1,-449
D3,2,551
G5,1,-449
D4,2,551
G5,1,-449
D5,2,551
G5,1,-449
D6,2,546
G5,1,-449
D9,2,550
G5,1,-449
E2,2,-49449
G5,1,-49449
E3,2,546
G5,1,-49449
E5,2,546
G5,1,-49449
E9,2,546
G5,1,-49449
F2,2,546
G5,1,-49449
F4,2,49
G5,1,-49449
F8,2,491
G5,1,-49449
F9,2,546
G5,1,-49449
F10,2,550
G5,1,-49449
G2,2,550
G5,1,-49449
G3,2,545
G5,1,-49449
G7,2,550
G5,1,-49449
G10,2,550
G5,1,-49449
H3,2,550
G5,1,-49449
H4,2,540
G5,1,-49449
H9,2,549
G5,1,-49449
H10,2,550
G5,1,-49449
H11,2,551
G5,1,-49449
H12,2,551
G5,1,-49449
I3,2,546
G5,1,-49449
I4,2,-464
G5,1,-49449
I10,2,551
G5,1,-49449
I12,2,551
G5,1,-49449
J3,2,550
G5,1,-49449
J6,2,500
G5,1,-49449
J8,2,49
G5,1,-49449
J9,2,-449
G5,1,-49449
J11,2,551
G5,1,-49449
J12,2,551
G5,1,-49449
K3,2,541
G5,1,-49449
K4,2,546
G5,1,-49449
K5,2,546
G5,1,-49449
K6,2,546
G5,1,-49449
K8,2,546
G5,1,-49449
K9,2,551
G5,1,-49449
K10,2,551
G5,1,-49449
K12,2,551
G5,1,-49449
L6,2,546
G5,1,-49449
L7,2,550
G5,1,-49449
L8,2,546
G5,1,-49449
L10,2,551
G5,1,-49449
L11,2,551
G5,1,-49449
L12,2,551
G5,1,-49449
root,0,4950
G7,1,50001
root,0,50001
G10,1,Infinity
C6,2,0
G10,1,0
C7,2,-5
G10,1,-5
C8,2,-101
G10,1,-101
C9,2,-5000
G10,1,-5000
D3,2,0
G10,1,-5000
D4,2,0
G10,1,-5000
D5,2,0
G10,1,-5000
D6,2,-5
G10,1,-5000
D9,2,-1
G10,1,-5000
E2,2,-50000
G10,1,-50000
E3,2,-5
G10,1,-50000
E5,2,-5
G10,1,-50000
E9,2,-5
G10,1,-50000
F2,2,-5
G10,1,-50000
F4,2,-2
G10,1,-50000
F8,2,-60
G10,1,-50000
F9,2,-5
G10,1,-50000
F10,2,-1
G10,1,-50000
F11,2,0
G10,1,-50000
G2,2,-1
G10,1,-50000
G3,2,-10
G10,1,-50000
G5,2,-5050
G10,1,-50000
G7,2,-2
G10,1,-50000
G11,2,0
G10,1,-50000
H3,2,-1
G10,1,-50000
H4,2,-11
G10,1,-50000
H9,2,-1
G10,1,-50000
H10,2,-1
G10,1,-50000
H11,2,0
G10,1,-50000
H12,2,0
G10,1,-50000
I3,2,-5
G10,1,-50000
I4,2,-1015
G10,1,-50000
I10,2,0
G10,1,-50000
I12,2,0
G10,1,-50000
J3,2,-1
G10,1,-50000
J6,2,-51
G10,1,-50000
J8,2,-2
G10,1,-50000
J9,2,-1000
G10,1,-50000
J11,2,0
G10,1,-50000
J12,2,0
G10,1,-50000
K3,2,-10
G10,1,-50000
K4,2,-5
G10,1,-50000
K5,2,-5
G10,1,-50000
K6,2,-5
G10,1,-50000
K8,2,-5
G10,1,-50000
K9,2,0
G10,1,-50000
K10,2,0
G10,1,-50000
K12,2,0
G10,1,-50000
L6,2,-5
G10,1,-50000
L7,2,-1
G10,1,-50000
L8,2,-5
G10,1,-50000
L10,2,0
G10,1,-50000
L11,2,0
G10,1,-50000
L12,2,0
G10,1,-50000
root,0,50001
H3,1,Infinity
C6,2,0
H3,1,0
C7,2,-5
H3,1,-5
C8,2,-101
H3,1,-101
C9,2,-5000
H3,1,-5000
D3,2,0
H3,1,-5000
D4,2,0
H3,1,-5000
D5,2,0
H3,1,-5000
D6,2,-5
H3,1,-5000
D9,2,-1
H3,1,-5000
E2,2,-50000
H3,1,-50000
E3,2,-5
H3,1,-50000
E5,2,-5
H3,1,-50000
E9,2,-5
H3,1,-50000
F2,2,-5
H3,1,-50000
F4,2,-2
H3,1,-50000
F8,2,-60
H3,1,-50000
F9,2,-5
H3,1,-50000
F10,2,-1
H3,1,-50000
G2,2,-1
H3,1,-50000
G3,2,-6
H3,1,-50000
G5,2,-5050
H3,1,-50000
G7,2,-2
H3,1,-50000
G10,2,-1
H3,1,-50000
H2,2,0
H3,1,-50000
H4,2,-10
H3,1,-50000
H9,2,-2
H3,1,-50000
H10,2,-1
H3,1,-50000
H11,2,0
H3,1,-50000
H12,2,0
H3,1,-50000
I2,2,0
H3,1,-50000
I3,2,-5
H3,1,-50000
I4,2,-1015
H3,1,-50000
I10,2,0
H3,1,-50000
I12,2,0
H3,1,-50000
J3,2,-1
H3,1,-50000
J6,2,-51
H3,1,-50000
J8,2,-2
H3,1,-50000
J9,2,-1000
H3,1,-50000
J11,2,0
H3,1,-50000
J12,2,0
H3,1,-50000
K3,2,-10
H3,1,-50000
K4,2,-5
H3,1,-50000
K5,2,-5
H3,1,-50000
K6,2,-5
H3,1,-50000
K8,2,-5
H3,1,-50000
K9,2,0
H3,1,-50000
K10,2,0
H3,1,-50000
K12,2,0
H3,1,-50000
L6,2,-5
H3,1,-50000
L7,2,-1
H3,1,-50000
L8,2,-5
H3,1,-50000
L10,2,0
H3,1,-50000
L11,2,0
H3,1,-50000
L12,2,0
H3,1,-50000
root,0,50001
H4,1,Infinity
C6,2,0
H4,1,0
C7,2,-5
H4,1,-5
C8,2,-101
H4,1,-101
C9,2,-5000
H4,1,-5000
D3,2,0
H4,1,-5000
D4,2,0
H4,1,-5000
D5,2,0
H4,1,-5000
D6,2,-5
H4,1,-5000
D9,2,-1
H4,1,-5000
E2,2,-50000
H4,1,-50000
E3,2,-5
H4,1,-50000
E5,2,-5
H4,1,-50000
E9,2,-5
H4,1,-50000
F2,2,-5
H4,1,-50000
F4,2,-1
H4,1,-50000
F8,2,-60
H4,1,-50000
F9,2,-5
H4,1,-50000
F10,2,-1
H4,1,-50000
G2,2,-1
H4,1,-50000
G3,2,-10
H4,1,-50000
G5,2,-1050
H4,1,-50000
G7,2,-2
H4,1,-50000
G10,2,-1
H4,1,-50000
H3,2,-1
H4,1,-50000
H9,2,-2
H4,1,-50000
H10,2,-1
H4,1,-50000
H11,2,0
H4,1,-50000
H12,2,0
H4,1,-50000
I3,2,-5
H4,1,-50000
I4,2,-1011
H4,1,-50000
I10,2,0
H4,1,-50000
I12,2,0
H4,1,-50000
J3,2,-1
H4,1,-50000
J6,2,-11
H4,1,-50000
J8,2,-2
H4,1,-50000
J9,2,-1000
H4,1,-50000
J11,2,0
H4,1,-50000
J12,2,0
H4,1,-50000
K3,2,-10
H4,1,-50000
K4,2,-5
H4,1,-50000
K5,2,-5
H4,1,-50000
K6,2,-5
H4,1,-50000
K8,2,-5
H4,1,-50000
K9,2,0
H4,1,-50000
K10,2,0
H4,1,-50000
K12,2,0
H4,1,-50000
L6,2,-5
H4,1,-50000
L7,2,-1
H4,1,-50000
L8,2,-5
H4,1,-50000
L10,2,0
H4,1,-50000
L11,2,0
H4,1,-50000
L12,2,0
H4,1,-50000
root,0,50001
H9,1,Infinity
C6,2,3
H9,1,3
C7,2,-2
H9,1,-2
C8,2,-98
H9,1,-98
C9,2,-4997
H9,1,-4997
D3,2,3
H9,1,-4997
D4,2,3
H9,1,-4997
D5,2,3
H9,1,-4997
D6,2,-2
H9,1,-4997
D9,2,2
H9,1,-4997
E2,2,-49997
H9,1,-49997
E3,2,-2
H9,1,-49997
E5,2,-2
H9,1,-49997
E9,2,-2
H9,1,-49997
F2,2,-2
H9,1,-49997
F4,2,1
H9,1,-49997
F8,2,-57
H9,1,-49997
F9,2,2
H9,1,-49997
F10,2,2
H9,1,-49997
G2,2,2
H9,1,-49997
G3,2,-7
H9,1,-49997
G5,2,-5047
H9,1,-49997
G7,2,1
H9,1,-49997
G10,2,2
H9,1,-49997
H3,2,2
H9,1,-49997
H4,2,-8
H9,1,-49997
H10,2,2
H9,1,-49997
H11,2,3
H9,1,-49997
H12,2,3
H9,1,-49997
I3,2,-2
H9,1,-49997
I4,2,-1012
H9,1,-49997
I10,2,3
H9,1,-49997
I12,2,3
H9,1,-49997
J3,2,2
H9,1,-49997
J6,2,-48
H9,1,-49997
J8,2,1
H9,1,-49997
J9,2,-997
H9,1,-49997
J11,2,3
H9,1,-49997
J12,2,3
H9,1,-49997
K3,2,-7
H9,1,-49997
K4,2,-2
H9,1,-49997
K5,2,-2
H9,1,-49997
K6,2,-2
H9,1,-49997
K8,2,-2
H9,1,-49997
K9,2,3
H9,1,-49997
K10,2,3
H9,1,-49997
K12,2,3
H9,1,-49997
L6,2,-2
H9,1,-49997
L7,2,2
H9,1,-49997
L8,2,-2
H9,1,-49997
L10,2,3
H9,1,-49997
L11,2,3
H9,1,-49997
L12,2,3
H9,1,-49997
root,0,50001
H10,1,Infinity
C6,2,6
H10,1,6
C7,2,1
H10,1,1
C8,2,-95
H10,1,-95
C9,2,-4994
H10,1,-4994
D3,2,6
H10,1,-4994
D4,2,6
H10,1,-4994
D5,2,6
H10,1,-4994
D6,2,1
H10,1,-4994
D9,2,5
H10,1,-4994
E2,2,-49994
H10,1,-49994
E3,2,1
H10,1,-49994
E5,2,1
H10,1,-49994
E9,2,1
H10,1,-49994
F2,2,1
H10,1,-49994
F4,2,4
H10,1,-49994
F8,2,-14
H10,1,-49994
F9,2,1
H10,1,-49994
F10,2,5
H10,1,-49994
G2,2,5
H10,1,-49994
G3,2,-4
H10,1,-49994
G5,2,-5044
H10,1,-49994
G7,2,4
H10,1,-49994
G10,2,5
H10,1,-49994
G11,2,6
H10,1,-49994
H3,2,5
H10,1,-49994
H4,2,-5
H10,1,-49994
H9,2,4
H10,1,-49994
H11,2,6
H10,1,-49994
H12,2,6
H10,1,-49994
I3,2,1
H10,1,-49994
I4,2,-1009
H10,1,-49994
I10,2,6
H10,1,-49994
I12,2,6
H10,1,-49994
J3,2,5
H10,1,-49994
J6,2,-45
H10,1,-49994
J8,2,4
H10,1,-49994
J9,2,-994
H10,1,-49994
J11,2,6
H10,1,-49994
J12,2,6
H10,1,-49994
K3,2,-4
H10,1,-49994
K4,2,1
H10,1,-49994
K5,2,1
H10,1,-49994
K6,2,1
H10,1,-49994
K8,2,1
H10,1,-49994
K9,2,6
H10,1,-49994
K10,2,6
H10,1,-49994
K12,2,6
H10,1,-49994
L6,2,1
H10,1,-49994
L7,2,5
H10,1,-49994
L8,2,1
H10,1,-49994
L10,2,6
H10,1,-49994
L11,2,6
H10,1,-49994
L12,2,6
H10,1,-49994
root,0,50001
H11,1,Infinity
C6,2,5
H11,1,5
C7,2,0
H11,1,0
C8,2,-96
H11,1,-96
C9,2,-4995
H11,1,-4995
D3,2,5
H11,1,-4995
D4,2,5
H11,1,-4995
D5,2,5
H11,1,-4995
D6,2,0
H11,1,-4995
D9,2,4
H11,1,-4995
E2,2,-49995
H11,1,-49995
E3,2,0
H11,1,-49995
E5,2,0
H11,1,-49995
E9,2,0
H11,1,-49995
F2,2,0
H11,1,-49995
F4,2,3
H11,1,-49995
F8,2,-55
H11,1,-49995
F9,2,0
H11,1,-49995
F10,2,4
H11,1,-49995
G2,2,4
H11,1,-49995
G3,2,-5
H11,1,-49995
G5,2,-5045
H11,1,-49995
G7,2,3
H11,1,-49995
G10,2,4
H11,1,-49995
G11,2,5
H11,1,-49995
G12,2,5
H11,1,-49995
H3,2,4
H11,1,-49995
H4,2,-6
H11,1,-49995
H9,2,3
H11,1,-49995
H10,2,4
H11,1,-49995
H12,2,5
H11,1,-49995
I3,2,0
H11,1,-49995
I4,2,-1010
H11,1,-49995
I10,2,5
H11,1,-49995
I12,2,5
H11,1,-49995
J3,2,4
H11,1,-49995
J6,2,-46
H11,1,-49995
J8,2,3
H11,1,-49995
J9,2,-995
H11,1,-49995
J11,2,5
H11,1,-49995
J12,2,5
H11,1,-49995
K3,2,-5
H11,1,-49995
K4,2,0
H11,1,-49995
K5,2,0
H11,1,-49995
K6,2,0
H11,1,-49995
K8,2,0
H11,1,-49995
K9,2,5
H11,1,-49995
K10,2,5
H11,1,-49995
K12,2,5
H11,1,-49995
L6,2,0
H11,1,-49995
L7,2,4
H11,1,-49995
L8,2,0
H11,1,-49995
L10,2,5
H11,1,-49995
L11,2,5
H11,1,-49995
L12,2,5
H11,1,-49995
root,0,50001
H12,1,Infinity
C6,2,50
H12,1,50
C7,2,45
H12,1,45
C8,2,-51
H12,1,-51
C9,2,-4950
H12,1,-4950
D3,2,50
H12,1,-4950
D4,2,50
H12,1,-4950
D5,2,50
H12,1,-4950
D6,2,45
H12,1,-4950
D9,2,49
H12,1,-4950
E2,2,-49950
H12,1,-49950
E3,2,45
H12,1,-49950
E5,2,45
H12,1,-49950
E9,2,45
H12,1,-49950
F2,2,45
H12,1,-49950
F4,2,48
H12,1,-49950
F8,2,-10
H12,1,-49950
F9,2,45
H12,1,-49950
F10,2,49
H12,1,-49950
G2,2,49
H12,1,-49950
G3,2,40
H12,1,-49950
G5,2,-5000
H12,1,-49950
G7,2,48
H12,1,-49950
G10,2,49
H12,1,-49950
G11,2,50
H12,1,-49950
G12,2,50
H12,1,-49950
G13,2,-450
H12,1,-49950
H3,2,49
H12,1,-49950
H4,2,39
H12,1,-49950
H9,2,48
H12,1,-49950
H10,2,49
H12,1,-49950
H11,2,50
H12,1,-49950
H13,2,50
H12,1,-49950
I3,2,45
H12,1,-49950
I4,2,-965
H12,1,-49950
I10,2,50
H12,1,-49950
I12,2,50
H12,1,-49950
I13,2,50
H12,1,-49950
J3,2,49
H12,1,-49950
J6,2,-1
H12,1,-49950
J8,2,48
H12,1,-49950
J9,2,-950
H12,1,-49950
J11,2,50
H12,1,-49950
J12,2,50
H12,1,-49950
K3,2,40
H12,1,-49950
K4,2,45
H12,1,-49950
K5,2,45
H12,1,-49950
K6,2,45
H12,1,-49950
K8,2,45
H12,1,-49950
K9,2,-450
H12,1,-49950
K10,2,50
H12,1,-49950
K12,2,50
H12,1,-49950
L6,2,45
H12,1,-49950
L7,2,49
H12,1,-49950
L8,2,45
H12,1,-49950
L10,2,50
H12,1,-49950
L11,2,50
H12,1,-49950
L12,2,50
H12,1,-49950
root,0,50001
I3,1,Infinity
C6,2,0
I3,1,0
C7,2,-5
I3,1,-5
C8,2,-101
I3,1,-101
C9,2,-5000
I3,1,-5000
D3,2,0
I3,1,-5000
D4,2,0
I3,1,-5000
D5,2,0
I3,1,-5000
D6,2,-5
I3,1,-5000
D9,2,-1
I3,1,-5000
E2,2,-50000
I3,1,-50000
E3,2,-5
I3,1,-50000
E5,2,-5
I3,1,-50000
E9,2,-5
I3,1,-50000
F2,2,-5
I3,1,-50000
F4,2,-2
I3,1,-50000
F8,2,-60
I3,1,-50000
F9,2,-5
I3,1,-50000
F10,2,-1
I3,1,-50000
G2,2,-1
I3,1,-50000
G3,2,-10
I3,1,-50000
G5,2,-5050
I3,1,-50000
G7,2,-2
I3,1,-50000
G10,2,-1
I3,1,-50000
H2,2,0
I3,1,-50000
H3,2,-1
I3,1,-50000
H4,2,-11
I3,1,-50000
H9,2,-2
I3,1,-50000
H10,2,-1
I3,1,-50000
H11,2,0
I3,1,-50000
H12,2,0
I3,1,-50000
I2,2,0
I3,1,-50000
I4,2,-1005
I3,1,-50000
I10,2,0
I3,1,-50000
I12,2,0
I3,1,-50000
J2,2,0
I3,1,-50000
J3,2,-1
I3,1,-50000
J6,2,-51
I3,1,-50000
J8,2,-2
I3,1,-50000
J9,2,-1000
I3,1,-50000
J11,2,0
I3,1,-50000
J12,2,0
I3,1,-50000
K3,2,-10
I3,1,-50000
K4,2,-5
I3,1,-50000
K5,2,-1
I3,1,-50000
K6,2,-5
I3,1,-50000
K8,2,-5
I3,1,-50000
K9,2,0
I3,1,-50000
K10,2,0
I3,1,-50000
K12,2,0
I3,1,-50000
L6,2,-5
I3,1,-50000
L7,2,-1
I3,1,-50000
L8,2,-5
I3,1,-50000
L10,2,0
I3,1,-50000
L11,2,0
I3,1,-50000
L12,2,0
I3,1,-50000
root,0,50001
I4,1,Infinity
C6,2,105
I4,1,105
C7,2,100
I4,1,100
C8,2,4
I4,1,4
C9,2,-4895
I4,1,-4895
D3,2,105
I4,1,-4895
D4,2,105
I4,1,-4895
D5,2,105
I4,1,-4895
D6,2,100
I4,1,-4895
D9,2,104
I4,1,-4895
E2,2,-49895
I4,1,-49895
E3,2,100
I4,1,-49895
E5,2,100
I4,1,-49895
E9,2,100
I4,1,-49895
F2,2,100
I4,1,-49895
F4,2,103
I4,1,-49895
F8,2,45
I4,1,-49895
F9,2,100
I4,1,-49895
F10,2,104
I4,1,-49895
G2,2,104
I4,1,-49895
G3,2,95
I4,1,-49895
G5,2,-4945
I4,1,-49895
G7,2,103
I4,1,-49895
G10,2,104
I4,1,-49895
H3,2,104
I4,1,-49895
H4,2,98
I4,1,-49895
H9,2,103
I4,1,-49895
H10,2,104
I4,1,-49895
H11,2,105
I4,1,-49895
H12,2,105
I4,1,-49895
I3,2,100
I4,1,-49895
I10,2,105
I4,1,-49895
I12,2,105
I4,1,-49895
J3,2,104
I4,1,-49895
J6,2,54
I4,1,-49895
J8,2,103
I4,1,-49895
J9,2,-895
I4,1,-49895
J11,2,105
I4,1,-49895
J12,2,105
I4,1,-49895
K3,2,95
I4,1,-49895
K4,2,104
I4,1,-49895
K5,2,100
I4,1,-49895
K6,2,100
I4,1,-49895
K8,2,100
I4,1,-49895
K9,2,105
I4,1,-49895
K10,2,105
I4,1,-49895
K12,2,105
I4,1,-49895
L6,2,100
I4,1,-49895
L7,2,104
I4,1,-49895
L8,2,100
I4,1,-49895
L10,2,105
I4,1,-49895
L11,2,105
I4,1,-49895
L12,2,105
I4,1,-49895
root,0,50001
I10,1,Infinity
C6,2,15
I10,1,15
C7,2,10
I10,1,10
C8,2,-86
I10,1,-86
C9,2,-4985
I10,1,-4985
D3,2,15
I10,1,-4985
D4,2,15
I10,1,-4985
D5,2,15
I10,1,-4985
D6,2,10
I10,1,-4985
D9,2,14
I10,1,-4985
E2,2,-49985
I10,1,-49985
E3,2,10
I10,1,-49985
E5,2,10
I10,1,-49985
E9,2,10
I10,1,-49985
F2,2,10
I10,1,-49985
F4,2,13
I10,1,-49985
F8,2,-45
I10,1,-49985
F9,2,10
I10,1,-49985
F10,2,14
I10,1,-49985
G2,2,14
I10,1,-49985
G3,2,5
I10,1,-49985
G5,2,-5035
I10,1,-49985
G7,2,13
I10,1,-49985
G10,2,14
I10,1,-49985
H3,2,14
I10,1,-49985
H4,2,4
I10,1,-49985
H9,2,13
I10,1,-49985
H10,2,14
I10,1,-49985
H11,2,15
I10,1,-49985
H12,2,15
I10,1,-49985
I3,2,10
I10,1,-49985
I4,2,-1000
I10,1,-49985
I12,2,-85
I10,1,-49985
J3,2,14
I10,1,-49985
J6,2,-36
I10,1,-49985
J8,2,13
I10,1,-49985
J9,2,-985
I10,1,-49985
J11,2,15
I10,1,-49985
J12,2,15
I10,1,-49985
K3,2,5
I10,1,-49985
K4,2,10
I10,1,-49985
K5,2,10
I10,1,-49985
K6,2,10
I10,1,-49985
K8,2,10
I10,1,-49985
K9,2,15
I10,1,-49985
K10,2,15
I10,1,-49985
K12,2,15
I10,1,-49985
L6,2,10
I10,1,-49985
L7,2,14
I10,1,-49985
L8,2,10
I10,1,-49985
L10,2,15
I10,1,-49985
L11,2,15
I10,1,-49985
L12,2,15
I10,1,-49985
root,0,50001
I12,1,Infinity
C6,2,5
