Move,Depth,Value
J7,2,5055
F12,1,56
J9,2,-Infinity
D5,3,56
J9,2,56
D6,3,-44
J9,2,56
D7,3,-44
J9,2,56
D8,3,-44
J9,2,56
D9,3,-44
J9,2,56
D10,3,-44
J9,2,56
E4,3,-39
J9,2,56
E5,3,-39
J9,2,56
E7,3,-44
J9,2,56
E8,3,-44
J9,2,56
E10,3,457
J9,2,457
E11,3,-34
J9,2,457
E12,3,6
J9,2,457
E13,3,-34
J9,2,457
F4,3,-43
J9,2,457
F8,3,-44
J9,2,457
F11,3,21
J9,2,457
F13,3,-34
J9,2,457
G4,3,-43
J9,2,457
G5,3,-39
J9,2,457
G6,3,457
J9,2,457
G7,3,-34
J9,2,457
G9,3,6
J9,2,457
G13,3,-28
J9,2,457
G14,3,-39
J9,2,457
G15,3,-44
J9,2,457
H6,3,-44
J9,2,457
H11,3,-34
J9,2,457
H12,3,17
J9,2,457
H15,3,-44
J9,2,457
I6,3,456
J9,2,457
I7,3,11
J9,2,457
I10,3,-42
J9,2,457
I11,3,-44
J9,2,457
I12,3,-39
J9,2,457
I13,3,-39
J9,2,457
I14,3,6
J9,2,457
I15,3,-44
J9,2,457
J6,3,-44
J9,2,457
J7,3,-38
J9,2,457
J10,3,11
J9,2,457
K6,3,-39
J9,2,457
K10,3,466
J9,2,466
L6,3,-39
J9,2,466
L8,3,-24
J9,2,466
L9,3,-38
J9,2,466
L10,3,6
J9,2,466
M6,3,-34
J9,2,466
M7,3,-43
J9,2,466
M8,3,-39
J9,2,466
F12,1,56
J10,2,-Infinity
D5,3,106
J10,2,106
D6,3,6
J10,2,106
D7,3,6
J10,2,106
D8,3,6
J10,2,106
D9,3,6
J10,2,106
D10,3,6
J10,2,106
E4,3,11
J10,2,106
E5,3,11
J10,2,106
E7,3,6
J10,2,106
E8,3,6
J10,2,106
E10,3,507
J10,2,507
E11,3,16
J10,2,507
E12,3,56
J10,2,507
E13,3,16
J10,2,507
F4,3,7
J10,2,507
F8,3,6
J10,2,507
F11,3,71
J10,2,507
F13,3,16
J10,2,507
G4,3,7
J10,2,507
G5,3,11
J10,2,507
G6,3,7
J10,2,507
G7,3,6
J10,2,507
G9,3,66
J10,2,507
G13,3,22
J10,2,507
G14,3,11
J10,2,507
G15,3,6
J10,2,507
H6,3,6
J10,2,507
H11,3,16
J10,2,507
H12,3,67
J10,2,507
H15,3,6
J10,2,507
I6,3,506
J10,2,507
I7,3,61
J10,2,507
I10,3,8
J10,2,507
I11,3,6
J10,2,507
I12,3,11
J10,2,507
I13,3,11
J10,2,507
I14,3,56
J10,2,507
I15,3,6
J10,2,507
J6,3,6
J10,2,507
J7,3,16
J10,2,507
J9,3,5057
J10,2,5057
J11,3,6
J10,2,5057
K6,3,11
J10,2,5057
K10,3,16
J10,2,5057
K11,3,6
J10,2,5057
L6,3,11
J10,2,5057
L8,3,22
J10,2,5057
L9,3,16
J10,2,5057
L10,3,56
J10,2,5057
M6,3,56
J10,2,5057
M7,3,7
J10,2,5057
M8,3,11
J10,2,5057
F12,1,56
K6,2,-Infinity
D5,3,105
K6,2,105
D6,3,5
K6,2,105
D7,3,5
K6,2,105
D8,3,5
K6,2,105
D9,3,5
K6,2,105
D10,3,5
K6,2,105
E4,3,10
K6,2,105
E5,3,10
K6,2,105
E7,3,5
K6,2,105
E8,3,5
K6,2,105
E10,3,506
K6,2,506
E11,3,15
K6,2,506
E12,3,55
K6,2,506
E13,3,15
K6,2,506
F4,3,6
K6,2,506
F8,3,5
K6,2,506
F11,3,70
K6,2,506
F13,3,15
K6,2,506
G4,3,6
K6,2,506
G5,3,10
K6,2,506
G6,3,6
K6,2,506
G7,3,15
K6,2,506
G9,3,65
K6,2,506
G13,3,21
K6,2,506
G14,3,10
K6,2,506
G15,3,5
K6,2,506
H6,3,5
K6,2,506
H11,3,15
K6,2,506
H12,3,66
K6,2,506
H15,3,5
K6,2,506
I6,3,505
K6,2,506
I7,3,60
K6,2,506
I10,3,7
K6,2,506
I11,3,5
K6,2,506
I12,3,10
K6,2,506
I13,3,10
K6,2,506
I14,3,55
K6,2,506
I15,3,5
K6,2,506
J5,3,5
K6,2,506
J6,3,5
K6,2,506
J7,3,15
K6,2,506
J9,3,5060
K6,2,5060
J10,3,60
K6,2,5060
K5,3,5
K6,2,5060
K10,3,15
K6,2,5060
L5,3,5
K6,2,5060
L6,3,10
K6,2,5060
L8,3,25
K6,2,5060
L9,3,15
K6,2,5060
L10,3,55
K6,2,5060
M6,3,55
K6,2,5060
M7,3,6
K6,2,5060
M8,3,6
K6,2,5060
F12,1,56
K10,2,-Infinity
D5,3,106
K10,2,106
D6,3,6
K10,2,106
D7,3,6
K10,2,106
D8,3,6
K10,2,106
D9,3,6
K10,2,106
D10,3,6
K10,2,106
E4,3,11
K10,2,106
E5,3,11
K10,2,106
E7,3,6
K10,2,106
E8,3,6
K10,2,106
E10,3,507
K10,2,507
E11,3,16
K10,2,507
E12,3,56
K10,2,507
E13,3,16
K10,2,507
F4,3,7
K10,2,507
F8,3,6
K10,2,507
F11,3,71
K10,2,507
F13,3,16
K10,2,507
G4,3,7
K10,2,507
G5,3,11
K10,2,507
G6,3,7
K10,2,507
G7,3,16
K10,2,507
G9,3,66
K10,2,507
G13,3,22
K10,2,507
G14,3,11
K10,2,507
G15,3,6
K10,2,507
H6,3,6
K10,2,507
H11,3,16
K10,2,507
H12,3,67
K10,2,507
H15,3,6
K10,2,507
I6,3,506
K10,2,507
I7,3,61
K10,2,507
I10,3,8
K10,2,507
I11,3,6
K10,2,507
I12,3,11
K10,2,507
I13,3,11
K10,2,507
I14,3,56
K10,2,507
I15,3,6
K10,2,507
J6,3,6
K10,2,507
J7,3,16
K10,2,507
J9,3,5061
K10,2,5061
J10,3,61
K10,2,5061
J11,3,6
K10,2,5061
K6,3,11
K10,2,5061
K11,3,6
K10,2,5061
L6,3,11
K10,2,5061
L8,3,26
K10,2,5061
L9,3,16
K10,2,5061
L10,3,56
K10,2,5061
L11,3,6
K10,2,5061
M6,3,56
K10,2,5061
M7,3,7
K10,2,5061
M8,3,11
K10,2,5061
F12,1,56
L6,2,-Infinity
D5,3,105
L6,2,105
D6,3,5
L6,2,105
D7,3,5
L6,2,105
D8,3,5
L6,2,105
D9,3,5
L6,2,105
D10,3,5
L6,2,105
E4,3,10
L6,2,105
E5,3,10
L6,2,105
E7,3,5
L6,2,105
E8,3,5
L6,2,105
E10,3,506
L6,2,506
E11,3,15
L6,2,506
E12,3,55
L6,2,506
E13,3,15
L6,2,506
F4,3,6
L6,2,506
F8,3,5
L6,2,506
F11,3,70
L6,2,506
F13,3,15
L6,2,506
G4,3,6
L6,2,506
G5,3,10
L6,2,506
G6,3,6
L6,2,506
G7,3,15
L6,2,506
G9,3,65
L6,2,506
G13,3,21
L6,2,506
G14,3,10
L6,2,506
G15,3,5
L6,2,506
H6,3,5
L6,2,506
H11,3,15
L6,2,506
H12,3,66
L6,2,506
H15,3,5
L6,2,506
I6,3,505
L6,2,506
I7,3,60
L6,2,506
I10,3,7
L6,2,506
I11,3,5
L6,2,506
I12,3,10
L6,2,506
I13,3,10
L6,2,506
I14,3,55
L6,2,506
I15,3,5
L6,2,506
J6,3,5
L6,2,506
J7,3,15
L6,2,506
J9,3,5060
L6,2,5060
J10,3,60
L6,2,5060
K5,3,5
L6,2,5060
K6,3,10
L6,2,5060
K10,3,15
L6,2,5060
L5,3,5
L6,2,5060
L8,3,21
L6,2,5060
L9,3,15
L6,2,5060
L10,3,55
L6,2,5060
M5,3,5
L6,2,5060
M6,3,55
L6,2,5060
M7,3,6
L6,2,5060
M8,3,10
L6,2,5060
F12,1,56
L8,2,-Infinity
D5,3,101
L8,2,101
D6,3,1
L8,2,101
D7,3,1
L8,2,101
D8,3,1
L8,2,101
D9,3,1
L8,2,101
D10,3,1
L8,2,101
E4,3,6
L8,2,101
E5,3,6
L8,2,101
E7,3,1
L8,2,101
E8,3,1
L8,2,101
E10,3,502
L8,2,502
E11,3,11
L8,2,502
E12,3,51
L8,2,502
E13,3,11
L8,2,502
F4,3,2
L8,2,502
F8,3,1
L8,2,502
F11,3,66
L8,2,502
F13,3,11
L8,2,502
G4,3,2
L8,2,502
G5,3,6
L8,2,502
G6,3,2
L8,2,502
G7,3,11
L8,2,502
G9,3,61
L8,2,502
G13,3,17
L8,2,502
G14,3,6
L8,2,502
G15,3,1
L8,2,502
H6,3,1
L8,2,502
H11,3,11
L8,2,502
H12,3,62
L8,2,502
H15,3,1
L8,2,502
I6,3,501
L8,2,502
I7,3,56
L8,2,502
I10,3,3
L8,2,502
I11,3,1
L8,2,502
I12,3,6
L8,2,502
I13,3,6
L8,2,502
I14,3,51
L8,2,502
I15,3,1
L8,2,502
J6,3,1
L8,2,502
J7,3,11
L8,2,502
J9,3,5056
L8,2,5056
J10,3,52
L8,2,5056
K6,3,6
L8,2,5056
K10,3,11
L8,2,5056
L6,3,2
L8,2,5056
L9,3,11
L8,2,5056
L10,3,51
L8,2,5056
M6,3,51
L8,2,5056
M7,3,2
L8,2,5056
M8,3,6
L8,2,5056
M9,3,1
L8,2,5056
F12,1,56
L9,2,-Infinity
D5,3,106
L9,2,106
D6,3,6
L9,2,106
D7,3,6
L9,2,106
D8,3,6
L9,2,106
D9,3,6
L9,2,106
D10,3,6
L9,2,106
E4,3,11
L9,2,106
E5,3,11
L9,2,106
E7,3,6
L9,2,106
E8,3,6
L9,2,106
E10,3,507
L9,2,507
E11,3,16
L9,2,507
E12,3,56
L9,2,507
E13,3,16
L9,2,507
F4,3,7
L9,2,507
F8,3,6
L9,2,507
F11,3,71
L9,2,507
F13,3,16
L9,2,507
G4,3,7
L9,2,507
G5,3,11
L9,2,507
G6,3,7
L9,2,507
G7,3,16
L9,2,507
G9,3,66
L9,2,507
G13,3,22
L9,2,507
G14,3,11
L9,2,507
G15,3,6
L9,2,507
H6,3,6
L9,2,507
H11,3,16
L9,2,507
H12,3,67
L9,2,507
H15,3,6
L9,2,507
I6,3,506
L9,2,507
I7,3,61
L9,2,507
I10,3,8
L9,2,507
I11,3,6
L9,2,507
I12,3,11
L9,2,507
I13,3,11
L9,2,507
I14,3,56
L9,2,507
I15,3,6
L9,2,507
J6,3,6
L9,2,507
J7,3,12
L9,2,507
J9,3,1061
L9,2,1061
J10,3,61
L9,2,1061
K6,3,11
L9,2,1061
K10,3,16
L9,2,1061
L6,3,11
L9,2,1061
L8,3,22
L9,2,1061
L10,3,56
L9,2,1061
M6,3,56
L9,2,1061
M7,3,7
L9,2,1061
M8,3,11
L9,2,1061
M9,3,6
L9,2,1061
M10,3,6
L9,2,1061
F12,1,56
L10,2,-Infinity
D5,3,106
L10,2,106
D6,3,6
L10,2,106
D7,3,6
L10,2,106
D8,3,6
L10,2,106
D9,3,6
L10,2,106
D10,3,6
L10,2,106
E4,3,11
L10,2,106
E5,3,11
L10,2,106
E7,3,6
L10,2,106
E8,3,6
L10,2,106
E10,3,507
L10,2,507
E11,3,16
L10,2,507
E12,3,56
L10,2,507
E13,3,16
L10,2,507
F4,3,7
L10,2,507
F8,3,6
L10,2,507
F11,3,71
L10,2,507
F13,3,16
L10,2,507
G4,3,7
L10,2,507
G5,3,11
L10,2,507
G6,3,7
L10,2,507
G7,3,16
L10,2,507
G9,3,66
L10,2,507
G13,3,22
L10,2,507
G14,3,11
L10,2,507
G15,3,6
L10,2,507
H6,3,6
L10,2,507
H11,3,16
L10,2,507
H12,3,67
L10,2,507
H15,3,6
L10,2,507
I6,3,506
L10,2,507
I7,3,21
L10,2,507
I10,3,8
L10,2,507
I11,3,6
L10,2,507
I12,3,11
L10,2,507
I13,3,11
L10,2,507
I14,3,56
L10,2,507
I15,3,6
L10,2,507
J6,3,6
L10,2,507
J7,3,16
L10,2,507
J9,3,5061
L10,2,5061
J10,3,61
L10,2,5061
K6,3,11
L10,2,5061
K10,3,16
L10,2,5061
K11,3,6
L10,2,5061
L6,3,11
L10,2,5061
L8,3,26
L10,2,5061
L9,3,16
L10,2,5061
L11,3,6
L10,2,5061
M6,3,56
L10,2,5061
M7,3,7
L10,2,5061
M8,3,11
L10,2,5061
M9,3,6
L10,2,5061
M10,3,6
L10,2,5061
M11,3,6
L10,2,5061
F12,1,56
M6,2,-Infinity
D5,3,106
M6,2,106
D6,3,6
M6,2,106
D7,3,6
M6,2,106
D8,3,6
M6,2,106
D9,3,6
M6,2,106
D10,3,6
M6,2,106
E4,3,11
M6,2,106
E5,3,11
M6,2,106
E7,3,6
M6,2,106
E8,3,6
M6,2,106
E10,3,507
M6,2,507
E11,3,16
M6,2,507
E12,3,56
M6,2,507
E13,3,16
M6,2,507
F4,3,7
M6,2,507
F8,3,6
M6,2,507
F11,3,71
M6,2,507
F13,3,16
M6,2,507
G4,3,7
M6,2,507
G5,3,11
M6,2,507
G6,3,7
M6,2,507
G7,3,16
M6,2,507
G9,3,66
M6,2,507
G13,3,22
M6,2,507
G14,3,11
M6,2,507
G15,3,6
M6,2,507
H6,3,6
M6,2,507
H11,3,16
M6,2,507
H12,3,67
M6,2,507
H15,3,6
M6,2,507
I6,3,506
M6,2,507
I7,3,61
M6,2,507
I10,3,8
M6,2,507
I11,3,6
M6,2,507
I12,3,11
M6,2,507
I13,3,11
M6,2,507
I14,3,56
M6,2,507
I15,3,6
M6,2,507
J6,3,6
M6,2,507
J7,3,16
M6,2,507
J9,3,5021
M6,2,5021
J10,3,61
M6,2,5021
K6,3,11
M6,2,5021
K10,3,16
M6,2,5021
L5,3,6
M6,2,5021
L6,3,11
M6,2,5021
L8,3,26
M6,2,5021
L9,3,16
M6,2,5021
L10,3,56
M6,2,5021
M5,3,6
M6,2,5021
M7,3,7
M6,2,5021
M8,3,11
M6,2,5021
N5,3,6
M6,2,5021
N6,3,6
M6,2,5021
N7,3,6
M6,2,5021
F12,1,56
M7,2,-Infinity
D5,3,106
M7,2,106
D6,3,6
M7,2,106
D7,3,6
M7,2,106
D8,3,6
M7,2,106
D9,3,6
M7,2,106
D10,3,6
M7,2,106
E4,3,11
M7,2,106
E5,3,11
M7,2,106
E7,3,6
M7,2,106
E8,3,6
M7,2,106
E10,3,507
M7,2,507
E11,3,16
M7,2,507
E12,3,56
M7,2,507
E13,3,16
M7,2,507
F4,3,7
M7,2,507
F8,3,6
M7,2,507
F11,3,71
M7,2,507
F13,3,16
M7,2,507
G4,3,7
M7,2,507
G5,3,11
M7,2,507
G6,3,7
M7,2,507
G7,3,16
M7,2,507
G9,3,66
M7,2,507
G13,3,22
M7,2,507
G14,3,11
M7,2,507
G15,3,6
M7,2,507
H6,3,6
M7,2,507
H11,3,16
M7,2,507
H12,3,67
M7,2,507
H15,3,6
M7,2,507
I6,3,506
M7,2,507
I7,3,61
M7,2,507
I10,3,8
M7,2,507
I11,3,6
M7,2,507
I12,3,11
M7,2,507
I13,3,11
M7,2,507
I14,3,56
M7,2,507
I15,3,6
M7,2,507
J6,3,6
M7,2,507
J7,3,16
M7,2,507
J9,3,5061
M7,2,5061
J10,3,61
M7,2,5061
K6,3,11
M7,2,5061
K10,3,16
M7,2,5061
L6,3,11
M7,2,5061
L8,3,22
M7,2,5061
L9,3,16
M7,2,5061
L10,3,56
M7,2,5061
M6,3,56
M7,2,5061
M8,3,11
M7,2,5061
N6,3,6
M7,2,5061
N7,3,6
M7,2,5061
N8,3,6
M7,2,5061
F12,1,56
M8,2,-Infinity
D5,3,106
M8,2,106
D6,3,6
M8,2,106
D7,3,6
M8,2,106
D8,3,6
M8,2,106
D9,3,6
M8,2,106
D10,3,6
M8,2,106
E4,3,11
M8,2,106
E5,3,11
M8,2,106
E7,3,6
M8,2,106
E8,3,6
M8,2,106
E10,3,507
M8,2,507
E11,3,16
M8,2,507
E12,3,56
M8,2,507
E13,3,16
M8,2,507
F4,3,7
M8,2,507
F8,3,6
M8,2,507
F11,3,71
M8,2,507
F13,3,16
M8,2,507
G4,3,7
M8,2,507
G5,3,11
M8,2,507
G6,3,7
M8,2,507
G7,3,16
M8,2,507
G9,3,66
M8,2,507
G13,3,22
M8,2,507
G14,3,11
M8,2,507
G15,3,6
M8,2,507
H6,3,6
M8,2,507
H11,3,16
M8,2,507
H12,3,67
M8,2,507
H15,3,6
M8,2,507
I6,3,506
M8,2,507
I7,3,61
M8,2,507
I10,3,8
M8,2,507
I11,3,6
M8,2,507
I12,3,11
M8,2,507
I13,3,11
M8,2,507
I14,3,56
M8,2,507
I15,3,6
M8,2,507
J6,3,6
M8,2,507
J7,3,16
M8,2,507
J9,3,5061
M8,2,5061
J10,3,61
M8,2,5061
K6,3,7
M8,2,5061
K10,3,16
M8,2,5061
L6,3,11
M8,2,5061
L8,3,16
M8,2,5061
L9,3,16
M8,2,5061
L10,3,56
M8,2,5061
M6,3,56
M8,2,5061
M7,3,7
M8,2,5061
M9,3,6
M8,2,5061
N7,3,6
M8,2,5061
N8,3,6
M8,2,5061
N9,3,6
M8,2,5061
F12,1,56
root,0,5457
F13,1,Infinity
D5,2,-Infinity
C4,3,9005
D5,2,9005
C5,3,-995
D5,2,9005
C6,3,-995
D5,2,9005
D4,3,-995
D5,2,9005
D6,3,-995
D5,2,9005
D7,3,-995
D5,2,9005
D8,3,-995
D5,2,9005
D9,3,-995
D5,2,9005
D10,3,-995
D5,2,9005
E4,3,-990
D5,2,9005
E5,3,-994
D5,2,9005
E7,3,-995
D5,2,9005
E8,3,-995
D5,2,9005
E10,3,-494
D5,2,9005
E11,3,-990
D5,2,9005
E12,3,-990
D5,2,9005
E13,3,-990
D5,2,9005
E14,3,-945
D5,2,9005
F4,3,-994
D5,2,9005
F8,3,-995
D5,2,9005
F11,3,-939
D5,2,9005
F12,3,-984
D5,2,9005
F14,3,-990
D5,2,9005
G4,3,-994
D5,2,9005
G5,3,-990
D5,2,9005
G6,3,-994
D5,2,9005
G7,3,-985
D5,2,9005
G9,3,-935
D5,2,9005
G13,3,-935
D5,2,9005
G14,3,-985
D5,2,9005
G15,3,-995
D5,2,9005
H6,3,-995
D5,2,9005
H11,3,-940
D5,2,9005
H12,3,-979
D5,2,9005
H15,3,-995
D5,2,9005
I6,3,-495
D5,2,9005
I7,3,-940
D5,2,9005
I10,3,-993
D5,2,9005
I11,3,-995
D5,2,9005
I12,3,-990
D5,2,9005
I13,3,-990
D5,2,9005
I14,3,-945
D5,2,9005
I15,3,-995
D5,2,9005
J6,3,-995
D5,2,9005
J7,3,-985
D5,2,9005
J9,3,4060
D5,2,9005
J10,3,-940
D5,2,9005
K6,3,-990
D5,2,9005
K10,3,-985
D5,2,9005
L6,3,-990
D5,2,9005
L8,3,-975
D5,2,9005
L9,3,-985
D5,2,9005
L10,3,-945
D5,2,9005
M6,3,-945
D5,2,9005
M7,3,-994
D5,2,9005
M8,3,-990
D5,2,9005
F13,1,9005
D6,2,-Infinity
C5,3,-45
D6,2,-45
C6,3,455
D6,2,455
C7,3,-45
D6,2,455
D5,3,55
D6,2,455
D7,3,-45
D6,2,455
D8,3,-45
D6,2,455
D9,3,-45
D6,2,455
D10,3,-45
D6,2,455
E4,3,-40
D6,2,455
E5,3,-40
D6,2,455
E7,3,-45
D6,2,455
E8,3,-45
D6,2,455
E10,3,456
D6,2,456
E11,3,-40
D6,2,456
E12,3,-40
D6,2,456
E13,3,-40
D6,2,456
E14,3,5
D6,2,456
F4,3,-44
D6,2,456
F8,3,-45
D6,2,456
F11,3,11
D6,2,456
F12,3,-34
D6,2,456
F14,3,-40
D6,2,456
G4,3,-44
D6,2,456
G5,3,-40
D6,2,456
G6,3,456
D6,2,456
G7,3,-35
D6,2,456
G9,3,15
D6,2,456
G13,3,15
D6,2,456
G14,3,-35
D6,2,456
G15,3,-45
D6,2,456
H6,3,-45
D6,2,456
H11,3,10
D6,2,456
H12,3,-29
D6,2,456
H15,3,-45
D6,2,456
I6,3,455
D6,2,456
I7,3,10
D6,2,456
I10,3,-43
D6,2,456
I11,3,-45
D6,2,456
I12,3,-40
D6,2,456
I13,3,-40
D6,2,456
I14,3,5
D6,2,456
I15,3,-45
D6,2,456
J6,3,-45
D6,2,456
J7,3,-35
D6,2,456
J9,3,5010
D6,2,5010
J10,3,10
D6,2,5010
K6,3,-40
D6,2,5010
K10,3,-35
D6,2,5010
L6,3,-40
D6,2,5010
L8,3,-25
D6,2,5010
L9,3,-35
D6,2,5010
L10,3,5
D6,2,5010
M6,3,5
D6,2,5010
M7,3,-44
D6,2,5010
M8,3,-40
D6,2,5010
F13,1,5010
D7,2,-Infinity
C6,3,4
D7,2,4
C7,3,4
D7,2,4
C8,3,4
D7,2,4
D5,3,104
D7,2,104
D6,3,4
D7,2,104
D8,3,4
D7,2,104
D9,3,4
D7,2,104
D10,3,4
D7,2,104
E4,3,9
D7,2,104
E5,3,9
D7,2,104
E7,3,4
D7,2,104
E8,3,4
D7,2,104
E10,3,505
D7,2,505
E11,3,9
D7,2,505
E12,3,9
D7,2,505
E13,3,9
D7,2,505
E14,3,54
D7,2,505
F4,3,5
D7,2,505
F8,3,4
D7,2,505
F11,3,60
D7,2,505
F12,3,15
D7,2,505
F14,3,9
D7,2,505
G4,3,5
D7,2,505
G5,3,9
D7,2,505
G6,3,5
D7,2,505
G7,3,14
D7,2,505
G9,3,64
D7,2,505
G13,3,64
D7,2,505
G14,3,14
D7,2,505
G15,3,4
D7,2,505
H6,3,4
D7,2,505
H11,3,59
D7,2,505
H12,3,20
D7,2,505
H15,3,4
D7,2,505
I6,3,504
D7,2,505
I7,3,59
D7,2,505
I10,3,6
D7,2,505
I11,3,4
D7,2,505
I12,3,9
D7,2,505
I13,3,9
D7,2,505
I14,3,54
D7,2,505
I15,3,4
D7,2,505
J6,3,4
D7,2,505
J7,3,14
D7,2,505
J9,3,5059
D7,2,5059
J10,3,59
D7,2,5059
K6,3,9
D7,2,5059
K10,3,14
D7,2,5059
L6,3,9
D7,2,5059
L8,3,24
D7,2,5059
L9,3,14
D7,2,5059
L10,3,54
D7,2,5059
M6,3,54
D7,2,5059
M7,3,5
D7,2,5059
M8,3,9
D7,2,5059
F13,1,5010
D8,2,-Infinity
C7,3,4
D8,2,4
C8,3,4
D8,2,4
C9,3,4
D8,2,4
D5,3,104
D8,2,104
D6,3,4
D8,2,104
D7,3,4
D8,2,104
D9,3,4
D8,2,104
D10,3,4
D8,2,104
E4,3,9
D8,2,104
E5,3,9
D8,2,104
E7,3,4
D8,2,104
E8,3,4
D8,2,104
E10,3,505
D8,2,505
E11,3,9
D8,2,505
E12,3,9
D8,2,505
E13,3,9
D8,2,505
E14,3,54
D8,2,505
F4,3,5
D8,2,505
F8,3,4
D8,2,505
F11,3,60
D8,2,505
F12,3,15
D8,2,505
F14,3,9
D8,2,505
G4,3,5
D8,2,505
G5,3,9
D8,2,505
G6,3,5
D8,2,505
G7,3,14
D8,2,505
G9,3,64
D8,2,505
G13,3,64
D8,2,505
G14,3,14
D8,2,505
G15,3,4
D8,2,505
H6,3,4
D8,2,505
H11,3,59
D8,2,505
H12,3,20
D8,2,505
H15,3,4
D8,2,505
I6,3,504
D8,2,505
I7,3,59
D8,2,505
I10,3,6
D8,2,505
I11,3,4
D8,2,505
I12,3,9
D8,2,505
I13,3,9
D8,2,505
I14,3,54
D8,2,505
I15,3,4
D8,2,505
J6,3,4
D8,2,505
J7,3,14
D8,2,505
J9,3,5059
D8,2,5059
J10,3,59
D8,2,5059
K6,3,9
D8,2,5059
K10,3,14
D8,2,5059
L6,3,9
D8,2,5059
L8,3,24
D8,2,5059
L9,3,14
D8,2,5059
L10,3,54
D8,2,5059
M6,3,54
D8,2,5059
M7,3,5
D8,2,5059
M8,3,9
D8,2,5059
F13,1,5010
D9,2,-Infinity
C8,3,-45
D9,2,-45
C9,3,455
D9,2,455
C10,3,-45
D9,2,455
D5,3,55
D9,2,455
D6,3,-45
D9,2,455
D7,3,-45
D9,2,455
D8,3,-45
D9,2,455
D10,3,-45
D9,2,455
E4,3,-40
D9,2,455
E5,3,-40
D9,2,455
E7,3,-45
D9,2,455
E8,3,-45
D9,2,455
E10,3,456
D9,2,456
E11,3,-40
D9,2,456
E12,3,-40
D9,2,456
E13,3,-40
D9,2,456
E14,3,5
D9,2,456
F4,3,-44
D9,2,456
F8,3,-45
D9,2,456
F11,3,11
D9,2,456
F12,3,-34
D9,2,456
F14,3,-40
D9,2,456
G4,3,-44
D9,2,456
G5,3,-40
D9,2,456
G6,3,-44
D9,2,456
G7,3,-35
D9,2,456
G9,3,515
D9,2,515
G13,3,15
D9,2,515
G14,3,-35
D9,2,515
G15,3,-45
D9,2,515
H6,3,-45
D9,2,515
H11,3,10
D9,2,515
H12,3,-29
D9,2,515
H15,3,-45
D9,2,515
I6,3,455
D9,2,515
I7,3,10
D9,2,515
I10,3,-43
D9,2,515
I11,3,-45
D9,2,515
I12,3,-40
D9,2,515
I13,3,-40
D9,2,515
I14,3,5
D9,2,515
I15,3,-45
D9,2,515
J6,3,-45
D9,2,515
J7,3,-35
D9,2,515
J9,3,5010
D9,2,5010
J10,3,10
D9,2,5010
K6,3,-40
D9,2,5010
K10,3,-35
D9,2,5010
L6,3,-40
D9,2,5010
L8,3,-25
D9,2,5010
L9,3,-35
D9,2,5010
L10,3,5
D9,2,5010
M6,3,5
D9,2,5010
M7,3,-44
D9,2,5010
M8,3,-40
D9,2,5010
F13,1,5010
D10,2,-Infinity
C9,3,0
D10,2,0
C10,3,0
D10,2,0
C11,3,0
D10,2,0
D5,3,100
D10,2,100
D6,3,0
D10,2,100
D7,3,0
D10,2,100
D8,3,0
D10,2,100
D9,3,0
D10,2,100
D11,3,0
D10,2,100
E4,3,5
D10,2,100
E5,3,5
D10,2,100
E7,3,0
D10,2,100
E8,3,0
D10,2,100
E10,3,500
D10,2,500
E11,3,5
D10,2,500
E12,3,5
D10,2,500
E13,3,5
D10,2,500
E14,3,50
D10,2,500
F4,3,1
D10,2,500
F8,3,0
D10,2,500
F11,3,56
D10,2,500
F12,3,11
D10,2,500
F14,3,5
D10,2,500
G4,3,1
D10,2,500
G5,3,5
D10,2,500
G6,3,1
D10,2,500
G7,3,10
D10,2,500
G9,3,60
D10,2,500
G13,3,60
D10,2,500
G14,3,10
D10,2,500
G15,3,0
D10,2,500
H6,3,0
D10,2,500
H11,3,55
D10,2,500
H12,3,16
D10,2,500
H15,3,0
D10,2,500
I6,3,500
D10,2,500
I7,3,55
D10,2,500
I10,3,2
D10,2,500
I11,3,0
D10,2,500
I12,3,5
D10,2,500
I13,3,5
D10,2,500
I14,3,50
D10,2,500
I15,3,0
D10,2,500
J6,3,0
D10,2,500
J7,3,10
D10,2,500
J9,3,5055
D10,2,5055
J10,3,55
D10,2,5055
K6,3,5
D10,2,5055
K10,3,10
D10,2,5055
L6,3,5
D10,2,5055
L8,3,20
D10,2,5055
L9,3,10
D10,2,5055
L10,3,50
D10,2,5055
M6,3,50
D10,2,5055
M7,3,1
D10,2,5055
M8,3,5
D10,2,5055
F13,1,5010
E4,2,-Infinity
D3,3,5
E4,2,5
D4,3,5
E4,2,5
D5,3,105
E4,2,105
D6,3,5
E4,2,105
D7,3,5
E4,2,105
D8,3,5
E4,2,105
D9,3,5
E4,2,105
D10,3,5
E4,2,105
E3,3,5
E4,2,105
E5,3,10
E4,2,105
E7,3,5
E4,2,105
E8,3,5
E4,2,105
E10,3,506
E4,2,506
E11,3,10
E4,2,506
E12,3,10
E4,2,506
E13,3,10
E4,2,506
E14,3,55
E4,2,506
F3,3,5
E4,2,506
F4,3,6
E4,2,506
F8,3,5
E4,2,506
F11,3,61
E4,2,506
F12,3,16
E4,2,506
F14,3,10
E4,2,506
G4,3,6
E4,2,506
G5,3,10
E4,2,506
G6,3,5
E4,2,506
G7,3,15
E4,2,506
G9,3,65
E4,2,506
G13,3,65
E4,2,506
G14,3,15
E4,2,506
