Move,Depth,Value
J7,3,-45
I8,4,-1
J7,3,-45
I9,4,0
J7,3,-45
J6,4,-45
J7,3,-45
J8,4,0
J7,3,-45
K6,4,5
J7,3,-45
K7,4,5
J7,3,-45
K8,4,5
J7,3,-45
G6,2,-5
J8,3,Infinity
E6,4,5
J8,3,5
E7,4,5
J8,3,5
E8,4,5
J8,3,5
F5,4,0
J8,3,0
F6,4,0
J8,3,0
F8,4,5
J8,3,0
F9,4,5
J8,3,0
G5,4,0
J8,3,0
G7,4,-1
J8,3,-1
G9,4,-45
J8,3,-45
H5,4,4
J8,3,-45
H6,4,-1
J8,3,-45
H7,4,-10
J8,3,-45
H9,4,0
J8,3,-45
I6,4,0
J8,3,-45
I8,4,0
J8,3,-45
I9,4,0
J8,3,-45
J6,4,-45
J8,3,-45
J7,4,0
J8,3,-45
J9,4,5
J8,3,-45
K7,4,5
J8,3,-45
K8,4,5
J8,3,-45
K9,4,5
J8,3,-45
G6,2,-5
F7,1,-35
G7,2,-Infinity
E6,3,Infinity
D5,4,-450
E6,3,-450
D6,4,50
E6,3,-450
D7,4,50
E6,3,-450
E5,4,50
E6,3,-450
E7,4,50
E6,3,-450
E8,4,50
E6,3,-450
F5,4,50
E6,3,-450
F6,4,0
E6,3,-450
F8,4,45
E6,3,-450
F9,4,50
E6,3,-450
G6,4,49
E6,3,-450
G9,4,0
E6,3,-450
H6,4,40
E6,3,-450
H7,4,35
E6,3,-450
H9,4,-455
E6,3,-455
I6,4,45
E6,3,-455
I8,4,44
E6,3,-455
I9,4,0
E6,3,-455
J6,4,0
E6,3,-455
J7,4,45
E6,3,-455
J8,4,45
E6,3,-455
G7,2,-455
E7,3,Infinity
D6,4,1
E7,3,1
D7,4,1
E7,3,1
D8,4,1
E7,3,1
E6,4,1
E7,3,1
E8,4,1
E7,3,1
F6,4,-49
E7,3,-49
F8,4,-4
E7,3,-49
F9,4,1
E7,3,-49
G6,4,0
E7,3,-49
G9,4,-49
E7,3,-49
H6,4,-9
E7,3,-49
H7,4,-14
E7,3,-49
H9,4,-4
E7,3,-49
I6,4,-4
E7,3,-49
I8,4,-5
E7,3,-49
I9,4,-49
E7,3,-49
J6,4,-49
E7,3,-49
J7,4,-4
E7,3,-49
J8,4,-4
E7,3,-49
G7,2,-49
E8,3,Infinity
D7,4,5
E8,3,5
D8,4,5
E8,3,5
D9,4,5
E8,3,5
E6,4,5
E8,3,5
E7,4,5
E8,3,5
E9,4,5
E8,3,5
F6,4,-45
E8,3,-45
F8,4,0
E8,3,-45
F9,4,5
E8,3,-45
G6,4,4
E8,3,-45
G9,4,-45
E8,3,-45
H6,4,-5
E8,3,-45
H7,4,-10
E8,3,-45
H9,4,0
E8,3,-45
I6,4,0
E8,3,-45
I8,4,-1
E8,3,-45
I9,4,-45
E8,3,-45
J6,4,-45
E8,3,-45
J7,4,0
E8,3,-45
J8,4,0
E8,3,-45
G7,2,-45
F6,3,Infinity
E5,4,5
F6,3,5
E6,4,5
F6,3,5
E7,4,5
F6,3,5
E8,4,5
F6,3,5
F5,4,5
F6,3,5
F8,4,0
F6,3,0
F9,4,5
F6,3,0
G5,4,5
F6,3,0
G6,4,4
F6,3,0
G9,4,-45
F6,3,-45
H6,4,-5
F6,3,-45
H7,4,-10
F6,3,-45
H9,4,0
F6,3,-45
I6,4,0
F6,3,-45
I8,4,-1
F6,3,-45
I9,4,-5
F6,3,-45
J6,4,-45
F6,3,-45
J7,4,0
F6,3,-45
J8,4,0
F6,3,-45
G7,2,-45
F8,3,Infinity
E6,4,6
F8,3,6
E7,4,6
F8,3,6
E8,4,6
F8,3,6
E9,4,6
F8,3,6
F6,4,-44
F8,3,-44
F9,4,6
F8,3,-44
G6,4,5
F8,3,-44
G9,4,-44
F8,3,-44
H6,4,0
F8,3,-44
H7,4,-9
F8,3,-44
H9,4,1
F8,3,-44
I6,4,1
F8,3,-44
I8,4,0
F8,3,-44
I9,4,-44
F8,3,-44
J6,4,-44
F8,3,-44
J7,4,1
F8,3,-44
J8,4,1
F8,3,-44
G7,2,-44
F9,3,Infinity
E6,4,5
F9,3,5
E7,4,5
F9,3,5
E8,4,5
F9,3,5
E9,4,5
F9,3,5
E10,4,5
F9,3,5
F6,4,-45
F9,3,-45
F8,4,0
F9,3,-45
F10,4,5
F9,3,-45
G6,4,4
F9,3,-45
G9,4,-45
F9,3,-45
G10,4,5
F9,3,-45
H6,4,-5
F9,3,-45
H7,4,-10
F9,3,-45
H9,4,0
F9,3,-45
I6,4,0
F9,3,-45
I8,4,-1
F9,3,-45
I9,4,-45
F9,3,-45
J6,4,-45
F9,3,-45
J7,4,0
F9,3,-45
J8,4,0
F9,3,-45
G7,2,-44
G6,3,Infinity
E6,4,5
G6,3,5
E7,4,5
G6,3,5
E8,4,5
G6,3,5
F5,4,5
G6,3,5
F6,4,-45
G6,3,-45
F8,4,0
G6,3,-45
F9,4,5
G6,3,-45
G5,4,5
G6,3,-45
G9,4,-45
G6,3,-45
H5,4,5
G6,3,-45
H6,4,-5
G6,3,-45
H7,4,-10
G6,3,-45
H9,4,0
G6,3,-45
I6,4,0
G6,3,-45
I8,4,-1
G6,3,-45
I9,4,-45
G6,3,-45
J6,4,-45
G6,3,-45
J7,4,0
G6,3,-45
J8,4,0
G6,3,-45
G7,2,-44
G9,3,Infinity
E6,4,1
G9,3,1
E7,4,1
G9,3,1
E8,4,1
G9,3,1
F6,4,-49
G9,3,-49
F8,4,-4
G9,3,-49
F9,4,1
G9,3,-49
F10,4,1
G9,3,-49
G6,4,0
G9,3,-49
G10,4,1
G9,3,-49
H6,4,-9
G9,3,-49
H7,4,-14
G9,3,-49
H9,4,-4
G9,3,-49
H10,4,1
G9,3,-49
I6,4,-4
G9,3,-49
I8,4,-5
G9,3,-49
I9,4,-49
G9,3,-49
J6,4,-9
G9,3,-49
J7,4,-4
G9,3,-49
J8,4,-4
G9,3,-49
G7,2,-44
H6,3,Infinity
E6,4,0
H6,3,0
E7,4,0
H6,3,0
E8,4,0
H6,3,0
F6,4,-50
H6,3,-50
F8,4,-1
H6,3,-50
F9,4,0
H6,3,-50
G5,4,0
H6,3,-50
G6,4,-1
H6,3,-50
G9,4,-50
H6,3,-50
H5,4,0
H6,3,-50
H7,4,-11
H6,3,-50
H9,4,-5
H6,3,-50
I5,4,0
H6,3,-50
I6,4,-5
H6,3,-50
I8,4,-6
H6,3,-50
I9,4,-50
H6,3,-50
J6,4,-50
H6,3,-50
J7,4,-5
H6,3,-50
J8,4,-1
H6,3,-50
G7,2,-44
H7,3,Infinity
E6,4,5
H7,3,5
E7,4,5
H7,3,5
E8,4,5
H7,3,5
F6,4,-45
H7,3,-45
F8,4,0
H7,3,-45
F9,4,5
H7,3,-45
G6,4,4
H7,3,-45
G9,4,-45
H7,3,-45
H6,4,-5
H7,3,-45
H9,4,4
H7,3,-45
I6,4,0
H7,3,-45
I8,4,-1
H7,3,-45
I9,4,-45
H7,3,-45
J6,4,-45
H7,3,-45
J7,4,4
H7,3,-45
J8,4,0
H7,3,-45
G7,2,-44
H9,3,Infinity
E6,4,-450
H9,3,-450
E7,4,50
H9,3,-450
E8,4,50
H9,3,-450
F6,4,0
H9,3,-450
F8,4,45
H9,3,-450
F9,4,50
H9,3,-450
G6,4,49
H9,3,-450
G9,4,0
H9,3,-450
G10,4,50
H9,3,-450
H6,4,40
H9,3,-450
H7,4,39
H9,3,-450
H10,4,50
H9,3,-450
I6,4,45
H9,3,-450
I8,4,44
H9,3,-450
I9,4,0
H9,3,-450
I10,4,-450
H9,3,-450
J6,4,0
H9,3,-450
J7,4,45
H9,3,-450
J8,4,45
H9,3,-450
G7,2,-44
I6,3,Infinity
E6,4,0
I6,3,0
E7,4,0
I6,3,0
E8,4,0
I6,3,0
F6,4,-50
I6,3,-50
F8,4,-5
I6,3,-50
F9,4,0
I6,3,-50
G6,4,-1
I6,3,-50
G9,4,-50
I6,3,-50
H5,4,0
I6,3,-50
H6,4,-10
I6,3,-50
H7,4,-15
I6,3,-50
H9,4,-5
I6,3,-50
I5,4,0
I6,3,-50
I8,4,-2
I6,3,-50
I9,4,-50
I6,3,-50
J5,4,0
I6,3,-50
J6,4,-50
I6,3,-50
J7,4,-5
I6,3,-50
J8,4,-5
I6,3,-50
G7,2,-44
I8,3,Infinity
E6,4,0
I8,3,0
E7,4,0
I8,3,0
E8,4,0
I8,3,0
F6,4,-50
I8,3,-50
F8,4,-5
I8,3,-50
F9,4,0
I8,3,-50
G6,4,-1
I8,3,-50
G9,4,-50
I8,3,-50
H6,4,-10
I8,3,-50
H7,4,-15
I8,3,-50
H9,4,-5
I8,3,-50
I6,4,-1
I8,3,-50
I9,4,-50
I8,3,-50
J6,4,-50
I8,3,-50
J7,4,-5
I8,3,-50
J8,4,-5
I8,3,-50
J9,4,0
I8,3,-50
G7,2,-44
I9,3,Infinity
E6,4,0
I9,3,0
E7,4,0
I9,3,0
E8,4,0
I9,3,0
F6,4,-10
I9,3,-10
F8,4,-5
I9,3,-10
F9,4,0
I9,3,-10
G6,4,-1
I9,3,-10
G9,4,-50
I9,3,-50
H6,4,-10
I9,3,-50
H7,4,-15
I9,3,-50
H9,4,-5
I9,3,-50
H10,4,0
I9,3,-50
I6,4,-5
I9,3,-50
I8,4,-2
I9,3,-50
I10,4,0
I9,3,-50
J6,4,-50
I9,3,-50
J7,4,-5
I9,3,-50
J8,4,-5
I9,3,-50
J9,4,0
I9,3,-50
J10,4,0
I9,3,-50
G7,2,-44
J6,3,Infinity
E6,4,0
J6,3,0
E7,4,0
J6,3,0
E8,4,0
J6,3,0
F6,4,-50
J6,3,-50
F8,4,-5
J6,3,-50
F9,4,0
J6,3,-50
G6,4,-1
J6,3,-50
G9,4,-10
J6,3,-50
H6,4,-10
J6,3,-50
H7,4,-15
J6,3,-50
H9,4,-5
J6,3,-50
I5,4,0
J6,3,-50
I6,4,-5
J6,3,-50
I8,4,-6
J6,3,-50
I9,4,-50
J6,3,-50
J5,4,0
J6,3,-50
J7,4,-5
J6,3,-50
J8,4,-5
J6,3,-50
K5,4,0
J6,3,-50
K6,4,0
J6,3,-50
K7,4,0
J6,3,-50
G7,2,-44
J7,3,Infinity
E6,4,0
J7,3,0
E7,4,0
J7,3,0
E8,4,0
J7,3,0
F6,4,-50
J7,3,-50
F8,4,-5
J7,3,-50
F9,4,0
J7,3,-50
G6,4,-1
J7,3,-50
G9,4,-50
J7,3,-50
H6,4,-10
J7,3,-50
H7,4,-5
J7,3,-50
H9,4,-5
J7,3,-50
I6,4,-5
J7,3,-50
I8,4,-6
J7,3,-50
I9,4,-50
J7,3,-50
J6,4,-50
J7,3,-50
J8,4,-5
J7,3,-50
K6,4,0
J7,3,-50
K7,4,0
J7,3,-50
K8,4,0
J7,3,-50
G7,2,-44
J8,3,Infinity
E6,4,0
J8,3,0
E7,4,0
J8,3,0
E8,4,0
J8,3,0
F6,4,-50
J8,3,-50
F8,4,-5
J8,3,-50
F9,4,0
J8,3,-50
G6,4,-1
J8,3,-50
G9,4,-50
J8,3,-50
H6,4,-6
J8,3,-50
H7,4,-15
J8,3,-50
H9,4,-5
J8,3,-50
I6,4,-5
J8,3,-50
I8,4,-5
J8,3,-50
I9,4,-50
J8,3,-50
J6,4,-50
J8,3,-50
J7,4,-5
J8,3,-50
J9,4,0
J8,3,-50
K7,4,0
J8,3,-50
K8,4,0
J8,3,-50
K9,4,0
J8,3,-50
G7,2,-44
F7,1,-44
G9,2,-Infinity
E6,3,Infinity
D5,4,-495
E6,3,-495
D6,4,5
E6,3,-495
D7,4,5
E6,3,-495
E5,4,5
E6,3,-495
E7,4,5
E6,3,-495
E8,4,5
E6,3,-495
F5,4,5
E6,3,-495
F6,4,5
E6,3,-495
F8,4,0
E6,3,-495
F9,4,0
E6,3,-495
F10,4,-4995
E6,3,-4995
G6,4,5
E6,3,-4995
G7,4,0
E6,3,-4995
G10,4,4
E6,3,-4995
H6,4,0
E6,3,-4995
H7,4,-5
E6,3,-4995
H9,4,-505
E6,3,-4995
H10,4,0
E6,3,-4995
I6,4,0
E6,3,-4995
I8,4,-1
E6,3,-4995
I9,4,0
E6,3,-4995
J6,4,-4995
E6,3,-4995
J7,4,0
E6,3,-4995
J8,4,0
E6,3,-4995
G9,2,-4995
E7,3,Infinity
D6,4,-40
E7,3,-40
D7,4,-40
E7,3,-40
D8,4,-40
E7,3,-40
E6,4,-40
E7,3,-40
E8,4,-40
E7,3,-40
F6,4,-40
E7,3,-40
F8,4,-41
E7,3,-41
F9,4,-45
E7,3,-45
F10,4,-5040
E7,3,-5040
G6,4,-40
E7,3,-5040
G7,4,-45
E7,3,-5040
G10,4,-41
E7,3,-5040
H6,4,-45
E7,3,-5040
H7,4,-50
E7,3,-5040
H9,4,-50
E7,3,-5040
H10,4,-45
E7,3,-5040
I6,4,-45
E7,3,-5040
I8,4,-46
E7,3,-5040
I9,4,-45
E7,3,-5040
J6,4,-5040
E7,3,-5040
J7,4,-45
E7,3,-5040
J8,4,-45
E7,3,-5040
G9,2,-4995
E8,3,Infinity
D7,4,-40
E8,3,-40
D8,4,-40
E8,3,-40
D9,4,-40
E8,3,-40
E6,4,-40
E8,3,-40
E7,4,-40
E8,3,-40
E9,4,-40
E8,3,-40
F6,4,-40
E8,3,-40
F8,4,-45
E8,3,-45
F9,4,-45
E8,3,-45
F10,4,-5040
E8,3,-5040
G6,4,-40
E8,3,-5040
G7,4,-45
E8,3,-5040
G10,4,-41
E8,3,-5040
H6,4,-45
E8,3,-5040
H7,4,-50
E8,3,-5040
H9,4,-50
E8,3,-5040
H10,4,-45
E8,3,-5040
I6,4,-45
E8,3,-5040
I8,4,-46
E8,3,-5040
I9,4,-45
E8,3,-5040
J6,4,-5040
E8,3,-5040
J7,4,-45
E8,3,-5040
J8,4,-45
E8,3,-5040
G9,2,-4995
F6,3,Infinity
E5,4,-40
F6,3,-40
E6,4,-40
F6,3,-40
E7,4,-40
F6,3,-40
E8,4,-40
F6,3,-40
F5,4,-40
F6,3,-40
F8,4,-45
F6,3,-45
F9,4,-45
F6,3,-45
F10,4,-5040
F6,3,-5040
G5,4,-40
F6,3,-5040
G6,4,-40
F6,3,-5040
G7,4,-41
F6,3,-5040
G10,4,-41
F6,3,-5040
H6,4,-45
F6,3,-5040
H7,4,-50
F6,3,-5040
H9,4,-50
F6,3,-5040
H10,4,-45
F6,3,-5040
I6,4,-45
F6,3,-5040
I8,4,-46
F6,3,-5040
I9,4,-45
F6,3,-5040
J6,4,-5040
F6,3,-5040
J7,4,-45
F6,3,-5040
J8,4,-45
F6,3,-5040
G9,2,-4995
F8,3,Infinity
E6,4,-39
F8,3,-39
E7,4,-39
F8,3,-39
E8,4,-39
F8,3,-39
E9,4,-39
F8,3,-39
F6,4,-39
F8,3,-39
F9,4,-44
F8,3,-44
F10,4,-5039
F8,3,-5039
G6,4,-39
F8,3,-5039
G7,4,-44
F8,3,-5039
G10,4,-40
F8,3,-5039
H6,4,-44
F8,3,-5039
H7,4,-49
F8,3,-5039
H9,4,-49
F8,3,-5039
H10,4,-40
F8,3,-5039
I6,4,-44
F8,3,-5039
I8,4,-45
F8,3,-5039
I9,4,-44
F8,3,-5039
J6,4,-5039
F8,3,-5039
J7,4,-44
F8,3,-5039
J8,4,-44
F8,3,-5039
G9,2,-4995
F9,3,Infinity
E6,4,-40
F9,3,-40
E7,4,-40
F9,3,-40
E8,4,-40
F9,3,-40
E9,4,-40
F9,3,-40
E10,4,-40
F9,3,-40
F6,4,-40
F9,3,-40
F8,4,-45
F9,3,-45
F10,4,-5040
F9,3,-5040
G6,4,-40
F9,3,-5040
G7,4,-45
F9,3,-5040
G10,4,-41
F9,3,-5040
H6,4,-45
F9,3,-5040
H7,4,-50
F9,3,-5040
H9,4,-46
F9,3,-5040
H10,4,-45
F9,3,-5040
I6,4,-45
F9,3,-5040
I8,4,-46
F9,3,-5040
I9,4,-45
F9,3,-5040
J6,4,-5040
F9,3,-5040
J7,4,-45
F9,3,-5040
J8,4,-45
F9,3,-5040
G9,2,-4995
F10,3,Infinity
E6,4,455
F10,3,455
E7,4,455
F10,3,455
E8,4,455
F10,3,455
E9,4,455
F10,3,455
E10,4,455
F10,3,455
E11,4,455
F10,3,455
F6,4,455
F10,3,455
F8,4,450
F10,3,450
F9,4,450
F10,3,450
F11,4,455
F10,3,450
G6,4,455
F10,3,450
G7,4,450
F10,3,450
G10,4,454
F10,3,450
G11,4,455
F10,3,450
H6,4,450
F10,3,450
H7,4,445
F10,3,445
H9,4,445
F10,3,445
H10,4,450
F10,3,445
I6,4,450
F10,3,445
I8,4,449
F10,3,445
I9,4,450
F10,3,445
J6,4,-545
F10,3,-545
J7,4,450
F10,3,-545
J8,4,450
F10,3,-545
G9,2,-545
G6,3,Infinity
E6,4,-40
G6,3,-40
E7,4,-40
G6,3,-40
E8,4,-40
G6,3,-40
F5,4,-40
G6,3,-40
F6,4,-40
G6,3,-40
F8,4,-45
G6,3,-45
F9,4,-45
G6,3,-45
F10,4,-5040
G6,3,-5040
G5,4,-40
G6,3,-5040
G7,4,-45
G6,3,-5040
G10,4,-41
G6,3,-5040
H5,4,-40
G6,3,-5040
H6,4,-45
G6,3,-5040
H7,4,-50
G6,3,-5040
H9,4,-50
G6,3,-5040
H10,4,-45
G6,3,-5040
I6,4,-45
G6,3,-5040
I8,4,-46
G6,3,-5040
I9,4,-45
G6,3,-5040
J6,4,-5040
G6,3,-5040
J7,4,-45
G6,3,-5040
J8,4,-45
G6,3,-5040
G9,2,-545
G7,3,Infinity
E6,4,-39
G7,3,-39
E7,4,-39
G7,3,-39
E8,4,-39
G7,3,-39
F6,4,-39
G7,3,-39
F8,4,-44
G7,3,-44
F9,4,-44
G7,3,-44
F10,4,-5039
G7,3,-5039
G6,4,-39
G7,3,-5039
G10,4,-40
G7,3,-5039
H6,4,-44
G7,3,-5039
H7,4,-45
G7,3,-5039
H9,4,-49
G7,3,-5039
H10,4,-44
G7,3,-5039
I6,4,-44
G7,3,-5039
I8,4,-45
G7,3,-5039
I9,4,-40
G7,3,-5039
J6,4,-5039
G7,3,-5039
J7,4,-44
G7,3,-5039
J8,4,-44
G7,3,-5039
G9,2,-545
G10,3,Infinity
E6,4,-45
G10,3,-45
E7,4,-45
G10,3,-45
E8,4,-45
G10,3,-45
F6,4,-45
G10,3,-45
F8,4,-50
G10,3,-50
F9,4,-50
G10,3,-50
F10,4,-5045
G10,3,-5045
F11,4,-45
G10,3,-5045
G6,4,-45
G10,3,-5045
G7,4,-50
G10,3,-5045
G11,4,-45
G10,3,-5045
H6,4,-50
G10,3,-5045
H7,4,-55
G10,3,-5045
H9,4,-55
G10,3,-5045
H10,4,-50
G10,3,-5045
H11,4,-45
G10,3,-5045
I6,4,-50
G10,3,-5045
I8,4,-51
G10,3,-5045
I9,4,-50
G10,3,-5045
J6,4,-5045
G10,3,-5045
J7,4,-50
G10,3,-5045
J8,4,-50
G10,3,-5045
G9,2,-545
H6,3,Infinity
E6,4,-45
H6,3,-45
E7,4,-45
H6,3,-45
E8,4,-45
H6,3,-45
F6,4,-45
H6,3,-45
F8,4,-50
H6,3,-50
F9,4,-50
H6,3,-50
F10,4,-5045
H6,3,-5045
G5,4,-45
H6,3,-5045
G6,4,-45
H6,3,-5045
G7,4,-50
H6,3,-5045
G10,4,-46
H6,3,-5045
H5,4,-45
H6,3,-5045
H7,4,-51
H6,3,-5045
H9,4,-55
H6,3,-5045
H10,4,-50
H6,3,-5045
I5,4,-45
H6,3,-5045
I6,4,-50
H6,3,-5045
I8,4,-51
H6,3,-5045
I9,4,-50
H6,3,-5045
J6,4,-5045
H6,3,-5045
J7,4,-50
H6,3,-5045
J8,4,-46
H6,3,-5045
G9,2,-545
H7,3,Infinity
E6,4,-40
H7,3,-40
E7,4,-40
H7,3,-40
E8,4,-40
H7,3,-40
F6,4,-40
H7,3,-40
F8,4,-45
H7,3,-45
F9,4,-45
H7,3,-45
F10,4,-5040
H7,3,-5040
G6,4,-40
H7,3,-5040
G7,4,-45
H7,3,-5040
G10,4,-41
H7,3,-5040
H6,4,-45
H7,3,-5040
H9,4,-46
H7,3,-5040
H10,4,-45
H7,3,-5040
I6,4,-45
H7,3,-5040
I8,4,-46
H7,3,-5040
I9,4,-45
H7,3,-5040
J6,4,-5040
H7,3,-5040
J7,4,-41
H7,3,-5040
J8,4,-45
H7,3,-5040
G9,2,-545
H9,3,Infinity
E6,4,-495
H9,3,-495
E7,4,5
H9,3,-495
E8,4,5
H9,3,-495
F6,4,5
H9,3,-495
F8,4,0
H9,3,-495
F9,4,4
H9,3,-495
F10,4,-4995
H9,3,-4995
G6,4,5
H9,3,-4995
G7,4,0
H9,3,-4995
G10,4,4
H9,3,-4995
H6,4,0
H9,3,-4995
H7,4,-1
H9,3,-4995
H10,4,0
H9,3,-4995
I6,4,0
H9,3,-4995
I8,4,-1
H9,3,-4995
I9,4,0
H9,3,-4995
I10,4,-495
H9,3,-4995
J6,4,-4995
H9,3,-4995
J7,4,0
H9,3,-4995
J8,4,0
H9,3,-4995
G9,2,-545
H10,3,Infinity
E6,4,-45
H10,3,-45
E7,4,-45
H10,3,-45
E8,4,-45
H10,3,-45
F6,4,-45
H10,3,-45
F8,4,-46
H10,3,-46
F9,4,-50
H10,3,-50
F10,4,-5045
H10,3,-5045
G6,4,-45
H10,3,-5045
G7,4,-50
H10,3,-5045
G10,4,-46
H10,3,-5045
G11,4,-45
H10,3,-5045
H6,4,-50
H10,3,-5045
H7,4,-55
H10,3,-5045
H9,4,-51
H10,3,-5045
H11,4,-45
H10,3,-5045
I6,4,-50
H10,3,-5045
I8,4,-51
H10,3,-5045
I9,4,-50
H10,3,-5045
I10,4,-45
H10,3,-5045
I11,4,-45
H10,3,-5045
J6,4,-5045
H10,3,-5045
J7,4,-50
H10,3,-5045
J8,4,-50
H10,3,-5045
G9,2,-545
I6,3,Infinity
E6,4,-45
I6,3,-45
E7,4,-45
I6,3,-45
E8,4,-45
I6,3,-45
F6,4,-45
I6,3,-45
F8,4,-50
I6,3,-50
F9,4,-50
I6,3,-50
F10,4,-5045
I6,3,-5045
G6,4,-45
I6,3,-5045
G7,4,-50
I6,3,-5045
G10,4,-46
I6,3,-5045
H5,4,-45
I6,3,-5045
H6,4,-50
I6,3,-5045
H7,4,-55
I6,3,-5045
H9,4,-55
I6,3,-5045
H10,4,-50
I6,3,-5045
I5,4,-45
I6,3,-5045
I8,4,-47
I6,3,-5045
I9,4,-50
I6,3,-5045
J5,4,-45
I6,3,-5045
J6,4,-5045
I6,3,-5045
J7,4,-50
I6,3,-5045
J8,4,-50
I6,3,-5045
G9,2,-545
I8,3,Infinity
E6,4,-45
I8,3,-45
E7,4,-45
I8,3,-45
E8,4,-45
I8,3,-45
F6,4,-45
I8,3,-45
F8,4,-50
I8,3,-50
F9,4,-50
I8,3,-50
F10,4,-5045
I8,3,-5045
G6,4,-45
I8,3,-5045
G7,4,-50
I8,3,-5045
G10,4,-46
I8,3,-5045
H6,4,-50
I8,3,-5045
H7,4,-55
I8,3,-5045
H9,4,-55
I8,3,-5045
H10,4,-50
I8,3,-5045
I6,4,-46
I8,3,-5045
I9,4,-50
I8,3,-5045
J6,4,-5045
I8,3,-5045
J7,4,-50
I8,3,-5045
J8,4,-50
I8,3,-5045
J9,4,-45
I8,3,-5045
G9,2,-545
I9,3,Infinity
E6,4,-45
I9,3,-45
E7,4,-45
I9,3,-45
E8,4,-45
I9,3,-45
F6,4,-45
I9,3,-45
F8,4,-50
I9,3,-50
F9,4,-50
I9,3,-50
F10,4,-5045
I9,3,-5045
G6,4,-45
I9,3,-5045
G7,4,-46
I9,3,-5045
G10,4,-46
I9,3,-5045
H6,4,-50
I9,3,-5045
H7,4,-55
I9,3,-5045
H9,4,-51
I9,3,-5045
H10,4,-50
I9,3,-5045
I6,4,-50
I9,3,-5045
I8,4,-47
I9,3,-5045
I10,4,-45
I9,3,-5045
J6,4,-5045
I9,3,-5045
J7,4,-50
I9,3,-5045
J8,4,-50
I9,3,-5045
J9,4,-45
I9,3,-5045
J10,4,-45
I9,3,-5045
G9,2,-545
J6,3,Infinity
E6,4,455
J6,3,455
E7,4,455
J6,3,455
E8,4,455
J6,3,455
F6,4,455
J6,3,455
F8,4,450
J6,3,450
F9,4,450
J6,3,450
F10,4,-545
J6,3,-545
G6,4,455
J6,3,-545
G7,4,450
J6,3,-545
G10,4,454
J6,3,-545
H6,4,450
J6,3,-545
H7,4,445
J6,3,-545
H9,4,445
J6,3,-545
H10,4,450
J6,3,-545
I5,4,455
J6,3,-545
I6,4,450
J6,3,-545
I8,4,449
J6,3,-545
I9,4,450
J6,3,-545
J5,4,455
J6,3,-545
J7,4,450
J6,3,-545
J8,4,450
J6,3,-545
K5,4,455
J6,3,-545
K6,4,455
J6,3,-545
K7,4,455
J6,3,-545
G9,2,-545
J7,3,Infinity
E6,4,-45
J7,3,-45
E7,4,-45
J7,3,-45
E8,4,-45
J7,3,-45
F6,4,-45
J7,3,-45
F8,4,-50
J7,3,-50
F9,4,-50
J7,3,-50
F10,4,-5045
J7,3,-5045
G6,4,-45
J7,3,-5045
G7,4,-50
J7,3,-5045
G10,4,-46
J7,3,-5045
H6,4,-50
J7,3,-5045
H7,4,-51
J7,3,-5045
H9,4,-55
J7,3,-5045
H10,4,-50
J7,3,-5045
I6,4,-50
J7,3,-5045
I8,4,-51
J7,3,-5045
I9,4,-50
J7,3,-5045
J6,4,-5045
J7,3,-5045
J8,4,-50
J7,3,-5045
K6,4,-45
J7,3,-5045
K7,4,-45
J7,3,-5045
K8,4,-45
J7,3,-5045
G9,2,-545
J8,3,Infinity
E6,4,-45
J8,3,-45
E7,4,-45
J8,3,-45
E8,4,-45
J8,3,-45
F6,4,-45
J8,3,-45
F8,4,-50
J8,3,-50
F9,4,-50
J8,3,-50
F10,4,-5045
J8,3,-5045
G6,4,-45
J8,3,-5045
G7,4,-50
J8,3,-5045
G10,4,-46
J8,3,-5045
H6,4,-46
J8,3,-5045
H7,4,-55
J8,3,-5045
H9,4,-55
J8,3,-5045
H10,4,-50
J8,3,-5045
I6,4,-50
J8,3,-5045
I8,4,-50
J8,3,-5045
I9,4,-50
J8,3,-5045
J6,4,-5045
J8,3,-5045
J7,4,-50
J8,3,-5045
J9,4,-45
J8,3,-5045
K7,4,-45
J8,3,-5045
K8,4,-45
J8,3,-5045
K9,4,-45
J8,3,-5045
G9,2,-545
F7,1,-545
H6,2,-Infinity
E6,3,Infinity
D5,4,-450
E6,3,-450
D6,4,50
E6,3,-450
D7,4,50
E6,3,-450
E5,4,50
E6,3,-450
E7,4,50
E6,3,-450
E8,4,50
E6,3,-450
F5,4,50
E6,3,-450
F6,4,50
E6,3,-450
F8,4,50
E6,3,-450
F9,4,50
E6,3,-450
G5,4,0
E6,3,-450
G6,4,45
E6,3,-450
G7,4,40
E6,3,-450
G9,4,0
E6,3,-450
H5,4,45
E6,3,-450
H7,4,-5
E6,3,-450
H9,4,-455
E6,3,-455
I5,4,45
E6,3,-455
I6,4,40
E6,3,-455
I8,4,44
E6,3,-455
I9,4,45
E6,3,-455
J6,4,0
E6,3,-455
J7,4,45
E6,3,-455
J8,4,0
E6,3,-455
H6,2,-455
E7,3,Infinity
D6,4,5
E7,3,5
D7,4,5
E7,3,5
D8,4,5
E7,3,5
E6,4,5
E7,3,5
E8,4,5
E7,3,5
F6,4,5
E7,3,5
F8,4,5
E7,3,5
F9,4,5
E7,3,5
G5,4,-45
E7,3,-45
G6,4,0
E7,3,-45
G7,4,-5
E7,3,-45
G9,4,-45
E7,3,-45
H5,4,0
E7,3,-45
H7,4,-50
E7,3,-50
H9,4,0
E7,3,-50
I5,4,0
E7,3,-50
I6,4,-5
E7,3,-50
I8,4,-1
