Move,Depth,Value,Alpha,Beta
F8,3,4,505,5010
D8,2,505,505,5010
F11,3,60,505,5010
D8,2,505,505,5010
F12,3,10,505,5010
D8,2,505,505,5010
F13,3,9,505,5010
D8,2,505,505,5010
G4,3,5,505,5010
D8,2,505,505,5010
G5,3,9,505,5010
D8,2,505,505,5010
G6,3,14,505,5010
D8,2,505,505,5010
G7,3,14,505,5010
D8,2,505,505,5010
G9,3,64,505,5010
D8,2,505,505,5010
G13,3,19,505,5010
D8,2,505,505,5010
G14,3,9,505,5010
D8,2,505,505,5010
G15,3,4,505,5010
D8,2,505,505,5010
H6,3,4,505,5010
D8,2,505,505,5010
H11,3,14,505,5010
D8,2,505,505,5010
H12,3,20,505,5010
D8,2,505,505,5010
H15,3,4,505,5010
D8,2,505,505,5010
I6,3,504,505,5010
D8,2,505,505,5010
I7,3,59,505,5010
D8,2,505,505,5010
I10,3,6,505,5010
D8,2,505,505,5010
I11,3,4,505,5010
D8,2,505,505,5010
I12,3,9,505,5010
D8,2,505,505,5010
I13,3,9,505,5010
D8,2,505,505,5010
I14,3,54,505,5010
D8,2,505,505,5010
I15,3,4,505,5010
D8,2,505,505,5010
J6,3,4,505,5010
D8,2,505,505,5010
J7,3,14,505,5010
D8,2,505,505,5010
J9,3,5059,505,5010
D8,2,5059,505,5010
E4,1,5010,150,5010
D9,2,-Infinity,150,5010
C8,3,-45,150,5010
D9,2,-45,150,5010
C9,3,455,150,5010
D9,2,455,455,5010
C10,3,-45,455,5010
D9,2,455,455,5010
D3,3,5,455,5010
D9,2,455,455,5010
D4,3,-40,455,5010
D9,2,455,455,5010
D5,3,60,455,5010
D9,2,455,455,5010
D6,3,-45,455,5010
D9,2,455,455,5010
D7,3,-45,455,5010
D9,2,455,455,5010
D8,3,-45,455,5010
D9,2,455,455,5010
D10,3,-45,455,5010
D9,2,455,455,5010
E3,3,-40,455,5010
D9,2,455,455,5010
E5,3,-39,455,5010
D9,2,455,455,5010
E7,3,-45,455,5010
D9,2,455,455,5010
E8,3,-45,455,5010
D9,2,455,455,5010
E10,3,456,455,5010
D9,2,456,456,5010
E11,3,-40,456,5010
D9,2,456,456,5010
F3,3,-40,456,5010
D9,2,456,456,5010
F4,3,-39,456,5010
D9,2,456,456,5010
F8,3,-45,456,5010
D9,2,456,456,5010
F11,3,11,456,5010
D9,2,456,456,5010
F12,3,-39,456,5010
D9,2,456,456,5010
F13,3,-40,456,5010
D9,2,456,456,5010
G4,3,-44,456,5010
D9,2,456,456,5010
G5,3,-40,456,5010
D9,2,456,456,5010
G6,3,-35,456,5010
D9,2,456,456,5010
G7,3,-35,456,5010
D9,2,456,456,5010
G9,3,515,456,5010
D9,2,515,515,5010
G13,3,-30,515,5010
D9,2,515,515,5010
G14,3,-40,515,5010
D9,2,515,515,5010
G15,3,-45,515,5010
D9,2,515,515,5010
H6,3,-45,515,5010
D9,2,515,515,5010
H11,3,-35,515,5010
D9,2,515,515,5010
H12,3,-29,515,5010
D9,2,515,515,5010
H15,3,-45,515,5010
D9,2,515,515,5010
I6,3,455,515,5010
D9,2,515,515,5010
I7,3,10,515,5010
D9,2,515,515,5010
I10,3,-43,515,5010
D9,2,515,515,5010
I11,3,-45,515,5010
D9,2,515,515,5010
I12,3,-40,515,5010
D9,2,515,515,5010
I13,3,-40,515,5010
D9,2,515,515,5010
I14,3,5,515,5010
D9,2,515,515,5010
I15,3,-45,515,5010
D9,2,515,515,5010
J6,3,-45,515,5010
D9,2,515,515,5010
J7,3,-35,515,5010
D9,2,515,515,5010
J9,3,5010,515,5010
D9,2,5010,515,5010
E4,1,5010,150,5010
D10,2,-Infinity,150,5010
C9,3,0,150,5010
D10,2,0,150,5010
C10,3,0,150,5010
D10,2,0,150,5010
C11,3,0,150,5010
D10,2,0,150,5010
D3,3,50,150,5010
D10,2,50,150,5010
D4,3,5,150,5010
D10,2,50,150,5010
D5,3,105,150,5010
D10,2,105,150,5010
D6,3,0,150,5010
D10,2,105,150,5010
D7,3,0,150,5010
D10,2,105,150,5010
D8,3,0,150,5010
D10,2,105,150,5010
D9,3,0,150,5010
D10,2,105,150,5010
D11,3,0,150,5010
D10,2,105,150,5010
E3,3,5,150,5010
D10,2,105,150,5010
E5,3,6,150,5010
D10,2,105,150,5010
E7,3,0,150,5010
D10,2,105,150,5010
E8,3,0,150,5010
D10,2,105,150,5010
E10,3,500,150,5010
D10,2,500,500,5010
E11,3,5,500,5010
D10,2,500,500,5010
F3,3,5,500,5010
D10,2,500,500,5010
F4,3,6,500,5010
D10,2,500,500,5010
F8,3,0,500,5010
D10,2,500,500,5010
F11,3,56,500,5010
D10,2,500,500,5010
F12,3,6,500,5010
D10,2,500,500,5010
F13,3,5,500,5010
D10,2,500,500,5010
G4,3,1,500,5010
D10,2,500,500,5010
G5,3,5,500,5010
D10,2,500,500,5010
G6,3,10,500,5010
D10,2,500,500,5010
G7,3,10,500,5010
D10,2,500,500,5010
G9,3,60,500,5010
D10,2,500,500,5010
G13,3,15,500,5010
D10,2,500,500,5010
G14,3,5,500,5010
D10,2,500,500,5010
G15,3,0,500,5010
D10,2,500,500,5010
H6,3,0,500,5010
D10,2,500,500,5010
H11,3,10,500,5010
D10,2,500,500,5010
H12,3,16,500,5010
D10,2,500,500,5010
H15,3,0,500,5010
D10,2,500,500,5010
I6,3,500,500,5010
D10,2,500,500,5010
I7,3,55,500,5010
D10,2,500,500,5010
I10,3,2,500,5010
D10,2,500,500,5010
I11,3,0,500,5010
D10,2,500,500,5010
I12,3,5,500,5010
D10,2,500,500,5010
I13,3,5,500,5010
D10,2,500,500,5010
I14,3,50,500,5010
D10,2,500,500,5010
I15,3,0,500,5010
D10,2,500,500,5010
J6,3,0,500,5010
D10,2,500,500,5010
J7,3,10,500,5010
D10,2,500,500,5010
J9,3,5055,500,5010
D10,2,5055,500,5010
E4,1,5010,150,5010
E3,2,-Infinity,150,5010
D2,3,5,150,5010
E3,2,5,150,5010
D3,3,55,150,5010
E3,2,55,150,5010
D4,3,10,150,5010
E3,2,55,150,5010
D5,3,110,150,5010
E3,2,110,150,5010
D6,3,5,150,5010
E3,2,110,150,5010
D7,3,5,150,5010
E3,2,110,150,5010
D8,3,5,150,5010
E3,2,110,150,5010
D9,3,5,150,5010
E3,2,110,150,5010
D10,3,5,150,5010
E3,2,110,150,5010
E2,3,5,150,5010
E3,2,110,150,5010
E5,3,10,150,5010
E3,2,110,150,5010
E7,3,5,150,5010
E3,2,110,150,5010
E8,3,5,150,5010
E3,2,110,150,5010
E10,3,506,150,5010
E3,2,506,506,5010
E11,3,10,506,5010
E3,2,506,506,5010
F2,3,5,506,5010
E3,2,506,506,5010
F3,3,10,506,5010
E3,2,506,506,5010
F4,3,11,506,5010
E3,2,506,506,5010
F8,3,5,506,5010
E3,2,506,506,5010
F11,3,61,506,5010
E3,2,506,506,5010
F12,3,11,506,5010
E3,2,506,506,5010
F13,3,10,506,5010
E3,2,506,506,5010
G4,3,6,506,5010
E3,2,506,506,5010
G5,3,10,506,5010
E3,2,506,506,5010
G6,3,15,506,5010
E3,2,506,506,5010
G7,3,15,506,5010
E3,2,506,506,5010
G9,3,65,506,5010
E3,2,506,506,5010
G13,3,20,506,5010
E3,2,506,506,5010
G14,3,10,506,5010
E3,2,506,506,5010
G15,3,5,506,5010
E3,2,506,506,5010
H6,3,5,506,5010
E3,2,506,506,5010
H11,3,15,506,5010
E3,2,506,506,5010
H12,3,21,506,5010
E3,2,506,506,5010
H15,3,5,506,5010
E3,2,506,506,5010
I6,3,505,506,5010
E3,2,506,506,5010
I7,3,60,506,5010
E3,2,506,506,5010
I10,3,7,506,5010
E3,2,506,506,5010
I11,3,5,506,5010
E3,2,506,506,5010
I12,3,10,506,5010
E3,2,506,506,5010
I13,3,10,506,5010
E3,2,506,506,5010
I14,3,55,506,5010
E3,2,506,506,5010
I15,3,5,506,5010
E3,2,506,506,5010
J6,3,5,506,5010
E3,2,506,506,5010
J7,3,15,506,5010
E3,2,506,506,5010
J9,3,5060,506,5010
E3,2,5060,506,5010
E4,1,5010,150,5010
E5,2,-Infinity,150,5010
D3,3,49,150,5010
E5,2,49,150,5010
D4,3,4,150,5010
E5,2,49,150,5010
D5,3,104,150,5010
E5,2,104,150,5010
D6,3,-1,150,5010
E5,2,104,150,5010
D7,3,-1,150,5010
E5,2,104,150,5010
D8,3,-1,150,5010
E5,2,104,150,5010
D9,3,-1,150,5010
E5,2,104,150,5010
D10,3,-1,150,5010
E5,2,104,150,5010
E3,3,0,150,5010
E5,2,104,150,5010
E7,3,-1,150,5010
E5,2,104,150,5010
E8,3,-1,150,5010
E5,2,104,150,5010
E10,3,500,150,5010
E5,2,500,500,5010
E11,3,4,500,5010
E5,2,500,500,5010
F3,3,4,500,5010
E5,2,500,500,5010
F4,3,5,500,5010
E5,2,500,500,5010
F8,3,-1,500,5010
E5,2,500,500,5010
F11,3,55,500,5010
E5,2,500,500,5010
F12,3,5,500,5010
E5,2,500,500,5010
F13,3,4,500,5010
E5,2,500,500,5010
G4,3,0,500,5010
E5,2,500,500,5010
G5,3,0,500,5010
E5,2,500,500,5010
G6,3,9,500,5010
E5,2,500,500,5010
G7,3,9,500,5010
E5,2,500,500,5010
G9,3,59,500,5010
E5,2,500,500,5010
G13,3,14,500,5010
E5,2,500,500,5010
G14,3,4,500,5010
E5,2,500,500,5010
G15,3,-1,500,5010
E5,2,500,500,5010
H6,3,-1,500,5010
E5,2,500,500,5010
H11,3,9,500,5010
E5,2,500,500,5010
H12,3,15,500,5010
E5,2,500,500,5010
H15,3,-1,500,5010
E5,2,500,500,5010
I6,3,499,500,5010
E5,2,500,500,5010
I7,3,54,500,5010
E5,2,500,500,5010
I10,3,1,500,5010
E5,2,500,500,5010
I11,3,-1,500,5010
E5,2,500,500,5010
I12,3,4,500,5010
E5,2,500,500,5010
I13,3,4,500,5010
E5,2,500,500,5010
I14,3,49,500,5010
E5,2,500,500,5010
I15,3,-1,500,5010
E5,2,500,500,5010
J6,3,-1,500,5010
E5,2,500,500,5010
J7,3,9,500,5010
E5,2,500,500,5010
J9,3,5054,500,5010
E5,2,5054,500,5010
E4,1,5010,150,5010
E7,2,-Infinity,150,5010
D3,3,40,150,5010
E7,2,40,150,5010
D4,3,-5,150,5010
E7,2,40,150,5010
D5,3,95,150,5010
E7,2,95,150,5010
D6,3,-10,150,5010
E7,2,95,150,5010
D7,3,-10,150,5010
E7,2,95,150,5010
D8,3,-10,150,5010
E7,2,95,150,5010
D9,3,-10,150,5010
E7,2,95,150,5010
D10,3,-10,150,5010
E7,2,95,150,5010
E3,3,-5,150,5010
E7,2,95,150,5010
E5,3,-4,150,5010
E7,2,95,150,5010
E8,3,-10,150,5010
E7,2,95,150,5010
E10,3,491,150,5010
E7,2,491,491,5010
E11,3,-5,491,5010
E7,2,491,491,5010
F3,3,-5,491,5010
E7,2,491,491,5010
F4,3,-4,491,5010
E7,2,491,491,5010
F8,3,-10,491,5010
E7,2,491,491,5010
F11,3,46,491,5010
E7,2,491,491,5010
F12,3,-4,491,5010
E7,2,491,491,5010
F13,3,-5,491,5010
E7,2,491,491,5010
G4,3,-9,491,5010
E7,2,491,491,5010
G5,3,-5,491,5010
E7,2,491,491,5010
G6,3,0,491,5010
E7,2,491,491,5010
G7,3,0,491,5010
E7,2,491,491,5010
G9,3,50,491,5010
E7,2,491,491,5010
G13,3,5,491,5010
E7,2,491,491,5010
G14,3,-5,491,5010
E7,2,491,491,5010
G15,3,-10,491,5010
E7,2,491,491,5010
H6,3,-10,491,5010
E7,2,491,491,5010
H11,3,0,491,5010
E7,2,491,491,5010
H12,3,6,491,5010
E7,2,491,491,5010
H15,3,-10,491,5010
E7,2,491,491,5010
I6,3,490,491,5010
E7,2,491,491,5010
I7,3,45,491,5010
E7,2,491,491,5010
I10,3,-8,491,5010
E7,2,491,491,5010
I11,3,-10,491,5010
E7,2,491,491,5010
I12,3,-5,491,5010
E7,2,491,491,5010
I13,3,-5,491,5010
E7,2,491,491,5010
I14,3,40,491,5010
E7,2,491,491,5010
I15,3,-10,491,5010
E7,2,491,491,5010
J6,3,-10,491,5010
E7,2,491,491,5010
J7,3,0,491,5010
E7,2,491,491,5010
J9,3,5045,491,5010
E7,2,5045,491,5010
E4,1,5010,150,5010
E8,2,-Infinity,150,5010
D3,3,-5,150,5010
E8,2,-5,150,5010
D4,3,-50,150,5010
E8,2,-5,150,5010
D5,3,50,150,5010
E8,2,50,150,5010
D6,3,-55,150,5010
E8,2,50,150,5010
D7,3,445,150,5010
E8,2,445,445,5010
D8,3,-55,445,5010
E8,2,445,445,5010
D9,3,-55,445,5010
E8,2,445,445,5010
D10,3,-55,445,5010
E8,2,445,445,5010
E3,3,-50,445,5010
E8,2,445,445,5010
E5,3,-49,445,5010
E8,2,445,445,5010
E7,3,-55,445,5010
E8,2,445,445,5010
E10,3,446,445,5010
E8,2,446,446,5010
E11,3,-50,446,5010
E8,2,446,446,5010
F3,3,-50,446,5010
E8,2,446,446,5010
F4,3,-49,446,5010
E8,2,446,446,5010
F8,3,-55,446,5010
E8,2,446,446,5010
F11,3,1,446,5010
E8,2,446,446,5010
F12,3,-49,446,5010
E8,2,446,446,5010
F13,3,-50,446,5010
E8,2,446,446,5010
G4,3,-54,446,5010
E8,2,446,446,5010
G5,3,-50,446,5010
E8,2,446,446,5010
G6,3,-45,446,5010
E8,2,446,446,5010
G7,3,-45,446,5010
E8,2,446,446,5010
G9,3,5,446,5010
E8,2,446,446,5010
G13,3,-40,446,5010
E8,2,446,446,5010
G14,3,-50,446,5010
E8,2,446,446,5010
G15,3,-55,446,5010
E8,2,446,446,5010
H6,3,-55,446,5010
E8,2,446,446,5010
H11,3,455,446,5010
E8,2,455,455,5010
H12,3,-39,455,5010
E8,2,455,455,5010
H15,3,-55,455,5010
E8,2,455,455,5010
I6,3,445,455,5010
E8,2,455,455,5010
I7,3,0,455,5010
E8,2,455,455,5010
I10,3,-53,455,5010
E8,2,455,455,5010
I11,3,-55,455,5010
E8,2,455,455,5010
I12,3,-50,455,5010
E8,2,455,455,5010
I13,3,-50,455,5010
E8,2,455,455,5010
I14,3,-5,455,5010
E8,2,455,455,5010
I15,3,-55,455,5010
E8,2,455,455,5010
J6,3,-55,455,5010
E8,2,455,455,5010
J7,3,-45,455,5010
E8,2,455,455,5010
J9,3,5000,455,5010
E8,2,5000,5000,5010
J10,3,0,5000,5010
E8,2,5000,5000,5010
K6,3,-50,5000,5010
E8,2,5000,5000,5010
K10,3,-45,5000,5010
E8,2,5000,5000,5010
L6,3,-50,5000,5010
E8,2,5000,5000,5010
L8,3,-35,5000,5010
E8,2,5000,5000,5010
L9,3,-45,5000,5010
E8,2,5000,5000,5010
L10,3,-5,5000,5010
E8,2,5000,5000,5010
M6,3,-5,5000,5010
E8,2,5000,5000,5010
M7,3,-54,5000,5010
E8,2,5000,5000,5010
M8,3,-50,5000,5010
E8,2,5000,5000,5010
E4,1,5000,150,5000
E10,2,-Infinity,150,5000
D3,3,-4950,150,5000
E10,2,-4950,150,5000
D4,3,-4995,150,5000
E10,2,-4950,150,5000
D5,3,-4895,150,5000
E10,2,-4895,150,5000
D6,3,-5000,150,5000
E10,2,-4895,150,5000
D7,3,-5000,150,5000
E10,2,-4895,150,5000
D8,3,-5000,150,5000
E10,2,-4895,150,5000
D9,3,-5000,150,5000
E10,2,-4895,150,5000
D10,3,-5000,150,5000
E10,2,-4895,150,5000
D11,3,-5000,150,5000
E10,2,-4895,150,5000
E3,3,-4995,150,5000
E10,2,-4895,150,5000
E5,3,-4994,150,5000
E10,2,-4895,150,5000
E7,3,-5000,150,5000
E10,2,-4895,150,5000
E8,3,-5000,150,5000
E10,2,-4895,150,5000
E11,3,-4995,150,5000
E10,2,-4895,150,5000
F3,3,-4995,150,5000
E10,2,-4895,150,5000
F4,3,-4994,150,5000
E10,2,-4895,150,5000
F8,3,-5000,150,5000
E10,2,-4895,150,5000
F11,3,-4984,150,5000
E10,2,-4895,150,5000
F12,3,-4994,150,5000
E10,2,-4895,150,5000
F13,3,-4995,150,5000
E10,2,-4895,150,5000
G4,3,-4999,150,5000
E10,2,-4895,150,5000
G5,3,-4995,150,5000
E10,2,-4895,150,5000
G6,3,-4990,150,5000
E10,2,-4895,150,5000
G7,3,-4990,150,5000
E10,2,-4895,150,5000
G9,3,-4940,150,5000
E10,2,-4895,150,5000
G13,3,-4985,150,5000
E10,2,-4895,150,5000
G14,3,-4995,150,5000
E10,2,-4895,150,5000
G15,3,-5000,150,5000
E10,2,-4895,150,5000
H6,3,-5000,150,5000
E10,2,-4895,150,5000
H11,3,-4990,150,5000
E10,2,-4895,150,5000
H12,3,-4984,150,5000
E10,2,-4895,150,5000
H15,3,-5000,150,5000
E10,2,-4895,150,5000
I6,3,-5000,150,5000
E10,2,-4895,150,5000
I7,3,-4945,150,5000
E10,2,-4895,150,5000
I10,3,-4998,150,5000
E10,2,-4895,150,5000
I11,3,-5000,150,5000
E10,2,-4895,150,5000
I12,3,-4995,150,5000
E10,2,-4895,150,5000
I13,3,-4995,150,5000
E10,2,-4895,150,5000
I14,3,-4950,150,5000
E10,2,-4895,150,5000
I15,3,-5000,150,5000
E10,2,-4895,150,5000
J6,3,-5000,150,5000
E10,2,-4895,150,5000
J7,3,-4990,150,5000
E10,2,-4895,150,5000
J9,3,55,150,5000
E10,2,55,150,5000
J10,3,-4945,150,5000
E10,2,55,150,5000
K6,3,-4995,150,5000
E10,2,55,150,5000
K10,3,-4990,150,5000
E10,2,55,150,5000
L6,3,-4995,150,5000
E10,2,55,150,5000
L8,3,-4980,150,5000
E10,2,55,150,5000
L9,3,-4990,150,5000
E10,2,55,150,5000
L10,3,-4950,150,5000
E10,2,55,150,5000
M6,3,-4950,150,5000
E10,2,55,150,5000
M7,3,-4999,150,5000
E10,2,55,150,5000
M8,3,-4995,150,5000
E10,2,55,150,5000
E4,1,55,150,5000
root,0,150,150,Infinity
E5,1,Infinity,150,Infinity
D4,2,-Infinity,150,Infinity
C3,3,5,150,Infinity
D4,2,5,150,Infinity
C4,3,5,150,Infinity
D4,2,5,150,Infinity
C5,3,5,150,Infinity
D4,2,5,150,Infinity
D3,3,5,150,Infinity
D4,2,5,150,Infinity
D5,3,155,150,Infinity
D4,2,155,155,Infinity
D6,3,10,155,Infinity
D4,2,155,155,Infinity
D7,3,5,155,Infinity
D4,2,155,155,Infinity
D8,3,5,155,Infinity
D4,2,155,155,Infinity
D9,3,5,155,Infinity
D4,2,155,155,Infinity
D10,3,5,155,Infinity
D4,2,155,155,Infinity
E3,3,5,155,Infinity
D4,2,155,155,Infinity
E4,3,11,155,Infinity
D4,2,155,155,Infinity
E7,3,5,155,Infinity
D4,2,155,155,Infinity
E8,3,5,155,Infinity
D4,2,155,155,Infinity
E10,3,506,155,Infinity
D4,2,506,506,Infinity
E11,3,10,506,Infinity
D4,2,506,506,Infinity
F4,3,11,506,Infinity
D4,2,506,506,Infinity
F8,3,5,506,Infinity
D4,2,506,506,Infinity
F11,3,61,506,Infinity
D4,2,506,506,Infinity
F12,3,11,506,Infinity
D4,2,506,506,Infinity
F13,3,10,506,Infinity
D4,2,506,506,Infinity
G4,3,6,506,Infinity
D4,2,506,506,Infinity
G5,3,55,506,Infinity
D4,2,506,506,Infinity
G6,3,6,506,Infinity
D4,2,506,506,Infinity
G7,3,15,506,Infinity
D4,2,506,506,Infinity
G9,3,65,506,Infinity
D4,2,506,506,Infinity
G13,3,20,506,Infinity
D4,2,506,506,Infinity
G14,3,10,506,Infinity
D4,2,506,506,Infinity
G15,3,5,506,Infinity
D4,2,506,506,Infinity
H6,3,5,506,Infinity
D4,2,506,506,Infinity
H11,3,15,506,Infinity
D4,2,506,506,Infinity
H12,3,21,506,Infinity
D4,2,506,506,Infinity
H15,3,5,506,Infinity
D4,2,506,506,Infinity
I6,3,505,506,Infinity
D4,2,506,506,Infinity
I7,3,60,506,Infinity
D4,2,506,506,Infinity
I10,3,7,506,Infinity
D4,2,506,506,Infinity
I11,3,5,506,Infinity
D4,2,506,506,Infinity
I12,3,10,506,Infinity
D4,2,506,506,Infinity
I13,3,10,506,Infinity
D4,2,506,506,Infinity
I14,3,55,506,Infinity
D4,2,506,506,Infinity
I15,3,5,506,Infinity
D4,2,506,506,Infinity
J6,3,5,506,Infinity
D4,2,506,506,Infinity
J7,3,15,506,Infinity
D4,2,506,506,Infinity
J9,3,5060,506,Infinity
D4,2,5060,5060,Infinity
J10,3,60,5060,Infinity
D4,2,5060,5060,Infinity
K6,3,10,5060,Infinity
D4,2,5060,5060,Infinity
K10,3,15,5060,Infinity
D4,2,5060,5060,Infinity
L6,3,10,5060,Infinity
D4,2,5060,5060,Infinity
L8,3,25,5060,Infinity
D4,2,5060,5060,Infinity
L9,3,15,5060,Infinity
D4,2,5060,5060,Infinity
L10,3,55,5060,Infinity
D4,2,5060,5060,Infinity
M6,3,55,5060,Infinity
D4,2,5060,5060,Infinity
M7,3,6,5060,Infinity
D4,2,5060,5060,Infinity
M8,3,10,5060,Infinity
D4,2,5060,5060,Infinity
E5,1,5060,150,5060
D5,2,-Infinity,150,5060
C4,3,9005,150,5060
D5,2,9005,150,5060
E5,1,5060,150,5060
D6,2,-Infinity,150,5060
C5,3,-45,150,5060
D6,2,-45,150,5060
C6,3,455,150,5060
D6,2,455,455,5060
C7,3,-45,455,5060
D6,2,455,455,5060
D4,3,-44,455,5060
D6,2,455,455,5060
D5,3,105,455,5060
D6,2,455,455,5060
D7,3,-45,455,5060
D6,2,455,455,5060
D8,3,-45,455,5060
D6,2,455,455,5060
D9,3,-45,455,5060
D6,2,455,455,5060
D10,3,-45,455,5060
D6,2,455,455,5060
E4,3,-39,455,5060
D6,2,455,455,5060
E7,3,-45,455,5060
D6,2,455,455,5060
E8,3,-45,455,5060
D6,2,455,455,5060
E10,3,456,455,5060
D6,2,456,456,5060
E11,3,-40,456,5060
D6,2,456,456,5060
F4,3,-43,456,5060
D6,2,456,456,5060
F8,3,-45,456,5060
D6,2,456,456,5060
F11,3,11,456,5060
D6,2,456,456,5060
F12,3,-39,456,5060
D6,2,456,456,5060
F13,3,-40,456,5060
D6,2,456,456,5060
G4,3,-44,456,5060
D6,2,456,456,5060
G5,3,5,456,5060
D6,2,456,456,5060
G6,3,456,456,5060
D6,2,456,456,5060
G7,3,-35,456,5060
D6,2,456,456,5060
G9,3,15,456,5060
D6,2,456,456,5060
G13,3,-30,456,5060
D6,2,456,456,5060
G14,3,-40,456,5060
D6,2,456,456,5060
G15,3,-45,456,5060
D6,2,456,456,5060
H6,3,-45,456,5060
D6,2,456,456,5060
H11,3,-35,456,5060
D6,2,456,456,5060
H12,3,-29,456,5060
D6,2,456,456,5060
H15,3,-45,456,5060
D6,2,456,456,5060
I6,3,455,456,5060
D6,2,456,456,5060
I7,3,10,456,5060
D6,2,456,456,5060
I10,3,-43,456,5060
D6,2,456,456,5060
I11,3,-45,456,5060
D6,2,456,456,5060
I12,3,-40,456,5060
D6,2,456,456,5060
I13,3,-40,456,5060
D6,2,456,456,5060
I14,3,5,456,5060
D6,2,456,456,5060
I15,3,-45,456,5060
D6,2,456,456,5060
J6,3,-45,456,5060
D6,2,456,456,5060
J7,3,-35,456,5060
D6,2,456,456,5060
J9,3,5010,456,5060
D6,2,5010,5010,5060
J10,3,10,5010,5060
D6,2,5010,5010,5060
K6,3,-40,5010,5060
D6,2,5010,5010,5060
K10,3,-35,5010,5060
D6,2,5010,5010,5060
L6,3,-40,5010,5060
D6,2,5010,5010,5060
L8,3,-25,5010,5060
D6,2,5010,5010,5060
L9,3,-35,5010,5060
D6,2,5010,5010,5060
L10,3,5,5010,5060
D6,2,5010,5010,5060
M6,3,5,5010,5060
D6,2,5010,5010,5060
M7,3,-44,5010,5060
D6,2,5010,5010,5060
M8,3,-40,5010,5060
D6,2,5010,5010,5060
E5,1,5010,150,5010
D7,2,-Infinity,150,5010
C6,3,4,150,5010
D7,2,4,150,5010
C7,3,4,150,5010
D7,2,4,150,5010
C8,3,4,150,5010
D7,2,4,150,5010
D4,3,5,150,5010
D7,2,5,150,5010
D5,3,154,150,5010
D7,2,154,154,5010
D6,3,9,154,5010
D7,2,154,154,5010
D8,3,4,154,5010
D7,2,154,154,5010
D9,3,4,154,5010
D7,2,154,154,5010
D10,3,4,154,5010
D7,2,154,154,5010
E4,3,10,154,5010
D7,2,154,154,5010
E7,3,4,154,5010
D7,2,154,154,5010
E8,3,4,154,5010
D7,2,154,154,5010
E10,3,505,154,5010
D7,2,505,505,5010
E11,3,9,505,5010
D7,2,505,505,5010
F4,3,10,505,5010
D7,2,505,505,5010
F8,3,4,505,5010
D7,2,505,505,5010
F11,3,60,505,5010
D7,2,505,505,5010
F12,3,10,505,5010
D7,2,505,505,5010
F13,3,9,505,5010
D7,2,505,505,5010
G4,3,5,505,5010
D7,2,505,505,5010
G5,3,54,505,5010
D7,2,505,505,5010
G6,3,5,505,5010
D7,2,505,505,5010
G7,3,14,505,5010
D7,2,505,505,5010
G9,3,64,505,5010
D7,2,505,505,5010
G13,3,19,505,5010
D7,2,505,505,5010
G14,3,9,505,5010
D7,2,505,505,5010
G15,3,4,505,5010
D7,2,505,505,5010
H6,3,4,505,5010
D7,2,505,505,5010
H11,3,14,505,5010
D7,2,505,505,5010
H12,3,20,505,5010
D7,2,505,505,5010
H15,3,4,505,5010
D7,2,505,505,5010
I6,3,504,505,5010
D7,2,505,505,5010
I7,3,59,505,5010
D7,2,505,505,5010
I10,3,6,505,5010
D7,2,505,505,5010
I11,3,4,505,5010
D7,2,505,505,5010
I12,3,9,505,5010
D7,2,505,505,5010
I13,3,9,505,5010
D7,2,505,505,5010
I14,3,54,505,5010
D7,2,505,505,5010
I15,3,4,505,5010
D7,2,505,505,5010
J6,3,4,505,5010
D7,2,505,505,5010
J7,3,14,505,5010
D7,2,505,505,5010
J9,3,5059,505,5010
D7,2,5059,505,5010
E5,1,5010,150,5010
D8,2,-Infinity,150,5010
C7,3,4,150,5010
D8,2,4,150,5010
C8,3,4,150,5010
D8,2,4,150,5010
C9,3,4,150,5010
D8,2,4,150,5010
D4,3,5,150,5010
D8,2,5,150,5010
D5,3,154,150,5010
D8,2,154,154,5010
D6,3,9,154,5010
D8,2,154,154,5010
D7,3,4,154,5010
D8,2,154,154,5010
D9,3,4,154,5010
D8,2,154,154,5010
D10,3,4,154,5010
D8,2,154,154,5010
E4,3,10,154,5010
D8,2,154,154,5010
E7,3,4,154,5010
D8,2,154,154,5010
E8,3,4,154,5010
D8,2,154,154,5010
E10,3,505,154,5010
D8,2,505,505,5010
E11,3,9,505,5010
D8,2,505,505,5010
F4,3,10,505,5010
D8,2,505,505,5010
F8,3,4,505,5010
D8,2,505,505,5010
F11,3,60,505,5010
D8,2,505,505,5010
F12,3,10,505,5010
D8,2,505,505,5010
F13,3,9,505,5010
D8,2,505,505,5010
G4,3,5,505,5010
D8,2,505,505,5010
G5,3,54,505,5010
D8,2,505,505,5010
G6,3,5,505,5010
D8,2,505,505,5010
G7,3,14,505,5010
D8,2,505,505,5010
G9,3,64,505,5010
D8,2,505,505,5010
G13,3,19,505,5010
D8,2,505,505,5010
G14,3,9,505,5010
D8,2,505,505,5010
G15,3,4,505,5010
D8,2,505,505,5010
H6,3,4,505,5010
D8,2,505,505,5010
H11,3,14,505,5010
D8,2,505,505,5010
H12,3,20,505,5010
D8,2,505,505,5010
H15,3,4,505,5010
D8,2,505,505,5010
I6,3,504,505,5010
D8,2,505,505,5010
I7,3,59,505,5010
D8,2,505,505,5010
I10,3,6,505,5010
D8,2,505,505,5010
I11,3,4,505,5010
D8,2,505,505,5010
I12,3,9,505,5010
D8,2,505,505,5010
I13,3,9,505,5010
D8,2,505,505,5010
