Move,Depth,Value,Alpha,Beta
H7,3,-55,-955,-550
I6,4,-10,-955,-550
H7,3,-55,-955,-550
I8,4,-5010,-955,-550
H7,3,-5010,-955,-550
J8,2,-955,-955,-550
H9,3,Infinity,-955,-550
E6,4,1,-955,-550
H9,3,1,-955,-550
E7,4,1,-955,-550
H9,3,1,-955,-550
E8,4,1,-955,-550
H9,3,1,-955,-550
F6,4,1,-955,-550
H9,3,1,-955,-550
F8,4,-49,-955,-550
H9,3,-49,-955,-550
F9,4,-4,-955,-550
H9,3,-49,-955,-550
F10,4,1,-955,-550
H9,3,-49,-955,-550
G6,4,1,-955,-550
H9,3,-49,-955,-550
G7,4,-5,-955,-550
H9,3,-49,-955,-550
G10,4,1,-955,-550
H9,3,-49,-955,-550
G11,4,1,-955,-550
H9,3,-49,-955,-550
H6,4,-49,-955,-550
H9,3,-49,-955,-550
H7,4,-10,-955,-550
H9,3,-49,-955,-550
H11,4,1,-955,-550
H9,3,-49,-955,-550
I6,4,-4,-955,-550
H9,3,-49,-955,-550
I8,4,-5004,-955,-550
H9,3,-5004,-955,-550
J8,2,-955,-955,-550
H11,3,Infinity,-955,-550
E6,4,0,-955,-550
H11,3,0,-955,-550
E7,4,0,-955,-550
H11,3,0,-955,-550
E8,4,0,-955,-550
H11,3,0,-955,-550
F6,4,0,-955,-550
H11,3,0,-955,-550
F8,4,-50,-955,-550
H11,3,-50,-955,-550
F9,4,-5,-955,-550
H11,3,-50,-955,-550
F10,4,0,-955,-550
H11,3,-50,-955,-550
G6,4,0,-955,-550
H11,3,-50,-955,-550
G7,4,-6,-955,-550
H11,3,-50,-955,-550
G10,4,0,-955,-550
H11,3,-50,-955,-550
G11,4,0,-955,-550
H11,3,-50,-955,-550
G12,4,0,-955,-550
H11,3,-50,-955,-550
H6,4,-50,-955,-550
H11,3,-50,-955,-550
H7,4,-15,-955,-550
H11,3,-50,-955,-550
H9,4,-2,-955,-550
H11,3,-50,-955,-550
H12,4,0,-955,-550
H11,3,-50,-955,-550
I6,4,-5,-955,-550
H11,3,-50,-955,-550
I8,4,-5005,-955,-550
H11,3,-5005,-955,-550
J8,2,-955,-955,-550
I6,3,Infinity,-955,-550
E6,4,-5,-955,-550
I6,3,-5,-955,-550
E7,4,-5,-955,-550
I6,3,-5,-955,-550
E8,4,-5,-955,-550
I6,3,-5,-955,-550
F6,4,-5,-955,-550
I6,3,-5,-955,-550
F8,4,-55,-955,-550
I6,3,-55,-955,-550
F9,4,-10,-955,-550
I6,3,-55,-955,-550
F10,4,-5,-955,-550
I6,3,-55,-955,-550
G6,4,-5,-955,-550
I6,3,-55,-955,-550
G7,4,-11,-955,-550
I6,3,-55,-955,-550
G10,4,-5,-955,-550
I6,3,-55,-955,-550
G11,4,-5,-955,-550
I6,3,-55,-955,-550
H5,4,-5,-955,-550
I6,3,-55,-955,-550
H6,4,-55,-955,-550
I6,3,-55,-955,-550
H7,4,-16,-955,-550
I6,3,-55,-955,-550
H9,4,-7,-955,-550
I6,3,-55,-955,-550
H11,4,-5,-955,-550
I6,3,-55,-955,-550
I5,4,-5,-955,-550
I6,3,-55,-955,-550
I8,4,-5006,-955,-550
I6,3,-5006,-955,-550
J8,2,-955,-955,-550
I8,3,Infinity,-955,-550
E6,4,-5,-955,-550
I8,3,-5,-955,-550
E7,4,-5,-955,-550
I8,3,-5,-955,-550
E8,4,-5,-955,-550
I8,3,-5,-955,-550
F6,4,-5,-955,-550
I8,3,-5,-955,-550
F8,4,-15,-955,-550
I8,3,-15,-955,-550
F9,4,-10,-955,-550
I8,3,-15,-955,-550
F10,4,-5,-955,-550
I8,3,-15,-955,-550
G6,4,-5,-955,-550
I8,3,-15,-955,-550
G7,4,-11,-955,-550
I8,3,-15,-955,-550
G10,4,-5,-955,-550
I8,3,-15,-955,-550
G11,4,-5,-955,-550
I8,3,-15,-955,-550
H6,4,-55,-955,-550
I8,3,-55,-955,-550
H7,4,-20,-955,-550
I8,3,-55,-955,-550
H9,4,-7,-955,-550
I8,3,-55,-955,-550
H11,4,-5,-955,-550
I8,3,-55,-955,-550
I6,4,-6,-955,-550
I8,3,-55,-955,-550
I9,4,-11,-955,-550
I8,3,-55,-955,-550
I10,4,-5,-955,-550
I8,3,-55,-955,-550
I11,4,-5,-955,-550
I8,3,-55,-955,-550
J6,4,-15,-955,-550
I8,3,-55,-955,-550
J7,4,-15,-955,-550
I8,3,-55,-955,-550
J9,4,-10,-955,-550
I8,3,-55,-955,-550
K7,4,-10,-955,-550
I8,3,-55,-955,-550
K8,4,-6,-955,-550
I8,3,-55,-955,-550
K9,4,-55,-955,-550
I8,3,-55,-955,-550
J8,2,-55,-955,-550
F7,1,-550,-Infinity,-550
root,0,-550,-550,Infinity
F8,1,Infinity,-550,Infinity
E7,2,-Infinity,-550,Infinity
D6,3,Infinity,-550,Infinity
C5,4,-450,-550,Infinity
D6,3,-450,-550,-450
C6,4,-450,-550,-450
D6,3,-450,-550,-450
C7,4,-450,-550,-450
D6,3,-450,-550,-450
D5,4,-450,-550,-450
D6,3,-450,-550,-450
D7,4,-455,-550,-450
D6,3,-455,-550,-455
D8,4,-455,-550,-455
D6,3,-455,-550,-455
E5,4,-450,-550,-455
D6,3,-455,-550,-455
E6,4,-455,-550,-455
D6,3,-455,-550,-455
E8,4,-455,-550,-455
D6,3,-455,-550,-455
E9,4,-450,-550,-455
D6,3,-455,-550,-455
F6,4,-455,-550,-455
D6,3,-455,-550,-455
F7,4,-460,-550,-455
D6,3,-460,-550,-460
F9,4,-455,-550,-460
D6,3,-460,-550,-460
F10,4,-450,-550,-460
D6,3,-460,-550,-460
G7,4,-456,-550,-460
D6,3,-460,-550,-460
G10,4,-450,-550,-460
D6,3,-460,-550,-460
G11,4,-450,-550,-460
D6,3,-460,-550,-460
H6,4,-455,-550,-460
D6,3,-460,-550,-460
H7,4,-465,-550,-460
D6,3,-465,-550,-465
H9,4,-456,-550,-465
D6,3,-465,-550,-465
H11,4,-450,-550,-465
D6,3,-465,-550,-465
I6,4,-455,-550,-465
D6,3,-465,-550,-465
I8,4,-465,-550,-465
D6,3,-465,-550,-465
I9,4,-455,-550,-465
D6,3,-465,-550,-465
I10,4,-450,-550,-465
D6,3,-465,-550,-465
I11,4,-550,-550,-465
D6,3,-550,-550,-465
E7,2,-550,-550,Infinity
D7,3,Infinity,-550,Infinity
C6,4,-450,-550,Infinity
D7,3,-450,-550,-450
C7,4,-450,-550,-450
D7,3,-450,-550,-450
C8,4,-450,-550,-450
D7,3,-450,-550,-450
D6,4,-451,-550,-450
D7,3,-451,-550,-451
D8,4,-455,-550,-451
D7,3,-455,-550,-455
E6,4,-455,-550,-455
D7,3,-455,-550,-455
E8,4,-455,-550,-455
D7,3,-455,-550,-455
E9,4,-450,-550,-455
D7,3,-455,-550,-455
F6,4,-455,-550,-455
D7,3,-455,-550,-455
F7,4,-456,-550,-455
D7,3,-456,-550,-456
F9,4,-455,-550,-456
D7,3,-456,-550,-456
F10,4,-450,-550,-456
D7,3,-456,-550,-456
G7,4,-456,-550,-456
D7,3,-456,-550,-456
G10,4,-450,-550,-456
D7,3,-456,-550,-456
G11,4,-450,-550,-456
D7,3,-456,-550,-456
H6,4,-455,-550,-456
D7,3,-456,-550,-456
H7,4,-465,-550,-456
D7,3,-465,-550,-465
H9,4,-456,-550,-465
D7,3,-465,-550,-465
H11,4,-450,-550,-465
D7,3,-465,-550,-465
I6,4,-455,-550,-465
D7,3,-465,-550,-465
I8,4,-465,-550,-465
D7,3,-465,-550,-465
I9,4,-455,-550,-465
D7,3,-465,-550,-465
I10,4,-450,-550,-465
D7,3,-465,-550,-465
I11,4,-550,-550,-465
D7,3,-550,-550,-465
E7,2,-550,-550,Infinity
D8,3,Infinity,-550,Infinity
C7,4,-450,-550,Infinity
D8,3,-450,-550,-450
C8,4,-450,-550,-450
D8,3,-450,-550,-450
C9,4,-450,-550,-450
D8,3,-450,-550,-450
D6,4,-451,-550,-450
D8,3,-451,-550,-451
D7,4,-455,-550,-451
D8,3,-455,-550,-455
D9,4,-450,-550,-455
D8,3,-455,-550,-455
E6,4,-455,-550,-455
D8,3,-455,-550,-455
E8,4,-455,-550,-455
D8,3,-455,-550,-455
E9,4,-450,-550,-455
D8,3,-455,-550,-455
F6,4,-451,-550,-455
D8,3,-455,-550,-455
F7,4,-460,-550,-455
D8,3,-460,-550,-460
F9,4,-455,-550,-460
D8,3,-460,-550,-460
F10,4,-450,-550,-460
D8,3,-460,-550,-460
G7,4,-456,-550,-460
D8,3,-460,-550,-460
G10,4,-450,-550,-460
D8,3,-460,-550,-460
G11,4,-450,-550,-460
D8,3,-460,-550,-460
H6,4,-455,-550,-460
D8,3,-460,-550,-460
H7,4,-465,-550,-460
D8,3,-465,-550,-465
H9,4,-456,-550,-465
D8,3,-465,-550,-465
H11,4,-450,-550,-465
D8,3,-465,-550,-465
I6,4,-455,-550,-465
D8,3,-465,-550,-465
I8,4,-465,-550,-465
D8,3,-465,-550,-465
I9,4,-455,-550,-465
D8,3,-465,-550,-465
I10,4,-450,-550,-465
D8,3,-465,-550,-465
I11,4,-550,-550,-465
D8,3,-550,-550,-465
E7,2,-550,-550,Infinity
E6,3,Infinity,-550,Infinity
D5,4,-450,-550,Infinity
E6,3,-450,-550,-450
D6,4,-451,-550,-450
E6,3,-451,-550,-451
D7,4,-455,-550,-451
E6,3,-455,-550,-455
D8,4,-455,-550,-455
E6,3,-455,-550,-455
E5,4,-450,-550,-455
E6,3,-455,-550,-455
E8,4,-451,-550,-455
E6,3,-455,-550,-455
E9,4,-450,-550,-455
E6,3,-455,-550,-455
F5,4,-450,-550,-455
E6,3,-455,-550,-455
F6,4,-455,-550,-455
E6,3,-455,-550,-455
F7,4,-456,-550,-455
E6,3,-456,-550,-456
F9,4,-455,-550,-456
E6,3,-456,-550,-456
F10,4,-450,-550,-456
E6,3,-456,-550,-456
G7,4,-456,-550,-456
E6,3,-456,-550,-456
G10,4,-450,-550,-456
E6,3,-456,-550,-456
G11,4,-450,-550,-456
E6,3,-456,-550,-456
H6,4,-455,-550,-456
E6,3,-456,-550,-456
H7,4,-465,-550,-456
E6,3,-465,-550,-465
H9,4,-456,-550,-465
E6,3,-465,-550,-465
H11,4,-450,-550,-465
E6,3,-465,-550,-465
I6,4,-455,-550,-465
E6,3,-465,-550,-465
I8,4,-465,-550,-465
E6,3,-465,-550,-465
I9,4,-455,-550,-465
E6,3,-465,-550,-465
I10,4,-450,-550,-465
E6,3,-465,-550,-465
I11,4,-550,-550,-465
E6,3,-550,-550,-465
E7,2,-550,-550,Infinity
E8,3,Infinity,-550,Infinity
D6,4,-450,-550,Infinity
E8,3,-450,-550,-450
D7,4,-454,-550,-450
E8,3,-454,-550,-454
D8,4,-454,-550,-454
E8,3,-454,-550,-454
D9,4,-449,-550,-454
E8,3,-454,-550,-454
E6,4,-450,-550,-454
E8,3,-454,-550,-454
E9,4,-449,-550,-454
E8,3,-454,-550,-454
F6,4,-454,-550,-454
E8,3,-454,-550,-454
F7,4,-459,-550,-454
E8,3,-459,-550,-459
F9,4,-454,-550,-459
E8,3,-459,-550,-459
F10,4,-449,-550,-459
E8,3,-459,-550,-459
G7,4,-455,-550,-459
E8,3,-459,-550,-459
G10,4,-449,-550,-459
E8,3,-459,-550,-459
G11,4,-449,-550,-459
E8,3,-459,-550,-459
H6,4,-454,-550,-459
E8,3,-459,-550,-459
H7,4,-464,-550,-459
E8,3,-464,-550,-464
H9,4,-455,-550,-464
E8,3,-464,-550,-464
H11,4,-449,-550,-464
E8,3,-464,-550,-464
I6,4,-454,-550,-464
E8,3,-464,-550,-464
I8,4,-464,-550,-464
E8,3,-464,-550,-464
I9,4,-454,-550,-464
E8,3,-464,-550,-464
I10,4,-449,-550,-464
E8,3,-464,-550,-464
I11,4,-549,-550,-464
E8,3,-549,-550,-549
J6,4,-459,-550,-549
E8,3,-549,-550,-549
J7,4,-454,-550,-549
E8,3,-549,-550,-549
J8,4,-454,-550,-549
E8,3,-549,-550,-549
E7,2,-549,-549,Infinity
E9,3,Infinity,-549,Infinity
D6,4,-446,-549,Infinity
E9,3,-446,-549,-446
D7,4,-450,-549,-446
E9,3,-450,-549,-450
D8,4,-450,-549,-450
E9,3,-450,-549,-450
D9,4,-445,-549,-450
E9,3,-450,-549,-450
D10,4,-445,-549,-450
E9,3,-450,-549,-450
E6,4,-450,-549,-450
E9,3,-450,-549,-450
E8,4,-446,-549,-450
E9,3,-450,-549,-450
E10,4,-445,-549,-450
E9,3,-450,-549,-450
F6,4,-450,-549,-450
E9,3,-450,-549,-450
F7,4,-455,-549,-450
E9,3,-455,-549,-455
F9,4,-450,-549,-455
E9,3,-455,-549,-455
F10,4,-445,-549,-455
E9,3,-455,-549,-455
G7,4,-451,-549,-455
E9,3,-455,-549,-455
G10,4,-445,-549,-455
E9,3,-455,-549,-455
G11,4,-445,-549,-455
E9,3,-455,-549,-455
H6,4,-450,-549,-455
E9,3,-455,-549,-455
H7,4,-460,-549,-455
E9,3,-460,-549,-460
H9,4,-451,-549,-460
E9,3,-460,-549,-460
H11,4,-445,-549,-460
E9,3,-460,-549,-460
I6,4,-450,-549,-460
E9,3,-460,-549,-460
I8,4,-460,-549,-460
E9,3,-460,-549,-460
I9,4,-450,-549,-460
E9,3,-460,-549,-460
I10,4,-445,-549,-460
E9,3,-460,-549,-460
I11,4,-545,-549,-460
E9,3,-545,-549,-545
J6,4,-455,-549,-545
E9,3,-545,-549,-545
J7,4,-450,-549,-545
E9,3,-545,-549,-545
J8,4,-450,-549,-545
E9,3,-545,-549,-545
E7,2,-545,-545,Infinity
F6,3,Infinity,-545,Infinity
D6,4,-451,-545,Infinity
F6,3,-451,-545,-451
D7,4,-455,-545,-451
F6,3,-455,-545,-455
D8,4,-451,-545,-455
F6,3,-455,-545,-455
E5,4,-450,-545,-455
F6,3,-455,-545,-455
E6,4,-455,-545,-455
F6,3,-455,-545,-455
E8,4,-455,-545,-455
F6,3,-455,-545,-455
E9,4,-450,-545,-455
F6,3,-455,-545,-455
F5,4,-450,-545,-455
F6,3,-455,-545,-455
F7,4,-460,-545,-455
F6,3,-460,-545,-460
F9,4,-455,-545,-460
F6,3,-460,-545,-460
F10,4,-450,-545,-460
F6,3,-460,-545,-460
G5,4,-450,-545,-460
F6,3,-460,-545,-460
G6,4,-450,-545,-460
F6,3,-460,-545,-460
G7,4,-452,-545,-460
F6,3,-460,-545,-460
G10,4,-450,-545,-460
F6,3,-460,-545,-460
G11,4,-450,-545,-460
F6,3,-460,-545,-460
H6,4,-455,-545,-460
F6,3,-460,-545,-460
H7,4,-465,-545,-460
F6,3,-465,-545,-465
H9,4,-456,-545,-465
F6,3,-465,-545,-465
H11,4,-450,-545,-465
F6,3,-465,-545,-465
I6,4,-455,-545,-465
F6,3,-465,-545,-465
I8,4,-465,-545,-465
F6,3,-465,-545,-465
I9,4,-455,-545,-465
F6,3,-465,-545,-465
I10,4,-450,-545,-465
F6,3,-465,-545,-465
I11,4,-550,-545,-465
F6,3,-550,-545,-465
E7,2,-545,-545,Infinity
F7,3,Infinity,-545,Infinity
D6,4,-446,-545,Infinity
F7,3,-446,-545,-446
D7,4,-446,-545,-446
F7,3,-446,-545,-446
D8,4,-450,-545,-446
F7,3,-450,-545,-450
E6,4,-450,-545,-450
F7,3,-450,-545,-450
E8,4,-450,-545,-450
F7,3,-450,-545,-450
E9,4,-445,-545,-450
F7,3,-450,-545,-450
F6,4,-450,-545,-450
F7,3,-450,-545,-450
F9,4,-450,-545,-450
F7,3,-450,-545,-450
F10,4,-445,-545,-450
F7,3,-450,-545,-450
G6,4,-445,-545,-450
F7,3,-450,-545,-450
G7,4,-451,-545,-450
F7,3,-451,-545,-451
G10,4,-445,-545,-451
F7,3,-451,-545,-451
G11,4,-445,-545,-451
F7,3,-451,-545,-451
H6,4,-450,-545,-451
F7,3,-451,-545,-451
H7,4,-460,-545,-451
F7,3,-460,-545,-460
H9,4,-447,-545,-460
F7,3,-460,-545,-460
H11,4,-445,-545,-460
F7,3,-460,-545,-460
I6,4,-450,-545,-460
F7,3,-460,-545,-460
I8,4,-460,-545,-460
F7,3,-460,-545,-460
I9,4,-450,-545,-460
F7,3,-460,-545,-460
I10,4,-445,-545,-460
F7,3,-460,-545,-460
I11,4,-545,-545,-460
F7,3,-545,-545,-460
E7,2,-545,-545,Infinity
F9,3,Infinity,-545,Infinity
D6,4,-441,-545,Infinity
F9,3,-441,-545,-441
D7,4,-445,-545,-441
F9,3,-445,-545,-445
D8,4,-445,-545,-445
F9,3,-445,-545,-445
E6,4,-445,-545,-445
F9,3,-445,-545,-445
E8,4,-445,-545,-445
F9,3,-445,-545,-445
E9,4,-440,-545,-445
F9,3,-445,-545,-445
E10,4,-440,-545,-445
F9,3,-445,-545,-445
F6,4,-445,-545,-445
F9,3,-445,-545,-445
F7,4,-450,-545,-445
F9,3,-450,-545,-450
F10,4,-440,-545,-450
F9,3,-450,-545,-450
G7,4,-446,-545,-450
F9,3,-450,-545,-450
G10,4,-440,-545,-450
F9,3,-450,-545,-450
G11,4,-440,-545,-450
F9,3,-450,-545,-450
H6,4,-445,-545,-450
F9,3,-450,-545,-450
H7,4,-451,-545,-450
F9,3,-451,-545,-451
H9,4,-446,-545,-451
F9,3,-451,-545,-451
H11,4,-440,-545,-451
F9,3,-451,-545,-451
I6,4,-445,-545,-451
F9,3,-451,-545,-451
I8,4,-455,-545,-451
F9,3,-455,-545,-455
I9,4,-445,-545,-455
F9,3,-455,-545,-455
I10,4,-440,-545,-455
F9,3,-455,-545,-455
I11,4,-540,-545,-455
F9,3,-540,-545,-540
J6,4,-450,-545,-540
F9,3,-540,-545,-540
J7,4,-445,-545,-540
F9,3,-540,-545,-540
J8,4,-445,-545,-540
F9,3,-540,-545,-540
E7,2,-540,-540,Infinity
F10,3,Infinity,-540,Infinity
D6,4,-450,-540,Infinity
F10,3,-450,-540,-450
D7,4,-454,-540,-450
F10,3,-454,-540,-454
D8,4,-454,-540,-454
F10,3,-454,-540,-454
E6,4,-454,-540,-454
F10,3,-454,-540,-454
E8,4,-454,-540,-454
F10,3,-454,-540,-454
E9,4,-449,-540,-454
F10,3,-454,-540,-454
E10,4,-449,-540,-454
F10,3,-454,-540,-454
E11,4,-449,-540,-454
F10,3,-454,-540,-454
F6,4,-454,-540,-454
F10,3,-454,-540,-454
F7,4,-459,-540,-454
F10,3,-459,-540,-459
F9,4,-454,-540,-459
F10,3,-459,-540,-459
F11,4,-449,-540,-459
F10,3,-459,-540,-459
G7,4,-455,-540,-459
F10,3,-459,-540,-459
G10,4,-449,-540,-459
F10,3,-459,-540,-459
G11,4,-449,-540,-459
F10,3,-459,-540,-459
H6,4,-454,-540,-459
F10,3,-459,-540,-459
H7,4,-464,-540,-459
F10,3,-464,-540,-464
H9,4,-455,-540,-464
F10,3,-464,-540,-464
H11,4,-449,-540,-464
F10,3,-464,-540,-464
I6,4,-454,-540,-464
F10,3,-464,-540,-464
I8,4,-464,-540,-464
F10,3,-464,-540,-464
I9,4,-454,-540,-464
F10,3,-464,-540,-464
I10,4,-449,-540,-464
F10,3,-464,-540,-464
I11,4,-549,-540,-464
F10,3,-549,-540,-464
E7,2,-540,-540,Infinity
G7,3,Infinity,-540,Infinity
D6,4,-446,-540,Infinity
G7,3,-446,-540,-446
D7,4,-450,-540,-446
G7,3,-450,-540,-450
D8,4,-450,-540,-450
G7,3,-450,-540,-450
E6,4,-450,-540,-450
G7,3,-450,-540,-450
E8,4,-450,-540,-450
G7,3,-450,-540,-450
E9,4,-445,-540,-450
G7,3,-450,-540,-450
F6,4,-450,-540,-450
G7,3,-450,-540,-450
F7,4,-451,-540,-450
G7,3,-451,-540,-451
F9,4,-450,-540,-451
G7,3,-451,-540,-451
F10,4,-445,-540,-451
G7,3,-451,-540,-451
G6,4,-445,-540,-451
G7,3,-451,-540,-451
G10,4,-445,-540,-451
G7,3,-451,-540,-451
G11,4,-445,-540,-451
G7,3,-451,-540,-451
H6,4,-450,-540,-451
G7,3,-451,-540,-451
H7,4,-456,-540,-451
G7,3,-456,-540,-456
H9,4,-451,-540,-456
G7,3,-456,-540,-456
H11,4,-445,-540,-456
G7,3,-456,-540,-456
I6,4,-450,-540,-456
G7,3,-456,-540,-456
I8,4,-460,-540,-456
G7,3,-460,-540,-460
I9,4,-446,-540,-460
G7,3,-460,-540,-460
I10,4,-445,-540,-460
G7,3,-460,-540,-460
I11,4,-545,-540,-460
G7,3,-545,-540,-460
E7,2,-540,-540,Infinity
G10,3,Infinity,-540,Infinity
D6,4,-445,-540,Infinity
G10,3,-445,-540,-445
D7,4,-449,-540,-445
G10,3,-449,-540,-449
D8,4,-449,-540,-449
G10,3,-449,-540,-449
E6,4,-449,-540,-449
G10,3,-449,-540,-449
E8,4,-449,-540,-449
G10,3,-449,-540,-449
E9,4,-444,-540,-449
G10,3,-449,-540,-449
F6,4,-449,-540,-449
G10,3,-449,-540,-449
F7,4,-454,-540,-449
G10,3,-454,-540,-454
F9,4,-449,-540,-454
G10,3,-454,-540,-454
F10,4,-444,-540,-454
G10,3,-454,-540,-454
F11,4,-444,-540,-454
G10,3,-454,-540,-454
G7,4,-450,-540,-454
G10,3,-454,-540,-454
G11,4,-444,-540,-454
G10,3,-454,-540,-454
H6,4,-449,-540,-454
G10,3,-454,-540,-454
H7,4,-459,-540,-454
G10,3,-459,-540,-459
H9,4,-450,-540,-459
G10,3,-459,-540,-459
H11,4,-444,-540,-459
G10,3,-459,-540,-459
I6,4,-449,-540,-459
G10,3,-459,-540,-459
I8,4,-459,-540,-459
G10,3,-459,-540,-459
I9,4,-449,-540,-459
G10,3,-459,-540,-459
I10,4,-444,-540,-459
G10,3,-459,-540,-459
I11,4,-544,-540,-459
G10,3,-544,-540,-459
E7,2,-540,-540,Infinity
G11,3,Infinity,-540,Infinity
D6,4,-446,-540,Infinity
G11,3,-446,-540,-446
D7,4,-450,-540,-446
G11,3,-450,-540,-450
D8,4,-450,-540,-450
G11,3,-450,-540,-450
E6,4,-450,-540,-450
G11,3,-450,-540,-450
E8,4,-450,-540,-450
G11,3,-450,-540,-450
E9,4,-445,-540,-450
G11,3,-450,-540,-450
F6,4,-450,-540,-450
G11,3,-450,-540,-450
F7,4,-455,-540,-450
G11,3,-455,-540,-455
F9,4,-450,-540,-455
G11,3,-455,-540,-455
F10,4,-445,-540,-455
G11,3,-455,-540,-455
F11,4,-445,-540,-455
G11,3,-455,-540,-455
F12,4,-445,-540,-455
G11,3,-455,-540,-455
G7,4,-451,-540,-455
G11,3,-455,-540,-455
G10,4,-445,-540,-455
G11,3,-455,-540,-455
G12,4,-445,-540,-455
G11,3,-455,-540,-455
H6,4,-450,-540,-455
G11,3,-455,-540,-455
H7,4,-460,-540,-455
G11,3,-460,-540,-460
H9,4,-451,-540,-460
G11,3,-460,-540,-460
H11,4,-445,-540,-460
G11,3,-460,-540,-460
H12,4,-445,-540,-460
G11,3,-460,-540,-460
I6,4,-450,-540,-460
G11,3,-460,-540,-460
I8,4,-460,-540,-460
G11,3,-460,-540,-460
I9,4,-450,-540,-460
G11,3,-460,-540,-460
I10,4,-445,-540,-460
G11,3,-460,-540,-460
I11,4,-545,-540,-460
G11,3,-545,-540,-460
E7,2,-540,-540,Infinity
H6,3,Infinity,-540,Infinity
D6,4,-451,-540,Infinity
H6,3,-451,-540,-451
D7,4,-455,-540,-451
H6,3,-455,-540,-455
D8,4,-455,-540,-455
H6,3,-455,-540,-455
E6,4,-455,-540,-455
H6,3,-455,-540,-455
E8,4,-455,-540,-455
H6,3,-455,-540,-455
E9,4,-450,-540,-455
H6,3,-455,-540,-455
F6,4,-455,-540,-455
H6,3,-455,-540,-455
F7,4,-460,-540,-455
H6,3,-460,-540,-460
F9,4,-455,-540,-460
H6,3,-460,-540,-460
F10,4,-450,-540,-460
H6,3,-460,-540,-460
G5,4,-450,-540,-460
H6,3,-460,-540,-460
G6,4,-450,-540,-460
H6,3,-460,-540,-460
G7,4,-456,-540,-460
H6,3,-460,-540,-460
G10,4,-450,-540,-460
H6,3,-460,-540,-460
G11,4,-450,-540,-460
H6,3,-460,-540,-460
H5,4,-450,-540,-460
H6,3,-460,-540,-460
H7,4,-461,-540,-460
H6,3,-461,-540,-461
H9,4,-456,-540,-461
H6,3,-461,-540,-461
H11,4,-450,-540,-461
H6,3,-461,-540,-461
I5,4,-450,-540,-461
H6,3,-461,-540,-461
I6,4,-455,-540,-461
H6,3,-461,-540,-461
I8,4,-465,-540,-461
H6,3,-465,-540,-465
I9,4,-455,-540,-465
H6,3,-465,-540,-465
I10,4,-450,-540,-465
H6,3,-465,-540,-465
I11,4,-550,-540,-465
H6,3,-550,-540,-465
E7,2,-540,-540,Infinity
H7,3,Infinity,-540,Infinity
D6,4,-451,-540,Infinity
H7,3,-451,-540,-451
D7,4,-455,-540,-451
H7,3,-455,-540,-455
D8,4,-455,-540,-455
H7,3,-455,-540,-455
E6,4,-455,-540,-455
H7,3,-455,-540,-455
E8,4,-455,-540,-455
H7,3,-455,-540,-455
E9,4,-450,-540,-455
H7,3,-455,-540,-455
F6,4,-455,-540,-455
H7,3,-455,-540,-455
F7,4,-460,-540,-455
H7,3,-460,-540,-460
F9,4,-451,-540,-460
H7,3,-460,-540,-460
F10,4,-450,-540,-460
H7,3,-460,-540,-460
G6,4,-450,-540,-460
H7,3,-460,-540,-460
G7,4,-456,-540,-460
H7,3,-460,-540,-460
G10,4,-450,-540,-460
H7,3,-460,-540,-460
G11,4,-450,-540,-460
H7,3,-460,-540,-460
H6,4,-455,-540,-460
H7,3,-460,-540,-460
H9,4,-455,-540,-460
H7,3,-460,-540,-460
H11,4,-450,-540,-460
H7,3,-460,-540,-460
I6,4,-455,-540,-460
H7,3,-460,-540,-460
I8,4,-465,-540,-460
H7,3,-465,-540,-465
I9,4,-455,-540,-465
H7,3,-465,-540,-465
I10,4,-450,-540,-465
H7,3,-465,-540,-465
I11,4,-550,-540,-465
H7,3,-550,-540,-465
E7,2,-540,-540,Infinity
H9,3,Infinity,-540,Infinity
D6,4,-445,-540,Infinity
H9,3,-445,-540,-445
D7,4,-449,-540,-445
H9,3,-449,-540,-449
D8,4,-449,-540,-449
H9,3,-449,-540,-449
E6,4,-449,-540,-449
H9,3,-449,-540,-449
E8,4,-449,-540,-449
H9,3,-449,-540,-449
E9,4,-444,-540,-449
H9,3,-449,-540,-449
F6,4,-449,-540,-449
H9,3,-449,-540,-449
F7,4,-450,-540,-449
H9,3,-450,-540,-450
F9,4,-449,-540,-450
H9,3,-450,-540,-450
F10,4,-444,-540,-450
H9,3,-450,-540,-450
G7,4,-450,-540,-450
H9,3,-450,-540,-450
G10,4,-444,-540,-450
H9,3,-450,-540,-450
G11,4,-444,-540,-450
H9,3,-450,-540,-450
H6,4,-449,-540,-450
H9,3,-450,-540,-450
H7,4,-455,-540,-450
H9,3,-455,-540,-455
H11,4,-444,-540,-455
H9,3,-455,-540,-455
I6,4,-449,-540,-455
H9,3,-455,-540,-455
I8,4,-459,-540,-455
H9,3,-459,-540,-459
I9,4,-449,-540,-459
H9,3,-459,-540,-459
I10,4,-444,-540,-459
H9,3,-459,-540,-459
I11,4,-544,-540,-459
H9,3,-544,-540,-459
E7,2,-540,-540,Infinity
H11,3,Infinity,-540,Infinity
D6,4,-446,-540,Infinity
H11,3,-446,-540,-446
D7,4,-450,-540,-446
H11,3,-450,-540,-450
D8,4,-450,-540,-450
H11,3,-450,-540,-450
E6,4,-450,-540,-450
H11,3,-450,-540,-450
E8,4,-450,-540,-450
H11,3,-450,-540,-450
E9,4,-445,-540,-450
H11,3,-450,-540,-450
F6,4,-450,-540,-450
H11,3,-450,-540,-450
F7,4,-455,-540,-450
