Move,Depth,Value
M13,2,4955
N14,3,455
M13,2,4955
N15,3,4950
M13,2,4955
O8,3,-50
M13,2,4955
O11,3,-44
M13,2,4955
O12,3,-49
M13,2,4955
P8,3,-50
M13,2,4955
P9,3,-40
M13,2,4955
P10,3,-45
M13,2,4955
P11,3,-45
M13,2,4955
I13,1,6
M15,2,-Infinity
H12,3,1
M15,2,1
H13,3,1
M15,2,1
H14,3,6
M15,2,6
I11,3,1
M15,2,6
I12,3,11
M15,2,11
I14,3,1
M15,2,11
J9,3,496
M15,2,496
J10,3,-4
M15,2,496
J11,3,5001
M15,2,5001
J13,3,7
M15,2,5001
J14,3,1
M15,2,5001
K8,3,-3
M15,2,5001
K9,3,1
M15,2,5001
K13,3,7
M15,2,5001
K14,3,-3
M15,2,5001
K15,3,-4
M15,2,5001
K16,3,-4
M15,2,5001
L8,3,1
M15,2,5001
L10,3,-3
M15,2,5001
L14,3,1
M15,2,5001
L16,3,-4
M15,2,5001
M8,3,-3
M15,2,5001
M9,3,1
M15,2,5001
M11,3,-3
M15,2,5001
M13,3,1
M15,2,5001
M16,3,-4
M15,2,5001
N8,3,-4
M15,2,5001
N9,3,1
M15,2,5001
N10,3,2
M15,2,5001
N12,3,1
M15,2,5001
N13,3,497
M15,2,5001
N14,3,1
M15,2,5001
N15,3,4996
M15,2,5001
N16,3,-4
M15,2,5001
O8,3,-4
M15,2,5001
O11,3,2
M15,2,5001
O12,3,-3
M15,2,5001
P8,3,-4
M15,2,5001
P9,3,6
M15,2,5001
P10,3,1
M15,2,5001
P11,3,1
M15,2,5001
I13,1,6
M16,2,-Infinity
H12,3,1
M16,2,1
H13,3,1
M16,2,1
H14,3,6
M16,2,6
I11,3,1
M16,2,6
I12,3,11
M16,2,11
I14,3,1
M16,2,11
J9,3,496
M16,2,496
J10,3,-4
M16,2,496
J11,3,5001
M16,2,5001
J13,3,7
M16,2,5001
J14,3,1
M16,2,5001
K8,3,-3
M16,2,5001
K9,3,1
M16,2,5001
K13,3,7
M16,2,5001
K14,3,-3
M16,2,5001
K15,3,-4
M16,2,5001
K16,3,-4
M16,2,5001
L8,3,1
M16,2,5001
L10,3,-3
M16,2,5001
L14,3,1
M16,2,5001
L16,3,-4
M16,2,5001
L17,3,-4
M16,2,5001
M8,3,-3
M16,2,5001
M9,3,1
M16,2,5001
M11,3,-3
M16,2,5001
M13,3,2
M16,2,5001
M15,3,-3
M16,2,5001
M17,3,-4
M16,2,5001
N8,3,-4
M16,2,5001
N9,3,1
M16,2,5001
N10,3,2
M16,2,5001
N12,3,1
M16,2,5001
N13,3,497
M16,2,5001
N14,3,1
M16,2,5001
N15,3,4996
M16,2,5001
N16,3,-4
M16,2,5001
N17,3,-4
M16,2,5001
O8,3,-4
M16,2,5001
O11,3,2
M16,2,5001
O12,3,-3
M16,2,5001
P8,3,-4
M16,2,5001
P9,3,6
M16,2,5001
P10,3,1
M16,2,5001
P11,3,1
M16,2,5001
I13,1,6
N8,2,-Infinity
H12,3,1
N8,2,1
H13,3,1
N8,2,1
H14,3,6
N8,2,6
I11,3,1
N8,2,6
I12,3,11
N8,2,11
I14,3,1
N8,2,11
J9,3,496
N8,2,496
J10,3,-4
N8,2,496
J11,3,5001
N8,2,5001
J13,3,7
N8,2,5001
J14,3,1
N8,2,5001
K8,3,-3
N8,2,5001
K9,3,1
N8,2,5001
K13,3,7
N8,2,5001
K14,3,-3
N8,2,5001
K15,3,-4
N8,2,5001
K16,3,-4
N8,2,5001
L8,3,1
N8,2,5001
L10,3,-3
N8,2,5001
L14,3,1
N8,2,5001
L16,3,-4
N8,2,5001
M7,3,-4
N8,2,5001
M8,3,-3
N8,2,5001
M9,3,1
N8,2,5001
M11,3,-3
N8,2,5001
M13,3,2
N8,2,5001
M15,3,1
N8,2,5001
M16,3,-4
N8,2,5001
N7,3,-4
N8,2,5001
N9,3,1
N8,2,5001
N10,3,2
N8,2,5001
N12,3,1
N8,2,5001
N13,3,497
N8,2,5001
N14,3,1
N8,2,5001
N15,3,4996
N8,2,5001
O7,3,-4
N8,2,5001
O8,3,-4
N8,2,5001
O11,3,2
N8,2,5001
O12,3,-3
N8,2,5001
P8,3,-4
N8,2,5001
P9,3,6
N8,2,5001
P10,3,1
N8,2,5001
P11,3,1
N8,2,5001
I13,1,6
N9,2,-Infinity
H12,3,-9
N9,2,-9
H13,3,-9
N9,2,-9
H14,3,-4
N9,2,-4
I11,3,-9
N9,2,-4
I12,3,1
N9,2,1
I14,3,-9
N9,2,1
J9,3,486
N9,2,486
J10,3,-14
N9,2,486
J11,3,4991
N9,2,4991
J13,3,-3
N9,2,4991
J14,3,-9
N9,2,4991
K8,3,-13
N9,2,4991
K9,3,-9
N9,2,4991
K13,3,-3
N9,2,4991
K14,3,-13
N9,2,4991
K15,3,-14
N9,2,4991
K16,3,-14
N9,2,4991
L8,3,-9
N9,2,4991
L10,3,-13
N9,2,4991
L14,3,-9
N9,2,4991
L16,3,-14
N9,2,4991
M8,3,-13
N9,2,4991
M9,3,-13
N9,2,4991
M11,3,-13
N9,2,4991
M13,3,-8
N9,2,4991
M15,3,-9
N9,2,4991
M16,3,-14
N9,2,4991
N8,3,-14
N9,2,4991
N10,3,-12
N9,2,4991
N12,3,-9
N9,2,4991
N13,3,487
N9,2,4991
N14,3,-9
N9,2,4991
N15,3,4986
N9,2,4991
O8,3,86
N9,2,4991
O11,3,-8
N9,2,4991
O12,3,-13
N9,2,4991
P8,3,-14
N9,2,4991
P9,3,-4
N9,2,4991
P10,3,-9
N9,2,4991
P11,3,-13
N9,2,4991
I13,1,6
N10,2,-Infinity
H12,3,0
N10,2,0
H13,3,0
N10,2,0
H14,3,5
N10,2,5
I11,3,0
N10,2,5
I12,3,10
N10,2,10
I14,3,0
N10,2,10
J9,3,495
N10,2,495
J10,3,-5
N10,2,495
J11,3,5000
N10,2,5000
J13,3,6
N10,2,5000
J14,3,0
N10,2,5000
K8,3,-4
N10,2,5000
K9,3,0
N10,2,5000
K13,3,6
N10,2,5000
K14,3,-4
N10,2,5000
K15,3,-5
N10,2,5000
K16,3,-5
N10,2,5000
L8,3,0
N10,2,5000
L10,3,-4
N10,2,5000
L14,3,0
N10,2,5000
L16,3,-5
N10,2,5000
M8,3,-4
N10,2,5000
M9,3,0
N10,2,5000
M11,3,-4
N10,2,5000
M13,3,1
N10,2,5000
M15,3,0
N10,2,5000
M16,3,-5
N10,2,5000
N8,3,-5
N10,2,5000
N9,3,0
N10,2,5000
N12,3,-4
N10,2,5000
N13,3,496
N10,2,5000
N14,3,0
N10,2,5000
N15,3,4995
N10,2,5000
O8,3,-5
N10,2,5000
O11,3,1
N10,2,5000
O12,3,-4
N10,2,5000
P8,3,-5
N10,2,5000
P9,3,5
N10,2,5000
P10,3,-4
N10,2,5000
P11,3,0
N10,2,5000
I13,1,6
N12,2,-Infinity
H12,3,-4
N12,2,-4
H13,3,-4
N12,2,-4
H14,3,1
N12,2,1
I11,3,-4
N12,2,1
I12,3,6
N12,2,6
I14,3,-4
N12,2,6
J9,3,491
N12,2,491
J10,3,-9
N12,2,491
J11,3,4996
N12,2,4996
J13,3,2
N12,2,4996
J14,3,-4
N12,2,4996
K8,3,-8
N12,2,4996
K9,3,-4
N12,2,4996
K13,3,2
N12,2,4996
K14,3,-8
N12,2,4996
K15,3,-9
N12,2,4996
K16,3,-9
N12,2,4996
L8,3,-4
N12,2,4996
L10,3,-8
N12,2,4996
L14,3,-4
N12,2,4996
L16,3,-9
N12,2,4996
M8,3,-8
N12,2,4996
M9,3,-4
N12,2,4996
M11,3,-8
N12,2,4996
M13,3,-3
N12,2,4996
M15,3,-4
N12,2,4996
M16,3,-9
N12,2,4996
N8,3,-9
N12,2,4996
N9,3,-4
N12,2,4996
N10,3,-7
N12,2,4996
N13,3,492
N12,2,4996
N14,3,-4
N12,2,4996
N15,3,4991
N12,2,4996
O8,3,-9
N12,2,4996
O11,3,-3
N12,2,4996
O12,3,92
N12,2,4996
O13,3,-9
N12,2,4996
P8,3,-9
N12,2,4996
P9,3,1
N12,2,4996
P10,3,-4
N12,2,4996
P11,3,-4
N12,2,4996
I13,1,6
N13,2,-Infinity
H12,3,-4994
N13,2,-4994
H13,3,-4994
N13,2,-4994
H14,3,-4989
N13,2,-4989
I11,3,-4994
N13,2,-4989
I12,3,-4984
N13,2,-4984
I14,3,-4994
N13,2,-4984
J9,3,-4999
N13,2,-4984
J10,3,-4999
N13,2,-4984
J11,3,6
N13,2,6
J13,3,-4988
N13,2,6
J14,3,-4994
N13,2,6
K8,3,-4998
N13,2,6
K9,3,-4994
N13,2,6
K13,3,-4988
N13,2,6
K14,3,-4998
N13,2,6
K15,3,-4999
N13,2,6
K16,3,-4999
N13,2,6
L8,3,-4994
N13,2,6
L10,3,-4998
N13,2,6
L14,3,-4994
N13,2,6
L16,3,-4999
N13,2,6
M8,3,-4998
N13,2,6
M9,3,-4994
N13,2,6
M11,3,-4998
N13,2,6
M13,3,-4997
N13,2,6
M15,3,-4994
N13,2,6
M16,3,-4999
N13,2,6
N8,3,-4999
N13,2,6
N9,3,-4994
N13,2,6
N10,3,-4993
N13,2,6
N12,3,-4998
N13,2,6
N14,3,-4994
N13,2,6
N15,3,1
N13,2,6
O8,3,-4999
N13,2,6
O11,3,-4993
N13,2,6
O12,3,-4998
N13,2,6
O13,3,-4999
N13,2,6
O14,3,-4999
N13,2,6
P8,3,-4999
N13,2,6
P9,3,-4989
N13,2,6
P10,3,-4994
N13,2,6
P11,3,-4994
N13,2,6
I13,1,6
N14,2,-Infinity
H12,3,6
N14,2,6
H13,3,6
N14,2,6
H14,3,11
N14,2,11
I11,3,6
N14,2,11
I12,3,16
N14,2,16
I14,3,6
N14,2,16
J9,3,501
N14,2,501
J10,3,1
N14,2,501
J11,3,5006
N14,2,5006
J13,3,12
N14,2,5006
J14,3,6
N14,2,5006
K8,3,2
N14,2,5006
K9,3,6
N14,2,5006
K13,3,12
N14,2,5006
K14,3,2
N14,2,5006
K15,3,1
N14,2,5006
K16,3,1
N14,2,5006
L8,3,6
N14,2,5006
L10,3,2
N14,2,5006
L14,3,2
N14,2,5006
L16,3,1
N14,2,5006
M8,3,2
N14,2,5006
M9,3,6
N14,2,5006
M11,3,2
N14,2,5006
M13,3,7
N14,2,5006
M15,3,6
N14,2,5006
M16,3,1
N14,2,5006
N8,3,1
N14,2,5006
N9,3,6
N14,2,5006
N10,3,7
N14,2,5006
N12,3,6
N14,2,5006
N13,3,502
N14,2,5006
N15,3,5001
N14,2,5006
O8,3,1
N14,2,5006
O11,3,7
N14,2,5006
O12,3,2
N14,2,5006
O13,3,1
N14,2,5006
O14,3,1
N14,2,5006
O15,3,1
N14,2,5006
P8,3,1
N14,2,5006
P9,3,11
N14,2,5006
P10,3,6
N14,2,5006
P11,3,6
N14,2,5006
I13,1,6
N15,2,-Infinity
H12,3,-494
N15,2,-494
H13,3,-494
N15,2,-494
H14,3,-489
N15,2,-489
I11,3,-494
N15,2,-489
I12,3,-484
N15,2,-484
I14,3,-494
N15,2,-484
J9,3,1
N15,2,1
J10,3,-499
N15,2,1
J11,3,506
N15,2,506
J13,3,-488
N15,2,506
J14,3,-494
N15,2,506
K8,3,-498
N15,2,506
K9,3,-494
N15,2,506
K13,3,-488
N15,2,506
K14,3,-498
N15,2,506
K15,3,-499
N15,2,506
K16,3,-499
N15,2,506
L8,3,-494
N15,2,506
L10,3,-498
N15,2,506
L14,3,-494
N15,2,506
L16,3,-499
N15,2,506
M8,3,-498
N15,2,506
M9,3,-494
N15,2,506
M11,3,-498
N15,2,506
M13,3,-493
N15,2,506
M15,3,-494
N15,2,506
M16,3,-499
N15,2,506
N8,3,-499
N15,2,506
N9,3,-494
N15,2,506
N10,3,-493
N15,2,506
N12,3,-494
N15,2,506
N13,3,2
N15,2,506
N14,3,-494
N15,2,506
N16,3,-499
N15,2,506
O8,3,-499
N15,2,506
O11,3,-493
N15,2,506
O12,3,-498
N15,2,506
O14,3,-499
N15,2,506
O15,3,-499
N15,2,506
O16,3,-499
N15,2,506
P8,3,-499
N15,2,506
P9,3,-489
N15,2,506
P10,3,-494
N15,2,506
P11,3,-494
N15,2,506
I13,1,6
O8,2,-Infinity
H12,3,5
O8,2,5
H13,3,5
O8,2,5
H14,3,10
O8,2,10
I11,3,5
O8,2,10
I12,3,15
O8,2,15
I14,3,5
O8,2,15
J9,3,500
O8,2,500
J10,3,0
O8,2,500
J11,3,5005
O8,2,5005
J13,3,11
O8,2,5005
J14,3,5
O8,2,5005
K8,3,1
O8,2,5005
K9,3,5
O8,2,5005
K13,3,11
O8,2,5005
K14,3,1
O8,2,5005
K15,3,0
O8,2,5005
K16,3,0
O8,2,5005
L8,3,5
O8,2,5005
L10,3,1
O8,2,5005
L14,3,5
O8,2,5005
L16,3,0
O8,2,5005
M8,3,1
O8,2,5005
M9,3,5
O8,2,5005
M11,3,1
O8,2,5005
M13,3,6
O8,2,5005
M15,3,5
O8,2,5005
M16,3,0
O8,2,5005
N7,3,0
O8,2,5005
N8,3,0
O8,2,5005
N9,3,5
O8,2,5005
N10,3,6
O8,2,5005
N12,3,5
O8,2,5005
N13,3,501
O8,2,5005
N14,3,5
O8,2,5005
N15,3,5000
O8,2,5005
O7,3,0
O8,2,5005
O11,3,6
O8,2,5005
O12,3,1
O8,2,5005
P7,3,0
O8,2,5005
P8,3,0
O8,2,5005
P9,3,10
O8,2,5005
P10,3,5
O8,2,5005
P11,3,5
O8,2,5005
I13,1,6
O11,2,-Infinity
H12,3,6
O11,2,6
H13,3,6
O11,2,6
H14,3,11
O11,2,11
I11,3,6
O11,2,11
I12,3,16
O11,2,16
I14,3,6
O11,2,16
J9,3,501
O11,2,501
J10,3,1
O11,2,501
J11,3,5006
O11,2,5006
J13,3,12
O11,2,5006
J14,3,6
O11,2,5006
K8,3,2
O11,2,5006
K9,3,6
O11,2,5006
K13,3,12
O11,2,5006
K14,3,2
O11,2,5006
K15,3,1
O11,2,5006
K16,3,1
O11,2,5006
L8,3,6
O11,2,5006
L10,3,2
O11,2,5006
L14,3,6
O11,2,5006
L16,3,1
O11,2,5006
M8,3,2
O11,2,5006
M9,3,6
O11,2,5006
M11,3,1
O11,2,5006
M13,3,7
O11,2,5006
M15,3,6
O11,2,5006
M16,3,1
O11,2,5006
N8,3,1
O11,2,5006
N9,3,6
O11,2,5006
N10,3,7
O11,2,5006
N12,3,6
O11,2,5006
N13,3,502
O11,2,5006
N14,3,6
O11,2,5006
N15,3,5001
O11,2,5006
O8,3,1
O11,2,5006
O12,3,2
O11,2,5006
P8,3,1
O11,2,5006
P9,3,11
O11,2,5006
P10,3,6
O11,2,5006
P11,3,6
O11,2,5006
P12,3,1
O11,2,5006
I13,1,6
O12,2,-Infinity
H12,3,6
O12,2,6
H13,3,6
O12,2,6
H14,3,11
O12,2,11
I11,3,6
O12,2,11
I12,3,16
O12,2,16
I14,3,6
O12,2,16
J9,3,501
O12,2,501
J10,3,1
O12,2,501
J11,3,5006
O12,2,5006
J13,3,12
O12,2,5006
J14,3,6
O12,2,5006
K8,3,2
O12,2,5006
K9,3,6
O12,2,5006
K13,3,12
O12,2,5006
K14,3,2
O12,2,5006
K15,3,1
O12,2,5006
K16,3,1
O12,2,5006
L8,3,6
O12,2,5006
L10,3,2
O12,2,5006
L14,3,6
O12,2,5006
L16,3,1
O12,2,5006
M8,3,2
O12,2,5006
M9,3,6
O12,2,5006
M11,3,2
O12,2,5006
M13,3,7
O12,2,5006
M15,3,6
O12,2,5006
M16,3,1
O12,2,5006
N8,3,1
O12,2,5006
N9,3,6
O12,2,5006
N10,3,7
O12,2,5006
N12,3,6
O12,2,5006
N13,3,501
O12,2,5006
N14,3,6
O12,2,5006
N15,3,5001
O12,2,5006
O8,3,1
O12,2,5006
O11,3,6
O12,2,5006
O13,3,1
O12,2,5006
P8,3,1
O12,2,5006
P9,3,11
O12,2,5006
P10,3,6
O12,2,5006
P11,3,6
O12,2,5006
P12,3,1
O12,2,5006
P13,3,1
O12,2,5006
I13,1,6
P8,2,-Infinity
H12,3,1
P8,2,1
H13,3,1
P8,2,1
H14,3,6
P8,2,6
I11,3,1
P8,2,6
I12,3,11
P8,2,11
I14,3,1
P8,2,11
J9,3,496
P8,2,496
J10,3,-4
P8,2,496
J11,3,5001
P8,2,5001
J13,3,7
P8,2,5001
J14,3,1
P8,2,5001
K8,3,-3
P8,2,5001
K9,3,1
P8,2,5001
K13,3,7
P8,2,5001
K14,3,-3
P8,2,5001
K15,3,-4
P8,2,5001
K16,3,-4
P8,2,5001
L8,3,1
P8,2,5001
L10,3,-3
P8,2,5001
L14,3,1
P8,2,5001
L16,3,-4
P8,2,5001
M8,3,-3
P8,2,5001
M9,3,1
P8,2,5001
M11,3,-3
P8,2,5001
M13,3,2
P8,2,5001
M15,3,1
P8,2,5001
M16,3,-4
P8,2,5001
N8,3,-4
P8,2,5001
N9,3,1
P8,2,5001
N10,3,2
P8,2,5001
N12,3,1
P8,2,5001
N13,3,497
P8,2,5001
N14,3,1
P8,2,5001
N15,3,4996
P8,2,5001
O7,3,-4
P8,2,5001
O8,3,-4
P8,2,5001
O11,3,2
P8,2,5001
O12,3,-3
P8,2,5001
P7,3,-4
P8,2,5001
P9,3,6
P8,2,5001
P10,3,1
P8,2,5001
P11,3,1
P8,2,5001
Q7,3,-4
P8,2,5001
Q8,3,-4
P8,2,5001
Q9,3,-4
P8,2,5001
I13,1,6
P9,2,-Infinity
H12,3,1
P9,2,1
H13,3,1
P9,2,1
H14,3,6
P9,2,6
I11,3,1
P9,2,6
I12,3,11
P9,2,11
I14,3,1
P9,2,11
J9,3,496
P9,2,496
J10,3,-4
P9,2,496
J11,3,5001
P9,2,5001
J13,3,7
P9,2,5001
J14,3,1
P9,2,5001
K8,3,-3
P9,2,5001
K9,3,1
P9,2,5001
K13,3,7
P9,2,5001
K14,3,-3
P9,2,5001
K15,3,-4
P9,2,5001
K16,3,-4
P9,2,5001
L8,3,1
P9,2,5001
L10,3,-3
P9,2,5001
L14,3,1
P9,2,5001
L16,3,-4
P9,2,5001
M8,3,-3
P9,2,5001
M9,3,1
P9,2,5001
M11,3,-3
P9,2,5001
M13,3,2
P9,2,5001
M15,3,1
P9,2,5001
M16,3,-4
P9,2,5001
N8,3,-4
P9,2,5001
N9,3,1
P9,2,5001
N10,3,2
P9,2,5001
N12,3,1
P9,2,5001
N13,3,497
P9,2,5001
N14,3,1
P9,2,5001
N15,3,4996
P9,2,5001
O8,3,-4
P9,2,5001
O11,3,2
P9,2,5001
O12,3,-3
P9,2,5001
P8,3,-4
P9,2,5001
P10,3,1
P9,2,5001
P11,3,1
P9,2,5001
Q8,3,-4
P9,2,5001
Q9,3,-4
P9,2,5001
Q10,3,-4
P9,2,5001
I13,1,6
P10,2,-Infinity
H12,3,1
P10,2,1
H13,3,1
P10,2,1
H14,3,6
P10,2,6
I11,3,1
P10,2,6
I12,3,11
P10,2,11
I14,3,1
P10,2,11
J9,3,496
P10,2,496
J10,3,-4
P10,2,496
J11,3,5001
P10,2,5001
J13,3,7
P10,2,5001
J14,3,1
P10,2,5001
K8,3,-3
P10,2,5001
K9,3,1
P10,2,5001
K13,3,7
P10,2,5001
K14,3,-3
P10,2,5001
K15,3,-4
P10,2,5001
K16,3,-4
P10,2,5001
L8,3,1
P10,2,5001
L10,3,-3
P10,2,5001
L14,3,1
P10,2,5001
L16,3,-4
P10,2,5001
M8,3,-3
P10,2,5001
M9,3,1
P10,2,5001
M11,3,-3
P10,2,5001
M13,3,2
P10,2,5001
M15,3,1
P10,2,5001
M16,3,-4
P10,2,5001
N8,3,-4
P10,2,5001
N9,3,1
P10,2,5001
N10,3,1
P10,2,5001
N12,3,1
P10,2,5001
N13,3,497
P10,2,5001
N14,3,1
P10,2,5001
N15,3,4996
P10,2,5001
O8,3,-4
P10,2,5001
O11,3,2
P10,2,5001
O12,3,-3
P10,2,5001
P8,3,-4
P10,2,5001
P9,3,6
P10,2,5001
P11,3,1
P10,2,5001
Q9,3,-4
P10,2,5001
Q10,3,-4
P10,2,5001
Q11,3,-4
P10,2,5001
I13,1,6
P11,2,-Infinity
H12,3,6
P11,2,6
H13,3,6
P11,2,6
H14,3,11
P11,2,11
I11,3,6
P11,2,11
I12,3,16
P11,2,16
I14,3,6
P11,2,16
J9,3,501
P11,2,501
J10,3,1
P11,2,501
J11,3,5006
P11,2,5006
J13,3,12
P11,2,5006
J14,3,6
P11,2,5006
K8,3,2
P11,2,5006
K9,3,6
P11,2,5006
K13,3,12
P11,2,5006
K14,3,2
P11,2,5006
K15,3,1
P11,2,5006
K16,3,1
P11,2,5006
L8,3,6
P11,2,5006
L10,3,2
P11,2,5006
L14,3,6
P11,2,5006
L16,3,1
P11,2,5006
M8,3,2
P11,2,5006
M9,3,6
P11,2,5006
M11,3,2
P11,2,5006
M13,3,7
P11,2,5006
M15,3,6
P11,2,5006
M16,3,1
P11,2,5006
N8,3,1
P11,2,5006
N9,3,2
P11,2,5006
N10,3,7
P11,2,5006
N12,3,6
P11,2,5006
N13,3,502
P11,2,5006
N14,3,6
P11,2,5006
N15,3,5001
P11,2,5006
O8,3,1
P11,2,5006
O11,3,3
P11,2,5006
O12,3,2
P11,2,5006
P8,3,1
P11,2,5006
P9,3,11
P11,2,5006
P10,3,6
P11,2,5006
P12,3,1
P11,2,5006
Q10,3,1
P11,2,5006
Q11,3,1
P11,2,5006
Q12,3,1
P11,2,5006
I13,1,6
root,0,16
J9,1,Infinity
I8,2,-Infinity
H7,3,500
I8,2,500
H8,3,500
I8,2,500
H9,3,500
I8,2,500
I7,3,500
I8,2,500
I9,3,505
I8,2,505
I10,3,505
I8,2,505
I11,3,505
I8,2,505
I12,3,510
I8,2,510
I13,3,501
I8,2,510
J7,3,500
I8,2,510
J8,3,505
I8,2,510
J10,3,505
I8,2,510
J11,3,5505
I8,2,5505
J13,3,506
I8,2,5505
K8,3,506
I8,2,5505
K9,3,550
I8,2,5505
K13,3,511
I8,2,5505
K14,3,501
I8,2,5505
K15,3,500
I8,2,5505
K16,3,500
I8,2,5505
L8,3,505
I8,2,5505
L10,3,501
I8,2,5505
L14,3,505
I8,2,5505
L16,3,500
I8,2,5505
M8,3,501
I8,2,5505
M9,3,505
I8,2,5505
M11,3,501
I8,2,5505
M13,3,506
I8,2,5505
M15,3,505
I8,2,5505
M16,3,500
I8,2,5505
N8,3,500
I8,2,5505
N9,3,505
I8,2,5505
N10,3,506
I8,2,5505
N12,3,505
I8,2,5505
N13,3,601
I8,2,5505
N14,3,505
I8,2,5505
N15,3,5500
I8,2,5505
O8,3,500
I8,2,5505
O11,3,506
I8,2,5505
O12,3,501
I8,2,5505
P8,3,500
I8,2,5505
P9,3,510
I8,2,5505
P10,3,505
I8,2,5505
P11,3,505
I8,2,5505
J9,1,5505
I9,2,-Infinity
H8,3,500
I9,2,500
H9,3,500
I9,2,500
H10,3,500
I9,2,500
I8,3,501
I9,2,501
I10,3,505
I9,2,505
I11,3,505
I9,2,505
I12,3,510
I9,2,510
I13,3,501
I9,2,510
J8,3,505
I9,2,510
J10,3,505
I9,2,510
J11,3,5505
I9,2,5505
J13,3,506
I9,2,5505
K8,3,506
I9,2,5505
K9,3,510
I9,2,5505
K13,3,511
I9,2,5505
K14,3,501
I9,2,5505
K15,3,500
I9,2,5505
K16,3,500
I9,2,5505
L8,3,505
I9,2,5505
L10,3,501
I9,2,5505
L14,3,505
I9,2,5505
L16,3,500
I9,2,5505
M8,3,501
I9,2,5505
M9,3,505
I9,2,5505
M11,3,501
I9,2,5505
M13,3,506
I9,2,5505
M15,3,505
I9,2,5505
M16,3,500
I9,2,5505
N8,3,500
I9,2,5505
N9,3,505
I9,2,5505
N10,3,506
I9,2,5505
N12,3,505
I9,2,5505
N13,3,601
I9,2,5505
N14,3,505
I9,2,5505
N15,3,5500
I9,2,5505
O8,3,500
I9,2,5505
O11,3,506
I9,2,5505
O12,3,501
I9,2,5505
P8,3,500
I9,2,5505
P9,3,510
I9,2,5505
P10,3,505
I9,2,5505
P11,3,505
I9,2,5505
J9,1,5505
I10,2,-Infinity
H9,3,500
I10,2,500
H10,3,500
I10,2,500
H11,3,500
I10,2,500
I8,3,501
I10,2,501
I9,3,505
I10,2,505
I11,3,505
I10,2,505
I12,3,510
I10,2,510
I13,3,501
I10,2,510
J8,3,505
I10,2,510
J10,3,505
I10,2,510
J11,3,1505
I10,2,1505
J13,3,506
I10,2,1505
K8,3,502
I10,2,1505
K9,3,550
I10,2,1505
K13,3,511
I10,2,1505
K14,3,501
I10,2,1505
K15,3,500
I10,2,1505
K16,3,500
I10,2,1505
L8,3,505
I10,2,1505
L10,3,501
I10,2,1505
L14,3,505
I10,2,1505
L16,3,500
I10,2,1505
M8,3,501
I10,2,1505
M9,3,505
I10,2,1505
M11,3,501
I10,2,1505
M13,3,506
I10,2,1505
M15,3,505
I10,2,1505
M16,3,500
I10,2,1505
N8,3,500
I10,2,1505
N9,3,505
I10,2,1505
N10,3,506
I10,2,1505
N12,3,505
I10,2,1505
N13,3,601
I10,2,1505
N14,3,505
I10,2,1505
N15,3,5500
I10,2,5500
O8,3,500
I10,2,5500
O11,3,506
I10,2,5500
O12,3,501
I10,2,5500
P8,3,500
I10,2,5500
P9,3,510
I10,2,5500
P10,3,505
I10,2,5500
P11,3,505
I10,2,5500
J9,1,5500
I11,2,-Infinity
H10,3,500
I11,2,500
H11,3,500
I11,2,500
H12,3,500
I11,2,500
I8,3,501
I11,2,501
I9,3,505
I11,2,505
I10,3,505
I11,2,505
I12,3,510
I11,2,510
I13,3,501
I11,2,510
J8,3,505
I11,2,510
J10,3,505
I11,2,510
J11,3,5505
I11,2,5505
J13,3,506
I11,2,5505
K8,3,506
I11,2,5505
K9,3,550
I11,2,5505
K13,3,507
I11,2,5505
K14,3,501
I11,2,5505
K15,3,500
I11,2,5505
K16,3,500
I11,2,5505
L8,3,505
I11,2,5505
L10,3,501
I11,2,5505
L14,3,505
I11,2,5505
L16,3,500
I11,2,5505
M8,3,501
I11,2,5505
M9,3,505
I11,2,5505
M11,3,501
I11,2,5505
M13,3,506
I11,2,5505
M15,3,505
I11,2,5505
M16,3,500
I11,2,5505
N8,3,500
I11,2,5505
N9,3,505
I11,2,5505
N10,3,506
I11,2,5505
N12,3,505
I11,2,5505
N13,3,601
I11,2,5505
N14,3,505
I11,2,5505
N15,3,5500
I11,2,5505
O8,3,500
I11,2,5505
O11,3,506
I11,2,5505
O12,3,501
I11,2,5505
P8,3,500
I11,2,5505
P9,3,510
I11,2,5505
P10,3,505
I11,2,5505
P11,3,505
I11,2,5505
J9,1,5500
I12,2,-Infinity
H11,3,500
I12,2,500
H12,3,500
I12,2,500
H13,3,500
I12,2,500
I8,3,501
I12,2,501
I9,3,505
I12,2,505
I10,3,505
I12,2,505
I11,3,505
I12,2,505
I13,3,501
I12,2,505
J8,3,505
I12,2,505
J10,3,505
I12,2,505
J11,3,5505
I12,2,5505
J13,3,506
I12,2,5505
K8,3,506
I12,2,5505
K9,3,550
I12,2,5505
K13,3,511
I12,2,5505
K14,3,501
I12,2,5505
K15,3,500
I12,2,5505
K16,3,500
I12,2,5505
L8,3,505
I12,2,5505
L10,3,501
I12,2,5505
L14,3,505
I12,2,5505
L16,3,500
I12,2,5505
M8,3,501
I12,2,5505
M9,3,505
I12,2,5505
M11,3,501
I12,2,5505
M13,3,506
I12,2,5505
M15,3,505
I12,2,5505
M16,3,500
I12,2,5505
N8,3,500
I12,2,5505
N9,3,505
I12,2,5505
N10,3,506
I12,2,5505
N12,3,505
I12,2,5505
N13,3,601
I12,2,5505
N14,3,505
I12,2,5505
N15,3,5500
I12,2,5505
O8,3,500
I12,2,5505
O11,3,506
I12,2,5505
