Move,Depth,Value
K8,2,50
G9,3,5
K8,2,50
H5,3,-5
K8,2,50
H7,3,-4
K8,2,50
H9,3,0
K8,2,50
H10,3,-5
K8,2,50
I5,3,-5
K8,2,50
I6,3,-5
K8,2,50
I7,3,0
K8,2,50
I8,3,1
K8,2,50
I10,3,6
K8,2,50
I11,3,1
K8,2,50
I12,3,0
K8,2,50
J7,3,-5
K8,2,50
J12,3,995
K8,2,995
K7,3,-5
K8,2,995
K10,3,10
K8,2,995
K11,3,1
K8,2,995
K12,3,0
K8,2,995
L7,3,-5
K8,2,995
L8,3,-5
K8,2,995
L9,3,-5
K8,2,995
L10,3,-5
K8,2,995
F8,1,-3995
K10,2,-Infinity
E6,3,5
K10,2,5
E7,3,6
K10,2,6
E8,3,10
K10,2,10
E9,3,1
K10,2,10
F6,3,50
K10,2,50
F9,3,50
K10,2,50
G5,3,0
K10,2,50
G6,3,5
K10,2,50
G8,3,55
K10,2,55
G9,3,10
K10,2,55
H5,3,0
K10,2,55
H7,3,1
K10,2,55
H9,3,5
K10,2,55
H10,3,0
K10,2,55
I5,3,0
K10,2,55
I6,3,0
K10,2,55
I7,3,5
K10,2,55
I8,3,2
K10,2,55
I10,3,11
K10,2,55
I11,3,6
K10,2,55
I12,3,1
K10,2,55
J7,3,0
K10,2,55
J12,3,1000
K10,2,1000
K7,3,0
K10,2,1000
K8,3,5
K10,2,1000
K11,3,6
K10,2,1000
K12,3,5
K10,2,1000
L8,3,0
K10,2,1000
L9,3,0
K10,2,1000
L10,3,0
K10,2,1000
L11,3,0
K10,2,1000
F8,1,-3995
K11,2,-Infinity
E6,3,10
K11,2,10
E7,3,11
K11,2,11
E8,3,15
K11,2,15
E9,3,6
K11,2,15
F6,3,55
K11,2,55
F9,3,55
K11,2,55
G5,3,5
K11,2,55
G6,3,10
K11,2,55
G8,3,60
K11,2,60
G9,3,15
K11,2,60
H5,3,5
K11,2,60
H7,3,6
K11,2,60
H9,3,10
K11,2,60
H10,3,5
K11,2,60
I5,3,5
K11,2,60
I6,3,5
K11,2,60
I7,3,10
K11,2,60
I8,3,11
K11,2,60
I10,3,20
K11,2,60
I11,3,7
K11,2,60
I12,3,10
K11,2,60
J7,3,5
K11,2,60
J12,3,1005
K11,2,1005
K7,3,5
K11,2,1005
K8,3,10
K11,2,1005
K10,3,20
K11,2,1005
K12,3,10
K11,2,1005
L8,3,5
K11,2,1005
L9,3,5
K11,2,1005
L10,3,5
K11,2,1005
L11,3,5
K11,2,1005
L12,3,5
K11,2,1005
F8,1,-3995
K12,2,-Infinity
E6,3,10
K12,2,10
E7,3,11
K12,2,11
E8,3,15
K12,2,15
E9,3,6
K12,2,15
F6,3,55
K12,2,55
F9,3,55
K12,2,55
G5,3,5
K12,2,55
G6,3,10
K12,2,55
G8,3,60
K12,2,60
G9,3,15
K12,2,60
H5,3,5
K12,2,60
H7,3,6
K12,2,60
H9,3,10
K12,2,60
H10,3,5
K12,2,60
I5,3,5
K12,2,60
I6,3,5
K12,2,60
I7,3,10
K12,2,60
I8,3,11
K12,2,60
I10,3,16
K12,2,60
I11,3,11
K12,2,60
I12,3,10
K12,2,60
J7,3,5
K12,2,60
J12,3,1005
K12,2,1005
J13,3,5
K12,2,1005
K7,3,5
K12,2,1005
K8,3,10
K12,2,1005
K10,3,20
K12,2,1005
K11,3,11
K12,2,1005
K13,3,5
K12,2,1005
L8,3,5
K12,2,1005
L9,3,5
K12,2,1005
L10,3,5
K12,2,1005
L11,3,5
K12,2,1005
L12,3,5
K12,2,1005
L13,3,5
K12,2,1005
F8,1,-3995
L8,2,-Infinity
E6,3,9
L8,2,9
E7,3,10
L8,2,10
E8,3,14
L8,2,14
E9,3,5
L8,2,14
F6,3,54
L8,2,54
F9,3,54
L8,2,54
G5,3,4
L8,2,54
G6,3,9
L8,2,54
G8,3,59
L8,2,59
G9,3,14
L8,2,59
H5,3,4
L8,2,59
H7,3,5
L8,2,59
H9,3,9
L8,2,59
H10,3,4
L8,2,59
I5,3,4
L8,2,59
I6,3,4
L8,2,59
I7,3,9
L8,2,59
I8,3,10
L8,2,59
I10,3,19
L8,2,59
I11,3,10
L8,2,59
I12,3,9
L8,2,59
J7,3,4
L8,2,59
J12,3,1004
L8,2,1004
K7,3,4
L8,2,1004
K8,3,9
L8,2,1004
K10,3,19
L8,2,1004
K11,3,10
L8,2,1004
K12,3,9
L8,2,1004
L7,3,4
L8,2,1004
L9,3,4
L8,2,1004
L10,3,4
L8,2,1004
M7,3,4
L8,2,1004
M8,3,4
L8,2,1004
M9,3,4
L8,2,1004
F8,1,-3995
L9,2,-Infinity
E6,3,9
L9,2,9
E7,3,10
L9,2,10
E8,3,14
L9,2,14
E9,3,5
L9,2,14
F6,3,54
L9,2,54
F9,3,54
L9,2,54
G5,3,4
L9,2,54
G6,3,9
L9,2,54
G8,3,59
L9,2,59
G9,3,14
L9,2,59
H5,3,4
L9,2,59
H7,3,5
L9,2,59
H9,3,9
L9,2,59
H10,3,4
L9,2,59
I5,3,4
L9,2,59
I6,3,4
L9,2,59
I7,3,9
L9,2,59
I8,3,10
L9,2,59
I10,3,19
L9,2,59
I11,3,10
L9,2,59
I12,3,9
L9,2,59
J7,3,4
L9,2,59
J12,3,1004
L9,2,1004
K7,3,4
L9,2,1004
K8,3,9
L9,2,1004
K10,3,15
L9,2,1004
K11,3,10
L9,2,1004
K12,3,9
L9,2,1004
L8,3,4
L9,2,1004
L10,3,4
L9,2,1004
M8,3,4
L9,2,1004
M9,3,4
L9,2,1004
M10,3,4
L9,2,1004
F8,1,-3995
L10,2,-Infinity
E6,3,-40
L10,2,-40
E7,3,-39
L10,2,-39
E8,3,-35
L10,2,-35
E9,3,-44
L10,2,-35
F6,3,5
L10,2,5
F9,3,5
L10,2,5
G5,3,-45
L10,2,5
G6,3,-40
L10,2,5
G8,3,10
L10,2,10
G9,3,-35
L10,2,10
H5,3,-45
L10,2,10
H7,3,-44
L10,2,10
H9,3,-40
L10,2,10
H10,3,-45
L10,2,10
I5,3,-45
L10,2,10
I6,3,-45
L10,2,10
I7,3,460
L10,2,460
I8,3,-39
L10,2,460
I10,3,-30
L10,2,460
I11,3,-39
L10,2,460
I12,3,-40
L10,2,460
J7,3,-45
L10,2,460
J12,3,955
L10,2,955
K7,3,-45
L10,2,955
K8,3,-40
L10,2,955
K10,3,-34
L10,2,955
K11,3,-39
L10,2,955
K12,3,-40
L10,2,955
L8,3,-45
L10,2,955
L9,3,-45
L10,2,955
L11,3,-45
L10,2,955
M9,3,-45
L10,2,955
M10,3,-45
L10,2,955
M11,3,455
L10,2,955
F8,1,-3995
root,0,-3995
G5,1,Infinity
E6,2,-Infinity
D5,3,0
E6,2,0
D6,3,0
E6,2,0
D7,3,0
E6,2,0
E5,3,0
E6,2,0
E7,3,1
E6,2,1
E8,3,5
E6,2,5
F4,3,1
E6,2,5
F5,3,5
E6,2,5
F6,3,10
E6,2,10
F8,3,5
E6,2,10
G4,3,5
E6,2,10
G6,3,6
E6,2,10
G8,3,6
E6,2,10
G9,3,5
E6,2,10
H4,3,5
E6,2,10
H5,3,5
E6,2,10
H7,3,1
E6,2,10
H9,3,5
E6,2,10
H10,3,0
E6,2,10
I5,3,0
E6,2,10
I6,3,0
E6,2,10
I7,3,5
E6,2,10
I8,3,6
E6,2,10
I10,3,15
E6,2,15
I11,3,6
E6,2,15
I12,3,5
E6,2,15
J7,3,0
E6,2,15
J12,3,1000
E6,2,1000
K7,3,0
E6,2,1000
K8,3,5
E6,2,1000
K10,3,15
E6,2,1000
K11,3,6
E6,2,1000
K12,3,5
E6,2,1000
L8,3,0
E6,2,1000
L9,3,0
E6,2,1000
L10,3,0
E6,2,1000
G5,1,1000
E7,2,-Infinity
D6,3,0
E7,2,0
D7,3,0
E7,2,0
D8,3,0
E7,2,0
E6,3,5
E7,2,5
E8,3,5
E7,2,5
F4,3,1
E7,2,5
F5,3,5
E7,2,5
F6,3,6
E7,2,6
F8,3,5
E7,2,6
G4,3,5
E7,2,6
G6,3,6
E7,2,6
G8,3,10
E7,2,10
G9,3,5
E7,2,10
H4,3,5
E7,2,10
H5,3,5
E7,2,10
H7,3,1
E7,2,10
H9,3,5
E7,2,10
H10,3,0
E7,2,10
I5,3,0
E7,2,10
I6,3,0
E7,2,10
I7,3,5
E7,2,10
I8,3,6
E7,2,10
I10,3,15
E7,2,15
I11,3,6
E7,2,15
I12,3,5
E7,2,15
J7,3,0
E7,2,15
J12,3,1000
E7,2,1000
K7,3,0
E7,2,1000
K8,3,5
E7,2,1000
K10,3,15
E7,2,1000
K11,3,6
E7,2,1000
K12,3,5
E7,2,1000
L8,3,0
E7,2,1000
L9,3,0
E7,2,1000
L10,3,0
E7,2,1000
G5,1,1000
E8,2,-Infinity
D7,3,0
E8,2,0
D8,3,0
E8,2,0
D9,3,0
E8,2,0
E6,3,5
E8,2,5
E7,3,1
E8,2,5
E9,3,0
E8,2,5
F4,3,1
E8,2,5
F5,3,5
E8,2,5
F6,3,10
E8,2,10
F8,3,5
E8,2,10
F9,3,0
E8,2,10
G4,3,5
E8,2,10
G6,3,2
E8,2,10
G8,3,10
E8,2,10
G9,3,5
E8,2,10
H4,3,5
E8,2,10
H5,3,5
E8,2,10
H7,3,1
E8,2,10
H9,3,5
E8,2,10
H10,3,0
E8,2,10
I5,3,0
E8,2,10
I6,3,0
E8,2,10
I7,3,5
E8,2,10
I8,3,6
E8,2,10
I10,3,15
E8,2,15
I11,3,6
E8,2,15
I12,3,5
E8,2,15
J7,3,0
E8,2,15
J12,3,1000
E8,2,1000
K7,3,0
E8,2,1000
K8,3,5
E8,2,1000
K10,3,15
E8,2,1000
K11,3,6
E8,2,1000
K12,3,5
E8,2,1000
L8,3,0
E8,2,1000
L9,3,0
E8,2,1000
L10,3,0
E8,2,1000
G5,1,1000
F4,2,-Infinity
E3,3,0
F4,2,0
E4,3,0
F4,2,0
E5,3,0
F4,2,0
E6,3,5
F4,2,5
E7,3,1
F4,2,5
E8,3,5
F4,2,5
F3,3,0
F4,2,5
F5,3,5
F4,2,5
F6,3,10
F4,2,10
F8,3,5
F4,2,10
G3,3,0
F4,2,10
G4,3,5
F4,2,10
G6,3,6
F4,2,10
G8,3,10
F4,2,10
G9,3,5
F4,2,10
H4,3,5
F4,2,10
H5,3,5
F4,2,10
H7,3,1
F4,2,10
H9,3,5
F4,2,10
H10,3,0
F4,2,10
I5,3,0
F4,2,10
I6,3,0
F4,2,10
I7,3,5
F4,2,10
I8,3,6
F4,2,10
I10,3,15
F4,2,15
I11,3,6
F4,2,15
I12,3,5
F4,2,15
J7,3,0
F4,2,15
J12,3,1000
F4,2,1000
K7,3,0
F4,2,1000
K8,3,5
F4,2,1000
K10,3,15
F4,2,1000
K11,3,6
F4,2,1000
K12,3,5
F4,2,1000
L8,3,0
F4,2,1000
L9,3,0
F4,2,1000
L10,3,0
F4,2,1000
G5,1,1000
F5,2,-Infinity
E4,3,0
F5,2,0
E5,3,0
F5,2,0
E6,3,5
F5,2,5
E7,3,1
F5,2,5
E8,3,5
F5,2,5
F4,3,1
F5,2,5
F6,3,6
F5,2,6
F8,3,5
F5,2,6
G4,3,5
F5,2,6
G6,3,6
F5,2,6
G8,3,10
F5,2,10
G9,3,5
F5,2,10
H4,3,5
F5,2,10
H5,3,1
F5,2,10
H7,3,1
F5,2,10
H9,3,5
F5,2,10
H10,3,0
F5,2,10
I5,3,0
F5,2,10
I6,3,0
F5,2,10
I7,3,5
F5,2,10
I8,3,6
F5,2,10
I10,3,15
F5,2,15
I11,3,6
F5,2,15
I12,3,5
F5,2,15
J7,3,0
F5,2,15
J12,3,1000
F5,2,1000
K7,3,0
F5,2,1000
K8,3,5
F5,2,1000
K10,3,15
F5,2,1000
K11,3,6
F5,2,1000
K12,3,5
F5,2,1000
L8,3,0
F5,2,1000
L9,3,0
F5,2,1000
L10,3,0
F5,2,1000
G5,1,1000
F6,2,-Infinity
E5,3,-1
F6,2,-1
E6,3,4
F6,2,4
E7,3,0
F6,2,4
E8,3,4
F6,2,4
F4,3,0
F6,2,4
F5,3,4
F6,2,4
F8,3,0
F6,2,4
G4,3,4
F6,2,4
G6,3,5
F6,2,5
G8,3,9
F6,2,9
G9,3,4
F6,2,9
H4,3,0
F6,2,9
H5,3,4
F6,2,9
H7,3,0
F6,2,9
H9,3,4
F6,2,9
H10,3,-1
F6,2,9
I5,3,-1
F6,2,9
I6,3,-1
F6,2,9
I7,3,4
F6,2,9
I8,3,5
F6,2,9
I10,3,14
F6,2,14
I11,3,5
F6,2,14
I12,3,4
F6,2,14
J7,3,-1
F6,2,14
J12,3,999
F6,2,999
K7,3,-1
F6,2,999
K8,3,4
F6,2,999
K10,3,14
F6,2,999
K11,3,5
F6,2,999
K12,3,4
F6,2,999
L8,3,-1
F6,2,999
L9,3,-1
F6,2,999
L10,3,-1
F6,2,999
G5,1,999
F8,2,-Infinity
E6,3,-45
F8,2,-45
E7,3,-49
F8,2,-45
E8,3,-45
F8,2,-45
E9,3,450
F8,2,450
F4,3,-49
F8,2,450
F5,3,-45
F8,2,450
F6,3,-44
F8,2,450
F9,3,-50
F8,2,450
G4,3,-45
F8,2,450
G6,3,-44
F8,2,450
G8,3,-44
F8,2,450
G9,3,-45
F8,2,450
H4,3,-45
F8,2,450
H5,3,-45
F8,2,450
H7,3,-49
F8,2,450
H9,3,-45
F8,2,450
H10,3,-50
F8,2,450
I5,3,450
F8,2,450
I6,3,-50
F8,2,450
I7,3,-45
F8,2,450
I8,3,-44
F8,2,450
I10,3,-35
F8,2,450
I11,3,-44
F8,2,450
I12,3,-45
F8,2,450
J7,3,-50
F8,2,450
J12,3,950
F8,2,950
K7,3,-50
F8,2,950
K8,3,-45
F8,2,950
K10,3,-35
F8,2,950
K11,3,-44
F8,2,950
K12,3,-45
F8,2,950
L8,3,-50
F8,2,950
L9,3,-50
F8,2,950
L10,3,-50
F8,2,950
G5,1,950
G4,2,-Infinity
E6,3,5
G4,2,5
E7,3,1
G4,2,5
E8,3,5
G4,2,5
F3,3,0
G4,2,5
F4,3,1
G4,2,5
F5,3,5
G4,2,5
F6,3,10
G4,2,10
F8,3,5
G4,2,10
G3,3,0
G4,2,10
G6,3,5
G4,2,10
G8,3,10
G4,2,10
G9,3,5
G4,2,10
H3,3,0
G4,2,10
H4,3,5
G4,2,10
H5,3,5
G4,2,10
H7,3,1
G4,2,10
H9,3,5
G4,2,10
H10,3,0
G4,2,10
I5,3,0
G4,2,10
I6,3,0
G4,2,10
I7,3,5
G4,2,10
I8,3,6
G4,2,10
I10,3,15
G4,2,15
I11,3,6
G4,2,15
I12,3,5
G4,2,15
J7,3,0
G4,2,15
J12,3,1000
G4,2,1000
K7,3,0
G4,2,1000
K8,3,5
G4,2,1000
K10,3,15
G4,2,1000
K11,3,6
G4,2,1000
K12,3,5
G4,2,1000
L8,3,0
G4,2,1000
L9,3,0
G4,2,1000
L10,3,0
G4,2,1000
G5,1,950
G6,2,-Infinity
E6,3,-1
G6,2,-1
E7,3,-5
G6,2,-1
E8,3,-5
G6,2,-1
F4,3,-5
G6,2,-1
F5,3,-1
G6,2,-1
F6,3,4
G6,2,4
F8,3,-1
G6,2,4
G4,3,-5
G6,2,4
G8,3,4
G6,2,4
G9,3,-1
G6,2,4
H4,3,-1
G6,2,4
H5,3,-1
G6,2,4
H7,3,-5
G6,2,4
H9,3,-1
G6,2,4
H10,3,-6
G6,2,4
I5,3,-6
G6,2,4
I6,3,-6
G6,2,4
I7,3,-1
G6,2,4
I8,3,0
G6,2,4
I10,3,9
G6,2,9
I11,3,0
G6,2,9
I12,3,-1
G6,2,9
J7,3,-6
G6,2,9
J12,3,994
G6,2,994
K7,3,-6
G6,2,994
K8,3,-1
G6,2,994
K10,3,9
G6,2,994
K11,3,0
G6,2,994
K12,3,-1
G6,2,994
L8,3,-6
G6,2,994
L9,3,-6
G6,2,994
L10,3,-6
G6,2,994
G5,1,950
G8,2,-Infinity
E6,3,-4
G8,2,-4
E7,3,-4
G8,2,-4
E8,3,0
G8,2,0
F4,3,-4
G8,2,0
F5,3,0
G8,2,0
F6,3,5
G8,2,5
F8,3,0
G8,2,5
F9,3,-5
G8,2,5
G4,3,0
G8,2,5
G6,3,1
G8,2,5
G9,3,0
G8,2,5
H4,3,0
G8,2,5
H5,3,0
G8,2,5
H7,3,-4
G8,2,5
H9,3,0
G8,2,5
H10,3,-5
G8,2,5
I5,3,-5
G8,2,5
I6,3,-5
G8,2,5
I7,3,0
G8,2,5
I8,3,0
G8,2,5
I10,3,10
G8,2,10
I11,3,1
G8,2,10
I12,3,0
G8,2,10
J7,3,-5
G8,2,10
J12,3,995
G8,2,995
K7,3,-5
G8,2,995
K8,3,0
G8,2,995
K10,3,10
G8,2,995
K11,3,1
G8,2,995
K12,3,0
G8,2,995
L8,3,-5
G8,2,995
L9,3,-5
G8,2,995
L10,3,-5
G8,2,995
G5,1,950
G9,2,-Infinity
E6,3,5
G9,2,5
E7,3,1
G9,2,5
E8,3,5
G9,2,5
F4,3,1
G9,2,5
F5,3,5
G9,2,5
F6,3,10
G9,2,10
F8,3,5
G9,2,10
F9,3,0
G9,2,10
F10,3,0
G9,2,10
G4,3,5
G9,2,10
G6,3,6
G9,2,10
G8,3,10
G9,2,10
G10,3,0
G9,2,10
H4,3,5
G9,2,10
H5,3,5
G9,2,10
H7,3,1
G9,2,10
H9,3,5
G9,2,10
H10,3,0
G9,2,10
I5,3,0
G9,2,10
I6,3,0
G9,2,10
I7,3,1
G9,2,10
I8,3,6
G9,2,10
I10,3,15
G9,2,15
I11,3,6
G9,2,15
I12,3,5
G9,2,15
J7,3,0
G9,2,15
J12,3,1000
G9,2,1000
K7,3,0
G9,2,1000
K8,3,5
G9,2,1000
K10,3,15
G9,2,1000
K11,3,6
G9,2,1000
K12,3,5
G9,2,1000
L8,3,0
G9,2,1000
L9,3,0
G9,2,1000
L10,3,0
G9,2,1000
G5,1,950
H4,2,-Infinity
E6,3,5
H4,2,5
E7,3,1
H4,2,5
E8,3,5
H4,2,5
F4,3,1
H4,2,5
F5,3,5
H4,2,5
F6,3,6
H4,2,6
F8,3,5
H4,2,6
G3,3,0
H4,2,6
G4,3,5
H4,2,6
G6,3,6
H4,2,6
G8,3,10
H4,2,10
G9,3,5
H4,2,10
H3,3,0
H4,2,10
H5,3,5
H4,2,10
H7,3,1
H4,2,10
H9,3,5
H4,2,10
H10,3,0
H4,2,10
I3,3,0
H4,2,10
I4,3,0
H4,2,10
I5,3,0
H4,2,10
I6,3,0
H4,2,10
I7,3,5
H4,2,10
I8,3,6
H4,2,10
I10,3,15
H4,2,15
I11,3,6
H4,2,15
I12,3,5
H4,2,15
J7,3,0
H4,2,15
J12,3,1000
H4,2,1000
K7,3,0
H4,2,1000
K8,3,5
H4,2,1000
K10,3,15
H4,2,1000
K11,3,6
H4,2,1000
K12,3,5
H4,2,1000
L8,3,0
H4,2,1000
L9,3,0
H4,2,1000
L10,3,0
H4,2,1000
G5,1,950
H5,2,-Infinity
E6,3,0
H5,2,0
E7,3,-4
H5,2,0
E8,3,0
H5,2,0
F4,3,-4
H5,2,0
F5,3,-4
H5,2,0
F6,3,5
H5,2,5
F8,3,0
H5,2,5
G4,3,0
H5,2,5
G6,3,-3
H5,2,5
G8,3,5
H5,2,5
G9,3,0
H5,2,5
H4,3,0
H5,2,5
H7,3,-4
H5,2,5
H9,3,0
H5,2,5
H10,3,-5
H5,2,5
I4,3,-5
H5,2,5
I5,3,-5
H5,2,5
I6,3,-5
H5,2,5
I7,3,0
H5,2,5
I8,3,1
H5,2,5
I10,3,10
H5,2,10
I11,3,1
H5,2,10
I12,3,0
H5,2,10
J7,3,-5
H5,2,10
J12,3,995
H5,2,995
K7,3,-5
H5,2,995
K8,3,0
H5,2,995
K10,3,10
H5,2,995
K11,3,1
H5,2,995
K12,3,0
H5,2,995
L8,3,-5
H5,2,995
L9,3,-5
H5,2,995
L10,3,-5
H5,2,995
G5,1,950
H7,2,-Infinity
E6,3,3
H7,2,3
E7,3,-1
H7,2,3
E8,3,3
H7,2,3
F4,3,-1
H7,2,3
F5,3,3
H7,2,3
F6,3,8
H7,2,8
F8,3,3
H7,2,8
G4,3,3
H7,2,8
G6,3,4
H7,2,8
G8,3,8
H7,2,8
G9,3,3
H7,2,8
H4,3,3
H7,2,8
H5,3,3
H7,2,8
H9,3,-1
H7,2,8
H10,3,-2
H7,2,8
I5,3,-2
H7,2,8
I6,3,-2
H7,2,8
I7,3,3
H7,2,8
I8,3,0
H7,2,8
I10,3,13
H7,2,13
I11,3,4
H7,2,13
I12,3,3
H7,2,13
J7,3,-2
H7,2,13
J12,3,998
H7,2,998
K7,3,-2
H7,2,998
K8,3,3
H7,2,998
K10,3,13
H7,2,998
K11,3,4
H7,2,998
K12,3,3
H7,2,998
L8,3,-2
H7,2,998
L9,3,-2
H7,2,998
L10,3,-2
H7,2,998
G5,1,950
H9,2,-Infinity
E6,3,4
H9,2,4
E7,3,0
H9,2,4
E8,3,4
H9,2,4
F4,3,0
H9,2,4
F5,3,4
H9,2,4
F6,3,9
H9,2,9
F8,3,4
H9,2,9
G4,3,4
H9,2,9
G6,3,5
H9,2,9
G8,3,5
H9,2,9
G9,3,4
H9,2,9
G10,3,-1
H9,2,9
H4,3,4
H9,2,9
H5,3,4
H9,2,9
H7,3,-1
H9,2,9
H10,3,-1
H9,2,9
I5,3,-1
H9,2,9
I6,3,-1
H9,2,9
I7,3,4
H9,2,9
I8,3,5
H9,2,9
I10,3,10
H9,2,10
I11,3,5
H9,2,10
I12,3,4
H9,2,10
J7,3,-1
H9,2,10
J12,3,999
H9,2,999
K7,3,-1
H9,2,999
K8,3,4
H9,2,999
K10,3,14
H9,2,999
K11,3,5
H9,2,999
K12,3,4
H9,2,999
L8,3,-1
H9,2,999
L9,3,-1
H9,2,999
L10,3,-1
H9,2,999
G5,1,950
H10,2,-Infinity
E6,3,-45
H10,2,-45
E7,3,-49
H10,2,-45
E8,3,-45
H10,2,-45
F4,3,-49
H10,2,-45
F5,3,-45
H10,2,-45
F6,3,-40
H10,2,-40
F8,3,-45
H10,2,-40
G4,3,-45
H10,2,-40
G6,3,-44
H10,2,-40
G8,3,-40
H10,2,-40
G9,3,-45
H10,2,-40
G10,3,-50
H10,2,-40
G11,3,450
H10,2,450
H4,3,-45
H10,2,450
H5,3,-45
H10,2,450
H7,3,-49
H10,2,450
H9,3,-49
H10,2,450
H11,3,-50
H10,2,450
I5,3,-50
H10,2,450
I6,3,-50
H10,2,450
I7,3,-45
H10,2,450
I8,3,-44
H10,2,450
I10,3,-39
H10,2,450
I11,3,-44
H10,2,450
I12,3,-45
H10,2,450
J7,3,-50
H10,2,450
J12,3,950
H10,2,950
K7,3,450
H10,2,950
K8,3,-45
H10,2,950
K10,3,-35
H10,2,950
K11,3,-44
H10,2,950
K12,3,-45
H10,2,950
L8,3,-50
H10,2,950
L9,3,-50
H10,2,950
L10,3,-50
H10,2,950
G5,1,950
I5,2,-Infinity
E6,3,-45
I5,2,-45
E7,3,-49
I5,2,-45
E8,3,-45
I5,2,-45
F4,3,-49
I5,2,-45
F5,3,-45
I5,2,-45
F6,3,-40
I5,2,-40
F8,3,455
I5,2,455
G4,3,-45
I5,2,455
G6,3,-44
I5,2,455
G8,3,-40
I5,2,455
G9,3,-45
I5,2,455
H4,3,-45
I5,2,455
H5,3,-49
I5,2,455
H7,3,-49
I5,2,455
H9,3,-45
I5,2,455
H10,3,-50
I5,2,455
I4,3,-50
I5,2,455
I6,3,-50
I5,2,455
I7,3,-45
I5,2,455
I8,3,-44
I5,2,455
I10,3,-35
I5,2,455
I11,3,-44
I5,2,455
I12,3,-45
I5,2,455
J4,3,450
I5,2,455
J5,3,-50
I5,2,455
J6,3,-50
I5,2,455
J7,3,-50
I5,2,455
J12,3,950
I5,2,950
K7,3,-50
I5,2,950
K8,3,-45
I5,2,950
K10,3,-35
I5,2,950
K11,3,-44
I5,2,950
K12,3,-45
I5,2,950
L8,3,-50
I5,2,950
L9,3,-50
I5,2,950
L10,3,-50
I5,2,950
G5,1,950
I6,2,-Infinity
E6,3,0
I6,2,0
E7,3,-4
I6,2,0
E8,3,0
I6,2,0
F4,3,-4
I6,2,0
F5,3,0
I6,2,0
F6,3,5
I6,2,5
F8,3,0
I6,2,5
G4,3,0
I6,2,5
G6,3,1
I6,2,5
G8,3,5
I6,2,5
G9,3,0
I6,2,5
H4,3,0
I6,2,5
H5,3,0
I6,2,5
H7,3,-4
I6,2,5
H9,3,0
I6,2,5
H10,3,-5
I6,2,5
I5,3,-5
I6,2,5
I7,3,0
I6,2,5
I8,3,1
I6,2,5
I10,3,10
I6,2,10
I11,3,1
I6,2,10
I12,3,0
I6,2,10
J5,3,-5
I6,2,10
J6,3,-5
I6,2,10
J7,3,-5
I6,2,10
J12,3,995
I6,2,995
K7,3,-5
I6,2,995
K8,3,0
I6,2,995
K10,3,10
I6,2,995
K11,3,1
I6,2,995
K12,3,0
I6,2,995
L8,3,-5
I6,2,995
L9,3,-5
I6,2,995
L10,3,-5
I6,2,995
G5,1,950
I7,2,-Infinity
E6,3,-995
I7,2,-995
E7,3,-999
I7,2,-995
E8,3,-995
I7,2,-995
F4,3,-999
I7,2,-995
F5,3,-995
I7,2,-995
F6,3,-990
I7,2,-990
F8,3,-995
I7,2,-990
G4,3,-995
I7,2,-990
G6,3,-994
I7,2,-990
G8,3,-990
I7,2,-990
G9,3,-999
I7,2,-990
H4,3,-995
I7,2,-990
H5,3,-995
I7,2,-990
H7,3,-999
I7,2,-990
H9,3,-995
I7,2,-990
H10,3,-1000
I7,2,-990
I5,3,-1000
I7,2,-990
I6,3,-1000
I7,2,-990
I8,3,-994
I7,2,-990
I10,3,-985
I7,2,-985
I11,3,-994
I7,2,-985
I12,3,-995
I7,2,-985
J6,3,-1000
I7,2,-985
J7,3,-1000
I7,2,-985
J12,3,0
I7,2,0
K7,3,-1000
I7,2,0
K8,3,-995
I7,2,0
K10,3,-985
I7,2,0
K11,3,-994
I7,2,0
K12,3,-995
I7,2,0
L8,3,-1000
I7,2,0
L9,3,-1000
I7,2,0
L10,3,9000
I7,2,9000
G5,1,950
I8,2,-Infinity
E6,3,-1
I8,2,-1
E7,3,-5
I8,2,-1
E8,3,-1
I8,2,-1
F4,3,-5
I8,2,-1
F5,3,-1
I8,2,-1
F6,3,4
I8,2,4
F8,3,-1
I8,2,4
G4,3,-1
I8,2,4
G6,3,0
I8,2,4
G8,3,0
I8,2,4
G9,3,-1
I8,2,4
H4,3,-1
I8,2,4
H5,3,-1
I8,2,4
H7,3,-5
I8,2,4
H9,3,-1
I8,2,4
H10,3,-6
I8,2,4
I5,3,-6
I8,2,4
I6,3,-6
I8,2,4
I7,3,-1
I8,2,4
I10,3,9
I8,2,9
I11,3,0
I8,2,9
I12,3,-1
I8,2,9
J7,3,-6
I8,2,9
J12,3,994
I8,2,994
K7,3,-6
I8,2,994
K8,3,-1
I8,2,994
K10,3,5
I8,2,994
K11,3,0
I8,2,994
K12,3,-1
I8,2,994
L8,3,-6
I8,2,994
L9,3,-6
I8,2,994
L10,3,-6
I8,2,994
G5,1,950
I10,2,-Infinity
E6,3,0
I10,2,0
E7,3,-4
I10,2,0
E8,3,0
I10,2,0
F4,3,-4
I10,2,0
F5,3,0
I10,2,0
F6,3,5
I10,2,5
F8,3,0
I10,2,5
G4,3,0
I10,2,5
G6,3,1
I10,2,5
G8,3,5
I10,2,5
G9,3,0
I10,2,5
H4,3,0
I10,2,5
H5,3,0
I10,2,5
H7,3,-4
I10,2,5
H9,3,0
I10,2,5
H10,3,-5
I10,2,5
H11,3,-5
I10,2,5
I5,3,-5
I10,2,5
I6,3,-5
I10,2,5
I7,3,0
